,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentReceivables,,,673000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,130000,114000,114000,,114000,88000,29000,,792000,776000,95000,211000,220000,119000,298000,319000,1454000,1315000,1203000,959000,975000,734000,642000,674000,1120000,934000,864000,1183000,1085000,945000,910000,972000,761000,834000,829000
BalanceOtherNoncurrentAssets_yy,,,,,-12.31,-22.81,-74.56,,594.74,781.82,227.59,,-72.22,-84.66,213.68,51.18,560.91,1005.04,303.69,200.63,-32.94,-44.18,-46.63,-29.72,14.87,27.25,34.58,75.52,-3.12,1.18,5.32,-17.84,-29.86,-11.75,-8.90
BalanceOtherNoncurrentAssets_sy,,,,,-1.88,3.37,32.13,,10.04,42.43,13.29,,16.36,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,-12.31,,-100.00,,-22.81,-67.05,-100.00,,-2.02,-87.76,122.11,4.27,-45.91,150.42,7.05,355.80,-9.56,-8.52,-20.28,1.67,-24.72,-12.53,4.98,66.17,-16.61,-7.49,36.92,-8.28,-12.90,-3.70,6.81,-21.71,9.59,-0.60
BalanceOtherNoncurrentAssets_sq,,,,-100.00,,0.15,1.98,-100.00,,0.80,,1.86,3.36,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,20277000,18486000,18127000,,17143000,9676000,11387000,,15827000,12590000,10445000,8903000,7824000,7548000,7761000,7731000,7712000,8089000,8130000,8276000,10239000,12067000,13122000,12449000,16107000,16522000,16854000,15722000,18216000,19901000,18770000,20802000,23428000,29590000,28081000
BalanceCurrentAssets_yy,,,,,-15.46,-47.66,-37.18,,-7.68,30.12,-8.27,,-50.57,-40.05,-25.70,-13.16,-1.43,7.17,4.75,7.05,32.77,49.18,61.40,50.42,57.31,36.92,28.44,26.29,13.09,20.45,11.37,32.31,28.61,48.69,49.61
BalanceCurrentAssets_sy,,,,,25.25,4.94,11.88,,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,-8.83,-1.94,-100.00,,-43.56,17.68,-100.00,,-20.45,-17.04,-14.76,-12.12,-3.53,2.82,-0.39,-0.25,4.89,0.51,1.80,23.72,17.85,8.74,-5.13,29.38,2.58,2.01,-6.72,15.86,9.25,-5.68,10.83,12.62,26.30,-5.10
BalanceCurrentAssets_sq,,-1.00,-1.02,-100.00,,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,66000,79000,68000,,109000,116000,117000,,190000,198000,166000,185000,162000,192000,169000,183000,144000,150000,141000,159000,203000,194000,198000,220000,200000,211000,222000,232000,247000,267000,270000,291000,323000,344000,325000
BalanceInventory_yy,,,,,65.15,46.84,72.06,,74.31,70.69,41.88,,-14.74,-3.03,1.81,-1.08,-11.11,-21.88,-16.57,-13.11,40.97,29.33,40.43,38.36,-1.48,8.76,12.12,5.45,23.50,26.54,21.62,25.43,30.77,28.84,20.37
BalanceInventory_sy,,,,,14.05,14.99,10.31,,9.79,8.25,21.40,,2.06,11.76,5.10,0.78,5.50,5.17,11.38,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,16.94
BalanceInventory_qq,,19.70,-13.92,-100.00,,6.42,0.86,-100.00,,4.21,-16.16,11.45,-12.43,18.52,-11.98,8.28,-21.31,4.17,-6.00,12.77,27.67,-4.43,2.06,11.11,-9.09,5.50,5.21,4.50,6.47,8.10,1.12,7.78,11.00,6.50,-5.52
BalanceInventory_sq,,5.04,-7.99,-100.00,,-6.98,-0.80,-100.00,,-1.33,-4.14,4.69,-1.25,-1.87,,3.57,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,5.25,-2.26,2.10,4.84
BalanceCurrentReceivables,2749000,3463000,2291000,,5681000,5556000,8099000,,8536000,7464000,9474000,8319000,7356000,6928000,7325000,7128000,6961000,7146000,7520000,7498000,9025000,8562000,8760000,9516000,9395000,10100000,12476000,11512000,12028000,14038000,13384000,15087000,14722000,16935000,24165000
BalanceCurrentReceivables_yy,,,,,106.66,60.44,253.51,,50.26,34.34,16.98,,-13.82,-7.18,-22.68,-14.32,-5.37,3.15,2.66,5.19,29.65,19.82,16.49,26.91,4.10,17.96,42.42,20.98,28.03,38.99,7.28,31.05,22.40,20.64,80.55
BalanceCurrentReceivables_sy,,,,,17.50,12.18,23.75,,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,25.97,-33.84,-100.00,,-2.20,45.77,-100.00,,-12.56,26.93,-12.19,-11.58,-5.82,5.73,-2.69,-2.34,2.66,5.23,-0.29,20.37,-5.13,2.31,8.63,-1.27,7.50,23.52,-7.73,4.48,16.71,-4.66,12.72,-2.42,15.03,42.69
BalanceCurrentReceivables_sq,,2.38,-5.09,-100.00,,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,56000,40000,26000,70000,64000,63000,67000,3000,37000,29000,21000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,57.50,157.69,-95.71,-42.19,-53.97,-68.66
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.94,-8.59,-1.56,-0.76,-4.13,-6.78,-8.87
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,-28.57,-35.00,169.23,-8.57,-1.56,6.35,-95.52,1133.33,-21.62,-27.59
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,-0.74,1.18,0.80,-0.10,
BalanceCash,16725000,14206000,15028000,,10172000,2536000,735000,,3913000,1513000,723000,282000,251000,357000,187000,257000,457000,583000,284000,474000,878000,3178000,4026000,2614000,6317000,6022000,3803000,3576000,5331000,4633000,4031000,4605000,7691000,11688000,2883000
BalanceCash_yy,,,,,-39.18,-82.15,-95.11,,-61.53,-40.34,-1.63,,-93.59,-76.40,-74.14,-8.87,82.07,63.31,51.87,84.44,92.12,445.11,1317.61,451.48,619.48,89.49,-5.54,36.80,-15.61,-23.07,6.00,28.78,44.27,152.28,-28.48
BalanceCash_sy,,,,,44.37,33.57,12.65,,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,-15.06,5.79,-100.00,,-75.07,-71.02,-100.00,,-61.33,-52.21,-61.00,-10.99,42.23,-47.62,37.43,77.82,27.57,-51.29,66.90,85.23,261.96,26.68,-35.07,141.66,-4.67,-36.85,-5.97,49.08,-13.09,-12.99,14.24,67.01,51.97,-75.33
BalanceCash_sq,,-22.07,-17.97,-100.00,,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,737000,738000,740000,,1181000,1468000,2436000,,3188000,3415000,82000,117000,55000,71000,80000,163000,150000,210000,185000,145000,133000,133000,138000,99000,139000,149000,327000,332000,546000,900000,1018000,816000,655000,594000,687000
BalanceOtherCurrentAssets_yy,,,,,60.24,98.92,229.19,,169.94,132.63,-96.63,,-98.27,-97.92,-2.44,39.32,172.73,195.77,131.25,-11.04,-11.33,-36.67,-25.41,-31.72,4.51,12.03,136.96,235.35,292.81,504.03,211.31,145.78,19.96,-34.00,-32.51
BalanceOtherCurrentAssets_sy,,,,,10.69,17.36,13.76,,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,0.14,0.27,-100.00,,24.30,65.94,-100.00,,7.12,-97.60,42.68,-52.99,29.09,12.68,103.75,-7.98,40.00,-11.90,-21.62,-8.28,,3.76,-28.26,40.40,7.19,119.46,1.53,64.46,64.84,13.11,-19.84,-19.73,-9.31,15.66
BalanceOtherCurrentAssets_sq,,13.00,-6.87,-100.00,,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,42542000,41686000,43202000,,51679000,49076000,51862000,,63991000,61471000,54914000,54272000,53923000,52481000,53083000,52958000,53530000,53587000,52875000,52198000,51148000,52525000,53998000,54361000,58658000,57926000,57671000,56326000,58225000,59173000,58029000,59462000,61623000,67736000,66007000
BalanceTotalAssets_yy,,,,,21.48,17.73,20.05,,23.82,25.26,5.88,,-15.73,-14.62,-3.33,-2.42,-0.73,2.11,-0.39,-1.44,-4.45,-1.98,2.12,4.14,14.68,10.28,6.80,3.61,-0.74,2.15,0.62,5.57,5.84,14.47,13.75
BalanceTotalAssets_sy,,,,,21.48,17.72,23.47,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,-2.01,3.64,-100.00,,-5.04,5.68,-100.00,,-3.94,-10.67,-1.17,-0.64,-2.67,1.15,-0.24,1.08,0.11,-1.33,-1.28,-2.01,2.69,2.80,0.67,7.90,-1.25,-0.44,-2.33,3.37,1.63,-1.93,2.47,3.63,9.92,-2.55
BalanceTotalAssets_sq,,-1.12,1.77,-100.00,,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,36832000,37504000,38092000,,41852000,42873000,42583000,,42917000,43385000,34892000,34242000,32173000,31622000,32681000,33612000,35069000,35575000,35334000,36422000,36341000,37812000,37411000,38608000,40038000,41123000,38747000,40474000,40699000,42000000,39534000,41433000,43290000,46022000,48618000
BalanceCapital_yy,,,,,13.63,14.32,11.79,,2.54,1.19,-18.06,,-25.03,-27.11,-6.34,-1.84,9.00,12.50,8.12,8.36,3.63,6.29,5.88,6.00,10.17,8.76,3.57,4.83,1.65,2.13,2.03,2.37,6.37,9.58,22.98
BalanceCapital_sy,,,,,13.63,9.28,18.28,,10.47,10.30,9.33,,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,1.82,1.57,-100.00,,2.44,-0.68,-100.00,,1.09,-19.58,-1.86,-6.04,-1.71,3.35,2.85,4.33,1.44,-0.68,3.08,-0.22,4.05,-1.06,3.20,3.70,2.71,-5.78,4.46,0.56,3.20,-5.87,4.80,4.48,6.31,5.64
BalanceCapital_sq,,1.85,0.41,-100.00,,2.07,1.86,-100.00,,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,27350000,27350000,27350000,,28350000,28350000,28350000,,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28350000,28351000,28351000,28437000,28437000,28442000,28442000,28442000,28437000,28437000,28437000,28608000
BalanceShareCapital_yy,,,,,3.66,3.66,3.66,,,,,,,,,,,,,,,,,,,,0.31,0.31,0.32,0.32,0.02,,-0.02,-0.02,0.58
BalanceShareCapital_sy,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,0.30,,0.02,,,-0.02,,,0.60
BalanceShareCapital_sq,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,5909000,5913000,8331000,,9880000,9899000,11763000,,11847000,11847000,13184000,13185000,13193000,13193000,4547000,4547000,4548000,4548000,6743000,6743000,6742000,6783000,7945000,7987000,8041000,8041000,9170000,9170000,9307000,9306000,9856000,9800000,9801000,9800000,15204000
BalanceReserve_yy,,,,,67.20,67.41,41.20,,19.91,19.68,12.08,,11.36,11.36,-65.51,-65.51,-65.53,-65.53,48.30,48.30,48.24,49.14,17.83,18.45,19.27,18.55,15.42,14.81,15.74,15.73,7.48,6.87,5.31,5.31,54.26
BalanceReserve_sy,,,,,6.89,12.40,30.06,,13.35,13.52,7.56,,7.79,6.03,2.30,1.91,3.57,3.61,4.07,8.70,8.70,2.20,10.27,12.22,10.93,10.58,2.51,2.67,8.31,6.10,4.81,3.78,1.29,2.16,3.31
BalanceReserve_qq,,0.07,40.89,-100.00,,0.19,18.83,-100.00,,,11.29,0.01,0.06,,-65.53,,0.02,,48.26,,-0.01,0.61,17.13,0.53,0.68,,14.04,,1.49,-0.01,5.91,-0.57,0.01,-0.01,55.14
BalanceReserve_sq,,,-0.34,-100.00,,,12.46,-100.00,,,1.77,,,,1.36,,,,,,,,3.85,,0.01,,2.85,,0.27,,0.88,,,,3.33
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,1790000,1741000,2377000,,3630000,2886000,4657000,,11356000,10494000,11020000,9783000,10066000,9215000,9245000,9150000,8924000,8842000,8432000,8142000,7792000,7446000,7152000,7385000,7235000,7106000,7046000,6584000,6032000,5842000,5851000,5519000,5019000,4977000,4515000
BalanceNoncurrentLiabilities_yy,,,,,102.79,65.77,95.92,,212.84,263.62,136.63,,-11.36,-12.19,-16.11,-6.47,-11.35,-4.05,-8.79,-11.02,-12.68,-15.79,-15.18,-9.30,-7.15,-4.57,-1.48,-10.85,-16.63,-17.79,-16.96,-16.18,-16.79,-14.81,-22.83
BalanceNoncurrentLiabilities_sy,,,,,8.54,7.75,11.76,,12.25,9.52,7.94,,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,-2.74,36.53,-100.00,,-20.50,61.37,-100.00,,-7.59,5.01,-11.23,2.89,-8.45,0.33,-1.03,-2.47,-0.92,-4.64,-3.44,-4.30,-4.44,-3.95,3.26,-2.03,-1.78,-0.84,-6.56,-8.38,-3.15,0.15,-5.67,-9.06,-0.84,-9.28
BalanceNoncurrentLiabilities_sq,,-2.88,-2.64,-100.00,,-1.59,2.32,-100.00,,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,-0.79,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,-1.11,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,1221000,,,,,,,,,,9733000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-57.53,,,,,,,,,,-73.01,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-50.00,,,,,,,,,,-49.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,2271000,,3650000,,9925000,,,8406000,8537000,,7301000,7247000,6834000,6599000,6134000,5817000,5341000,5098000,4788000,4952000,4234000,3999000,3763000,3530000,3295000,3061000,2826000,2591000,2356000,2120000,1885000
BalanceNoncurrentBorrowings_yy,,,,,,,,,337.03,,-100.00,,-13.98,,,-13.79,-19.95,,-15.98,-19.73,-21.85,-22.75,-21.94,-14.87,-20.73,-21.56,-21.41,-28.72,-22.18,-23.46,-24.90,-26.60,-28.50,-30.74,-33.30
BalanceNoncurrentBorrowings_sy,,,,,,,,,-4.84,,-14.51,,-10.32,,,19.92,4.63,,-14.58,-9.99,-14.36,-15.13,,-14.68,-3.48,-5.38,-12.24,2.92,3.66,-9.38,-9.08,-21.92,-9.54,4.64,4.05
BalanceNoncurrentBorrowings_qq,,,,,,-100.00,,-100.00,,-100.00,,,1.56,-100.00,,-0.74,-5.70,-3.44,-7.05,-5.17,-8.18,-4.55,-6.08,3.43,-14.50,-5.55,-5.90,-6.19,-6.66,-7.10,-7.68,-8.32,-9.07,-10.02,-11.08
BalanceNoncurrentBorrowings_sq,,,,,,-5.42,,-100.00,,-4.68,,,-3.16,-5.58,,-1.30,1.69,-2.80,-2.94,-1.78,-8.18,-2.30,-0.26,-1.34,-3.29,-2.58,-1.65,-2.64,-5.00,-3.84,-4.06,-1.50,-4.11,-4.20,-1.82
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,114000,,,,629000,585000,595000,477000,361000,244000,515000,400000,347000,401000,323000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,451.75,,,,-42.61,-58.29,-13.45,-16.14,-3.88,64.34,-37.28
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,1.40,,,,-5.70,-1.68,-9.94,-3.68,-3.97,-3.20,-2.80
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-7.00,1.71,-19.83,-24.32,-32.41,111.07,-22.33,-13.25,15.56,-19.45
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,-8.50,,,,-6.09,6.43,-4.04,-4.26,-7.15,-0.08,-4.84,-4.48,-3.62,-3.41
BalanceNoncurrentOtherLiabilities,569000,1741000,2377000,,1359000,2886000,1007000,,1431000,10494000,1287000,1377000,1529000,9215000,1944000,1903000,2090000,2243000,2298000,2325000,2337000,2348000,2364000,2433000,2372000,2522000,2688000,2577000,2376000,2537000,2510000,2528000,2316000,2456000,2307000
BalanceNoncurrentOtherLiabilities_yy,,,,,138.84,65.77,-57.64,,5.30,263.62,27.81,,6.85,-12.19,51.05,38.20,36.69,-75.66,18.21,22.18,11.82,4.68,2.87,4.65,1.50,7.41,13.71,5.92,0.17,0.59,-6.62,-1.90,-2.53,-3.19,-8.09
BalanceNoncurrentOtherLiabilities_sy,,,,,7.20,9.49,20.22,,10.77,10.94,2.28,,6.85,-2.87,3.07,0.12,9.44,1.17,12.81,0.14,9.15,1.66,1.49,4.49,15.80,17.82,2.48,3.02,8.04,8.16,,10.26,0.91,0.53,2.48
BalanceNoncurrentOtherLiabilities_qq,,205.98,36.53,-100.00,,112.36,-65.11,-100.00,,633.33,-87.74,6.99,11.04,502.68,-78.90,-2.11,9.83,7.32,2.45,1.17,0.52,0.47,0.68,2.92,-2.51,6.32,6.58,-4.13,-7.80,6.78,-1.06,0.72,-8.39,6.04,-6.07
BalanceNoncurrentOtherLiabilities_sq,,-2.53,-10.13,-100.00,,-0.51,-2.28,-100.00,,0.01,0.21,2.08,-1.01,-2.06,-0.85,-1.36,0.27,0.10,1.26,,0.26,-0.06,3.24,-0.20,0.65,-0.02,1.12,-0.32,2.20,,-1.06,0.55,1.38,0.37,0.22
BalanceCurrentLiabilities,3920000,2441000,2733000,,6197000,3317000,4622000,,9718000,7592000,9002000,10247000,11684000,11644000,11157000,10196000,9537000,9170000,9109000,7634000,7014000,7267000,9435000,8368000,11385000,9697000,11878000,9268000,11494000,11331000,12644000,12510000,13314000,16737000,12874000
BalanceCurrentLiabilities_yy,,,,,58.09,35.89,69.12,,56.82,128.88,94.76,,20.23,53.37,23.94,-0.50,-18.38,-21.25,-18.36,-25.13,-26.45,-20.75,3.58,9.61,62.32,33.44,25.89,10.76,0.96,16.85,6.45,34.98,15.83,47.71,1.82
BalanceCurrentLiabilities_sy,,,,,20.82,31.94,20.40,,8.51,13.72,20.43,,3.67,6.62,4.48,9.65,10.73,14.23,16.18,14.94,8.43,13.69,3.58,9.61,13.08,16.55,10.23,7.72,1.91,-1.16,6.45,4.70,14.90,21.56,24.10
BalanceCurrentLiabilities_qq,,-37.73,11.96,-100.00,,-46.47,39.34,-100.00,,-21.88,18.57,13.83,14.02,-0.34,-4.18,-8.61,-6.46,-3.85,-0.67,-16.19,-8.12,3.61,29.83,-11.31,36.05,-14.83,22.49,-21.97,24.02,-1.42,11.59,-1.06,6.43,25.71,-23.08
BalanceCurrentLiabilities_sq,,-5.50,8.68,-100.00,,1.15,-2.11,-100.00,,3.18,0.16,-4.23,3.00,-0.50,11.55,-3.02,3.88,1.20,6.17,1.22,-3.05,3.61,0.14,1.38,3.82,-0.04,2.03,0.36,2.87,-1.46,7.69,0.85,6.43,-0.14,2.50
BalanceCurrentTradePayablesv,3892000,2413000,2705000,,4881000,3256000,1489000,,4373000,7521000,8869000,3521000,4041000,11572000,4348000,3172000,3315000,3501000,3137000,3182000,3364000,3636000,3636000,4452000,5337000,5994000,6222000,5677000,6347000,7175000,7334000,7309000,7862000,11168000,8452000
BalanceCurrentTradePayablesv_yy,,,,,25.41,34.94,-44.95,,-10.41,130.99,495.63,,-7.59,53.86,-50.98,-9.91,-17.97,-69.75,-27.85,0.32,1.48,3.86,15.91,39.91,58.65,64.85,71.12,27.52,18.92,19.70,17.87,28.75,23.87,55.65,15.24
BalanceCurrentTradePayablesv_sy,,,,,-2.41,21.27,6.64,,6.78,15.36,13.98,,4.28,3.59,2.88,-0.10,14.14,10.21,18.32,16.90,12.69,4.22,1.81,13.17,11.52,18.78,22.89,17.14,18.92,11.36,5.96,8.43,11.78,5.71,14.86
BalanceCurrentTradePayablesv_qq,,-38.00,12.10,-100.00,,-33.29,-54.27,-100.00,,71.99,17.92,-60.30,14.77,186.36,-62.43,-27.05,4.51,5.61,-10.40,1.43,5.72,8.09,,22.44,19.88,12.31,3.80,-8.76,11.80,13.05,2.22,-0.34,7.57,42.05,-24.32
BalanceCurrentTradePayablesv_sq,,-1.74,7.23,-100.00,,-1.46,-3.96,-100.00,,-1.26,0.33,-11.47,7.59,0.56,3.18,-7.93,4.21,0.06,4.98,-0.46,3.82,1.31,,4.32,5.00,4.28,1.18,5.03,9.09,0.41,-0.28,-1.18,8.84,-3.08,5.22
BalanceCurrentBorrowings,,,,,1085000,,1368000,,4298000,,,6100000,5497000,,6153000,6247000,4526000,3944000,3214000,2923000,1312000,1573000,1453000,1558000,2925000,1014000,2826000,969000,2026000,939000,1736000,1648000,1921000,1867000,940000
BalanceCurrentBorrowings_yy,,,,,,,,,296.13,,-100.00,,27.90,,,2.41,-17.66,,-47.77,-53.21,-71.01,-60.12,-54.79,-46.70,122.94,-35.54,94.49,-37.80,-30.74,-7.40,-38.57,70.07,-5.18,98.83,-45.85
BalanceCurrentBorrowings_sy,,,,,,,,,5.98,,8.71,,21.76,,,7.70,-3.46,,29.07,21.10,-2.05,8.92,-26.40,-6.86,-0.40,-3.47,7.15,7.76,7.37,0.73,-3.59,16.25,14.46,15.32,20.92
