,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sy,,,,,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24,-12.55,1.91,6.22,22.67,-31.10
IncomeBeforeTaxProfit_qq,,421.57,5.83,3284.81,-98.72,400.21,-101.35,-584.85,-638.94,48.02,156.57,-236.05,189.07,30.42,1.80,-27.47,77.49,17.31,-88.60,-624.26,88.50,1118.29,-256.77,-63.18,113.62,-516.84,149.30,-4.18,39.62,-91.12,1192.96,3.05,77.59,-35.12,41.10,-4.42,16.80,-16.37,34.61,-24.16,24.83,-35.41,45.77,6.33,27.62,-47.18,12.79,39.70,47.38,-59.21
IncomeBeforeTaxProfit_sq,,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,-3.34,1.23,-6.58,19.16,5.15,12.79,7.90,18.14,-83.16
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,180000,849000,909000,38232000,324000,2034000,-265000,329000,-1732000,-903000,505000,-646000,520000,630000,646000,402000,941000,1150000,161000,-77000,-1032000,707000,-1684000,-1338000,82000,177000,537000,374000,719000,180000,798000,1203000,1057000,756000,1194000,1136000,1226000,1150000,1425000,1113000,1409000,953000,1410000,1320000,1852000,1199000,970000,1496000,2253000,941000
IncomeNetProfit_yy,,,,,80.00,139.58,-129.15,-99.14,-634.57,-144.40,290.57,-296.35,130.02,169.77,27.92,162.23,80.96,82.54,-75.08,-119.15,-209.67,-38.52,-1145.96,-1637.66,107.95,-74.96,131.89,127.95,776.83,1.69,48.60,221.66,47.01,320.00,49.62,-5.57,15.99,52.12,19.35,-2.02,14.93,-17.13,-1.05,18.60,31.44,25.81,-31.21,13.33,21.65,-21.52
IncomeNetProfit_sy,,,,,61.28,46.18,73.14,7.99,-34.94,-35.90,9.28,-38.43,-36.83,0.50,-9.40,106.39,95.36,-18.58,19.62,-21.90,5.24,-13.82,-24.73,-78.45,5.74,-52.55,-2.07,25.32,3.46,34.04,10.90,18.75,10.65,29.67,-7.33,43.75,23.47,52.12,30.51,-2.02,13.72,-22.57,-20.11,3.46,0.16,-13.08,18.55,20.42,21.65,-28.29
IncomeNetProfit_qq,,371.67,7.07,4105.94,-99.15,527.78,-113.03,224.15,-626.44,47.86,155.92,-227.92,180.50,21.15,2.54,-37.77,134.08,22.21,-86.00,-147.83,-1240.26,168.51,-338.19,20.55,106.13,115.85,203.39,-30.35,92.25,-74.97,343.33,50.75,-12.14,-28.48,57.94,-4.86,7.92,-6.20,23.91,-21.89,26.59,-32.36,47.95,-6.38,40.30,-35.26,-19.10,54.23,50.60,-58.23
IncomeNetProfit_sq,,77.38,-5.48,80.39,-0.24,8.43,-8.46,26.77,-29.93,2.43,8.90,-59.95,70.26,26.54,-2.18,-14.09,0.40,24.21,34.02,-14.79,5.06,80.22,4.03,-30.19,57.73,-18.21,27.37,-30.35,36.22,-30.94,16.78,-2.52,-11.60,-34.88,42.75,16.84,7.92,7.16,33.60,-41.81,-7.60,-2.42,9.11,-13.38,12.60,7.40,5.87,-0.86,17.77,-83.61
IncomeShareholderNetProfit,180000,849000,909000,-116000,324000,2034000,-265000,329000,-1732000,-903000,505000,-646000,520000,630000,646000,402000,941000,1150000,161000,-77000,-1032000,707000,-1684000,-1338000,82000,177000,537000,374000,719000,180000,798000,1203000,1057000,756000,1194000,1136000,1226000,1150000,1425000,1113000,1409000,953000,1410000,1320000,1852000,1199000,970000,1496000,2253000,941000
IncomeShareholderNetProfit_yy,,,,,80.00,139.58,-129.15,383.62,-634.57,-144.40,290.57,-296.35,130.02,169.77,27.92,162.23,80.96,82.54,-75.08,-119.15,-209.67,-38.52,-1145.96,-1637.66,107.95,-74.96,131.89,127.95,776.83,1.69,48.60,221.66,47.01,320.00,49.62,-5.57,15.99,52.12,19.35,-2.02,14.93,-17.13,-1.05,18.60,31.44,25.81,-31.21,13.33,21.65,-21.52
IncomeShareholderNetProfit_sy,,,,,59.74,48.17,73.14,77.81,-4.26,-9.96,9.28,-70.11,-36.83,-6.15,-9.40,106.45,95.35,-18.72,19.51,-22.12,5.25,-13.69,-22.77,-82.54,9.12,-56.69,-1.98,20.30,-7.38,23.46,6.83,18.75,10.37,28.19,-7.33,43.75,16.85,52.12,30.46,1.10,12.42,-19.29,-30.36,11.92,-1.58,-12.82,18.55,13.33,21.65,-51.28
IncomeShareholderNetProfit_qq,,371.67,7.07,-112.76,379.31,527.78,-113.03,224.15,-626.44,47.86,155.92,-227.92,180.50,21.15,2.54,-37.77,134.08,22.21,-86.00,-147.83,-1240.26,168.51,-338.19,20.55,106.13,115.85,203.39,-30.35,92.25,-74.97,343.33,50.75,-12.14,-28.48,57.94,-4.86,7.92,-6.20,23.91,-21.89,26.59,-32.36,47.95,-6.38,40.30,-35.26,-19.10,54.23,50.60,-58.23
IncomeShareholderNetProfit_sq,,50.36,11.00,-6.00,39.19,27.48,-17.83,37.36,-31.10,1.76,8.99,-58.78,70.15,26.54,-2.18,-12.70,-0.24,24.62,34.02,-16.40,5.17,72.06,-4.84,-26.80,57.73,-19.90,3.90,-30.35,1.14,-30.94,21.88,-0.93,-11.60,-34.85,47.42,16.84,2.72,7.16,45.85,-41.81,-6.44,-2.72,-5.16,7.72,13.68,16.98,-8.31,9.18,-7.62,-83.61
BalanceNoncurrentAssets,17776000,,,19935000,,55586000,,69723000,69673000,68466000,,84537000,89127000,88802000,,86917000,86505000,86918000,,90620000,90099000,95628000,,95359000,93568000,95571000,92863000,92789000,91783000,90816000,90054000,88895000,87840000,86958000,86839000,88313000,88637000,87702000,86908000,87307000,86545000,88781000,89763000,90606000,91329000,91654000,91244000,91110000,90215000,90609000
BalanceNoncurrentAssets_yy,,,,,-100.00,,,249.75,,23.17,,21.25,27.92,29.70,,2.82,-2.94,-2.12,,4.26,4.15,10.02,,5.23,3.85,-0.06,,-2.70,-1.91,-4.98,-3.02,-4.20,-4.30,-4.25,-3.57,-0.65,0.91,0.86,0.08,-1.14,-2.36,1.23,3.29,3.78,5.53,3.24,1.65,0.56,-1.22,-1.14
BalanceNoncurrentAssets_sy,,,,,18.27,,,6.30,,7.12,,9.21,7.04,-3.32,,2.76,3.08,0.68,,8.33,4.28,3.08,,8.35,3.85,2.22,,-1.96,-0.60,-0.12,-2.15,-2.23,-4.48,-3.13,-2.08,-2.75,-3.18,-5.48,-2.12,-1.14,3.65,4.08,2.48,2.94,4.08,1.18,0.44,0.05,4.15,8.81
BalanceNoncurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,-0.07,-1.73,-100.00,,5.43,-0.36,-100.00,,-0.47,0.48,-100.00,,-0.57,6.14,-100.00,,-1.88,2.14,-2.83,-0.08,-1.08,-1.05,-0.84,-1.29,-1.19,-1.00,-0.14,1.70,0.37,-1.05,-0.91,0.46,-0.87,2.58,1.11,0.94,0.80,0.36,-0.45,-0.15,-0.98,0.44
BalanceNoncurrentAssets_sq,,1.72,,,0.78,,-2.16,,-0.54,2.00,-100.00,,-1.46,-1.79,-100.00,,-0.70,2.70,-100.00,,0.33,-0.10,-100.00,,-1.88,-0.08,-2.48,-0.08,-1.08,-0.86,-0.84,-0.03,-1.19,-1.16,-0.95,0.01,-1.47,0.50,-0.18,2.24,-0.84,3.32,-0.36,2.67,-0.02,-1.98,-0.45,1.18,-0.01,2.32
BalanceIntangibleAssets,5000,,,75000,,4581000,,11009000,10835000,11052000,,10987000,10979000,10953000,,10953000,10938000,10939000,,10936000,10936000,14241000,,15438000,15538000,16734000,16649000,16578000,16493000,16425000,16380000,16296000,16224000,16156000,16099000,16037000,15968000,15900000,15833000,15769000,15702000,15635000,15570000,15508000,15447000,15386000,15386000,15902000,15898000,15912000
BalanceIntangibleAssets_yy,,,,,-100.00,,,14578.67,,141.26,,-0.20,1.33,-0.90,,-0.31,-0.37,-0.13,,-0.16,-0.02,30.19,,41.17,42.08,17.51,,7.38,6.15,-1.85,-1.62,-1.70,-1.63,-1.64,-1.72,-1.59,-1.58,-1.58,-1.65,-1.67,-1.67,-1.67,-1.66,-1.66,-1.62,-1.59,-1.18,2.54,2.92,3.42
BalanceIntangibleAssets_sy,,,,,21.92,,,28.09,,2.96,,-1.25,-2.66,-6.61,,-2.61,-6.93,-1.94,,5.28,9.84,16.79,,48.72,20.61,3.09,,5.04,-0.68,-0.69,-3.80,-6.26,-9.85,-5.70,-6.54,-5.35,-8.56,-6.93,-3.86,-1.73,-1.67,0.05,-0.43,-1.61,-0.82,-4.57,-1.70,-3.21,-2.50,-1.18
BalanceIntangibleAssets_qq,,-100.00,,,-100.00,,-100.00,,-1.58,2.00,-100.00,,-0.07,-0.24,-100.00,,-0.14,0.01,-100.00,,,30.22,-100.00,,0.65,7.70,-0.51,-0.43,-0.51,-0.41,-0.27,-0.51,-0.44,-0.42,-0.35,-0.39,-0.43,-0.43,-0.42,-0.40,-0.42,-0.43,-0.42,-0.40,-0.39,-0.39,,3.35,-0.03,0.09
BalanceIntangibleAssets_sq,,-4.11,,,-1.22,,-20.00,,-1.18,-0.87,-100.00,,-0.23,-3.12,-100.00,,-0.61,0.28,-100.00,,,1.31,-100.00,,-2.32,2.90,-11.72,-0.24,-0.80,-0.18,-1.01,-1.67,-0.56,-1.32,-1.32,-1.22,-1.33,-0.43,-1.12,-0.21,-1.49,0.16,-0.92,-0.69,-2.48,-2.44,,-1.12,-0.62,-0.63
BalanceProperty,17747000,,,18619000,,49512000,,58604000,58741000,57181000,,72963000,77213000,76307000,,75105000,74702000,75024000,,78230000,78066000,80217000,,78593000,77501000,76055000,75629000,75842000,74971000,74049000,73238000,72005000,71220000,70390000,70384000,71878000,72263000,71431000,70782000,71327000,70645000,72961000,74056000,74755000,75561000,75900000,75354000,74703000,74070000,74475000
BalanceProperty_yy,,,,,-100.00,,,214.75,,15.49,,24.50,31.45,33.45,,2.94,-3.25,-1.68,,4.16,4.50,6.92,,0.46,-0.72,-5.19,,-3.50,-3.26,-2.64,-3.16,-5.06,-5.00,-4.94,-3.90,-0.18,1.46,1.48,0.57,-0.77,-2.24,2.14,4.63,4.81,6.96,4.03,1.75,-0.07,-1.97,-1.88
BalanceProperty_sy,,,,,3.67,,,1.06,,4.02,,6.34,4.02,0.48,,4.13,4.88,0.46,,0.04,4.06,2.72,,4.61,0.84,0.54,,-2.35,-0.47,-1.59,-3.16,-3.06,-5.48,-4.94,-3.90,-3.23,-3.50,-3.92,-1.62,-0.72,4.30,6.53,4.80,2.13,1.14,1.15,-0.80,0.90,7.04,7.50
BalanceProperty_qq,,-100.00,,,-100.00,,-100.00,,0.23,-2.66,-100.00,,5.82,-1.17,-100.00,,-0.54,0.43,-100.00,,-0.21,2.76,-100.00,,-1.39,-1.87,-0.56,0.28,-1.15,-1.23,-1.10,-1.68,-1.09,-1.17,-0.01,2.12,0.54,-1.15,-0.91,0.77,-0.96,3.28,1.50,0.94,1.08,0.45,-0.72,-0.86,-0.85,0.55
BalanceProperty_sq,,2.06,,,-0.90,,-1.78,,-0.75,1.89,-100.00,,-1.72,-0.90,-100.00,,-0.54,2.63,-100.00,,-0.21,-0.15,-100.00,,-2.41,,-1.85,0.28,-1.00,-0.69,-0.75,-0.09,-1.67,-1.17,-1.03,0.33,-1.32,0.62,0.06,1.69,-0.84,5.34,-0.45,0.92,-0.56,-0.59,-0.67,1.27,-0.13,1.77
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,1220000,,,,0,47000,76000,,374000,373000,374000,,374000,390000,394000,,268000,277000,220000,,156000,148000,130000,110000,89000,76000,,,154000,143000,176000,121000,110000,99000,104000,90000,77000,63000,50000,36000,326000,301000,274000,495000,500000,241000,220000
BalanceNoncurrInvestments_yy,,,,,,,,-100.00,,,,,693.62,392.11,,,4.56,5.35,,-28.34,-28.97,-44.16,,-41.79,-46.57,-40.91,,-42.95,-48.65,-100.00,-100.00,73.03,88.16,,,-28.57,-30.77,-40.91,-25.62,-30.00,-36.36,-51.92,-60.00,323.38,377.78,448.00,1275.00,53.37,-19.93,-19.71
BalanceNoncurrInvestments_sy,,,,,,,,-13.30,,,,,8.68,-1.80,,,-8.21,-1.62,,-0.05,-6.12,-13.93,,0.20,,0.06,,,-0.53,-21.85,-26.34,-5.18,-0.17,,,-16.57,-0.30,-0.32,-12.42,-0.33,,,2.78,,,-0.46,-10.26,-9.22,-19.93,-7.53
BalanceNoncurrInvestments_qq,,,,,-100.00,,,,,61.70,-100.00,,-0.27,0.27,-100.00,,4.28,1.03,-100.00,,3.36,-20.58,-100.00,,-5.13,-12.16,-15.38,-19.09,-14.61,-100.00,,,-7.14,23.08,-31.25,-9.09,-10.00,5.05,-13.46,-14.44,-18.18,-20.63,-28.00,805.56,-7.67,-8.97,80.66,1.01,-51.80,-8.71
BalanceNoncurrInvestments_sq,,,,,-1.92,,,,,,-100.00,,0.66,-3.54,-100.00,,,,-100.00,,-0.92,,-100.00,,,,-15.38,-3.94,-3.76,-3.16,,,-2.50,-0.90,-0.18,-3.39,-5.06,,,,,,,-1.86,-1.68,-4.54,-0.21,,-4.96,0.29
BalanceOtherNoncurrentAssets,24000,,,21000,,1493000,,110000,50000,157000,,213000,562000,1168000,,485000,475000,561000,,1186000,820000,950000,,1172000,381000,2652000,475000,280000,243000,342000,436000,440000,253000,236000,235000,288000,307000,267000,203000,134000,135000,135000,101000,17000,20000,94000,9000,5000,6000,2000
BalanceOtherNoncurrentAssets_yy,,,,,-100.00,,,423.81,,-89.48,,93.64,1024.00,643.95,,127.70,-15.48,-51.97,,144.54,72.63,69.34,,-1.18,-53.54,179.16,,-76.11,-36.22,-87.10,-8.21,57.14,4.12,-30.99,-46.10,-34.55,21.34,13.14,-13.62,-53.47,-56.03,-49.44,-50.25,-87.31,-85.19,-30.37,-91.09,-70.59,-70.00,-97.87
BalanceOtherNoncurrentAssets_sy,,,,,2.90,,,44.46,,33.76,,62.47,40.58,-4.66,,-4.18,-7.80,-17.36,,5.40,12.58,43.94,,33.84,15.70,10.81,,-13.48,-9.04,-17.44,-23.94,35.28,-3.93,-11.47,-3.85,-6.76,6.36,0.26,-1.16,-7.87,-9.15,-8.22,-9.44,-15.28,-3.80,-4.67,13.97,3.18,2.92,16.06
BalanceOtherNoncurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,-54.55,214.00,-100.00,,163.85,107.83,-100.00,,-2.06,18.11,-100.00,,-30.86,15.85,-100.00,,-67.49,596.06,-82.09,-41.05,-13.21,40.74,27.49,0.92,-42.50,-6.72,-0.42,22.55,6.60,-13.03,-23.97,-33.99,0.75,,-25.19,-83.17,17.65,370.00,-90.43,-44.44,20.00,-66.67
BalanceOtherNoncurrentAssets_sq,,-21.62,,,9.22,,-100.00,,-1.16,-1.88,-100.00,,2.34,-10.14,-100.00,,-0.86,-1.36,-100.00,,-3.56,6.44,-100.00,,-2.26,-0.26,-17.95,-30.64,3.25,-0.12,-2.48,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,2.10,-0.42,-2.27,6.33,-1.89,2.04,1.50
BalanceCurrentAssets,6902000,,,8827000,,31855000,,26151000,26447000,29405000,,28646000,31629000,34291000,,29884000,46657000,43046000,,41586000,68149000,56101000,,46798000,47480000,36780000,35944000,35460000,34298000,34025000,33926000,35002000,33058000,30449000,34591000,38266000,40669000,39013000,40434000,39693000,37957000,36389000,37920000,37780000,40179000,38032000,44126000,46098000,51414000,43832000
BalanceCurrentAssets_yy,,,,,-100.00,,,196.26,,-7.69,,9.54,19.59,16.62,,4.32,47.51,25.53,,39.16,46.06,30.33,,12.53,-30.33,-34.44,,-24.23,-27.76,-7.49,-5.61,-1.29,-3.62,-10.51,1.96,9.33,23.02,28.13,16.89,3.73,-6.67,-6.73,-6.22,-4.82,5.85,4.52,16.37,22.02,27.96,15.25
BalanceCurrentAssets_sy,,,,,10.32,,,16.08,,3.94,,9.54,3.55,0.70,,1.08,4.94,-0.93,,10.93,23.70,24.96,,30.30,22.13,13.80,,0.79,2.03,-3.83,-1.19,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94,7.34,7.57,3.12,4.33,11.56
BalanceCurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,1.13,11.18,-100.00,,10.41,8.42,-100.00,,56.13,-7.74,-100.00,,63.87,-17.68,-100.00,,1.46,-22.54,-2.27,-1.35,-3.28,-0.80,-0.29,3.17,-5.55,-7.89,13.60,10.62,6.28,-4.07,3.64,-1.83,-4.37,-4.13,4.21,-0.37,6.35,-5.34,16.02,4.47,11.53,-14.75
BalanceCurrentAssets_sq,,2.59,,,0.14,,-30.80,,-2.41,-2.68,-100.00,,1.94,-3.56,-100.00,,3.90,0.10,-100.00,,4.68,1.74,-100.00,,-0.78,3.74,-17.35,-4.63,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40,3.23,3.77,-2.93,2.36,1.85
BalanceInventory,2200000,,,2520000,,5382000,,7914000,9605000,9077000,,8014000,9378000,10522000,,8636000,7908000,11189000,,11287000,34510000,19572000,,13937000,15842000,14670000,16251000,16314000,14597000,15896000,14206000,16886000,15173000,13312000,14478000,11570000,13784000,12621000,14020000,11990000,12011000,12348000,12151000,13015000,15374000,15636000,17640000,15624000,16539000,18614000
BalanceInventory_yy,,,,,-100.00,,,214.05,,68.65,,1.26,-2.36,15.92,,7.76,-15.67,6.34,,30.70,336.39,74.92,,23.48,-54.09,-25.05,,17.06,-7.86,8.36,-12.58,3.51,3.95,-16.26,1.91,-31.48,-9.15,-5.19,-3.16,3.63,-12.86,-2.16,-13.33,8.55,28.00,26.63,45.17,20.05,7.58,19.05
BalanceInventory_sy,,,,,8.00,,,28.41,,18.02,,13.27,8.67,-2.22,,-11.24,-8.93,2.20,,16.20,28.10,36.06,,42.34,22.53,21.97,,0.46,-7.08,3.78,-4.88,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22,3.66,8.55,3.37,1.95,11.50
BalanceInventory_qq,,-100.00,,,-100.00,,-100.00,,21.37,-5.50,-100.00,,17.02,12.20,-100.00,,-8.43,41.49,-100.00,,205.75,-43.29,-100.00,,13.67,-7.40,10.78,0.39,-10.52,8.90,-10.63,18.87,-10.14,-12.27,8.76,-20.09,19.14,-8.44,11.08,-14.48,0.18,2.81,-1.60,7.11,18.13,1.70,12.82,-11.43,5.86,12.55
BalanceInventory_sq,,-12.59,,,-1.29,,-23.05,,-0.06,-5.50,-100.00,,-0.66,-16.12,-100.00,,4.38,7.10,-100.00,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60
BalanceCurrentReceivables,4419000,,,5330000,,12554000,,17167000,15307000,18205000,,18446000,19814000,20700000,,19191000,23667000,26750000,,29398000,31397000,34969000,,31427000,31209000,19880000,18431000,17869000,18553000,16613000,18231000,16570000,16656000,15920000,18100000,24958000,24751000,25065000,25570000,26479000,25117000,23200000,24737000,23477000,23597000,21520000,25594000,28542000,34051000,24280000
BalanceCurrentReceivables_yy,,,,,-100.00,,,222.08,,45.01,,7.45,29.44,13.71,,4.04,19.45,29.23,,53.19,32.66,30.73,,6.90,-0.60,-43.15,,-43.14,-40.55,-16.43,-1.09,-7.27,-10.22,-4.17,-0.72,50.62,48.60,57.44,41.27,6.09,1.48,-7.44,-3.26,-11.34,-6.05,-7.24,3.46,21.57,44.30,12.83
BalanceCurrentReceivables_sy,,,,,13.89,,,14.18,,17.54,,7.45,5.14,0.78,,2.53,10.50,4.29,,13.49,21.26,11.82,,33.73,26.26,15.82,,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60
BalanceCurrentReceivables_qq,,-100.00,,,-100.00,,-100.00,,-10.83,18.93,-100.00,,7.42,4.47,-100.00,,23.32,13.03,-100.00,,6.80,11.38,-100.00,,-0.69,-36.30,-7.29,-3.05,3.83,-10.46,9.74,-9.11,0.52,-4.42,13.69,37.89,-0.83,1.27,2.01,3.55,-5.14,-7.63,6.62,-5.09,0.51,-8.80,18.93,11.52,19.30,-28.70
BalanceCurrentReceivables_sq,,3.36,,,0.94,,-52.68,,-2.80,7.17,-100.00,,2.92,3.61,-100.00,,9.19,10.24,-100.00,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,31000,,,197000,,12157000,,550000,209000,1144000,,1291000,1027000,541000,,938000,12527000,3100000,,901000,2242000,1560000,,1434000,429000,2230000,1262000,1277000,1148000,1516000,1489000,1546000,1229000,1217000,2013000,1738000,2134000,1327000,844000,1224000,829000,841000,1032000,1288000,1208000,876000,892000,1932000,824000,938000
BalanceCash_yy,,,,,-100.00,,,179.19,,-90.59,,134.73,391.39,-52.71,,-27.34,1119.77,473.01,,-3.94,-82.10,-49.68,,59.16,-80.87,42.95,,-10.95,167.60,-32.02,17.99,21.06,7.06,-19.72,35.19,12.42,73.64,9.04,-58.07,-29.57,-61.15,-36.62,22.27,5.23,45.72,4.16,-13.57,50.00,-31.79,7.08
BalanceCash_sy,,,,,-8.82,,,-21.46,,-27.99,,-8.67,87.22,-17.72,,18.58,-17.32,-18.00,,-32.60,-5.29,-6.78,,29.72,-33.73,-4.58,,-0.89,60.43,-13.06,1.06,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10,14.28,-5.62,19.08,21.56,7.08
BalanceCash_qq,,-100.00,,,-100.00,,-100.00,,-62.00,447.37,-100.00,,-20.45,-47.32,-100.00,,1235.50,-75.25,-100.00,,148.83,-30.42,-100.00,,-70.08,419.81,-43.41,1.19,-10.10,32.06,-1.78,3.83,-20.50,-0.98,65.41,-13.66,22.78,-37.82,-36.40,45.02,-32.27,1.45,22.71,24.81,-6.21,-27.48,1.83,116.59,-57.35,13.83
BalanceCash_sq,,-9.25,,,-8.01,,-31.09,,-3.78,0.23,-100.00,,9.98,-18.36,-100.00,,15.40,-35.56,-100.00,,14.24,-15.50,-100.00,,-25.16,6.20,-43.41,-12.88,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32,-11.24,0.25,21.61,12.72,20.19
BalanceOtherCurrentAssets,252000,,,780000,,1762000,,520000,1326000,979000,,895000,1410000,2528000,,1119000,2555000,2007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,-100.00,,,-33.33,,-44.44,,72.12,6.33,158.22,,25.03,81.21,-20.61,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,-15.19,,,-2.86,,23.28,,14.32,-20.08,-19.30,,14.81,13.15,24.06,,-9.30,16.18,-24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,155.00,-26.17,-100.00,,57.54,79.29,-100.00,,128.33,-21.45,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,-0.26,,,52.02,,-75.07,,112.20,-21.60,-100.00,,233.23,-12.51,-100.00,,106.76,11.65,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,0,,1076000,,1162000,1162000,1162000,,1162000,1162000,,,,3985000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,7.99,,,,-100.00,,-100.00,242.94,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,-100.00,,,,-100.00,,7.88,71.47,,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
