,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeNetGrossProfit_sy,,,,,-3.66,17.22,31.78,56.99,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24,-12.55,1.91,6.22,22.67,-31.10,6.42
IncomeNetGrossProfit_qq,,229.74,2798.65,-193.96,100.94,339.80,42.55,-92.67,313.16,220.63,-6.90,-77.05,36.25,215.90,10.62,-79.94,-70.88,1084.49,31.02,-89.45,64.00,382.95,25.69,-90.87,-120.65,3742.02,12.92,-82.94,-118.80,1953.28,89.93,-74.70,-150.80,596.06,2.36,-78.39,-309.57,268.47,28.36,-139.87,88.78,2191.65,62.39,-109.77,519.65,67.32,-0.47,-73.52,10.70,276.79,-8.37,-73.66,-80.90,2337.28,-2.94
IncomeNetGrossProfit_sq,,106.95,-38.95,74.02,-20.68,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,-3.34,1.23,-6.58,19.16,5.15,12.79,7.90,18.14,-83.16,166.22
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,41366000,136401000,3953783000,-3714856000,35093000,154339000,220009000,16135000,66664000,213745000,198991000,45677000,62233000,196597000,217470000,43621000,12703000,150466000,197138000,20801000,34114000,164755000,207080000,18909000,-3905000,142221000,160596000,27400000,-5152000,95481000,181345000,45888000,-23309000,115627000,118358000,25576000,-53599000,90298000,115908000,-46213000,-5184000,108431000,176080000,-17196000,72163000,120742000,120175000,31817000,35220000,132706000,121600000,32028000,6118000,149113000,144735000
IncomeBeforeTaxProfit_yy,,,,,-15.16,13.15,-94.44,100.43,89.96,38.49,-9.55,183.09,-6.65,-8.02,9.29,-4.50,-79.59,-23.46,-9.35,-52.31,168.55,9.50,5.04,-9.10,-111.45,-13.68,-22.45,44.90,-31.93,-32.86,12.92,67.47,-352.43,21.10,-34.73,-44.26,-129.95,-21.91,-2.07,-280.69,90.33,20.08,51.91,62.79,1492.03,11.35,-31.75,285.03,-51.19,9.91,1.19,0.66,-82.63,12.36,19.03
IncomeBeforeTaxProfit_sy,,,,,-3.66,17.22,31.78,56.99,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24,-12.55,1.91,6.22,22.67,-31.10,6.42
IncomeBeforeTaxProfit_qq,,229.74,2798.65,-193.96,100.94,339.80,42.55,-92.67,313.16,220.63,-6.90,-77.05,36.25,215.90,10.62,-79.94,-70.88,1084.49,31.02,-89.45,64.00,382.95,25.69,-90.87,-120.65,3742.02,12.92,-82.94,-118.80,1953.28,89.93,-74.70,-150.80,596.06,2.36,-78.39,-309.57,268.47,28.36,-139.87,88.78,2191.65,62.39,-109.77,519.65,67.32,-0.47,-73.52,10.70,276.79,-8.37,-73.66,-80.90,2337.28,-2.94
IncomeBeforeTaxProfit_sq,,106.95,-38.95,73.95,-20.68,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,-3.34,1.23,-6.58,19.16,5.15,12.79,7.90,18.14,-83.16,166.22
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,32960000,109268000,4060689000,-3869864000,26622000,117137000,177395000,9624000,53557000,174063000,159344000,31697000,52265000,156733000,174133000,32644000,9458000,120804000,158133000,81165000,26312000,132435000,166721000,73390000,-4861000,114127000,128762000,80393000,-4582000,73029000,145085000,96709000,-20181000,94060000,93099000,104382000,-42162000,69944000,88890000,42702000,-4114000,91627000,135984000,74634000,59828000,70163000,82455000,60127000,27907000,106875000,97993000,25775000,4511000,119297000,116781000
IncomeNetProfit_yy,,,,,-19.23,7.20,-95.63,100.25,101.18,48.60,-10.18,229.35,-2.41,-9.96,9.28,2.99,-81.90,-22.92,-9.19,148.64,178.20,9.63,5.43,-9.58,-118.47,-13.82,-22.77,9.54,5.74,-36.01,12.68,20.30,-340.44,28.80,-35.83,7.93,-108.92,-25.64,-4.52,-59.09,90.24,31.00,52.98,74.78,1554.25,-23.43,-39.36,-19.44,-53.35,52.32,18.84,-57.13,-83.84,11.62,19.17
IncomeNetProfit_sy,,,,,15.10,18.62,45.75,93.94,61.28,46.18,73.14,7.99,-34.94,-35.90,9.28,-38.43,-36.83,0.50,-9.40,106.39,95.36,-18.58,19.62,-21.90,5.24,-13.82,-24.73,-78.45,5.74,-52.55,-2.07,25.32,3.46,34.04,10.90,18.75,10.65,29.67,-7.33,43.75,23.47,52.12,30.51,-2.02,13.72,-22.57,-20.11,3.46,0.16,-13.08,18.55,20.42,21.65,-28.29,-20.40
IncomeNetProfit_qq,,231.52,3616.27,-195.30,100.69,340.00,51.44,-94.57,456.49,225.01,-8.46,-80.11,64.89,199.88,11.10,-81.25,-71.03,1177.27,30.90,-48.67,-67.58,403.33,25.89,-55.98,-106.62,2447.81,12.82,-37.56,-105.70,1693.82,98.67,-33.34,-120.87,566.08,-1.02,12.12,-140.39,265.89,27.09,-51.96,-109.63,2327.20,48.41,-45.12,-19.84,17.27,17.52,-27.08,-53.59,282.97,-8.31,-73.70,-82.50,2544.58,-2.11
IncomeNetProfit_sq,,124.20,-36.60,79.13,-21.36,77.38,-5.48,80.39,-0.24,8.43,-8.46,26.77,-29.93,2.43,8.90,-59.95,70.26,26.54,-2.18,-14.09,0.40,24.21,34.02,-14.79,5.06,80.22,4.03,-30.19,57.73,-18.21,27.37,-30.35,36.22,-30.94,16.78,-2.52,-11.60,-34.88,42.75,16.84,7.92,7.16,33.60,-41.81,-7.60,-2.42,9.11,-13.38,12.60,7.40,5.87,-0.86,17.77,-83.61,172.01
IncomeShareholderNetProfit,-32954000,175154000,146554000,44227000,26614000,117116000,177360000,9623000,53553000,174056000,159336000,31695000,52263000,156727000,174128000,32637000,9456000,120804000,158133000,81165000,26312000,132435000,166721000,73390000,-4861000,114127000,128762000,80393000,-4582000,73029000,145085000,96709000,-20181000,94060000,93099000,104382000,-42162000,69944000,88890000,42702000,-4114000,91627000,135984000,74634000,59828000,70163000,82455000,60127000,27907000,106875000,97993000,25775000,4511000,119297000,116781000
IncomeShareholderNetProfit_yy,,,,,180.76,-33.14,21.02,-78.24,101.22,48.62,-10.16,229.37,-2.41,-9.96,9.28,2.97,-81.91,-22.92,-9.19,148.69,178.26,9.63,5.43,-9.58,-118.47,-13.82,-22.77,9.54,5.74,-36.01,12.68,20.30,-340.44,28.80,-35.83,7.93,-108.92,-25.64,-4.52,-59.09,90.24,31.00,52.98,74.78,1554.25,-23.43,-39.36,-19.44,-53.35,52.32,18.84,-57.13,-83.84,11.62,19.17
IncomeShareholderNetProfit_sy,,,,,60.93,21.00,48.72,-21.50,59.74,48.17,73.14,77.81,-4.26,-9.96,9.28,-70.11,-36.83,-6.15,-9.40,106.45,95.35,-18.72,19.51,-22.12,5.25,-13.69,-22.77,-82.54,9.12,-56.69,-1.98,20.30,-7.38,23.46,6.83,18.75,10.37,28.19,-7.33,43.75,16.85,52.12,30.46,1.10,12.42,-19.29,-30.36,11.92,-1.58,-12.82,18.55,13.33,21.65,-51.28,-20.40
IncomeShareholderNetProfit_qq,,631.51,-16.33,-69.82,-39.82,340.05,51.44,-94.57,456.51,225.02,-8.46,-80.11,64.89,199.88,11.10,-81.26,-71.03,1177.54,30.90,-48.67,-67.58,403.33,25.89,-55.98,-106.62,2447.81,12.82,-37.56,-105.70,1693.82,98.67,-33.34,-120.87,566.08,-1.02,12.12,-140.39,265.89,27.09,-51.96,-109.63,2327.20,48.41,-45.12,-19.84,17.27,17.52,-27.08,-53.59,282.97,-8.31,-73.70,-82.50,2544.58,-2.11
IncomeShareholderNetProfit_sq,,119.53,-36.25,43.10,-30.11,50.36,11.00,-6.00,39.19,27.48,-17.83,37.36,-31.10,1.76,8.99,-58.78,70.15,26.54,-2.18,-12.70,-0.24,24.62,34.02,-16.40,5.17,72.06,-4.84,-26.80,57.73,-19.90,3.90,-30.35,1.14,-30.94,21.88,-0.93,-11.60,-34.85,47.42,16.84,2.72,7.16,45.85,-41.81,-6.44,-2.72,-5.16,7.72,13.68,16.98,-8.31,9.18,-7.62,-83.61,172.01
BalanceNoncurrentAssets,1659665000,1741684000,1719184000,1709179000,1686520000,1732181000,1714043000,1658485000,1626249000,1623251000,1598847000,1671386000,1649561000,1692578000,1673009000,1646904000,1602510000,1588913000,1540075000,1511839000,1461287000,1429469000,1394465000,1406715000,1357131000,1355732000,1349873000,1415740000,1387753000,1382162000,1353824000,1394492000,1378733000,1351971000,1304880000,1378377000,1373865000,1336626000,1283947000,1342750000,1321172000,1228964000,1166050000,1198381000,1188135000,1136670000,1102960000,1096843000,1069415000,1052409000,1037309000,1044646000,1021794000,1049741000,1046087000
BalanceNoncurrentAssets_yy,,,,,1.62,-0.55,-0.30,-2.97,-3.57,-6.29,-6.72,0.78,1.43,4.27,4.64,-1.46,-2.85,-6.12,-7.95,-8.20,-8.81,-10.03,-9.45,-6.95,-7.13,-5.16,-3.20,0.64,2.26,1.95,0.29,-1.50,-0.65,-2.18,-3.62,-1.16,-0.35,-1.14,-1.60,-2.58,-3.84,-8.05,-9.18,-10.75,-10.07,-7.51,-5.41,-8.47,-9.99,-7.41,-5.95,-4.76,-4.45,-0.25,0.85
BalanceNoncurrentAssets_sy,,,,,2.36,5.78,20.41,32.67,18.27,20.31,8.18,6.30,5.86,7.12,4.64,9.21,7.04,-3.32,-3.44,2.76,3.08,0.68,2.29,8.33,4.28,3.08,1.70,8.35,3.85,2.22,0.29,-1.96,-0.60,-0.12,-2.15,-2.23,-4.48,-3.13,-2.08,-2.75,-3.18,-5.48,-2.12,-1.14,3.65,4.08,2.48,2.94,4.08,1.18,0.44,0.05,4.15,8.81,-0.52
BalanceNoncurrentAssets_qq,,4.94,-1.29,-0.58,-1.33,2.71,-1.05,-3.24,-1.94,-0.18,-1.50,4.54,-1.31,2.61,-1.16,-1.56,-2.70,-0.85,-3.07,-1.83,-3.34,-2.18,-2.45,0.88,-3.52,-0.10,-0.43,4.88,-1.98,-0.40,-2.05,3.00,-1.13,-1.94,-3.48,5.63,-0.33,-2.71,-3.94,4.58,-1.61,-6.98,-5.12,2.77,-0.85,-4.33,-2.97,-0.55,-2.50,-1.59,-1.43,0.71,-2.19,2.74,-0.35
BalanceNoncurrentAssets_sq,,1.56,-0.93,2.58,-0.24,1.72,-1.05,2.92,0.78,-0.30,-2.16,4.20,-0.54,2.00,-100.00,-0.20,-1.46,-1.79,-100.00,3.21,-0.70,2.70,-100.00,0.88,0.33,-0.10,-100.00,1.67,-1.88,-0.08,-2.48,-0.08,-1.08,-0.86,-0.84,-0.03,-1.19,-1.16,-0.95,0.01,-1.47,0.50,-0.18,2.24,-0.84,3.32,-0.36,2.67,-0.02,-1.98,-0.45,1.18,-0.01,2.32,-0.50
BalanceIntangibleAssets,33429000,37083000,27330000,30220000,34382000,39778000,37992000,37378000,36123000,39583000,36408000,40094000,38811000,38387000,39033000,39929000,39837000,32055000,37321000,31665000,37077000,29240000,28564000,29717000,28554000,27371000,38217000,46442000,48413000,52986000,63070000,72934000,73349000,74060000,72523000,73043000,71335000,69526000,67501000,62203000,61216000,60945000,59297000,57746000,54923000,52735000,50045000,47100000,43146000,41873000,39656000,36338000,34634000,32483000,30524000
BalanceIntangibleAssets_yy,,,,,2.85,7.27,39.01,23.69,5.06,-0.49,-4.17,7.27,7.44,-3.02,7.21,-0.41,2.64,-16.50,-4.39,-20.70,-6.93,-8.78,-23.46,-6.15,-22.99,-6.39,33.79,56.28,69.55,93.58,65.03,57.04,51.51,39.77,14.99,0.15,-2.75,-6.12,-6.92,-14.84,-14.19,-12.34,-12.15,-7.17,-10.28,-13.47,-15.60,-18.44,-21.44,-20.60,-20.76,-22.85,-19.73,-22.42,-23.03
BalanceIntangibleAssets_sy,,,,,-11.24,5.20,22.44,16.57,21.92,57.91,31.18,28.09,30.26,2.96,7.21,-1.25,-2.66,-6.61,-3.84,-2.61,-6.93,-1.94,-23.46,5.28,9.84,16.79,33.79,48.72,20.61,3.09,24.60,5.04,-0.68,-0.69,-3.80,-6.26,-9.85,-5.70,-6.54,-5.35,-8.56,-6.93,-3.86,-1.73,-1.67,0.05,-0.43,-1.61,-0.82,-4.57,-1.70,-3.21,-2.50,-1.18,-6.74
BalanceIntangibleAssets_qq,,10.93,-26.30,10.57,13.77,15.69,-4.49,-1.62,-3.36,9.58,-8.02,10.12,-3.20,-1.09,1.68,2.30,-0.23,-19.53,16.43,-15.16,17.09,-21.14,-2.31,4.04,-3.91,-4.14,39.63,21.52,4.24,9.45,19.03,15.64,0.57,0.97,-2.08,0.72,-2.34,-2.54,-2.91,-7.85,-1.59,-0.44,-2.70,-2.62,-4.89,-3.98,-5.10,-5.88,-8.39,-2.95,-5.29,-8.37,-4.69,-6.21,-6.03
BalanceIntangibleAssets_sq,,-6.74,-11.66,0.65,0.02,-4.11,-44.44,-1.62,-1.22,9.99,-20.00,3.43,-1.18,-0.87,-100.00,0.62,-0.23,-3.12,-100.00,-15.16,-0.61,0.28,-100.00,1.85,0.20,1.31,-100.00,0.42,-2.32,2.90,-11.72,-0.24,-0.80,-0.18,-1.01,-1.67,-0.56,-1.32,-1.32,-1.22,-1.33,-0.43,-1.12,-0.21,-1.49,0.16,-0.92,-0.69,-2.48,-2.44,-1.58,-1.12,-0.62,-0.63,1.06
BalanceProperty,1563200000,1640692000,1627377000,1618072000,1589485000,1622295000,1608027000,1544751000,1515145000,1505214000,1484227000,1556568000,1533251000,1562198000,1542958000,1515960000,1472224000,1471010000,1418412000,1399197000,1354629000,1341954000,1306738000,1302846000,1265885000,1275952000,1260768000,1292347000,1261199000,1265113000,1243253000,1240178000,1219715000,1217072000,1194365000,1193592000,1173690000,1157761000,1134139000,1120415000,1086543000,1037056000,1012119000,953260000,940953000,940056000,917920000,915114000,901160000,893840000,879416000,886354000,866479000,873140000,868469000
BalanceProperty_yy,,,,,1.68,-1.12,-1.19,-4.53,-4.68,-7.22,-7.70,0.76,1.20,3.79,3.96,-2.61,-3.98,-5.84,-8.07,-7.70,-7.99,-8.77,-7.87,-6.89,-6.55,-4.92,-3.52,-0.81,-0.37,-0.85,-1.39,-4.04,-3.29,-3.80,-3.93,-3.76,-3.77,-4.87,-5.04,-6.13,-7.43,-10.43,-10.76,-14.92,-13.40,-9.35,-9.31,-4.00,-4.23,-4.92,-4.19,-3.14,-3.85,-2.32,-1.24
BalanceProperty_sy,,,,,2.92,6.46,30.08,33.20,3.67,8.66,5.22,1.06,1.20,4.02,3.96,6.34,4.02,0.48,0.36,4.13,4.88,0.46,2.93,0.04,4.06,2.72,-0.90,4.61,0.84,0.54,-1.39,-2.35,-0.47,-1.59,-3.16,-3.06,-5.48,-4.94,-3.90,-3.23,-3.50,-3.92,-1.62,-0.72,4.30,6.53,4.80,2.13,1.14,1.15,-0.80,0.90,7.04,7.50,-1.44
BalanceProperty_qq,,4.96,-0.81,-0.57,-1.77,2.06,-0.88,-3.94,-1.92,-0.66,-1.39,4.87,-1.50,1.89,-1.23,-1.75,-2.89,-0.08,-3.58,-1.35,-3.19,-0.94,-2.62,-0.30,-2.84,0.80,-1.19,2.50,-2.41,0.31,-1.73,-0.25,-1.65,-0.22,-1.87,-0.06,-1.67,-1.36,-2.04,-1.21,-3.02,-4.55,-2.40,-5.82,-1.29,-0.10,-2.35,-0.31,-1.52,-0.81,-1.61,0.79,-2.24,0.77,-0.53
BalanceProperty_sq,,2.71,-1.07,1.57,-0.20,2.06,-2.08,5.46,-0.90,-0.66,-1.78,4.32,-0.75,1.89,-100.00,-2.20,-1.72,-0.90,-100.00,0.33,-0.54,2.63,-100.00,-0.30,-0.21,-0.15,-100.00,1.54,-2.41,,-1.85,0.28,-1.00,-0.69,-0.75,-0.09,-1.67,-1.17,-1.03,0.33,-1.32,0.62,0.06,1.69,-0.84,5.34,-0.45,0.92,-0.56,-0.59,-0.67,1.27,-0.13,1.77,-0.71
BalanceNoncurrentReceivables,15082000,,15881000,37076000,16383000,42708000,17734000,47837000,50663000,47085000,45186000,42287000,38678000,47858000,49504000,46783000,47750000,46333000,48496000,39538000,36138000,40507000,41456000,,21993000,30942000,,33819000,31971000,,38657000,35116000,34254000,30712000,28611000,27740000,33367000,31894000,30085000,15497000,25603000,12733000,12928000,13362000,13304000,15021000,15693000,13164000,12529000,12332000,11108000,20551000,19916000,22573000,21746000
BalanceNoncurrentReceivables_yy,,,,,8.63,,11.67,29.02,209.24,10.25,154.80,-11.60,-23.66,1.64,9.56,10.63,23.46,-3.19,-2.04,-15.49,-24.32,-12.57,-14.52,-100.00,-39.14,-23.61,-100.00,,45.37,-100.00,,3.84,7.14,,-25.99,-21.00,-2.59,3.85,5.15,-44.13,-23.27,-60.08,-57.03,-13.78,-48.04,17.97,21.39,-1.48,-5.83,-17.90,-29.22,56.12,58.96,83.04,95.77
BalanceNoncurrentReceivables_sy,,,,,8.63,,22.85,44.69,53.85,19.02,154.80,-11.60,-17.48,-8.78,24.25,10.63,12.89,-22.16,-31.99,-28.47,-57.92,-14.76,-14.52,-28.57,46.13,-2.78,,,2.68,,,-5.38,-11.06,,,,-2.59,,-0.96,-26.56,-12.60,-12.98,-12.97,-12.77,3.14,18.98,-10.80,9.26,7.54,-7.96,,13.42,-8.35,-8.50,47.88
BalanceNoncurrentReceivables_qq,,-100.00,,133.46,-55.81,160.68,-58.48,169.75,5.91,-7.06,-4.03,-6.42,-8.53,23.73,3.44,-5.50,2.07,-2.97,4.67,-18.47,-8.60,12.09,2.34,-100.00,,40.69,-100.00,,-5.46,-100.00,,-9.16,-2.45,-10.34,-6.84,-3.04,20.28,-4.41,-5.67,-48.49,65.21,-50.27,1.53,3.36,-0.43,12.91,4.47,-16.12,-4.82,-1.57,-9.93,85.01,-3.09,13.34,-3.66
BalanceNoncurrentReceivables_sq,,-100.00,,22.22,-26.58,38.46,-5.56,169.75,4.24,-7.22,-91.77,-3.74,-7.55,17.17,-4.83,-5.50,1.04,-46.30,-100.00,,-14.04,6.04,-51.88,,,-11.06,-100.00,,-2.70,-4.01,,,,,-1.87,,-8.52,,-0.89,,,-8.72,0.03,-2.17,-5.90,23.06,1.85,,,,-0.46,-4.76,-1.72,,-1.83
BalanceNoncurrInvestments,12416000,27397000,12352000,11903000,11906000,15399000,12202000,15556000,11499000,15112000,17755000,15874000,19199000,24192000,23494000,24629000,24952000,23320000,21179000,8819000,8626000,8705000,8797000,8815000,8653000,8719000,8817000,8851000,8903000,8730000,8844000,8880000,8916000,8800000,8857000,8853000,8886000,8727000,8899000,8842000,8834000,8670000,8772000,8784000,25069000,25610000,26961000,27612000,26456000,25374000,26487000,26866000,24705000,23464000,25248000
BalanceNoncurrInvestments_yy,,,,,-4.11,-43.79,-1.21,30.69,-3.42,-1.86,45.51,2.04,66.96,60.08,32.32,55.15,29.97,-3.60,-9.85,-64.19,-65.43,-62.67,-58.46,-0.05,0.31,0.16,0.23,0.41,2.89,0.13,0.31,0.33,0.15,0.80,0.15,-0.30,-0.34,-0.83,0.47,-0.12,-0.59,-0.65,-1.43,-0.66,183.78,195.39,207.35,214.34,5.53,-0.92,-1.76,-2.70,-6.62,-7.53,-4.68
BalanceNoncurrInvestments_sy,,,,,-14.90,-28.89,-1.21,4.04,,,13.36,-13.30,-7.40,11.35,2.05,,8.68,-1.80,-7.66,,-8.21,-1.62,-31.04,-0.05,-6.12,-13.93,-7.14,0.20,,0.06,-18.50,,-0.53,-21.85,-26.34,-5.18,-0.17,-0.42,,-16.57,-0.30,-0.32,-12.42,-0.33,,,2.78,,,-0.46,-10.26,-9.22,-19.93,-7.53,-12.36
BalanceNoncurrInvestments_qq,,120.66,-54.91,-3.64,0.03,29.34,-20.76,27.49,-26.08,31.42,17.49,-10.59,20.95,26.01,-2.89,4.83,1.31,-6.54,-9.18,-58.36,-2.19,0.92,1.06,0.20,-1.84,0.76,1.12,0.39,0.59,-1.94,1.31,0.41,0.41,-1.30,0.65,-0.05,0.37,-1.79,1.97,-0.64,-0.09,-1.86,1.18,0.14,185.39,2.16,5.28,2.41,-4.19,-4.09,4.39,1.43,-8.04,-5.02,7.60
BalanceNoncurrInvestments_sq,,30.12,-82.80,-3.64,,,-100.00,7.85,-1.92,,-100.00,,-0.08,,-100.00,1.54,0.66,-3.54,-100.00,-30.43,,,-100.00,-8.88,-0.92,,-100.00,-22.73,,,-15.38,-3.94,-3.76,-3.16,,,-2.50,-0.90,-0.18,-3.39,-5.06,,,,,,,-1.86,-1.68,-4.54,-0.21,,-4.96,0.29,1.07
BalanceOtherNoncurrentAssets,35538000,36512000,36244000,11908000,34364000,12001000,38088000,12963000,12819000,16257000,15271000,16563000,19622000,19943000,18020000,19603000,17747000,16195000,14667000,32620000,24817000,9063000,8910000,65337000,32046000,12748000,42071000,34281000,37267000,55333000,,37384000,42499000,21327000,524000,75149000,86587000,68718000,43323000,135793000,138976000,109560000,72934000,165229000,153886000,103248000,92341000,93853000,86124000,78990000,80642000,74537000,76060000,98081000,100100000
BalanceOtherNoncurrentAssets_yy,,,,,-3.30,-67.13,5.09,8.86,-62.70,35.46,-59.91,27.77,53.07,22.67,18.00,18.35,-9.56,-18.79,-18.61,66.40,39.84,-44.04,-39.25,100.30,29.13,40.66,372.18,-47.53,16.29,334.05,-100.00,9.05,14.04,-61.46,,101.02,103.74,222.21,8167.75,80.70,60.50,59.43,68.35,21.68,10.73,-5.76,26.61,-43.20,-44.03,-23.49,-12.67,-20.58,-11.69,24.17,24.13
BalanceOtherNoncurrentAssets_sy,,,,,6.14,-9.10,7.00,-0.17,2.90,23.67,-7.69,44.46,49.44,33.76,17.12,62.47,40.58,-4.66,-20.86,-4.18,-7.80,-17.36,0.78,5.40,12.58,43.94,35.34,33.84,15.70,10.81,-28.46,-13.48,-9.04,-17.44,,35.28,-3.93,-11.47,-3.85,-6.76,6.36,0.26,-1.16,-7.87,-9.15,-8.22,-9.44,-15.28,-3.80,-4.67,13.97,3.18,2.92,16.06,8.96
BalanceOtherNoncurrentAssets_qq,,2.74,-0.73,-67.14,188.58,-65.08,217.37,-65.97,-1.11,26.82,-6.07,8.46,18.47,1.64,-9.64,8.78,-9.47,-8.75,-9.44,122.40,-23.92,-63.48,-1.69,633.30,-50.95,-60.22,230.02,-18.52,8.71,48.48,-100.00,,13.68,-49.82,-97.54,14241.41,15.22,-20.64,-36.96,213.44,2.34,-21.17,-33.43,126.55,-6.87,-32.91,-10.56,1.64,-8.24,-8.28,2.09,-7.57,2.04,28.95,2.06
BalanceOtherNoncurrentAssets_sq,,-6.64,-19.38,-4.01,-5.63,-21.62,-16.02,-22.66,9.22,0.01,-100.00,12.16,-1.16,-1.88,-100.00,22.70,2.34,-10.14,-100.00,28.15,-0.86,-1.36,-100.00,31.03,-3.56,6.44,-100.00,-18.52,-2.26,-0.26,-17.95,,3.25,-0.12,-2.48,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,2.10,-0.42,-2.27,6.33,-1.89,2.04,1.50,3.03
BalanceCurrentAssets,685434000,829935000,722471000,671130000,691248000,900187000,794574000,672945000,762582000,941275000,844405000,767711000,915331000,1178078000,1054013000,936479000,960891000,1132953000,966017000,1198878000,912802000,1049393000,870717000,902475000,831801000,1015262000,872339000,856782000,924752000,1118032000,964323000,995430000,943551000,1075242000,952868000,1437383000,933994000,1046440000,868819000,926713000,923965000,779805000,677707000,530014000,848225000,1170231000,1000963000,782472000,781637000,1035716000,943039000,799219000,815485000,1116978000,908753000
BalanceCurrentAssets_yy,,,,,0.85,8.46,9.98,0.27,10.32,4.56,6.27,14.08,20.03,25.16,24.82,21.98,4.98,-3.83,-8.35,28.02,-5.00,-7.38,-9.87,-24.72,-8.87,-3.25,0.19,-5.06,11.17,10.12,10.54,16.18,2.03,-3.83,-1.19,44.40,-1.01,-2.68,-8.82,-35.53,-1.07,-25.48,-22.00,-42.81,-8.20,50.07,47.70,47.63,-7.85,-11.49,-5.79,2.14,4.33,7.85,-3.64
BalanceCurrentAssets_sy,,,,,0.88,4.26,8.70,4.39,10.32,31.50,10.75,16.08,6.88,3.94,5.56,9.54,3.55,0.70,-12.72,1.08,4.94,-0.93,-8.34,10.93,23.70,24.96,3.22,30.30,22.13,13.80,8.72,0.79,2.03,-3.83,-1.19,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94,7.34,7.57,3.12,4.33,11.56,5.58
