,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-299.16,-59.79,,,-129.93,,-78.59,,117.33,122.69,176.88,,28.26,25.80,60.93,,-105.60,-108.03,130.86,-116.05,-523.37,-554.90,-99.97,87.92,52.31,151.01,9200.00,392.57,-88.12,-168.89,-276.34,-274.60,80.90,70.95,68.75,-8.99,489.82,735.73,1776.59,1022.33,19707.11,10023.11,3600.70,-1766.26,-117.68,-124.51,-118.19
DebtFinEBITDA_sy,-265.85,33.13,,,236.23,,278.04,,-53.91,36984.21,-22.88,,-108.06,-0.82,-6.41,,1215.08,-10.09,33.36,62.18,-179.08,-140.11,-99.90,87.92,352.91,469.40,95762.50,5280.41,50.04,-35.23,21.42,32.07,13.94,26.85,1.46,28.52,8.42,77.09,26.64,-4.22,4.05,57.87,-44.15,-101.52,-78.42,-88.38,-123.99
DebtFinEBITDA_qq,,,,,,17.17,64.17,,,8.47,21.37,,,6.39,55.27,-105.23,35.10,-52.45,4564.88,-104.89,-87.27,-60.16,100.22,-1950.00,-639.19,271.30,-60.30,-41.80,-575.29,37.27,-1.63,42.38,48.02,4.58,-9.33,-100.98,285.92,55.61,188.34,10.56,3892.70,-20.47,5.41,-149.78,57.63,-10.27,21.78
DebtFinEBITDA_sq,,,,,,-99.76,45910.53,,,92.59,-4.31,,,2468.81,-9.70,-151.33,201.56,91.00,33.93,-114.56,-112.37,3.13,100.32,-1950.00,4545.61,41.48,-17.62,-0.03,28.76,-38.93,54.45,8.74,11.08,-32.01,23.54,37.74,-6.29,11.05,-11.65,4.18,1.80,68.49,-68.74,-102.83,1548.94,-9.28,-164.54
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-1.56,-18.41,,,124.60,,85.80,,-52.45,-56.11,-49.30,,-20.40,-4.56,-14.73,,-11.59,-23.59,-4.76,-18.38,-64.09,-64.36,-22.53,-10.01,184.52,128.26,4.96,5.49,-12.68,3.45,-0.02,1.98,-1.24,1.51,1.94,-0.91,-99.91,-90.37,-18.49,-19.53,60260.00,469.95,-43.15,-50.01,-76.11,-87.47,-100.87
SP1_sy,0.09,-19.40,,,21.17,,14.28,,-13.19,-22.49,-19.12,,-1.91,7.42,-6.91,,-2.78,-20.98,-11.08,-32.41,-32.99,-40.83,-22.53,4.21,10.26,40.34,7.93,9.24,3.22,18.27,11.23,-6.32,-3.11,-1.12,-2.15,-3.07,4.05,-4.28,4.24,1.15,-7.17,-15.28,-18.55,-15.30,-18.21,-25.75,-21.76
SP1_qq,,,,,,6.82,-19.61,,,-1.40,-7.15,,,18.22,-17.04,3.71,-13.08,2.17,3.40,-11.12,-61.76,1.41,124.77,3.24,20.91,-18.65,3.35,3.76,0.09,-3.62,-0.11,5.83,-3.07,-0.94,0.32,2.87,-99.91,10880.00,749.00,1.54,-36.23,3.68,-15.31,-10.72,-69.53,-45.63,-105.87
SP1_sq,,,,,,-0.37,-1.74,,,-11.05,2.53,,,-2.59,-11.14,16.94,-3.95,-20.82,-0.01,-11.12,-4.76,-30.09,30.91,19.55,0.77,-11.01,0.68,21.00,-4.78,1.96,-5.31,1.91,-1.52,4.05,-6.30,0.96,5.71,-4.28,2.04,-2.03,-2.99,-12.64,-1.90,1.88,-6.32,-20.70,3.38
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-1.56,40.25,,,31.56,,12.06,,-47.65,-50.91,-40.79,,-12.40,0.17,-4.52,,-11.45,-21.93,-14.64,-17.49,-18.35,-12.58,-32.77,-25.37,2.43,-22.49,2.62,2.84,-12.68,29.70,0.02,1.99,-1.24,-19.14,1.91,-0.91,-67.32,-69.91,34.14,39.08,244.18,261.46,-23.61,-33.94,-59.05,-53.80,-100.00
SP2_sy,0.91,-1.33,,,-1.67,,16.63,,-4.36,-2.75,-19.67,,1.12,0.29,-1.45,,-0.56,-3.14,-3.71,-12.43,-16.49,-29.63,-15.58,2.10,0.55,21.39,1.03,-4.45,-5.93,1.72,12.97,6.20,1.43,5.06,3.26,5.92,17.86,-1.84,-3.66,-8.97,-4.67,2.16,-1.77,4.37,0.65,-3.49,0.05
SP2_qq,,,,,,6.34,-19.34,,,-0.28,-2.72,,,14.02,-7.27,-3.52,-13.20,0.53,1.38,-6.74,-14.10,7.63,-22.03,3.53,17.90,-18.55,3.22,3.76,0.10,20.97,-20.40,5.81,-3.07,-0.96,0.32,2.89,-68.03,-8.83,347.23,6.68,-20.88,-4.25,-5.48,-7.75,-50.95,8.03,-100.00
SP2_sq,,,,,,-0.41,17.77,,,1.27,-2.72,,,0.44,-4.41,1.66,1.89,-2.17,-4.98,-7.55,-2.83,-17.55,13.99,11.81,-4.31,-0.46,-5.13,5.75,-5.80,7.63,5.36,-0.59,-10.03,11.49,3.56,1.96,0.11,-7.14,1.64,-3.66,4.84,-0.49,-2.28,2.37,1.11,-4.58,1.30
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,15.04,351.81,,,142.39,,50.46,,-89.42,-94.85,-88.32,,-29.54,52.69,-71.78,,-95.30,-94.47,-47.54,-24.45,291.35,502.58,-95.70,-83.82,-78.38,-86.19,400.00,43.59,-47.73,-56.59,-16.36,55.36,-30.43,-46.43,-19.57,-65.52,2846.88,,335.14,-20.00,-98.09,,-97.52,-70.83,-83.33,,-75.00
CAR_sy,383.49,-45.87,,,23.96,,67.32,,-86.54,-84.32,-91.85,,114.57,87.72,290.17,,-26.09,-48.18,-49.64,-9.57,-1.53,3.66,-53.35,7.43,-1.52,-56.23,-12.96,-85.45,-58.22,-23.04,-29.30,46.91,109.78,185.24,278.29,3.62,-43.85,,-41.22,-38.09,-56.05,,-76.63,-28.34,22.14,,281.65
CAR_qq,,,,,,20.24,-58.47,,,-41.46,-5.88,,,26.87,-82.60,-34.63,-67.40,49.04,65.16,-5.86,68.88,129.48,-98.82,254.55,125.64,46.59,-57.36,1.82,-17.86,21.74,-17.86,89.13,-63.22,-6.25,23.33,-18.92,3043.33,,,-85.09,-25.00,,,75.00,-57.14,,
CAR_sq,,,,,,-5.66,-2.79,,,9.89,-49.48,,,-3.86,4.99,54.97,-52.75,-32.60,2.02,178.28,-48.54,-29.05,-54.09,540.89,-52.83,-68.46,-8.70,7.09,35.50,-41.91,-16.14,122.53,93.50,-21.01,11.22,-39.04,4.85,,,-35.80,-25.58,,,96.84,26.85,,
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,32.36,144.29,,,44.23,,41.94,,-78.32,-88.13,-86.30,,-41.30,-0.34,-21.80,,-42.38,-63.54,-53.08,-47.69,-5.07,44.31,78.67,18.16,102.26,-38.51,-31.86,-4.36,-37.61,58.46,17.83,3.61,10.84,-2.31,19.27,-1.47,-2.92,-11.71,-30.38,55.78,-146.11,-152.61,-161.25,-118.37,24.76,31.29,44.67
QR_sy,90.19,-6.55,,,-7.21,,3.38,,-37.93,-42.71,-39.17,,15.32,32.65,2.30,,-18.05,-12.48,-13.29,-53.83,-19.57,-41.21,-25.01,17.34,-1.97,-5.75,10.91,44.94,-11.33,48.00,-3.25,-7.99,4.99,-5.85,16.70,-12.00,11.01,19.48,-10.48,-2.58,-3.32,-18.86,-28.31,-21.37,-31.31,-51.73,31.25
QR_qq,,,,,,71.34,-28.51,,,-6.25,-17.48,,,59.16,-35.24,21.49,-53.99,0.72,-16.68,35.45,-16.50,53.12,3.17,-10.42,42.94,-53.45,14.32,25.72,-6.75,18.23,-15.00,10.55,-0.24,4.20,3.78,-8.67,-1.71,-5.23,-18.16,104.35,-129.10,-8.11,4.71,38.70,-19.14,1.27,23.27
QR_sq,,,,,,0.35,3.68,,,-7.38,10.10,,,6.55,-15.09,5.64,-14.25,13.79,-15.88,-43.74,49.37,-16.83,7.30,-11.97,24.79,-20.03,26.26,15.03,-23.66,33.47,-17.46,9.40,-12.88,19.69,2.31,-17.51,9.90,28.82,-23.34,-10.23,9.06,8.11,-32.26,-1.55,-4.73,-24.02,84.17
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,25.18,143.70,,,44.57,,43.21,,-74.90,-84.65,-81.64,,-23.03,-2.03,-16.08,,-61.16,-70.63,-58.01,-48.28,-7.28,40.10,47.84,27.77,100.62,-38.38,-36.79,-12.82,-37.42,58.13,23.09,3.73,10.62,-2.52,13.73,-1.76,30.47,-12.05,50.85,55.18,-46.73,-30.91,-66.48,-62.88,-60.95,-51.57,-51.60
CR_sy,82.06,-5.90,,,-6.34,,3.33,,-35.26,-34.87,-37.90,,7.29,11.44,0.11,,-11.04,-12.54,-12.95,-47.82,-26.18,-35.71,-16.61,13.87,5.71,-12.62,-0.24,30.73,3.99,53.16,7.02,1.13,-1.77,1.82,19.86,-4.51,37.46,11.79,-9.94,-12.66,-21.52,-14.89,-27.19,-19.61,3.07,-4.94,24.19
CR_qq,,,,,,71.31,-27.94,,,4.76,-13.83,,,33.33,-26.19,-14.51,-53.83,0.82,5.53,5.29,-17.23,52.33,11.36,-9.00,29.97,-53.22,14.24,25.51,-6.71,18.23,-11.08,5.77,-0.52,4.18,3.74,-8.64,32.13,-29.77,77.94,-6.02,-54.64,-8.91,-13.67,4.07,-52.29,12.98,-13.72
CR_sq,,,,,,1.31,-1.01,,,1.92,-5.61,,,5.86,-15.21,13.43,-12.62,4.07,-15.60,-32.01,23.63,-9.37,9.46,-7.16,14.77,-25.09,24.98,21.66,-8.70,10.34,-12.67,14.96,-11.32,14.36,2.80,-8.41,27.67,-7.00,-17.18,-11.17,14.71,0.86,-29.15,-1.93,47.07,-6.98,-7.43
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,88.15,176.25,,,178.68,,242.21,,-90.02,-95.63,-94.50,,-33.22,45.24,-51.19,,-92.65,-93.34,-67.18,-62.06,154.49,397.94,-58.92,-41.14,-41.65,-86.65,-54.92,-69.89,0.81,172.09,185.45,541.07,12.40,-23.08,65.61,-30.36,528.11,,161.54,131.60,-79.15,33.33,-60.74,-60.45,-54.89,-52.50,-52.06
PP_sy,359.92,-46.26,,,23.96,,78.19,,-80.93,-71.33,-87.39,,56.36,45.57,233.96,,-11.09,-36.65,-51.82,-34.75,-3.11,-29.79,-53.29,20.77,-9.04,-35.23,18.22,-80.69,-45.86,-26.34,-26.94,17.30,64.14,97.84,97.43,-2.01,-13.43,,-23.37,-23.13,-43.63,-13.97,7.60,36.25,-8.08,-42.59,-24.24
PP_qq,,,,,,34.41,-26.51,,,-41.06,-7.53,,,28.17,-68.92,-7.96,-79.95,16.17,53.09,6.40,34.49,127.29,-87.37,52.46,33.33,-47.98,-57.36,1.82,346.43,40.40,-55.27,128.66,-21.73,-3.91,-3.70,-3.85,606.00,-84.70,151.85,-14.85,-36.44,-2.17,-25.83,-14.23,-27.51,3.01,-25.15
PP_sq,,,,,,-5.66,4.70,,,41.89,-53.97,,,32.09,5.60,53.27,-58.41,-5.89,-19.68,107.54,-38.25,-31.80,-46.56,436.59,-53.49,-51.44,-2.44,-12.34,30.38,-33.94,-3.24,40.74,82.45,-20.37,-3.44,-30.15,61.19,-37.04,8.09,-29.93,18.20,-3.90,35.19,-11.28,-20.25,-39.99,78.41
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,8.79,122.72,,,-45.79,,-23.28,,-31.29,-71.38,-64.89,,-15.40,-5.34,-2.09,,-46.19,-61.53,-56.03,-45.69,-13.97,21.49,53.36,23.82,126.02,-31.51,-35.87,-6.62,-39.25,29.10,17.15,1.52,10.73,27.78,23.37,1.22,-10.30,-12.50,44.68,50.93,-32.24,-40.49,-69.28,-64.98,-72.93,-63.98,-61.47
RCLR_sy,7.39,-2.91,,,-0.58,,18.73,,9.67,-5.33,-19.73,,-7.87,29.88,-2.09,,-23.94,15.22,6.21,-45.55,7.60,-40.31,-25.40,23.82,-1.40,-0.47,4.02,65.97,-10.92,9.38,-0.34,-5.00,-8.00,-1.16,6.40,1.80,11.79,-2.26,3.48,-9.77,-0.76,-19.77,-30.58,-33.12,-12.03,-19.39,-30.34
RCLR_qq,,,,,,199.75,-30.56,,,24.84,-14.81,,,39.69,-11.89,-11.83,-50.41,-0.13,0.70,8.90,-21.45,41.03,27.12,-12.08,43.40,-57.26,19.02,28.02,-6.70,-9.18,8.00,10.94,1.76,4.81,4.27,-8.98,-9.82,2.24,72.41,-5.05,-59.51,-10.21,-11.00,8.22,-68.70,19.47,-4.79
RCLR_sq,,,,,,-10.02,37.85,,,-22.33,16.88,,,9.49,-11.89,-12.07,-10.34,65.87,-18.79,-54.92,77.17,-7.98,1.49,-25.17,41.09,-7.11,6.07,19.40,-24.27,14.05,-3.36,13.81,-26.66,22.54,4.03,8.89,-19.47,7.15,10.13,-5.05,-11.43,-13.38,-4.70,-8.53,16.50,-20.62,-17.65
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,3727.78,335.07,,,50.90,,24.48,,-94.94,-93.99,-100.46,,-252.53,-23.79,-1747.06,,-418.13,-858.82,-406.69,-242.03,-14.40,14.61,-91.89,-55.25,-11.37,-169.55,-18.54,-3.38,-51.76,38.52,6.36,3.55,2.35,-35.36,7.14,-1.76,-25.36,-69.21,51.22,57.16,24.24,38.60,-139.87,-194.49,-118.18,-93.29,-141.20
KP_sy,4688.89,-19.01,,,-21.23,,197.58,,-98.67,-89.61,-100.99,,3328.57,549.02,,,-40.62,-84.89,-1958.82,-5056.45,-621.05,-2451.00,-469.71,-30.30,19.53,-95.87,6.19,63.16,-30.38,66.99,81.29,63.66,35.30,69.01,36.29,19.03,110.52,104.67,-65.47,-401.38,-1076.42,-6909.09,-79.67,37.87,117.49,87.18,21.42
KP_qq,,,,,,12.60,-22.89,,,33.64,-105.86,,,166.77,-242.08,-87.90,-190.68,2.22,5.13,-26.84,2.78,27.01,-113.20,-2.62,30.26,-76.66,6.24,10.50,-2.38,28.44,-42.82,7.82,-3.65,0.80,2.02,-1.02,-27.68,-33.90,71.76,11.27,-125.77,-8.52,-10.34,-8.94,-67.27,3.86,-37.69
KP_sq,,,,,,-6.83,250.31,,,628.57,-133.33,,,37.92,-105.14,282.35,359.68,-64.91,-800.00,-339.00,51.68,-58.32,-69.63,-0.40,70.15,-285.36,18.76,60.57,-5.63,2.44,53.95,23.43,-88.06,53.27,5.31,2.69,124.42,-79.25,-3454.55,-194.85,52.44,-44.73,11.48,-1.96,113.39,-206.08,-442.71
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-14760.95,147.65,,,225.63,,108.58,,-96.83,-96.32,-100.28,,-204.22,-30.66,-1897.67,,-534.68,-946.46,-455.18,-312.24,-215.54,-86.45,-118.62,-20.92,71.09,7.18,15.89,-28.49,-376.15,-92.30,-175.58,-142.96,-31.57,-74.16,-16.82,-6.61,127.77,169.36,121.24,119.62,-732.76,-366.56,-912.61,-1391.54,-101.10,-78.32,-143.79
PKKO_sy,-5799.05,142.25,,,25.71,,-40.51,,-76.64,-71.17,-96.02,,-24.18,-5.75,-34.86,,-330.64,-76.62,1657.89,3599.08,2.73,1328.53,11.80,-5.41,-6.06,-101.71,-88.95,-108.91,58.19,-1003.33,-1118.18,-126.89,-115.00,-108.96,24.72,-10.81,-535.34,106.65,-38.69,-463.62,-445.21,-10681.16,-202.43,-38.21,-35.61,-4.37,-870.11
PKKO_qq,,,,,,-5.04,-31.97,,,10.16,-105.15,,,173.29,-248.36,-97.90,-194.94,2.25,2.69,-46.95,-125.76,42.24,-14.09,18.72,46.02,-85.44,-3.38,-24.16,-100.03,25.11,-48.16,-9.47,-8.32,0.86,0.62,0.10,128.22,147.59,-69.57,-7.69,-1009.92,-4.30,7.24,-46.72,-41.68,7.52,-26.81
PKKO_sq,,,,,,-8.87,51.97,,,12.46,-79.04,,,39.79,-85.51,43.42,-894.19,114.17,989.13,201.80,-120.88,308.12,-14.76,155.34,-123.41,96.64,650.00,-305.86,-9.91,11.34,-407.55,54.13,-4.15,13.83,-82.84,32.47,-497.15,100.90,-3913.04,-174.42,-477.64,82.49,-8.99,-25.41,-466.75,86.53,-913.01
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-43.93,-23.51,,,7.91,,-11.50,-4.66,16.84,55.33,69.30,51.37,33.18,5.28,-8.63,-17.10,-12.71,8.52,35.61,47.98,18.88,-7.99,-52.25,-59.45,-58.07,-64.67,-33.23,-41.55,-45.80,-28.62,-39.36,-10.85,-11.80,-23.79,-28.13,-48.36,-61.81,-66.17,-81.22,-33.20,13.65,99.17,504.87,13.17,117.90,60.83,0.32
RN_sy,15.33,-29.72,,,22.92,,-2.14,2.40,-31.33,-33.90,-25.05,-24.48,2.55,4.64,-8.63,-17.10,-7.08,8.52,13.40,23.15,19.31,1.50,9.16,0.79,-11.79,-4.24,-3.71,-11.59,-2.42,-16.98,-13.49,-11.73,-2.73,-7.80,-27.28,-22.03,-0.31,-11.38,-18.66,-13.01,-12.16,-39.60,-49.44,-46.25,-6.57,72.91,98.98
RN_qq,,,,10.21,-8.67,-11.18,-1.02,18.73,11.94,18.08,7.88,6.16,-1.51,-6.66,-6.37,-3.68,3.70,16.03,17.01,5.10,-16.69,-10.19,-39.28,-10.76,-13.84,-24.32,14.76,-21.89,-20.10,-0.33,-2.51,14.84,-20.95,-13.88,-8.08,-17.48,-41.54,-23.70,-48.98,193.58,-0.55,33.72,54.93,-45.07,91.47,-1.30,-3.36
RN_sq,,,,0.69,4.12,-1.30,-5.42,5.36,-30.18,-4.99,7.23,6.16,-5.19,-3.05,-6.37,-3.68,6.27,13.23,-2.16,4.61,2.96,-3.67,5.22,-3.41,-9.89,4.57,5.80,-11.32,-0.54,-11.03,10.25,-9.52,9.60,-15.67,-13.04,-2.99,40.14,-25.03,-20.19,3.74,41.51,-48.45,-33.18,10.27,145.98,-4.59,-23.11
CRN,107000,140000,130000,118000,130000,146000,147000,124000,111000,94000,87000,82000,83000,89000,95000,99000,95000,82000,70000,67000,80000,89000,147000,165000,191000,253000,220000,282000,353000,354000,363000,317000,400000,465000,506000,613000,1049000,1374000,2694000,918000,923000,690000,445000,811000,423000,429000,444000
CRN_yy,78.33,30.84,,,-7.14,,13.08,5.08,-14.62,-35.62,-40.82,-33.87,-25.23,-5.32,9.20,20.73,14.46,-7.87,-26.32,-32.32,-15.79,8.54,110.00,146.27,138.75,184.27,49.66,70.91,84.82,39.92,65.00,12.41,13.31,31.36,39.39,93.38,162.25,195.48,432.41,49.76,-12.01,-49.78,-83.48,-11.66,-54.17,-37.83,-0.22
CRN_sy,-13.93,42.86,,,-18.67,,1.56,-1.59,50.00,50.00,33.85,32.26,-5.46,-4.30,9.20,20.73,7.51,-7.87,-7.89,-15.15,-16.13,-0.61,-12.00,-4.17,13.46,3.68,4.55,12.42,2.82,20.71,18.01,14.36,2.20,10.78,33.68,26.57,8.06,10.62,22.83,15.27,29.85,-42.40,98.08,85.43,71.65,-15.28,-28.32
CRN_qq,,,,-9.23,10.17,12.31,0.68,-15.65,-10.48,-15.32,-7.45,-5.75,1.22,7.23,6.74,4.21,-4.04,-13.68,-14.63,-4.29,19.40,11.25,65.17,12.24,15.76,32.46,-13.04,28.18,25.18,0.28,2.54,-12.67,26.18,16.25,8.82,21.15,71.13,30.98,96.07,-65.92,0.54,-25.24,-35.51,82.25,-47.84,1.42,3.50
CRN_sq,,,,-1.56,-3.17,1.64,4.84,-4.62,47.58,1.64,-6.45,-5.75,5.49,2.89,6.74,4.21,-6.06,-11.83,6.71,-4.00,-7.14,4.49,-5.52,4.55,9.94,-4.52,-4.73,12.42,0.55,12.09,-6.86,8.95,-10.14,21.51,12.39,3.15,-23.28,24.38,24.80,-3.21,-13.58,-44.83,329.17,-9.39,-20.00,-72.77,263.11
CPZ,134000,79000,61000,56000,93000,80000,84000,71000,88000,105000,120000,113000,122000,133000,143000,152000,166000,179000,190000,216000,280000,285000,401000,432000,423000,579000,553000,721000,1101000,1043000,1031000,889000,1091000,1202000,1245000,1507000,2670000,3655000,6303000,1986000,2153000,1754000,1588000,3829000,2701000,3473000,4582000
CPZ_yy,63.41,-41.04,,,17.72,,37.70,26.79,-5.38,31.25,42.86,59.15,38.64,26.67,19.17,34.51,36.07,34.59,32.87,42.11,68.67,59.22,111.05,100.00,51.07,103.16,37.91,66.90,160.28,80.14,86.44,23.30,-0.91,15.24,20.76,69.52,144.73,204.08,406.27,31.79,-19.36,-52.01,-74.81,92.80,25.45,98.00,188.54
CPZ_sy,18.29,-12.37,,,9.41,,-5.62,-16.30,-5.38,43.75,42.86,48.05,34.09,10.43,7.50,8.77,6.36,1.57,-6.98,11.29,23.51,16.28,37.50,22.46,6.77,10.33,-4.55,-7.10,-0.91,-5.44,-6.67,-4.46,-8.54,8.31,12.93,20.00,-2.00,-9.14,18.07,125.00,129.25,3.25,191.84,46.67,81.75,-19.81,47.55
CPZ_qq,,,,-8.20,66.07,-13.98,5.00,-15.48,23.94,19.32,14.29,-5.83,7.96,9.02,7.52,6.29,9.21,7.83,6.15,13.68,29.63,1.79,40.70,7.73,-2.08,36.88,-4.49,30.38,52.70,-5.27,-1.15,-13.77,22.72,10.17,3.58,21.04,77.17,36.89,72.45,-68.49,8.41,-18.53,-9.46,141.12,-29.46,28.58,31.93
CPZ_sq,,,,3.37,1.09,-13.98,5.00,-8.33,14.29,30.68,4.35,-5.00,3.51,7.63,1.57,-3.88,1.21,2.79,-6.98,15.00,12.32,-3.23,10.00,2.42,-2.07,,-4.83,-0.32,4.46,-4.57,-6.07,2.04,,13.00,-2.06,8.43,-18.33,4.76,27.27,106.63,-16.79,-52.82,259.75,3.85,3.11,-79.18,561.96
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,102.75,,18.40,57.39,-84.93,-87.28,-90.26,-91.12,-54.75,7.19,100.21,80.73,117.98,119.39,101.15,134.92,106.62,140.91,-62.38,-79.95,-80.09,-89.87,-13.51,693.25,300.61,435.83,-3.77,-85.11,-71.19,-69.05,208.66,322.93,198.30,172.83,-11.03,14.97,-54.14,-51.70,-40.32,-66.99,-65.41,-78.78,-87.54
RZ_sy,,,,,74.43,,85.13,81.52,-44.23,-19.49,-33.05,-38.71,-0.17,3.12,27.55,27.02,74.06,21.80,-48.29,-17.80,-36.95,-28.45,-43.53,-62.25,-55.07,-57.27,24.27,119.93,115.44,149.24,31.95,-40.05,-50.94,-63.04,-28.05,-15.32,-8.01,-3.14,-22.53,3.18,-23.32,-13.88,18.63,2.05,20.89,11.76,-14.11
RZ_qq,,,,-5.93,109.76,-38.68,-2.14,25.05,-79.92,-48.26,-25.03,13.96,2.35,22.57,40.04,2.87,23.45,23.37,28.39,20.15,8.57,43.84,-79.95,-35.95,7.82,-26.82,71.15,487.40,-45.55,-2.12,-69.26,-9.12,5.35,5.16,206.56,24.53,-25.69,-3.82,-0.03,60.91,-70.36,1.29,23.54,-11.00,-68.94,-37.85,-27.51
RZ_sq,,,,9.56,57.62,-8.23,16.82,7.42,-51.57,32.49,-2.86,-1.67,-21.12,36.86,20.15,-2.07,8.09,-4.24,-48.98,55.65,-17.09,8.67,-59.73,4.04,-1.30,3.35,17.09,84.13,-3.32,19.57,-38.01,-16.35,-20.88,-9.92,20.68,-1.56,-14.05,-5.14,-3.48,31.12,-36.12,6.53,32.94,12.80,-24.33,-1.51,2.17
CRZ,,1000,1000,1000,1000,1000,1000,1000,5000,9000,12000,10000,10000,8000,6000,6000,5000,4000,3000,2000,2000,2000,8000,12000,11000,16000,9000,2000,3000,3000,9000,10000,10000,9000,3000,2000,3000,3000,3000,2000,7000,7000,6000,6000,21000,34000,46000
CRZ_yy,,,,,,,,,400.00,800.00,1100.00,900.00,100.00,-11.11,-50.00,-40.00,-50.00,-50.00,-50.00,-66.67,-60.00,-50.00,166.67,500.00,450.00,700.00,12.50,-83.33,-72.73,-81.25,,400.00,233.33,200.00,-66.67,-80.00,-70.00,-66.67,,,133.33,133.33,100.00,200.00,200.00,385.71,666.67
CRZ_sy,,,,,,,,,,,,,,50.00,50.00,50.00,50.00,-33.33,-33.33,,,50.00,200.00,100.00,133.33,233.33,66.67,-50.00,-42.86,-60.00,,266.67,200.00,175.00,-50.00,-54.55,-50.00,-45.45,,,66.67,66.67,33.33,60.00,130.00,260.00,500.00
CRZ_qq,,,,,,,,,400.00,80.00,33.33,-16.67,,-20.00,-25.00,,-16.67,-20.00,-25.00,-33.33,,,300.00,50.00,-8.33,45.45,-43.75,-77.78,50.00,,200.00,11.11,,-10.00,-66.67,-33.33,50.00,,,-33.33,250.00,,-14.29,,250.00,61.90,35.29
CRZ_sq,,,,,,,,,,,,,,50.00,,,,-33.33,,50.00,,,100.00,,16.67,42.86,,-70.00,33.33,,150.00,10.00,,-8.33,-54.55,,20.00,,,-16.67,100.00,,-20.00,,187.50,56.52,33.33
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-51.28,-30.10,,,-39.24,,-55.42,-51.98,53.51,137.14,255.61,217.94,113.79,34.26,-2.32,-7.97,0.12,36.25,65.49,77.15,29.88,-11.48,-53.45,-61.22,-57.52,-61.54,-29.28,-36.61,-43.92,-31.27,-42.44,-17.46,-16.31,-20.03,-22.44,-43.81,-63.46,-68.53,-82.75,-38.87,23.18,104.35,499.91,9.19,88.80,35.07,-18.46
RMO_sy,-35.83,-17.04,,,38.43,,29.26,25.98,10.60,13.61,-4.90,-8.85,-9.92,-3.43,20.20,11.09,3.23,17.11,-10.09,-12.43,-1.15,-14.16,-9.61,-8.19,-10.60,2.99,34.83,34.80,7.95,5.13,-5.12,-14.09,5.03,-20.07,-33.83,-24.35,-28.62,-7.37,-20.42,-15.69,-16.02,-39.65,-49.63,-52.31,-15.42,5.64,38.49
RMO_qq,,,,10.21,-52.71,-4.90,-10.07,18.73,51.18,46.90,34.86,6.16,1.66,-7.75,-1.88,0.01,10.60,25.53,19.18,7.06,-18.91,-14.44,-37.34,-10.79,-11.19,-22.53,15.22,-20.04,-21.42,-5.05,-3.50,14.65,-20.33,-9.28,-6.41,-16.94,-48.19,-21.86,-48.69,194.30,4.41,29.62,50.63,-46.43,80.53,-7.27,-9.06
