,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OSF_yy,38.65,12.16,18.56,,,,-4.41,-25.42,-17.05,-20.71,-6.52,15.72,-12.85,15.72,4.30,8.85,32.85,34.72,2.24,22.22,-2.48,-8.66,18.42,35.03,36.90,34.79,28.18,43.54,13.94,36.46,-2.52,-11.46,,-16.50,-46.81,-49.72,,-61.22,-50.71,-53.82,-46.93,-31.55,-69.75,-73.77,-327.18,-164.39,-703.77,-841.10,-49.74
OSF_sy,6.85,13.37,-10.41,,,,-15.08,6.04,-4.41,-16.95,8.28,4.24,0.78,47.78,-7.39,0.81,-3.05,-3.90,-1.36,-5.51,-6.30,-15.16,-3.45,-7.12,-0.38,-19.25,-1.98,11.30,-0.40,-0.35,1.24,-2.20,,6.17,1.28,3.06,,-3.21,3.47,0.20,6.20,-0.16,-6.47,-3.07,-5.86,0.48,11.20,2.55,-5.35
OSF_qq,,,,-27.22,25.99,-18.94,28.61,-43.22,40.13,-22.51,51.62,-29.71,5.53,2.89,36.66,-26.65,28.81,4.34,3.71,-12.31,2.78,-2.27,34.46,-0.01,4.20,-3.78,27.87,11.97,-17.29,15.24,-8.66,1.69,,,-41.81,-3.88,-3.98,-27.79,-26.05,-9.94,10.34,-6.86,-67.32,-21.91,-1055.70,73.60,-206.46,4.15,-93.10
OSF_sq,,,,-25.96,18.46,9.35,-11.46,-7.55,6.78,-4.99,15.44,-10.99,3.24,39.32,-27.66,-3.11,-0.71,38.09,-25.75,-7.18,-1.54,25.03,-15.50,-10.71,5.59,1.35,2.57,1.39,-5.51,1.40,4.21,-2.05,,,-0.60,-0.33,-2.17,-0.15,6.26,-3.48,3.69,-6.13,-0.45,0.03,0.71,0.20,10.17,-7.75,-7.04
NetDebt,18763000000,23396000000,5476000000,-3030000000,25618000000,14209000000,30334000000,-784000000,29924000000,4636000000,47306000000,2887000000,16316000000,15657000000,37304000000,12243000000,39815000000,52434000000,68510000000,63405000000,69267000000,66379000000,122932000000,75215000000,74389000000,71563000000,142641000000,67623000000,78077000000,17962000000,57872000000,88060000000,,38684000000,137347000000,80729000000,106492000000,143493000000,157067000000,102455000000,114793000000,148923000000,156944000000,87767000000,146871000000,104646000000,125207000000,131588000000,110015000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-45.79,-10.20,-82.29,,,,247.72,89.37,-47.69,-80.24,-5.54,403.30,-50.94,212.07,-15.64,375.29,171.52,239.93,94.96,322.13,61.85,49.90,59.67,37.22,22.74,19.02,58.07,7.99,102.03,-76.71,-42.17,70.04,,96.96,-550.73,-346.65,,-534.77,-25.96,64.23,15.89,-191.64,83.10,49.89,82.84,95.13,64.89,38.05,-9.01
NetDebtEBITDA_sy,-8.53,-43.47,9.57,,,,-19.83,-42.68,-28.66,-90.14,81.69,348.22,-13.79,552.57,-26.73,-120.68,58.82,143.90,32.51,557.25,-6.98,-99.97,-47.16,2.30,-18.00,155042.86,-10.08,-0.69,19.00,-17.87,29.48,-9.44,,75.79,-24.45,3.26,,-11.69,-52.78,5.47,6.22,-9.54,83.88,-39.13,-26.65,-43.68,-7.91,-39.07,-8.59
NetDebtEBITDA_qq,,,,-166.13,794.28,-58.99,84.70,-102.02,3515.53,-84.51,782.75,-93.51,452.50,-1.46,138.64,-63.42,215.62,23.37,36.87,-20.79,21.02,14.26,45.79,-31.93,8.25,10.80,93.62,-53.50,102.52,-87.23,380.69,36.74,,,-1200.02,25.17,17.81,35.73,-218.69,78.75,-93.24,-122.82,81.53,36.98,33.84,36.79,-33.23,-11.20,-16.42
NetDebtEBITDA_sq,,,,-63.27,206.33,-28.05,-0.98,-73.74,281.26,-90.05,1724.04,-35.21,-26.67,-24.70,104.80,-118.29,663.15,15.64,11.27,-36.90,14.57,-99.96,181714.29,22.17,-8.17,-23.94,5.37,34.93,10.04,-47.51,66.13,-5.63,,,-28.60,28.99,-12.73,9.87,-61.82,188.13,-12.11,-6.43,-22.40,-4.61,5.91,-28.16,26.90,-36.89,58.89
DebtFin,-6854000000,-4190000000,-26624000000,-12178000000,-3301000000,-6967000000,-16819000000,-18536000000,-5172000000,-22289000000,-28615000000,-31642000000,-9985000000,-9288000000,-22179000000,-6207000000,-10245000000,-13084000000,-21217000000,-8541000000,-23135000000,-6462000000,-10841000000,-26914000000,-32736000000,-30868000000,-39246000000,-48366000000,-53755000000,-46432000000,-32304000000,-1103000000,,15060000000,4977000000,25952000000,35105000000,28331000000,-57541000000,-18772000000,-18415000000,3599000000,7348000000,-2768000000,9204000000,-7264000000,-1624000000,-4189000000,-1557000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-395.55,55.97,-380.73,,,,60.34,37.50,29.84,-93.80,-3.04,-40.67,-73.72,61.50,17.07,78.01,-14.16,-42.99,-1.55,-12.17,-110.10,41.52,54.53,-264.45,-61.73,-427.31,-393.18,-115.86,-216.06,-39.59,-17.32,97.02,,129.66,70.74,-6230.64,,-320.47,1373.48,120.39,140.93,64.30,-102.16,-91.38,-106.70,113.97,109.71,-37.42,124.59
DebtFinEBITDA_sy,32.17,38.34,2.96,,,,-2.68,-388.38,-6.99,18.08,134.15,94.64,135.80,30.67,-299.56,-687.95,-273.84,3.44,-53.61,25.54,109.46,8.57,-50.95,-0.12,-1070.52,73.18,36.85,7.96,40.68,23.66,-3.41,-9.44,,58.16,38.28,74.80,,-61.79,-160.47,-156.77,24.50,-1.66,100.18,-23.28,28.03,89.65,3050.00,7.70,412.26
DebtFinEBITDA_qq,,,,45.33,77.74,-56.04,-108.86,13.84,75.01,-331.02,-11.04,-17.63,69.14,4.47,-139.17,68.80,-60.18,-19.66,-69.85,65.54,-200.02,66.69,-32.05,-176.20,-33.14,-8.60,-23.50,-20.89,-94.94,52.04,-3.80,96.93,,,-202.38,-563.87,15.72,61.51,691.34,-89.37,69.19,-133.57,64.22,142.44,-231.52,169.96,-75.12,173.41,-48.33
DebtFinEBITDA_sq,,,,18.82,-113.70,-257.77,83.46,-286.13,53.19,-173.95,106.90,-160.60,412.79,-630.45,80.15,-139.27,30.99,-194.64,68.43,-15.98,108.76,-2949.02,47.87,23.07,15.05,21.27,-22.73,-12.12,45.25,-1.33,-66.26,-18.66,,,-145.27,51.54,-24.98,-8.92,-294.87,52.23,63.25,-46.66,100.71,-32406.25,78.55,78.90,315.38,-1046.63,172.58
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,65.34,18.68,63.07,,,,-16.95,-13.07,-13.03,-17.42,-19.00,-17.00,-6.04,9.41,19.99,15.70,0.09,-1.53,-9.98,-15.12,-16.65,-14.38,3.48,18.19,39.94,25.00,20.58,42.61,-1.90,27.48,1.00,-23.68,,-22.63,-56.76,-55.16,,-70.63,-56.86,-62.94,-51.82,-36.21,-74.53,-79.60,-256.04,-146.14,-493.71,-637.46,15.38
SP1_sy,11.17,14.13,-18.19,,,,-4.57,13.01,2.49,0.44,-1.35,-6.87,-9.17,75.93,-11.38,-6.77,-0.31,6.01,8.72,5.93,-5.04,-9.14,15.99,-3.34,10.54,-59.49,-21.82,2.51,-14.48,-11.86,9.08,-2.01,,-9.46,-8.18,-9.98,,-2.20,-1.40,-12.88,-4.51,-0.13,-2.12,3.69,-6.52,-7.19,-4.44,0.99,-2.71
SP1_qq,,,,0.73,-9.91,-2.33,-6.31,5.44,-9.87,-7.26,-8.10,8.05,2.03,7.99,0.79,4.18,-11.73,6.24,-7.85,-1.77,-13.33,9.13,11.37,12.20,2.62,-2.52,7.43,32.69,-29.41,26.68,-14.88,0.27,,,-52.43,3.97,-13.65,-31.23,-30.13,-10.68,12.27,-8.95,-72.10,-28.46,-958.68,73.08,-138.07,2.34,-35.19
SP1_sq,,,,-9.14,7.09,48.82,-34.10,7.60,-2.87,45.84,-35.27,1.58,-5.28,182.51,-67.40,6.86,1.29,200.41,-66.56,4.12,-9.20,187.42,-57.32,-13.24,3.85,5.32,-17.61,13.76,-13.36,8.55,1.96,2.19,,,3.39,0.19,-1.27,-4.37,4.23,-11.48,8.21,0.02,2.16,-6.22,-2.44,-0.69,5.18,-0.89,-6.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,62.99,20.47,62.43,,,,-17.36,-13.60,-13.93,-17.76,-18.93,-16.71,-5.06,11.05,22.55,17.75,2.83,1.22,-9.31,-14.52,-15.93,-13.83,6.38,21.27,41.77,28.00,20.86,102.72,-1.27,27.66,8.44,-42.00,,-21.52,-55.96,-53.57,,-68.68,-52.38,-56.13,-44.86,-28.51,-51.27,-29.83,-93.51,-31.81,-65.55,-72.91,-246.46
SP2_sy,13.32,9.91,-10.63,,,,-8.26,7.68,-0.78,-9.58,-1.41,-9.56,-7.40,77.42,-10.95,-2.47,-6.83,7.48,11.33,2.28,4.69,-8.90,10.78,-1.44,1.92,-59.22,-21.81,-3.20,-9.12,-9.67,9.63,2.81,,-3.46,0.23,-4.29,,-5.87,-10.80,-12.75,3.60,5.55,-2.92,0.49,-10.38,-11.89,-4.75,7.60,-2.72
SP2_qq,,,,0.59,-9.65,-3.18,-6.09,5.17,-10.00,-7.49,-7.42,8.05,2.59,8.21,2.17,3.81,-10.41,6.52,-8.46,-2.15,-11.89,9.19,13.00,11.55,3.01,-1.42,6.70,87.10,-49.83,27.46,-9.36,0.08,,,-49.14,5.51,-17.85,-28.97,-22.66,-2.81,3.28,-7.91,-47.28,39.95,-90.44,867.22,-73.37,10.05,-151.67
SP2_sq,,,,-9.73,6.55,47.83,-35.48,5.95,-1.82,34.72,-29.64,-2.82,0.53,158.11,-64.69,6.44,-3.97,197.74,-63.42,-2.22,-1.70,159.11,-55.52,-13.00,1.64,3.66,-14.70,7.70,-4.57,3.04,3.52,1.00,,,7.48,-3.55,-9.71,0.56,1.86,-5.66,7.21,2.45,-6.31,-2.34,-4.38,0.72,1.28,10.32,-13.55
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,583.08,-41.63,452.80,,,,-58.33,56.39,46.06,197.41,6.81,-10.15,91.71,-67.24,-9.64,-80.70,-40.39,-22.90,-28.81,-31.95,54.83,-55.38,-65.42,124.60,23.57,243.17,198.94,168.97,38.55,51.99,5.90,-92.85,,-85.03,-68.63,42.64,,-18.16,245.92,206.66,404.62,90.73,-68.70,-5.49,-61.33,-4.69,-31.69,-65.68,-26.93
CAR_sy,130.40,-31.47,84.34,,,,17.25,2.95,131.95,84.39,2.73,-1.73,9.86,140.41,-2.34,-3.85,26.98,-50.36,-32.86,-22.55,-38.81,2.30,45.75,-16.11,3.60,-50.96,9.38,16.66,12.45,-8.89,22.51,-0.30,,-30.27,-38.07,-31.99,,7.71,81.57,10.22,39.30,10.19,-5.53,13.71,-6.91,9.80,-12.39,50.51,23.16
CAR_qq,,,,-21.59,-84.93,177.46,27.07,194.28,-85.92,464.96,-54.37,147.54,-69.96,-3.44,25.85,-47.12,-7.22,24.88,16.19,-49.45,111.09,-64.01,-9.95,228.32,16.14,-0.06,-21.55,195.40,-40.17,9.63,-45.34,-80.07,,,14.50,-9.35,-46.34,46.96,383.94,-19.64,-11.71,-44.46,-20.57,142.62,-63.87,36.91,-43.08,21.92,-23.10
CAR_sq,,,,81.70,-71.31,167.55,-15.93,59.54,-35.36,112.68,-53.16,52.61,-27.74,365.44,-80.97,50.25,-4.56,81.95,-74.26,73.30,-24.59,204.19,-63.34,-0.25,-6.88,43.99,-18.22,6.38,-10.24,16.67,9.96,-13.42,,,-2.34,-4.93,-1.91,18.26,64.63,-42.29,23.98,-6.45,41.14,-30.53,1.50,10.34,12.61,19.35,-16.95
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,19.49,4.83,47.69,,,,-14.20,3.83,2.27,7.82,-16.53,-35.31,9.96,-3.45,16.81,21.87,-31.33,-24.98,-13.05,-30.19,-9.02,-7.15,-19.93,-22.83,-9.24,-15.53,-8.79,97.73,-15.12,-3.46,30.20,-45.39,,10.48,-29.10,-15.93,,-38.24,-11.36,-17.50,-15.59,-1.59,-14.50,-15.09,-13.22,-6.60,-14.70,-15.17,-32.25
QR_sy,-13.95,19.39,38.84,,,,-8.55,-11.78,36.53,60.68,-13.43,-5.42,-23.52,0.30,-3.60,4.43,7.88,-42.60,2.69,-11.65,-12.72,4.20,15.30,-1.50,5.59,-17.63,-17.96,-15.30,-8.17,-16.38,9.83,-5.92,,-16.96,-7.07,-10.10,,-1.04,-14.97,-4.86,5.75,14.00,12.11,2.14,-5.54,-2.95,7.32,21.83,0.29
QR_qq,,,,36.39,-30.00,7.32,-16.26,65.05,-31.05,13.14,-35.17,27.91,17.20,-0.65,-21.57,33.45,-33.96,8.53,-9.10,7.15,-13.93,10.77,-21.61,3.26,1.23,3.10,-15.37,123.86,-56.55,17.26,14.14,-6.10,,,-26.76,11.34,-15.27,-10.62,5.12,3.63,-13.31,4.20,-8.66,2.91,-11.40,12.15,-16.58,2.34,-29.24
QR_sq,,,,24.45,-34.83,52.15,-25.89,20.06,0.86,79.06,-60.07,31.17,-18.45,134.85,-61.63,42.10,-15.76,24.95,-31.35,22.25,-16.77,49.17,-24.04,4.43,-10.77,16.37,-24.34,7.81,-3.26,5.96,-0.62,-7.65,,,11.21,-10.65,-0.38,-0.03,-4.44,-0.03,10.74,7.76,-6.03,-8.92,2.41,10.73,3.92,3.40,-15.70
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,18.62,7.31,39.24,,,,-14.29,16.02,3.44,3.52,-13.74,-29.15,10.48,-2.68,18.76,11.08,-23.69,-26.18,-12.31,-32.64,-15.33,-6.18,-12.16,-11.73,3.32,-6.45,-6.79,57.52,-15.45,-7.89,9.23,-44.18,,-7.45,-21.68,-10.46,,-25.48,-11.31,-15.04,-5.04,-3.91,-13.93,-12.45,-21.43,-9.11,-16.08,-22.17,-31.65
CR_sy,7.34,-2.31,37.84,,,,-5.89,-5.05,47.55,40.79,-6.91,0.03,-1.19,-2.51,-0.60,0.83,-11.17,-33.00,-4.52,-14.27,-6.56,4.81,23.15,-2.62,9.27,-14.35,-20.97,-4.76,-23.27,-19.29,4.09,-9.23,,-6.21,-6.60,-6.53,,-6.03,-8.35,-6.71,-1.32,4.98,10.68,-7.53,-1.88,3.88,1.21,28.68,6.63
CR_qq,,,,41.42,-29.85,19.98,-27.99,91.43,-37.46,20.08,-40.00,57.24,-2.49,5.77,-26.78,47.08,-33.01,2.33,-13.02,12.98,-15.80,13.38,-18.56,13.53,-1.44,2.66,-18.86,91.85,-47.10,11.85,-3.78,-1.95,,,-18.57,12.09,-14.80,-4.18,-3.08,7.38,-4.77,-3.04,-13.20,9.24,-14.54,12.16,-19.85,1.31,-24.95
CR_sq,,,,25.79,-36.65,67.21,-29.37,26.92,-1.56,59.56,-53.30,36.38,-2.76,57.43,-52.39,38.34,-14.33,18.75,-32.16,24.21,-6.63,33.20,-20.29,-1.78,4.78,4.41,-26.45,18.37,-15.58,9.82,-5.14,3.21,,,-5.53,3.28,-7.39,3.99,-7.87,5.14,-2.03,10.63,-2.87,-12.16,3.95,17.12,-5.36,11.68,-13.86
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,618.97,-44.54,452.80,,,,-56.20,-10.44,-33.56,85.81,2.36,-13.09,251.95,-30.28,21.77,-23.81,-30.86,-62.99,-46.35,-81.91,-33.90,-54.88,-65.33,115.35,22.47,229.28,193.13,166.62,38.00,175.16,164.60,-34.63,,-14.30,-46.32,1.76,,-43.26,6.02,-33.55,-37.35,-42.70,-51.30,27.87,-50.20,17.02,17.21,-54.60,-14.38
PP_sy,67.03,-22.98,74.14,,,,24.74,-4.47,106.61,88.49,-8.81,-3.27,-7.61,175.37,5.63,2.48,21.86,-57.81,-15.30,-31.18,-12.11,1.65,49.59,22.35,-2.91,-32.27,-15.87,-1.35,-10.42,-12.65,22.79,-2.40,,-17.87,-12.50,-34.35,,-13.09,12.45,2.41,50.90,42.49,8.56,15.08,-27.63,-23.24,-16.17,17.41,19.51
PP_qq,,,,42.69,-79.59,83.58,-18.06,191.79,-84.86,413.41,-54.86,147.74,-38.70,1.71,-21.17,55.02,-44.37,-45.56,14.30,-47.74,103.27,-62.84,-12.17,224.63,15.60,-0.09,-21.81,195.27,-40.17,99.20,-24.82,-27.06,,,-52.90,38.27,29.01,-32.46,-11.99,-13.34,21.62,-38.23,-25.19,127.54,-52.63,45.13,-25.07,-11.86,-10.68
PP_sq,,,,128.84,-69.60,81.09,-0.97,75.25,-34.26,65.21,-52.09,85.92,-37.22,392.43,-81.62,80.38,-25.34,70.47,-63.10,46.57,-4.67,97.17,-45.70,19.88,-24.36,37.56,-32.56,40.58,-31.31,34.14,-5.20,11.74,,,1.00,-16.16,-10.04,14.09,30.69,-23.65,32.55,7.73,-0.43,-19.06,-16.65,14.27,8.75,13.36,-15.16
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,-2.15,19.27,2.35,,,,12.24,14.76,11.55,-9.78,-18.41,-43.93,-6.60,12.13,15.84,57.39,-31.54,-13.30,-1.88,-10.80,-1.62,0.55,-2.40,-18.54,1.34,-19.72,-19.01,36.52,-26.64,-53.49,-27.63,-53.38,,-1.62,-12.76,-25.47,,-16.62,-12.88,-7.24,13.82,16.10,8.05,-26.85,6.30,-4.49,-24.91,26.51,-33.63
RCLR_sy,-0.76,16.83,8.35,,,,-7.93,-14.21,5.99,21.50,-1.32,-0.09,-5.36,-15.26,-3.05,6.54,3.20,2.11,-6.44,-10.60,-0.76,-4.06,23.21,10.55,-1.47,-7.84,-19.48,-11.25,-0.44,-9.34,1.46,-8.84,,-2.59,12.27,3.39,,-6.91,-24.53,-9.37,-20.21,-7.72,5.33,-11.39,2.08,5.38,13.10,24.30,0.28
RCLR_qq,,,,32.47,-0.50,0.69,-15.43,35.44,-3.28,-18.57,-23.52,-6.92,61.11,-2.23,-20.99,26.47,-29.92,23.82,-10.58,14.96,-22.71,26.55,-13.21,-4.04,-3.85,0.25,-12.44,61.75,-48.33,-36.44,36.24,4.21,,,20.82,-10.97,-28.40,8.27,26.24,-5.21,-12.14,10.43,17.49,-35.83,27.67,-0.77,-7.63,8.11,-33.02
RCLR_sq,,,,9.47,-17.89,18.42,-13.49,1.99,1.44,35.75,-29.74,3.27,-3.91,21.55,-19.62,13.48,-6.92,20.27,-26.35,8.43,3.33,16.26,-5.41,-2.71,-7.91,8.74,-17.36,7.23,3.32,-0.98,-7.51,-3.65,,,6.60,-11.27,2.34,-3.84,-13.57,6.55,-9.89,11.21,-1.35,-10.36,3.81,14.80,5.88,-1.49,-16.25
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,54.14,13.33,43.67,,,,-12.94,3.42,0.50,-0.98,-16.24,-14.97,5.18,0.23,21.85,7.44,-16.46,-17.53,-12.95,-23.03,-17.57,-7.09,-15.26,-9.87,7.68,-4.22,-10.41,48.70,-22.09,-8.16,16.96,-42.85,,-12.45,-45.91,-23.87,,-62.90,-50.51,-49.20,-31.39,-29.01,-125.54,-68.30,-182.01,-85.11,-589.96,-471.82,-338.32
KP_sy,9.44,8.03,34.49,,,,-20.22,-3.27,34.08,7.36,10.13,-4.26,-11.04,-2.81,-26.90,-17.99,-12.16,-11.84,12.05,6.68,9.85,11.16,22.25,-3.22,-0.35,-36.16,-21.79,-4.25,-22.31,-16.17,1.59,0.54,,-5.03,1.57,1.76,,-25.09,-31.02,-38.88,-4.39,11.51,9.94,-4.03,-19.12,-16.10,-1.06,30.66,6.74
KP_qq,,,,19.57,-17.58,10.79,-20.26,42.04,-19.91,9.16,-32.55,44.19,-0.93,4.02,-18.00,27.14,-22.97,2.69,-13.44,12.41,-17.50,15.75,-21.05,19.56,-1.44,2.95,-26.16,98.46,-48.37,21.37,-5.96,-3.02,,,-41.91,36.50,-39.46,-22.73,-22.50,40.10,-18.23,-20.05,-127.88,273.90,-311.55,114.52,-1391.73,6.29,-149.38
KP_sq,,,,0.93,-29.90,82.88,-38.34,22.37,-2.83,46.44,-36.75,6.38,-9.71,59.98,-52.43,19.35,-3.29,60.56,-39.54,13.63,-0.42,62.47,-33.50,-10.04,2.52,4.09,-18.53,10.13,-16.81,12.32,-1.27,8.98,,,5.59,9.18,-33.84,-1.79,-2.77,-3.25,3.49,14.55,-4.15,-15.54,-12.78,18.83,13.04,11.53,-28.75
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,28.85,28.16,51.12,,,,-10.52,-5.34,-10.01,-6.06,-0.67,-6.30,7.52,-0.11,2.85,-1.59,-12.41,-11.99,-8.56,-9.93,-20.62,-12.90,-8.26,-1.36,15.48,3.49,-10.78,25.84,-34.27,-25.51,-13.29,-42.16,,-17.03,-47.36,-39.07,,-56.91,-57.30,-64.29,-48.87,-23.65,-129.22,-61.38,-164.53,-90.04,-456.10,-612.58,-443.17
PKKO_sy,18.89,-9.03,53.50,,,,38.45,-1.40,51.29,190.37,-13.19,-11.12,-6.04,-64.79,16.91,-1.14,-5.11,-11.99,-26.84,-10.07,-8.57,68.00,22.65,-11.28,-18.90,-29.93,-41.90,-27.82,-37.76,-43.21,-20.68,-18.66,,-3.49,21.43,10.04,,7.01,13.15,-4.90,-21.89,16.83,-5.35,-17.39,-21.31,-44.77,-35.98,-19.45,66.79
PKKO_qq,,,,0.86,-5.28,-0.99,-5.39,6.69,-9.95,3.35,0.04,0.64,3.33,-3.98,3.00,-3.71,-8.02,-3.52,7.02,-5.15,-18.94,5.86,12.71,1.98,-5.10,-5.12,-2.83,43.84,-50.43,7.53,13.10,-4.06,,,-28.24,11.05,-10.87,-39.34,-28.89,-7.13,27.62,-9.42,-127.21,222.76,-313.25,113.98,-1620.00,-13.16,-125.97
PKKO_sq,,,,63.76,-39.98,4.56,34.71,16.63,-7.91,100.68,-59.72,19.40,-2.64,-24.81,33.74,0.97,-6.55,-30.26,11.17,24.13,-5.00,28.15,-18.84,-10.22,-13.15,10.72,-32.71,11.54,-25.10,1.01,-6.01,14.39,,,18.26,3.67,-8.07,-5.05,25.05,-12.87,-24.50,42.02,1.31,-23.95,-28.09,-0.32,17.43,-4.30,48.89
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,36.04,-19.49,42.13,,,,-10.95,-8.61,-1.03,-0.10,3.75,6.35,3.58,2.59,8.46,1.22,-4.13,-5.68,-19.22,-19.28,-15.45,-18.58,-17.37,-15.26,-13.55,-6.23,9.67,17.73,18.12,35.29,50.92,55.26,72.73,37.18,-1.48,-1.61,-5.04,1.28,25.84,15.32,-9.74,-14.21,-26.57,-20.12,-9.65,-1.42,2.27,-23.09,-25.97
RN_sy,23.05,-19.95,23.75,,,,-0.67,16.56,6.38,2.06,-3.96,-5.65,-5.35,-10.96,-4.81,4.59,3.52,11.46,1.17,-10.50,-6.40,-10.44,3.20,10.78,4.28,5.00,3.33,0.28,6.37,-3.22,0.36,0.78,-0.81,5.51,-2.01,3.24,2.65,-2.44,-4.27,-6.00,-6.86,6.37,6.60,8.36,11.42,2.11,11.43,8.89,0.96
RN_qq,,,,-3.16,-4.67,-0.42,-3.13,-0.62,3.24,0.51,0.60,1.88,0.55,-0.44,6.35,-4.93,-4.77,-2.05,-8.91,-5.00,-0.25,-5.68,-7.56,-2.57,1.76,2.31,8.12,4.58,2.10,17.18,20.61,7.59,13.59,-6.94,-13.38,7.46,9.62,-0.74,7.62,-1.53,-14.20,-5.66,-7.88,7.11,-2.95,2.94,-4.43,-19.45,-6.58
RN_sq,,,,-16.48,9.91,8.94,-0.68,-1.99,0.32,4.51,-6.53,-3.72,0.64,-1.69,-0.08,5.80,-0.40,5.86,-9.31,-6.40,4.17,1.29,4.51,0.47,-1.95,1.99,2.85,-2.50,4.01,-7.20,6.65,-2.10,2.38,-1.29,-0.95,3.15,1.79,-6.18,-2.81,1.29,0.86,7.14,-2.60,2.96,3.71,-1.82,6.29,0.61,-3.84
CRN,97000,120000,84000,87000,91000,92000,95000,95000,92000,92000,91000,90000,89000,90000,84000,89000,93000,95000,104000,110000,110000,117000,126000,130000,127000,124000,115000,110000,108000,92000,76000,71000,62000,67000,77000,72000,66000,66000,61000,62000,73000,77000,84000,78000,81000,78000,82000,102000,109000
CRN_yy,-25.95,23.71,-30.00,,,,13.10,9.20,1.10,,-4.21,-5.26,-3.26,-2.17,-7.69,-1.11,4.49,5.56,23.81,23.60,18.28,23.16,21.15,18.18,15.45,5.98,-8.73,-15.38,-14.96,-25.81,-33.91,-35.45,-42.59,-27.17,1.32,1.41,6.45,-1.49,-20.78,-13.89,10.61,16.67,37.70,25.81,10.96,1.30,-2.38,30.77,34.57
CRN_sy,-18.48,24.67,-18.72,,,,0.66,-14.29,-6.63,,3.27,5.13,5.81,12.08,5.70,-3.66,-3.05,-10.18,-1.20,11.39,6.92,11.33,-3.03,-9.66,-4.71,-4.19,-3.12,-0.63,-6.17,2.50,-0.65,-0.63,-2.63,-10.37,2.60,-3.18,1.35,8.84,3.80,6.58,7.33,-6.25,-6.10,-8.02,-10.56,-2.00,-10.39,-7.38,
CRN_qq,,,,3.57,4.60,1.10,3.26,,-3.16,,-1.09,-1.10,-1.11,1.12,-6.67,5.95,4.49,2.15,9.47,5.77,,6.36,7.69,3.17,-2.31,-2.36,-7.26,-4.35,-1.82,-14.81,-17.39,-6.58,-12.68,8.06,14.93,-6.49,-8.33,,-7.58,1.64,17.74,5.48,9.09,-7.14,3.85,-3.70,5.13,24.39,6.86
