,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP1_sy,53.28,3.27,2.68,-25.46,,,-22.67,,13.34,,-7.55,27.68,2.60,,4.38,6.23,-8.51,,17.07,-20.73,-2.68,,-5.42,10.55,-1.20,-15.84,-0.90,-19.86,3.03,3.47,-2.27,8.98,-12.84,-9.69,-6.43,-22.12,-15.85,-10.24,1.59,8.13,0.62,-3.12,-8.58,-4.42,3.57
SP1_qq,,,,,,17.96,-20.90,10.11,3.81,,,26.20,-6.62,-51.26,0.65,-8.68,5.50,,,-0.82,0.80,-5.47,10.85,8.88,1.57,-1.02,19.93,8.12,2.70,7.21,1.78,-0.02,-2.15,-14.22,1.61,5.55,2.70,-8.72,404.60,-20.46,-25.72,0.46,-81.71,-0.92,-35.65
SP1_sq,,,,,,40.97,-35.60,9.06,14.46,,,50.62,-8.03,4.89,-28.16,53.29,-20.79,,,3.80,-2.75,11.37,-15.87,21.32,-13.09,-5.12,-0.94,-1.89,11.74,-4.72,-6.44,9.41,-10.63,-1.27,-3.07,-8.93,-3.44,5.31,9.69,-3.06,-10.15,1.39,3.51,1.35,-2.63
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,38.60,-13.56,25.38,47.84,,,-14.52,,-20.11,,-13.45,1.14,37.72,,-24.58,-37.62,-19.86,,46.28,51.22,3.81,,-10.94,-8.22,3.47,2.70,27.40,32.81,-5.83,5.28,-6.71,-10.21,-0.04,-11.37,-14.19,-11.21,6.53,-8.18,242.16,130.35,72.91,111.02,-88.53,-74.66,-71.58
SP2_sy,24.25,3.56,-0.87,-15.45,,,-21.27,,7.82,,-2.48,32.20,-2.51,,21.55,22.40,-5.43,,-7.05,-24.76,-1.89,,-3.85,1.59,2.98,-5.58,0.09,-17.29,-1.14,-7.67,-1.17,7.77,-3.12,-1.61,3.85,-6.69,-6.80,-1.13,-2.52,0.39,-1.00,-1.15,-0.23,4.86,3.01
SP2_qq,,,,,,9.62,-8.90,0.32,-20.26,,,17.23,8.58,-50.02,18.56,-3.04,39.48,,,0.23,-4.25,1.66,-8.72,3.29,7.95,0.90,13.23,7.68,-23.45,12.80,0.34,3.63,-14.78,0.01,-2.86,7.24,2.24,-13.80,262.01,-27.80,-23.25,5.20,-80.33,59.52,-13.92
SP2_sq,,,,,,25.33,-28.69,-0.49,21.24,,,34.89,-10.59,5.59,-4.56,35.83,-30.91,,,9.95,-9.91,10.43,-12.10,16.17,-8.67,1.25,-6.82,-4.00,9.16,-5.44,-0.26,4.69,-1.88,-3.97,5.27,-5.93,-1.99,1.87,3.79,-3.12,-3.35,1.71,4.76,1.82,-5.05
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,11.05,-22.00,-2.43,-15.63,,,-63.61,,-69.65,,87.84,-27.57,1626.36,,64.87,173.01,-69.91,,-27.20,-7.08,-57.46,,-89.71,-7.28,135.79,12.67,690.29,97.46,60.71,297.61,227.52,178.53,216.67,117.33,106.45,30.00,65.79,36.05,13.52,-29.24,-67.11,-58.55,-76.36,-71.52,-72.49
CAR_sy,-35.66,15.60,-2.43,84.09,,,47.45,,23.49,,-28.06,14.29,-18.19,,-14.43,28.89,0.02,,-22.72,-56.99,-66.88,,19.15,-11.73,25.85,25.85,-10.11,-1.46,66.02,-17.37,36.33,54.49,35.09,26.54,3.76,-7.74,-18.75,19.55,-8.04,6.36,-22.03,-34.28,-8.11,-31.44,-9.07
CAR_qq,,,,,,-4.00,8.82,9.46,-73.46,,,-57.79,532.67,-63.49,69.13,-30.11,-30.28,,,-10.79,-68.09,30.18,-72.24,703.88,-18.84,-37.80,94.74,100.86,-33.94,53.89,60.41,70.82,-24.90,5.61,52.38,7.56,-4.22,-13.33,27.15,-32.95,-55.48,9.22,-27.49,-19.23,-57.00
CAR_sq,,,,,,-21.54,57.31,-12.57,14.44,,,38.91,-18.09,-74.69,197.17,109.23,-36.44,,,16.44,-51.06,55.64,34.33,-13.73,-30.22,55.64,-4.05,-5.43,17.56,-22.54,58.30,7.17,2.79,-27.44,29.81,-4.70,-9.48,6.76,-0.15,10.23,-33.64,-10.01,39.60,-17.76,-11.98
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,125.99,-223.89,85.14,-466.25,,,-21.00,,24.33,,154.32,128.90,236.63,,29.87,-20.00,-77.46,,-92.83,-133.16,-353.98,,-2383.93,-983.08,6.26,-1.90,43.78,80.11,40.40,168.88,266.97,747.86,212.72,-19.07,81.30,82.76,286.52,320.16,151.07,38.17,63.52,7.90,-57.23,-35.88,-39.27
QR_sy,41.29,41.47,26.87,-14.07,,,5.03,,3.60,,0.74,13.35,-5.58,,-8.19,-15.20,-1.58,,-9.38,-11.07,-20.19,,4.29,0.62,4.92,5.73,16.28,0.03,-1.73,-11.48,-13.52,2.19,10.80,12.39,-2.89,-6.58,-13.36,-7.97,23.30,23.12,3.24,1.22,-8.56,-2.46,-7.21
QR_qq,,,,,,51.30,-61.89,-14.91,16.48,,,-38.85,294.83,-30.67,-22.42,-62.33,11.22,,,-274.11,-751.79,-68.21,8.45,17.44,26.28,-82.85,49.49,70.79,-120.95,311.31,22.44,13.33,-61.56,51.72,174.29,14.24,-18.70,64.93,63.90,-37.13,-3.78,8.83,-35.04,-5.73,-8.87
QR_sq,,,,,,54.16,-40.47,3.57,8.99,,,16.53,-9.21,-27.25,19.28,7.64,5.37,,,5.64,-5.44,7.14,-2.56,1.92,-1.40,7.97,7.16,-12.32,-3.13,-2.75,4.69,3.61,5.04,-1.36,-9.54,-0.34,-2.58,4.78,21.21,-0.49,-18.31,2.73,9.49,6.16,-22.29
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,39.52,-26.13,15.77,0.47,,,-5.82,,-1.37,,4.16,15.55,32.61,,15.90,-1.71,40.26,,99.09,71.03,-2.29,,-42.58,-36.22,-23.99,-25.72,1.69,26.15,-11.16,19.81,8.35,-7.42,15.84,-7.20,8.58,3.96,16.85,16.93,-35.32,-46.70,-43.19,-41.86,-31.61,1.76,-9.37
CR_sy,30.02,5.06,0.16,-9.45,,,-1.52,,11.81,,-0.32,15.42,5.10,,4.61,-15.48,-14.64,,-11.22,-3.23,-13.72,,0.62,-2.68,7.22,1.28,11.32,-10.19,-1.43,-11.94,-9.05,11.75,5.35,2.73,4.14,-5.90,-4.02,-10.40,7.44,12.27,-5.61,12.79,-8.36,-8.90,6.29
CR_qq,,,,,,10.15,-3.28,4.90,-11.74,,,16.37,1.29,-10.82,10.26,-1.31,44.53,,,-15.22,-17.43,-0.85,-17.28,-5.82,-1.61,-3.09,13.25,16.83,-30.71,30.69,2.42,-0.17,-13.30,4.69,19.84,-4.42,-2.55,4.75,-33.71,-21.23,3.85,7.21,-22.02,17.21,-7.50
CR_sq,,,,,,100.79,-51.76,10.18,4.76,,,27.58,-4.60,-18.22,5.10,3.08,-3.66,,,12.36,-14.11,20.91,-13.77,8.67,-5.37,14.22,-5.23,-12.33,3.86,2.04,-2.12,7.72,-2.09,-0.49,-0.77,-2.66,-0.13,-7.11,18.99,1.72,-16.04,11.00,-3.33,1.12,-2.05
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,7.25,-28.64,-2.83,-21.24,,,-61.41,,-58.17,,83.30,-13.64,1000.47,,52.98,108.60,-68.01,,-31.49,-14.38,-62.35,,-89.71,-7.28,135.79,12.67,690.29,97.46,60.71,297.61,227.52,178.53,216.67,117.33,118.42,35.99,70.58,41.25,7.30,-32.36,-63.80,-54.84,-73.67,-71.52,-75.71
PP_sy,7.48,-28.64,-2.83,95.89,,,18.03,,12.61,,-26.39,-22.48,-23.38,,-13.58,31.67,-8.69,,-17.95,-50.61,-58.14,,27.58,-4.60,49.85,30.70,17.49,2.73,10.91,-23.32,-3.02,59.02,42.16,11.94,-0.22,-15.65,-0.62,20.18,27.58,8.39,-7.72,-9.94,-20.57,-41.88,-33.08
PP_qq,,,,,,0.97,0.39,11.13,-62.87,,,-47.64,373.20,-61.37,59.85,-28.61,-27.42,,,-10.79,-68.09,30.18,-72.24,703.88,-18.84,-37.80,94.74,100.86,-33.94,53.89,60.41,70.82,-24.90,5.61,61.21,6.35,-5.80,-12.55,22.46,-32.95,-49.58,9.09,-28.60,-27.48,-57.00
PP_sq,,,,,,-40.07,58.84,28.87,-8.20,,,35.72,-9.27,-84.20,344.23,106.78,-37.08,,,24.46,-46.67,52.18,26.30,-6.93,-16.23,32.73,13.53,-18.63,-9.55,-8.24,43.60,33.42,-19.14,-27.74,28.01,12.78,-4.73,-12.62,35.89,-4.18,-18.89,-14.72,19.85,-29.88,-6.61
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,2700.85,-62.80,85.73,-48.85,,,21.33,,20.32,,10.53,30.89,64.91,,65.29,28.38,23.38,,-4.79,15.73,-31.74,,-61.70,-79.38,-29.77,-12.30,91.56,269.49,-6.93,57.18,22.59,-20.98,0.27,25.18,-21.11,32.57,58.82,9.15,143.37,31.76,124.56,66.04,-38.08,22.14,-19.84
RCLR_sy,54.99,4.71,11.19,-9.61,,,-25.10,,1.94,,16.63,40.47,11.77,,0.21,-1.43,4.73,,15.28,-2.69,-11.60,,-11.83,-11.88,3.04,-4.94,-2.67,-2.78,-19.58,-14.38,1.47,-5.65,16.59,3.67,-20.00,-19.08,-22.30,-23.89,13.48,32.34,4.60,25.04,-11.26,-17.30,-10.00
RCLR_qq,,,,,,35.18,3.01,-20.28,8.39,,,-5.60,36.56,70.48,-24.79,-26.68,31.24,,,-10.88,-22.59,-18.51,-31.88,-52.03,163.70,1.77,48.80,-7.47,-33.57,71.87,16.05,-40.35,-15.71,114.57,-26.87,0.23,0.98,47.46,63.06,-45.73,72.10,9.03,-39.19,7.04,12.94
RCLR_sq,,,,,,65.97,-51.79,3.55,23.04,,,24.72,-2.10,-26.66,11.90,22.68,4.02,,,3.56,-5.50,7.49,-16.18,3.50,10.50,-0.83,-14.18,3.38,-8.59,5.58,1.70,-3.87,12.95,-6.12,-21.52,-2.76,8.45,-8.04,17.02,13.39,-14.27,9.93,-16.95,5.68,-6.71
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,105.31,-42.93,45.72,8.77,,,-12.86,,-7.19,,5.21,23.41,74.73,,11.30,-15.93,23.17,,72.92,67.95,-0.02,,-27.50,-26.41,-17.85,-20.39,8.13,28.46,-14.19,19.07,4.61,-7.36,17.91,-8.75,0.57,-0.63,15.13,8.40,-79.52,-90.62,-88.46,-86.22,-66.00,258.11,79.92
KP_sy,158.47,3.54,10.95,-20.19,,,-38.50,,16.98,,-31.55,102.98,0.34,,78.00,-27.69,-27.43,,-9.12,-5.92,-13.19,,-25.93,-7.87,20.67,-15.62,26.68,-41.65,-18.63,2.59,19.43,95.44,31.71,0.48,-2.43,-34.63,-23.02,-31.25,1.65,9.17,-22.67,-1.97,-15.30,1.48,17.96
KP_qq,,,,,,25.82,-7.70,9.66,-27.13,,,28.63,3.18,-31.68,22.75,-2.84,51.16,,,-5.63,-10.02,0.04,-14.66,-4.22,0.46,-3.05,15.90,13.79,-32.89,34.54,1.83,0.77,-14.60,4.12,12.23,-0.43,-1.04,-1.97,-78.80,-54.42,21.79,17.10,-47.71,380.19,-38.81
KP_sq,,,,,,78.45,-56.84,5.34,44.20,,,212.39,-28.72,4.95,-23.83,26.91,-28.47,,,31.37,-33.99,49.82,-42.98,63.39,-13.54,4.76,-14.40,-24.73,20.55,32.07,-0.34,23.17,-18.76,0.75,-3.22,-17.48,-4.33,-10.03,43.10,-11.37,-32.23,14.06,23.64,6.18,-21.23
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-26.78,-6785.58,-73.39,-23.04,,,6.64,,35.70,,28.83,3.01,-44.06,,-29.42,-2.55,-90.55,,-142.03,-140.37,-16.82,,17.99,21.21,10.83,11.63,-16.06,-32.42,4.15,-14.59,-3.06,-1.63,-0.23,8.17,-1.75,-12.15,-61.36,-61.06,70.43,100.23,100.12,83.50,84.24,514.89,213.00
PKKO_sy,227.04,110.04,116.06,4.51,,,30.23,,159.88,,-27.70,32.06,18.41,,-19.15,-69.46,-65.43,,3.23,-22.27,-25.03,,-11.53,35.79,18.28,-100.33,-133.25,-125.74,-38.06,4466.67,131.68,115.22,-108.45,308.40,-72.83,-2348.57,-441.46,-64.67,-3634.04,106.54,269.37,-194.71,16.92,-861.17,-277.79
PKKO_qq,,,,,,4.95,-2.02,6.35,29.20,,,-27.63,-5.17,36.47,-51.75,-1.14,-95.42,,,-0.44,5.03,-2.26,15.93,3.51,-7.49,-1.35,-10.41,-10.09,22.20,-21.17,0.69,-8.56,23.27,-11.01,-10.03,-19.66,-10.39,-10.81,79.80,100.91,-40.86,-15261.56,80.70,135.54,-69.90
PKKO_sq,,,,,,1.20,83.10,36.48,2.76,,,149.28,-7.86,-96.99,1067.53,-5.84,4.31,,,-29.09,0.61,35.65,-8.57,8.83,-12.37,-100.38,-9000.00,15.75,310.87,-72.99,-33.97,-59.54,-217.14,1404.88,-95.61,-3448.94,71.79,185.14,-539.42,106.20,630.10,-147.61,-285.47,43.19,-70.54
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-87.95,22.67,6.56,-18.10,,,2.28,,44.80,-10.82,63.51,31.95,27.24,34.31,-37.75,-43.69,-52.22,-44.99,-7.12,5.54,32.97,35.83,20.55,44.08,30.17,17.22,7.59,-12.33,-4.52,31.95,24.64,26.61,28.11,-29.28,-39.98,-47.82,-53.31,-18.08,33.40,64.48,59.14,26.69,-3.87,-19.17,-13.59
RN_sy,26.63,-29.90,-2.67,17.64,,,-7.62,,-5.96,-30.27,0.52,-6.97,-2.50,25.25,-4.70,-8.81,-11.60,-17.98,-7.59,2.28,9.75,1.64,10.00,2.83,0.61,0.39,-7.82,-11.73,-6.16,1.70,7.10,13.80,2.21,-0.12,0.90,4.15,11.16,6.52,-12.18,-15.51,-16.87,-17.68,-3.36,1.24,3.73
RN_qq,,,,,,32.16,-15.42,23.28,5.08,-18.60,55.07,-0.51,1.32,-14.08,-28.13,-9.99,-14.03,-1.08,21.35,2.27,8.31,1.05,7.70,22.24,-2.15,-9.01,-1.15,-0.39,6.57,25.75,-6.62,1.18,7.83,-30.59,-20.75,-12.04,-3.51,21.79,29.05,8.46,-6.64,-3.04,-2.08,-8.79,-0.20
RN_sq,,,,,,21.63,-20.33,5.13,-7.68,-9.81,14.84,-2.71,-3.24,15.85,-12.61,-6.91,-6.20,7.49,-1.54,3.03,0.65,-0.46,6.57,-3.68,-1.52,-0.68,-2.16,-7.76,4.69,7.65,3.03,-1.99,-5.97,5.19,4.08,1.17,0.35,0.81,-14.19,-2.67,-1.27,-0.18,0.74,1.97,1.16
CRN,51000,41000,39000,47000,52000,39000,46000,37000,36000,44000,28000,28000,28000,33000,45000,50000,59000,59000,49000,48000,44000,44000,41000,33000,34000,37000,38000,38000,35000,28000,30000,30000,28000,40000,50000,57000,59000,49000,38000,35000,37000,38000,39000,43000,43000
CRN_yy,750.00,-19.61,-4.88,20.51,,,-2.13,,-30.77,12.82,-39.13,-24.32,-22.22,-25.00,60.71,78.57,110.71,78.79,8.89,-4.00,-25.42,-25.42,-16.33,-31.25,-22.73,-15.91,-7.32,15.15,2.94,-24.32,-21.05,-21.05,-20.00,42.86,66.67,90.00,110.71,22.50,-24.00,-38.60,-37.29,-22.45,2.63,22.86,16.22
CRN_sy,-22.14,41.18,2.78,-14.19,,,7.09,,6.06,41.82,,7.69,5.00,-19.87,5.15,9.29,11.56,21.60,7.69,-1.96,-9.15,-1.97,-9.09,-2.67,-0.67,-0.67,8.57,4.79,6.76,-1.35,-6.58,-10.46,-15.19,-6.16,-1.41,2.19,-2.24,-5.84,14.29,17.14,19.08,22.48,3.75,-1.22,2.56
CRN_qq,,,,,,-25.00,17.95,-19.57,-2.70,22.22,-36.36,,,17.86,36.36,11.11,18.00,,-16.95,-2.04,-8.33,,-6.82,-19.51,3.03,8.82,2.70,,-7.89,-20.00,7.14,,-6.67,42.86,25.00,14.00,3.51,-16.95,-22.45,-7.89,5.71,2.70,2.63,10.26,
CRN_sq,,,,,,-16.67,23.64,-4.41,7.69,11.43,-12.82,,,-14.97,14.40,6.99,7.19,,1.32,-2.60,-0.67,,-6.04,4.29,1.37,,2.70,,3.27,-7.59,-2.74,,-2.19,2.24,2.19,,-6.43,-1.53,24.03,2.50,-4.88,1.28,5.06,-2.41,
CPZ,154000,338000,171000,337000,418000,328000,369000,307000,278000,349000,221000,205000,167000,157000,192000,208000,231000,258000,218000,202000,217000,239000,279000,320000,351000,385000,322000,264000,253000,180000,185000,192000,173000,228000,306000,328000,308000,250000,162000,139000,118000,105000,122000,131000,138000
CPZ_yy,-70.38,119.48,-49.41,97.08,,,9.50,,-33.49,6.40,-40.11,-33.22,-39.93,-55.01,-13.12,1.46,38.32,64.33,13.54,-2.88,-6.06,-7.36,27.98,58.42,61.75,61.09,15.41,-17.50,-27.92,-53.25,-42.55,-27.27,-31.62,26.67,65.41,70.83,78.03,9.65,-47.06,-57.62,-61.69,-58.00,-24.69,-5.76,16.95
CPZ_sy,-41.60,-8.22,19.40,5.62,,,1.78,,-7.29,2.56,3.49,-6.25,-10.67,3.12,,28.00,11.95,21.21,6.18,-5.21,8.99,-4.50,-1.59,9.34,2.06,-1.57,-0.54,-5.03,-7.07,0.53,4.32,-3.17,-3.26,-7.41,-8.81,1.64,3.37,6.29,19.89,11.83,9.78,6.45,-1.90,0.48,
CPZ_qq,,,,,,-21.53,12.50,-16.80,-9.45,25.54,-36.68,-7.24,-18.54,-5.99,22.29,8.33,11.06,11.69,-15.50,-7.34,7.43,10.14,16.74,14.70,9.69,9.69,-16.36,-18.01,-4.17,-28.85,2.78,3.78,-9.90,31.79,34.21,7.19,-6.10,-18.83,-35.20,-14.20,-15.11,-11.02,16.19,7.38,5.34
CPZ_sq,,,,,,-18.75,10.26,-6.98,11.25,-10.11,11.25,-15.73,6.00,3.77,7.88,7.87,-7.29,12.36,-5.50,-3.70,6.59,-1.55,-2.62,6.99,-0.50,-5.05,-1.60,2.16,-2.65,2.72,2.12,-5.18,-2.73,-1.69,0.57,5.68,-1.08,1.09,13.44,-1.42,-2.88,-1.98,4.55,0.97,-3.35
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,226.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.16,-77.06
RZ_sy,63.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.14,38.93
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.72,,,,52.82
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.68,,,,-13.91
CRZ,227000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763000,240000,,,1596000,1044000
CRZ_yy,-69.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.17,335.00
CRZ_sy,-45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.08,-10.71
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.55,,,,-34.59
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69,,,,25.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,141.29,-38.22,70.95,-49.98,,,-0.34,,49.55,-5.97,63.60,44.84,44.08,92.78,-3.05,-13.63,-36.34,-49.34,-38.42,-39.85,-29.18,-21.24,-19.19,-13.63,-11.60,-9.62,9.51,31.04,44.49,99.01,60.88,36.32,33.49,-23.27,-41.41,-44.77,-46.52,-18.15,82.80,158.25,246.78,311.07,139.62,68.10,19.27
RMO_sy,36.03,-19.36,-8.63,5.27,,,1.79,,-10.25,-22.20,-8.12,3.91,-14.51,-16.51,3.93,-2.24,33.19,26.98,-2.87,18.27,0.10,1.27,13.21,-4.25,2.39,-6.63,-13.16,0.56,-4.76,5.82,9.66,7.57,7.76,0.13,-2.11,1.00,-3.79,-0.53,-6.58,-9.14,-3.75,-5.10,-6.82,-6.64,-11.33
RMO_qq,,,,,,28.09,-10.26,17.73,10.50,-19.46,56.13,4.24,9.92,7.76,-21.48,-7.14,-18.98,-14.23,-4.56,-9.30,-4.61,-4.62,-2.07,-3.06,-2.37,-2.48,18.66,15.98,7.66,34.32,-4.08,-1.72,5.42,-22.79,-26.76,-7.36,2.10,18.15,63.58,30.88,37.10,40.06,-4.65,-8.18,-2.72
RMO_sq,,,,,,24.93,-15.96,-19.29,5.92,8.29,-0.75,-8.72,-12.86,5.75,23.55,-14.14,18.73,0.83,-5.50,4.55,0.49,2.00,5.65,-11.58,7.46,-6.98,-1.74,2.39,1.77,3.35,1.83,0.44,1.95,-3.97,-0.45,3.63,-2.89,-0.72,-6.50,0.79,2.88,-2.11,-8.20,0.99,-2.30
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,127.13,-14.25,74.11,-13.96,,,1.81,,27.06,-22.28,25.66,9.61,13.06,17.01,-46.68,-56.51,-69.46,-66.05,-48.33,-36.83,-16.75,-9.35,-5.26,0.62,8.46,17.67,47.63,74.62,81.59,123.62,59.90,26.82,15.54,-33.61,-50.92,-54.94,-54.52,-33.25,69.44,153.03,228.69,360.26,136.15,71.25,32.54
RMT_sy,3.45,20.04,-37.03,-19.35,,,-7.43,,-20.07,-17.32,-1.44,-39.57,-22.26,-25.89,-15.25,10.55,6.28,-3.73,-3.10,-10.13,-16.75,-3.34,-5.04,-9.08,8.46,4.35,15.70,1.58,8.25,6.86,-2.61,8.26,2.72,-2.68,0.11,-1.32,-10.12,-3.91,-2.75,-6.25,-6.40,-9.55,-12.41,-15.05,-4.62
RMT_qq,,,,,,27.55,-12.48,10.91,2.62,-21.98,41.50,-3.25,5.85,-19.26,-35.52,-21.07,-25.68,-10.23,-1.87,-3.50,-2.06,-2.25,2.55,2.48,5.56,6.05,28.67,21.22,9.78,30.60,-7.99,-3.86,0.01,-24.96,-31.98,-11.72,0.93,10.13,72.66,31.83,31.11,54.22,-11.41,-4.40,1.47
RMT_sq,,,,,,6.28,-31.76,47.31,-25.19,9.94,-18.65,-9.68,-3.76,4.80,-6.97,17.82,-7.47,-5.07,-6.37,9.27,-14.29,10.23,-8.02,4.63,2.23,6.05,1.99,-8.14,8.95,4.70,-7.05,2.11,3.38,-0.81,-4.39,0.65,-5.85,6.05,-3.23,-2.98,-5.99,2.47,-6.29,-5.90,5.54
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,138.19,-34.13,71.49,-46.19,,,-0.13,,46.91,-7.91,58.66,39.96,39.64,78.94,-12.39,-24.04,-44.91,-53.52,-40.85,-39.15,-26.34,-18.58,-16.17,-10.67,-7.71,-4.64,16.01,38.18,50.49,103.09,60.72,34.67,30.24,-25.20,-43.30,-46.86,-48.18,-21.45,48.63,65.73,62.12,31.67,11.55,33.70,73.55
RM_sy,20.48,13.98,-23.55,5.15,,,10.21,,28.66,22.19,-20.38,2.02,-8.08,-6.97,-5.82,-5.62,-7.10,-3.46,-4.90,1.90,4.42,-0.35,1.38,-2.13,-6.02,-6.05,-5.44,-2.49,-2.39,2.47,9.37,5.73,8.83,3.97,0.22,1.90,1.49,5.36,-8.10,-10.82,-13.41,-16.82,-27.56,-10.47,9.77
RM_qq,,,,,,28.01,-10.47,16.98,9.58,-19.75,54.23,3.20,9.33,2.83,-24.49,-10.52,-20.72,-13.24,-3.91,-7.94,-4.02,-4.10,-1.06,-1.90,-0.84,-0.92,20.37,16.84,8.00,33.71,-4.75,-2.10,4.45,-23.21,-27.80,-8.24,1.86,16.39,36.62,2.32,-0.36,-5.47,15.74,22.63,29.35
RM_sq,,,,,,4.87,44.63,-23.13,10.35,-0.40,-5.76,-1.51,-0.57,0.80,-4.60,-1.29,-2.13,4.75,-6.02,5.77,0.29,-0.03,-4.39,2.10,-3.69,-0.06,-3.77,5.29,-3.59,4.91,2.70,1.79,-0.77,0.22,-0.99,3.49,-1.16,4.04,-13.64,0.43,-4.03,-0.06,-24.79,24.12,17.66
COP,278000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000,277000,,,1639000,1087000
COP_yy,-62.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.39,292.42
COP_sy,-17.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50,-4.49
COP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.29,,,,-33.68
COP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,,,,-13.27
CSP,124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,159000,,,1508000,949000
CSP_yy,-45.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.83,496.86
CSP_sy,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.17,-59.09
CSP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.87,,,,-37.07
CSP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.32,,,,1.41
