,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-29.76,2481.53,,,,-54.28,,-11.43,,-5.61,-2.55,-28.24,,-24.32,21.04,3.30,-23.57,-13.96,-20.95,41.68,-3.28,11.10,-11.72,-54.69,-18.43,-35.09,-0.82,46.68,37.17,-2.26,41.83,72.26,72.33,188.39,109.23,68.89,48.81,9.47,-1.78,-8.77,-4.79,19.65,-3.84,90.96,167.08,117.25,175.37,-35.26,46.54,54.56,-82.38,16.09,-60.60
ZKO_sy,-7.54,-12.36,,,,21.03,,-12.67,,-14.73,233.19,101.47,,23.72,-57.73,-34.70,-11.08,-12.52,27.40,12.04,-41.70,-8.05,2.86,-17.75,-27.80,5.07,-3.22,8.27,86.33,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56,2.93
ZKO_qq,,,,,,,-37.92,32.10,,,-35.91,-2.73,18.69,2.27,2.51,-16.98,-12.19,15.13,-5.81,48.77,-40.05,32.26,-25.15,-23.64,7.91,5.25,14.36,12.93,0.91,-25.00,65.94,37.16,0.95,25.51,20.39,10.71,-11.05,-7.66,8.03,2.82,-7.17,16.04,-13.19,104.20,29.83,-5.61,10.04,-51.99,193.88,-0.44,-87.45,216.22,-0.27
ZKO_sq,,,,,,,-43.49,45.39,,,120.79,-12.09,-7.78,-30.88,-24.56,35.81,25.57,-32.00,9.86,19.44,-34.66,7.25,22.90,-4.49,-42.64,56.07,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26,-16.71
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,229.68,108.95,,,,-11.37,,-81.76,,-9.66,-32.90,-0.03,,24.21,47.02,-6.88,-19.13,-4.19,-4.02,102.60,7.18,-3.99,-6.75,449.29,-18.16,-36.38,-47.27,-94.99,-37.16,-37.63,24.30,50.06,51.49,118.96,59.47,40.57,28.25,3.27,-5.70,-10.31,-6.81,17.38,-2.85,73.12,135.61,95.57,142.78,-30.23,42.67,49.61,-64.88,12.44,-57.11
OSF_sy,30.58,22.71,,,,-3.35,,-12.56,,-10.38,-0.57,-7.08,,3.16,-11.71,-18.19,50.72,-14.86,-11.64,17.84,-44.66,-17.56,4.48,-4.33,-1.83,23.95,16.28,1.02,44.13,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97,242.78
OSF_qq,,,,,,,12.90,-8.97,,,-16.14,35.62,14.42,-4.55,-0.74,-14.10,-0.64,13.09,-0.57,81.32,-47.43,1.30,-3.42,968.02,-92.17,-21.25,-19.95,1.48,-1.76,-21.85,59.53,22.52,-0.82,12.96,16.19,8.00,-9.52,-9.04,6.09,2.73,-5.99,14.57,-12.20,83.06,27.94,-4.90,9.00,-47.39,161.61,-0.27,-74.41,68.44,-0.21
OSF_sq,,,,,,,-16.99,6.81,,,-7.91,-0.17,-15.31,32.50,-21.18,-7.50,56.03,-25.15,-18.20,23.36,-26.73,11.50,3.67,12.97,-24.82,40.78,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09,291.21
NetDebt,-1120000000,1041000000,,-18738000000,,-14354000000,-47361000000,-33726000000,,-32658000000,-39028000000,-41015000000,-31616000000,-31915000000,-27688000000,-34414000000,-34088000000,-29388000000,-29748000000,-24636000000,-26981000000,-22452000000,-30364000000,-39889000000,-25832000000,-21260000000,-16507000000,-14012000000,-12303000000,-14744000000,-15991360000,-11725240000,-12887440000,-7972630000,-5538320000,-3684570000,-5092680000,-2893150000,-1453600000,-1509450000,-2275610000,-247300000,-2040140000,12319700000,10559890000,9252120000,10396010000,13209030000,14713160000,13908990000,19216280000,3472160000,3536930000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-547.24,-133.00,,,,2385.49,,-47.81,,-150.90,-140.74,87.29,,141.87,127.32,-68.73,-4.91,3.80,73.88,-3.68,52.77,63.18,40.24,14.56,-11.72,-65.71,-82.09,-82.96,-88.97,-13.65,-164.25,-126.96,-122.57,-103.33,94.85,91.67,79.50,-32.92,45.65,17.33,-152.92,96.78,-20.19,1668.38,238.42,22625.00,1778.46,-0.14,82.85,-66.75,30.80,-453.73,-126.86
NetDebtEBITDA_sy,-87.21,173.27,,,,236.92,,201.29,,-52.36,-136.06,120.36,,-35.47,188.14,-73.24,140.69,-15.93,506.10,132.25,830.38,359.58,-9.87,-59.55,-94.51,185.59,188.69,160.68,432.30,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,-41.72,-56.59,-18.86,-18.74,154.79,99.56,-34.53,24.09,-74.64,-50.01,8.31,-3.43,-66.10,-241.20
NetDebtEBITDA_qq,,,,,,,62.38,-60.73,,,-30.00,280.50,-70.92,-38.64,-15.17,106.59,-11.58,-33.01,42.09,14.44,40.25,-28.45,22.11,-6.52,8.08,-72.21,-36.23,-11.01,-30.07,117.59,-147.45,62.67,41.46,67.88,26.58,39.70,-44.14,-108.26,69.98,8.27,-340.98,97.34,-1019.00,1296.96,-61.08,332.09,-16.62,-28.79,-28.73,-21.43,228.04,-292.58,94.59
NetDebtEBITDA_sq,,,,,,,-43.44,224.34,,,-142.81,2082.11,-143.11,117.64,-41.53,501.74,-34.44,-63.56,321.58,130.58,162.62,-82.00,-17.33,3.49,-64.37,836.79,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,-45.51,-3.56,106.83,-25.24,70.86,-24.46,-32.14,41.68,-65.08,48.89,47.01,26.33,-87.74,-720.20
DebtFin,-956000000,7814000000,,-2672000000,,-5913000000,3880000000,10438000000,,-365000000,4648000000,7620000000,10665000000,9098000000,9092000000,340000000,2486000000,2622000000,5179000000,3608000000,2884000000,7712000000,982000000,2240000000,2202000000,3960000000,2236000000,1179000000,1724000000,698000000,-1037550000,-18326930000,-2919570000,22430000,952460000,-1210650000,3648490000,-5411040000,-3270140000,-3779840000,-2945750000,-6701370000,-14446090000,-4603620000,-4004870000,-3622020000,-3461700000,-2379790000,-2016560000,-2041860000,-2896100000,-3993810000,-3461720000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-434.23,-1949.14,,,,225.43,,-213.27,,-101.38,159.23,-12.43,,-968.03,-175.33,98.34,79.44,67.51,7.81,-1327.87,-123.92,-528.25,73.95,56.07,29.60,81.41,25.00,74.46,81.87,78.05,69.22,-400.77,63.51,100.21,113.68,98.25,164.82,-82971.43,-809.49,-528.53,-556.89,53.25,-278.60,-134.21,59.45,-225.15,21.08,51.85,33.94,87.54,40.79,2358.09,291.81
DebtFinEBITDA_sy,-2390.18,76.73,,,,141.14,,-105.63,,-115.43,-252.18,26215.00,,80.58,68.72,-103.18,44.98,23715.00,653.85,118.37,157.00,-107.88,33.13,13644.26,-15.76,2760.75,248.41,12.54,97.64,66.11,-24.99,-49.57,1013.97,-33.95,145.63,457.86,-43.99,69.71,-87.71,-77.04,-51.67,-24.56,178.72,30.13,-3.93,-89.37,220.85,-79.37,271.50,0.41,-66.87,731.91,36.10
DebtFinEBITDA_qq,,,,,,,-132.29,-48.34,,,1485.30,-381.58,47.20,48.14,2.29,93.78,-552.77,18.05,-177.28,3.74,-2.37,-129.93,88.50,-62.32,-64.06,39.27,53.62,44.73,-16.47,26.49,34.95,-799.17,91.51,100.43,4114.29,-215.25,413.82,-643.67,63.92,-2.10,-128.12,44.37,-192.18,36.84,60.50,-346.03,29.08,61.46,45.81,15.85,-236.94,1569.62,-95.40
DebtFinEBITDA_sq,,,,,,,-161.87,90.31,,,-1312.14,818.18,-130.71,99.38,-2175.00,27.03,-431.63,367.59,-46.64,-97.58,1549.18,-136.98,1001.88,149.90,-89.89,1067.91,18.09,-19.28,-82.25,881.61,-46.67,-45.73,292.16,-41.79,98.30,23.25,-60.63,76.36,-85.64,130.35,-17.13,175.29,-46.96,7.55,-38.82,-69.54,1501.01,-93.09,1001.89,-91.77,428.23,73.62,80.27
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,369.45,-91.91,,,,93.85,,-79.40,,-4.27,-31.12,39.35,,64.10,21.44,-9.87,5.82,11.39,21.43,43.00,10.82,-13.61,5.59,1112.24,0.34,-2.01,-46.82,-96.58,-54.19,-36.17,-12.38,-12.89,-12.11,-24.08,-23.78,-16.76,-13.81,-5.67,-4.00,-1.68,-2.13,-1.89,1.04,-9.35,-11.78,-9.98,-11.82,7.78,-2.63,-3.21,99.28,-3.14,8.86
SP1_sy,-11.85,87.64,,,,-28.39,,-23.42,,-15.18,-31.59,-44.02,,8.17,39.38,16.57,-2.72,-26.67,-11.61,31.91,34.45,33.22,20.04,16.57,75.44,10.56,-23.21,-5.59,-30.97,28.26,49.38,-4.96,-22.48,-21.31,-24.62,-11.07,6.17,-6.66,8.16,-6.09,-15.37,-18.28,-8.04,0.47,9.15,29.87,22.69,25.70,6.79,-23.36,-10.11,-29.40,444.60
SP1_qq,,,,,,,81.85,-31.09,,,30.85,39.42,-3.60,-6.68,-3.17,3.47,13.18,-1.77,5.56,21.85,-12.29,-23.42,29.02,1298.91,-92.74,-25.22,-29.98,-10.15,-2.63,4.19,-3.88,-10.67,-1.75,-10.00,-3.50,-2.45,1.73,-1.50,-1.79,-0.09,1.27,-1.26,1.13,-10.35,-1.45,0.76,-0.94,9.57,-10.97,0.16,103.95,-46.74,0.06
SP1_sq,,,,,,,-14.93,17.15,,,-31.39,-4.14,19.20,37.97,-11.59,-19.82,-0.53,4.00,6.57,19.65,1.38,3.05,-3.97,16.19,52.58,-35.06,-33.30,42.85,11.56,20.66,-22.32,-9.12,-9.00,22.48,-25.58,7.23,8.64,7.67,-13.77,-6.90,-2.10,3.97,-2.96,1.72,6.36,23.71,-8.33,4.22,-9.65,-11.22,7.53,-18.14,596.93
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,371.09,-64.89,,,,-54.09,,-83.16,,7.98,-28.03,46.02,,71.18,28.83,-5.90,7.07,15.61,24.44,27.81,-4.04,-27.78,-11.76,1215.33,5.48,2.69,-44.88,-96.84,-55.68,-38.48,-12.42,-14.71,-11.81,-22.02,-22.34,-12.45,-10.05,-4.83,-2.77,-0.51,-2.08,0.36,1.46,-8.62,-10.28,-9.42,-10.20,7.74,-1.28,-1.61,88.69,-2.05,7.85
SP2_sy,-2.85,54.63,,,,-36.89,,-24.37,,-14.64,-22.17,-37.17,,11.31,19.98,2.79,-19.41,-27.85,-16.88,37.85,66.99,35.52,28.09,83.28,48.44,25.50,-2.88,-36.46,-32.05,33.73,24.32,-1.73,1.80,-29.01,-28.14,-20.91,8.17,34.58,2.86,-2.99,-32.69,-36.09,20.18,25.30,22.70,43.16,25.77,10.54,17.46,-31.01,3.13,-18.25,764.63
SP2_qq,,,,,,,93.62,-30.97,,,29.05,40.06,0.32,-5.59,-2.88,2.30,14.16,1.93,4.54,5.07,-14.29,-23.29,27.73,1466.24,-93.13,-25.32,-31.44,-10.28,-3.52,3.66,-2.40,-12.63,-0.24,-8.34,-2.80,-1.50,2.50,-3.02,-0.69,0.78,0.88,-0.60,0.41,-9.23,-0.96,0.35,-0.46,8.90,-9.25,0.01,90.91,-43.47,-0.08
SP2_sq,,,,,,,-12.59,9.05,,,-20.30,-11.97,26.87,25.05,-14.10,-24.58,-0.53,11.96,-1.04,25.08,20.50,-9.14,-6.46,78.97,-2.41,-23.18,-27.61,17.08,4.37,51.19,-32.71,-7.45,8.11,5.43,-31.88,1.86,47.86,31.18,-47.93,-3.94,2.60,24.54,-2.09,0.15,0.48,45.31,-13.99,-11.97,6.77,-14.66,28.58,-30.23,1029.32
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,72.36,-96.08,,,,68.86,,-81.92,,-24.01,-7.78,-28.84,,-4.44,34.86,1615.04,6165.28,3388.82,2757.54,-84.21,-95.54,-98.70,-95.47,286.42,95.12,130.54,-18.62,-44.38,-50.60,159.27,41.19,139.69,48.41,-46.84,-24.22,-74.54,-56.38,207.54,1936.82,2174.02,1868.81,-50.49,97.01,-93.94,-53.40,270.43,-84.13,13.50,-38.43,-22.40,-96.04,636.98,366.17
CAR_sy,37.04,-14.43,,,,-29.06,,6.18,,-18.46,-49.68,-83.91,,-29.70,-78.09,-4.74,-63.69,-19.55,167.59,45.95,500.38,69.46,137.98,65.49,-58.70,27.89,35.85,-13.68,28.91,-57.71,-54.43,11.57,-23.35,99.00,11.91,0.54,54.55,-7.52,-2.93,-54.33,-50.14,12.93,-67.81,38.62,66.13,-18.37,37.69,-19.55,-61.54,-26.10,-14.48,-41.76,5271.11
CAR_qq,,,,,,,-38.41,-49.76,,,-25.26,-61.23,24.15,165.64,5.48,393.04,353.52,47.92,-13.61,-97.28,28.00,-56.75,200.69,132.16,-35.37,-48.90,6.14,58.66,-42.59,168.18,-42.20,169.35,-64.46,-3.93,-17.61,-9.51,-39.10,577.37,445.66,1.03,-47.28,-82.97,2071.39,-96.89,305.69,35.41,-6.96,-77.79,120.07,70.68,-95.25,4035.07,39.20
CAR_sq,,,,,,,94.66,67.77,,,20.12,-46.33,67.66,-34.95,-62.56,133.31,-36.09,44.13,24.52,27.25,162.89,-59.32,74.88,-11.51,-34.39,25.96,85.77,-43.78,-2.02,-58.67,100.17,37.65,-32.69,7.30,12.57,23.66,3.46,-35.79,18.15,-41.82,12.97,45.44,-66.32,150.50,35.39,-28.54,-43.19,46.38,-35.28,37.31,-34.26,-0.30,5868.50
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,56.84,-89.09,,,,-22.32,,-15.20,,131.30,145.70,146.05,,75.87,-28.57,119.68,1300.33,1368.67,2007.12,-85.76,-95.44,-97.26,-97.38,630.19,147.74,280.10,128.42,-49.84,-31.07,27.00,-49.67,-71.63,-61.88,-80.67,-46.89,-23.96,7.41,146.15,2324.01,3219.89,1285.69,-42.77,-42.53,-96.36,-83.47,142.76,-73.21,211.21,-6.34,4.81,-59.78,76.74,187.01
QR_sy,60.30,2.88,,,,-34.93,,1.06,,38.87,-50.16,-46.14,,25.11,58.47,88.79,-47.82,-17.22,-20.07,47.78,343.85,43.58,69.39,34.11,5.09,6.87,14.41,-38.09,-25.58,9.74,23.81,59.24,15.37,-7.26,-35.94,-32.99,-27.17,0.24,60.25,9.78,24.50,-13.14,-51.75,-1.24,-2.03,27.61,26.07,-8.90,-11.45,-43.87,-19.37,-44.31,519.26
QR_qq,,,,,,,126.74,-29.04,,,140.86,-28.93,-9.80,13.91,-2.17,118.54,474.97,19.47,40.36,-98.52,84.02,-28.26,34.63,310.85,-37.57,10.07,-19.10,-9.79,-14.20,102.80,-67.94,-49.15,15.29,2.82,-11.89,-27.19,62.86,135.62,767.66,-0.29,-32.02,-90.27,771.38,-93.69,208.84,42.87,-3.83,-26.66,-7.05,59.88,-63.09,222.27,50.94
QR_sq,,,,,,,103.11,-31.98,,,-27.10,-26.50,56.60,49.11,-7.66,-12.44,-56.71,136.53,-10.84,61.89,30.00,-23.48,5.19,28.17,1.88,-22.19,12.60,-30.64,22.47,14.74,27.04,-10.80,-11.27,-7.76,-12.24,-6.71,-3.56,26.95,40.30,-36.09,9.37,-11.43,-22.06,30.82,8.50,15.36,-23.00,-5.47,5.46,-26.88,10.60,-34.71,1072.81
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,56.84,-89.09,,,,-22.32,,-15.20,,131.30,145.70,146.05,,75.87,-28.57,119.68,1300.33,1368.67,2007.12,-85.76,-95.44,-97.26,-97.38,630.19,147.74,280.10,128.42,-49.84,-31.07,27.00,-49.67,-71.63,-61.88,-80.67,-46.89,-23.96,7.41,146.15,2324.01,3219.89,1285.69,-42.77,-42.53,-96.36,-83.47,142.76,-73.21,211.21,-6.34,4.81,-59.78,76.74,187.01
CR_sy,36.06,5.28,,,,-20.85,,0.86,,12.71,-41.57,-52.53,,21.29,53.97,86.71,-45.22,-9.30,-26.85,55.18,253.81,45.68,77.52,29.09,-3.20,1.38,10.33,-16.31,-18.10,4.02,16.96,16.54,2.09,-0.05,-35.16,-33.00,-24.60,-1.73,64.87,38.33,43.59,28.36,-45.49,-17.36,0.33,-4.12,15.44,-3.95,-11.79,-35.92,-15.82,-25.02,395.49
CR_qq,,,,,,,126.74,-29.04,,,140.86,-28.93,-9.80,13.91,-2.17,118.54,474.97,19.47,40.36,-98.52,84.02,-28.26,34.63,310.85,-37.57,10.07,-19.10,-9.79,-14.20,102.80,-67.94,-49.15,15.29,2.82,-11.89,-27.19,62.86,135.62,767.66,-0.29,-32.02,-90.27,771.38,-93.69,208.84,42.87,-3.83,-26.66,-7.05,59.88,-63.09,222.27,50.94
CR_sq,,,,,,,60.62,-22.39,,,-16.74,-36.94,111.69,9.13,5.69,-23.53,-37.89,80.67,-14.75,62.21,41.62,-25.61,3.88,17.96,6.19,-22.09,13.05,-10.52,3.91,-1.04,27.11,-10.84,-8.97,-3.12,-17.53,-7.88,2.45,26.25,38.36,-22.71,6.35,12.86,-41.25,17.18,29.12,7.85,-29.25,-2.50,18.58,-21.65,-7.06,-13.17,683.61
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,115.63,-84.03,,,,-23.42,,-12.04,,121.34,118.89,147.25,,84.81,-25.55,120.77,1344.21,1375.99,1934.95,-87.30,-95.90,-97.53,-97.43,594.62,147.34,261.67,122.59,-40.39,-23.35,53.68,-39.60,-70.65,-58.86,-80.84,-46.89,-25.19,1.69,115.64,1852.32,2790.30,1119.00,-45.74,-43.86,-98.13,-88.79,67.47,-80.87,22.60,-38.94,-32.67,-96.80,505.57,319.83
PP_sy,125.22,22.52,,,,-68.56,,2.06,,110.77,-55.95,-72.26,,-76.72,-59.39,5.12,-71.18,191.95,164.22,230.87,87.11,143.44,138.12,20.14,414.30,4.67,8.24,9.20,-46.86,2.83,12.63,-29.33,-27.89,-14.58,-10.63,30.89,-18.03,-18.59,-18.85,-48.62,-24.27,-5.82,-12.52,66.60,17.35,-23.80,3.55,-54.65,-45.63,-55.63,-70.38,-63.46,1910.35
PP_qq,,,,,,,138.99,-33.97,,,136.35,-25.41,-13.30,20.92,-4.80,121.19,467.20,23.58,31.26,-98.62,82.83,-25.58,37.01,272.63,-34.90,8.81,-15.67,-0.21,-16.29,118.18,-66.86,-51.51,17.32,1.62,-8.14,-31.69,59.48,115.50,731.63,1.13,-32.74,-90.41,760.44,-96.64,303.79,43.31,-1.70,-78.45,101.10,58.03,-95.32,3975.40,39.42
PP_sq,,,,,,,228.16,2.21,,,-31.41,-35.64,320.29,-87.45,19.65,66.62,15.25,27.07,8.28,108.65,-34.83,65.32,5.91,5.28,178.99,-66.35,9.53,6.21,35.77,-34.90,19.97,-33.36,38.53,-22.87,25.51,-2.39,-13.25,-23.40,25.11,-38.20,27.86,-4.75,16.21,17.70,-9.94,-38.15,57.94,-48.45,7.97,-49.53,5.43,-36.40,5840.05
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,4.41,-97.98,,,,-7.66,,-36.73,,251.31,1047.27,133.64,,8.40,-47.91,110.66,999.90,1268.27,2677.61,-69.87,-91.28,-93.54,-97.04,787.56,148.10,373.15,161.60,-82.99,-63.94,-79.34,,-82.44,-88.66,-75.85,,-1.64,193.98,859.85,,9838.87,3146.00,-26.90,-37.21,-88.49,-64.37,423.13,-45.84,345.83,34.09,49.85,-21.00,-9.25,130.16
RCLR_sy,17.64,-6.75,,,,-5.21,,-40.19,,-25.15,17.81,75.36,,32.30,7.14,-6.57,10.90,-43.80,-20.88,8.51,104.39,54.49,39.05,9.52,11.42,8.03,20.70,10.51,-39.29,-37.50,,3.80,-35.95,11.71,,-44.20,-13.62,101.12,,16.54,25.88,-58.44,10.31,-2.83,17.85,31.52,29.24,15.37,18.35,17.76,9.74,-22.03,540.15
RCLR_qq,,,,,,,-16.42,137.48,,,172.96,-51.64,24.93,-34.28,31.19,95.57,552.32,-18.24,166.31,-97.88,88.83,-39.47,22.30,534.97,-47.22,15.43,-32.38,-58.71,11.88,-33.85,,,-27.75,40.87,,,115.95,359.94,958.22,-5.44,-29.47,-89.64,809.05,-82.67,118.38,52.07,-5.89,42.64,-34.32,69.95,-50.39,63.87,66.58
RCLR_sq,,,,,,,-38.33,-31.97,,,-2.93,1.27,-15.42,59.11,-21.39,-11.69,0.39,-19.36,10.67,21.12,89.10,-39.05,-0.40,-4.60,92.37,-40.90,11.28,-12.65,5.68,-39.16,,,-34.79,6.11,,,0.95,147.07,-54.96,3.73,9.04,-18.43,19.56,-8.62,32.25,-8.97,17.49,-18.43,35.66,-9.42,9.48,-42.04,1013.73
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,68.26,-39.63,,,,-43.35,,-37.77,,31.76,-9.10,40.27,,57.61,13.98,1.76,12.12,14.65,18.63,-17.94,-15.05,-30.26,-18.49,76.93,12.02,18.44,-29.03,-61.83,-50.22,-38.07,-20.86,-35.18,-29.46,-50.63,-56.29,-39.64,-29.16,-16.86,0.83,9.18,-4.15,0.13,8.16,-54.24,-60.38,-55.33,-60.49,85.65,-27.69,-28.53,603.37,-7.03,162.58
KP_sy,20.27,34.99,,,,-33.77,,-55.08,,-29.34,-73.29,-106.37,,75.58,228.93,261.62,-92.13,-59.62,7.42,1458.44,2900.00,150.85,25.56,36.56,73.15,41.05,-22.33,8.11,-33.27,5.13,54.59,-5.68,-0.98,-19.37,-33.91,-53.10,-34.75,6.49,-21.78,11.30,-21.88,-48.82,40.77,59.64,77.43,90.86,56.92,-16.30,-33.23,-46.41,-34.92,-27.46,115.54
KP_qq,,,,,,,97.35,-23.34,,,36.15,18.30,-0.82,-1.34,-1.54,5.61,9.28,0.88,1.89,-26.94,13.13,-17.18,19.09,58.57,-28.37,-12.44,-28.64,-14.71,-6.59,8.95,-8.82,-30.14,1.64,-23.75,-19.26,-3.53,19.28,-10.52,-2.08,4.46,4.73,-6.52,5.77,-55.80,-9.33,5.38,-6.46,107.70,-64.68,4.16,820.59,-72.55,-0.25
KP_sq,,,,,,,-5.21,-36.24,,,-64.16,-115.20,1499.49,130.39,-32.86,-92.53,-31.88,1082.57,78.59,8.32,31.14,-1.12,-10.61,17.80,66.28,-19.45,-50.78,63.96,2.64,26.92,-27.62,0.04,7.75,3.34,-40.68,-28.99,49.89,68.66,-56.42,1.03,5.21,10.49,19.86,14.57,16.93,18.86,-1.45,-38.88,-6.73,-4.60,19.68,-31.87,177.12
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,114.50,11891.49,,,,-460.08,,-264.21,,-236.44,-21.84,-42.55,,17.99,19.80,-5.28,-19.28,-10.97,-32.55,9.12,14.71,22.68,15.75,7.33,40.47,19.41,46.71,-32.72,-117.12,-1.08,192.44,109.49,101.61,102.57,-99.05,-92.65,-47.91,-68.40,439.31,21.33,83.63,-4286.19,3618.31,179.90,10.30,29.78,-104.80,-226.44,-167.23,132.07,110.86,101.03,102.19
PKKO_sy,86.12,40.24,,,,-10.35,,-110.61,,-4.97,38.83,-79.03,,-58.21,5.59,165.55,-127.39,-143.54,70.02,-267.57,113.52,28.83,181.03,692.66,-1883.49,721.84,-32.39,3.79,267.28,-305.26,-632.01,-686.48,-1263.96,-435.76,26.38,69.37,71.03,85.91,86.12,72.27,165.76,118.85,99.28,175.50,-105.41,-820.73,12005.00,-1671.37,-2247.18,205.52,-35.74,80.52,-18728.88
PKKO_qq,,,,,,,-169.53,20.31,,,2.39,6.76,8.24,1.80,4.54,-22.39,-3.96,8.64,-14.02,16.09,2.42,17.17,-24.24,7.71,37.32,-12.13,17.84,-129.84,-2.55,47.80,175.14,-76.40,-82.65,-16.57,-72.23,82.85,22.95,-49.39,373.95,-58.86,86.08,-1253.84,520.98,-96.90,-26.67,-834.59,71.20,18.50,61.01,450.38,-90.25,-92.25,-17.46
PKKO_sq,,,,,,,-59.86,-133.24,,,-41.36,-142.87,328.32,-27.18,48.16,-73.39,-195.38,-15.76,678.56,-126.23,107.70,-709.17,2384.64,-44.68,-123.16,312.40,148.41,-15.08,-62.66,-360.61,-543.87,6.39,25.90,-19.96,11.53,61.05,29.92,41.65,12.87,22.16,266.17,-83.27,-103.32,8290.00,-111.90,-2128.72,154.79,-1181.02,82.22,200.20,-66.64,-427.78,-17084.41
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
