,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP2_sy,,3.56,-0.87,-15.45,,,-21.27,,7.82,-9.15,-2.48,32.20,-2.51,-2.53,21.55,22.40,-5.43,22.90,-7.05,-24.76,-1.89,-21.04,-3.85,1.59,2.98,-5.58,0.09,-17.29,-1.14,-7.67,-1.17,7.77,,,3.85,-6.69,,,-2.52,0.39,,,-0.23,4.86,
SP2_qq,,,,,,1.41,-21.65,1.79,10.17,4.72,15.12,-3.04,-8.69,-2.82,63.19,-0.08,2.08,-0.40,-12.08,0.62,-6.72,-1.76,-9.92,-2.12,-1.05,-0.96,-1.63,-2.42,-1.19,-1.33,-2.37,132.34,,,,-3.87,,,,-99.97,-24.33,13.98,2001.46,-44.18,
SP2_sq,,,,,,25.33,-28.69,-0.49,21.24,5.61,-23.46,34.89,-10.59,5.59,-4.56,35.83,-30.91,37.22,-27.82,9.95,-9.91,10.43,-12.10,16.17,-8.67,1.25,-6.82,-4.00,9.16,-5.44,-0.26,4.69,,,,-5.93,,,,-3.12,-3.35,1.71,4.76,1.82,
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-58.34,27.84,-80.15,,,-19.14,,14.46,145.49,412.20,42.85,-88.38,-98.14,124.54,24.67,677.96,2735.09,-92.63,-63.36,-55.34,-24.35,-10.80,2.95,47.70,96.07,165.78,166.78,33.39,65.85,1.69,18.61,12.19,-29.57,-14.65,-88.06,-96.78,-97.84,-90.57,1265.96,-74.46,46925.62,251.47,-87.09,18063.83
CAR_sy,,15.60,-2.43,84.09,,,47.45,,23.49,71.92,-28.06,14.29,-18.19,-81.05,-14.43,28.89,0.02,161.75,-22.72,-56.99,-66.88,-22.18,19.15,-11.73,25.85,25.85,-10.11,-1.46,66.02,-17.37,36.33,54.49,35.09,26.54,3.76,-7.74,-18.75,19.55,-8.04,6.36,-22.03,-34.28,-8.11,-31.44,-9.07
CAR_qq,,,,,,-55.41,57.31,13.81,43.38,-4.37,228.23,-68.26,-88.34,-84.68,39497.37,-82.38,-27.24,-44.16,2.88,-12.33,-11.32,-5.42,21.31,1.18,27.22,25.56,64.43,1.56,-36.39,56.12,0.82,18.46,-39.83,-2.00,22.18,-83.43,-83.77,-34.24,433.06,2301.55,-99.70,120965.95,-96.02,-11.78,326.85
CAR_sq,,,,,,-21.54,57.31,-12.57,14.44,9.23,-34.18,38.91,-18.09,-74.69,197.17,109.23,-36.44,-33.77,-12.27,16.44,-51.06,55.64,34.33,-13.73,-30.22,55.64,-4.05,-5.43,17.56,-22.54,58.30,7.17,2.79,-27.44,29.81,-4.70,-9.48,6.76,-0.15,10.23,-33.64,-10.01,39.60,-17.76,-11.98
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-36.39,3.72,-22.12,,,-65.85,,-13.62,-30.86,148.31,16.66,-58.80,-69.97,78.95,-17.53,42.28,29.79,-89.15,-48.26,-52.20,-46.30,-44.76,-42.36,-19.09,39.65,168.88,188.59,53.38,57.58,2.82,-1.38,21574.74,810836.77,12960.51,1667.60,-86.32,-99.75,26.61,86.87,-98.00,-65.90,-38.62,-46.49,23780.04
QR_sy,,41.47,26.87,-14.07,,,5.03,,3.60,-21.67,0.74,13.35,-5.58,-41.07,-8.19,-15.20,-1.58,10.18,-9.38,-11.07,-20.19,5.00,4.29,0.62,4.92,5.73,16.28,0.03,-1.73,-11.48,-13.52,2.19,10.80,12.39,-2.89,-6.58,-13.36,-7.97,23.30,23.12,3.24,1.22,-8.56,-2.46,-7.21
QR_qq,,,,,,20.10,-56.13,2.89,59.35,-3.87,57.54,-51.66,-43.72,-29.93,838.71,-77.72,-2.90,-36.08,-21.51,6.21,-10.28,-28.20,-19.26,10.84,25.92,23.93,55.45,18.96,-33.08,27.33,1.43,14.10,14608.57,4663.88,-98.37,-84.56,13.85,-11.30,711.88,-77.21,-98.78,1414.78,1361.42,-80.13,442.80
QR_sq,,,,,,54.16,-40.47,3.57,8.99,16.56,-23.43,16.53,-9.21,-27.25,19.28,7.64,5.37,-18.56,-1.89,5.64,-5.44,7.14,-2.56,1.92,-1.40,7.97,7.16,-12.32,-3.13,-2.75,4.69,3.61,5.04,-1.36,-9.54,-0.34,-2.58,4.78,21.21,-0.49,-18.31,2.73,9.49,6.16,-22.29
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-37.81,3.27,-22.56,,,-62.83,,-6.62,-12.04,194.31,137.70,1.53,-26.02,125.38,22.44,97.81,76.15,-70.27,-32.59,-45.90,-25.77,-13.37,-2.07,27.91,36.60,46.00,40.63,-5.98,-21.17,-11.25,-30.77,5221.79,279923.36,3869.00,609.57,-86.32,-99.75,26.61,86.56,-98.00,-65.90,-38.62,-46.40,23780.04
CR_sy,,5.06,0.16,-9.45,,,-1.52,,11.81,-12.04,-0.32,15.42,5.10,-45.59,4.61,-15.48,-14.64,37.92,-11.22,-3.23,-13.72,-21.06,0.62,-2.68,7.22,1.28,11.32,-10.19,-1.43,-11.94,-9.05,11.75,5.35,2.73,4.14,-5.90,-4.02,-10.40,7.44,12.27,-5.61,12.79,-8.36,-8.90,6.29
CR_qq,,,,,,20.56,-52.29,2.37,58.58,13.57,59.63,-17.32,-32.26,-17.25,386.30,-55.08,9.43,-26.31,-17.93,1.86,-12.18,1.11,-4.22,15.15,14.70,7.98,2.37,10.92,-23.32,-9.46,15.25,-13.48,5794.63,4663.88,-98.37,-84.53,13.66,-11.30,711.88,-77.21,-98.78,1414.78,1361.42,-80.09,441.88
CR_sq,,,,,,100.79,-51.76,10.18,4.76,57.97,-45.33,27.58,-4.60,-18.22,5.10,3.08,-3.66,32.14,-32.34,12.36,-14.11,20.91,-13.77,8.67,-5.37,14.22,-5.23,-12.33,3.86,2.04,-2.12,7.72,-2.09,-0.49,-0.77,-2.66,-0.13,-7.11,18.99,1.72,-16.04,11.00,-3.33,1.12,-2.05
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-58.34,27.84,-80.15,,,-19.14,,14.46,145.49,412.20,42.85,-88.38,-98.14,124.54,24.67,677.96,2735.09,-92.63,-63.36,-55.34,-24.35,-10.80,3.46,48.43,101.23,171.61,167.77,38.00,64.94,4.68,19.79,7.91,944945.02,14704.00,1887.46,3726.81,-99.75,-15.92,82.45,-99.98,-70.65,-8.25,-46.02,2128078.71
PP_sy,,-28.64,-2.83,95.89,,,18.03,,12.61,71.92,-26.39,-22.48,-23.38,-86.77,-13.58,31.67,-8.69,372.25,-17.95,-50.61,-58.14,-22.03,27.58,-4.60,49.85,30.70,17.49,2.73,10.91,-23.32,-3.02,59.02,42.16,11.94,-0.22,-15.65,-0.62,20.18,27.58,8.39,-7.72,-9.94,-20.57,-41.88,-33.08
PP_qq,,,,,,-55.41,57.31,13.81,43.38,-4.37,228.23,-68.26,-88.34,-84.68,39497.37,-82.38,-27.24,-44.16,2.88,-12.33,-11.32,-5.42,21.31,1.69,27.22,28.23,63.74,0.25,-34.44,53.26,3.92,14.72,-40.93,1342049.12,-98.37,-84.60,13.73,-11.35,441.50,-66.58,-99.99,120965.95,1592.53,-80.34,428.25
PP_sq,,,,,,-40.07,58.84,28.87,-8.20,-8.50,-32.00,35.72,-9.27,-84.20,344.23,106.78,-37.08,-18.29,-22.82,24.46,-46.67,52.18,26.30,-6.93,-16.23,32.73,13.53,-18.63,-9.55,-8.24,43.60,33.42,-19.14,-27.74,28.01,12.78,-4.73,-12.62,35.89,-4.18,-18.89,-14.72,19.85,-29.88,-6.61
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-12.93,18.83,-6.18,,,-59.22,,-0.63,-33.62,33.53,33.00,-42.49,-56.62,38.57,-50.85,-13.04,-18.27,-79.19,-31.19,-52.97,-65.85,-85.30,-72.62,-54.33,-5.79,228.46,309.48,103.95,7.60,-28.05,-64.58,77534.51,298.55,382.91,-10.48,-99.91,-66.89,12570.34,953.06,212.16,528.35,-98.05,-59.20,1042.05
RCLR_sy,,4.71,11.19,-9.61,,,-25.10,,1.94,0.97,16.63,40.47,11.77,-50.14,0.21,-1.43,4.73,40.67,15.28,-2.69,-11.60,-3.53,-11.83,-11.88,3.04,-4.94,-2.67,-2.78,-19.58,-14.38,1.47,-5.65,16.59,3.67,-20.00,-19.08,-22.30,-23.89,13.48,32.34,4.60,25.04,-11.26,-17.30,-10.00
RCLR_qq,,,,,,42.77,-51.88,-10.71,61.97,-4.62,-3.20,-11.06,-29.96,-28.05,209.17,-68.45,23.91,-32.38,-21.26,4.30,-15.31,-50.90,-66.12,94.31,41.28,1.28,18.13,142.24,-29.63,-46.56,-21.01,19.27,154123.94,-99.73,-4.30,-77.89,48.44,5.43,36519.63,-98.16,-56.00,112.22,13.60,-61.54,1131.70
RCLR_sq,,,,,,65.97,-51.79,3.55,23.04,64.40,-44.32,24.72,-2.10,-26.66,11.90,22.68,4.02,-1.49,-8.30,3.56,-5.50,7.49,-16.18,3.50,10.50,-0.83,-14.18,3.38,-8.59,5.58,1.70,-3.87,12.95,-6.12,-21.52,-2.76,8.45,-8.04,17.02,13.39,-14.27,9.93,-16.95,5.68,-6.71
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,3.54,10.95,16.57,,,-68.50,,-26.96,-19.70,250.68,186.42,20.66,-10.83,61.72,60.38,117.95,133.83,-24.69,-16.56,-27.43,-23.56,-22.14,-22.15,-12.00,-10.92,-0.10,-4.25,-11.64,-15.62,-15.53,73.70,273.89,294.59,300.48,92.09,-3.94,-5.11,0.23,-80.74,-107.27,-94.46,-4.82,379.73,1527.23
KP_sy,,3.54,10.95,-20.19,,,-38.50,,16.98,-22.58,-31.55,102.98,0.34,-10.83,78.00,-27.69,-27.43,-33.09,-9.12,-5.92,-13.19,34.39,-25.93,-7.87,20.67,-15.62,26.68,-41.65,-18.63,2.59,19.43,95.44,31.71,0.48,-2.43,-34.63,-23.02,-31.25,1.65,9.17,-22.67,-1.97,-15.30,1.48,17.96
KP_qq,,,,,,7.42,-66.51,12.70,80.18,18.09,46.24,-7.95,-24.10,-12.73,165.22,-8.72,3.15,-6.37,-14.58,1.14,-10.29,-1.38,-12.99,1.13,1.42,-0.17,-2.43,-3.07,-6.41,-4.67,-2.33,99.31,101.46,0.61,-0.87,-4.40,0.74,-0.61,4.71,-81.63,-138.03,175.79,1697.72,-7.41,13.14
KP_sq,,,,,,78.45,-56.84,5.34,44.20,18.09,-61.84,212.39,-28.72,4.95,-23.83,26.91,-28.47,-3.22,3.45,31.37,-33.99,49.82,-42.98,63.39,-13.54,4.76,-14.40,-24.73,20.55,32.07,-0.34,23.17,-18.76,0.75,-3.22,-17.48,-4.33,-10.03,43.10,-11.37,-32.23,14.06,23.64,6.18,-21.23
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,16.20,-18.09,37.50,,,-63.46,,-6.22,44.16,373.41,176.33,-5.42,-39.35,60.32,140.44,237.79,201.62,-34.50,-40.21,-52.84,-39.89,-39.11,-44.91,-17.13,-20.27,-3.18,1.25,-9.21,-11.18,-3949.36,-418.79,-497.63,-9483.78,-325.27,-110840.06,-10.07,95.21,,,,,,,
PKKO_sy,,110.04,116.06,4.51,,,30.23,,159.88,-6.67,-27.70,32.06,18.41,-90.18,-19.15,-69.46,-65.43,333.77,3.23,-22.27,-25.03,168.86,-11.53,35.79,18.28,-100.33,-133.25,-125.74,-38.06,4466.67,131.68,115.22,-108.45,308.40,-72.83,-2348.57,-441.46,-64.67,,,,,,,
PKKO_qq,,,,,,-7.50,-58.99,25.55,96.89,42.19,34.68,-26.71,-32.61,-8.82,255.99,9.91,-5.32,-18.58,-22.69,0.33,-25.33,3.79,-21.68,-9.24,12.33,-0.15,-4.89,-5.08,0.72,-2.32,-4221.83,92.14,-25.64,-2205.15,-86.80,-1950.67,99.88,-0.35,,,,,,,
PKKO_sq,,,,,,1.20,83.10,36.48,2.76,-63.65,41.84,149.28,-7.86,-96.99,1067.53,-5.84,4.31,-62.17,177.84,-29.09,0.61,35.65,-8.57,8.83,-12.37,-100.38,-9000.00,15.75,310.87,-72.99,-33.97,-59.54,-217.14,1404.88,-95.61,-3448.94,71.79,185.14,,,,,,,
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-43.20,6.79,-25.74,,,-24.80,,-29.80,-23.28,-0.53,36.26,76.74,75.70,72.26,29.48,21.24,34.04,36.60,39.67,49.15,48.14,60.93,146.53,226.21,278.57,198.40,58.48,-17.30,-40.77,,-124.03,-106.78,-114.25,,101.84,-4762.96,-1708.20,172.84,76.23,100.33,100.50,703.04,622.78,691.50
RN_sy,,-29.90,-2.67,17.64,,,-7.62,,-5.96,-30.27,0.52,-6.97,-2.50,25.25,-4.70,-8.81,-11.60,-17.98,-7.59,2.28,9.75,1.64,10.00,2.83,0.61,0.39,-7.82,-11.73,-6.16,1.70,,13.80,2.21,-0.12,,4.15,11.16,6.52,-12.18,-15.51,-16.87,-17.68,-3.36,1.24,3.73
RN_qq,,,,,,-4.73,-12.27,-5.90,-10.74,4.13,13.74,28.90,15.77,3.51,11.52,-3.11,8.41,14.44,13.65,-0.93,15.76,13.66,23.46,51.77,53.18,31.90,-2.69,-19.40,-20.06,-5.54,,,77.44,-98.48,102.64,55.81,-59588.27,26.20,100.40,0.64,12.43,10.90,539.98,-9.42,23.12
RN_sq,,,,,,21.63,-20.33,5.13,-7.68,-9.81,14.84,-2.71,-3.24,15.85,-12.61,-6.91,-6.20,7.49,-1.54,3.03,0.65,-0.46,6.57,-3.68,-1.52,-0.68,-2.16,-7.76,4.69,7.65,,,-5.97,5.19,4.08,1.17,0.35,0.81,-14.19,-2.67,-1.27,-0.18,0.74,1.97,1.16
CRN,26000,47000,44000,59000,65000,69000,78000,83000,93000,89000,79000,61000,53000,51000,46000,47000,43000,38000,33000,34000,29000,26000,21000,14000,9000,7000,7000,9000,11000,11000,,-36000,-159000,-80000,3032000,1945000,-3000,-4000,1111000,1104000,982000,886000,138000,153000,124000
CRN_yy,,80.77,-6.38,34.09,,,32.20,,43.08,28.99,1.28,-26.51,-43.01,-42.70,-41.77,-22.95,-18.87,-25.49,-28.26,-27.66,-32.56,-31.58,-36.36,-58.82,-68.97,-73.08,-66.67,-35.71,22.22,57.14,,-500.00,-1545.45,-827.27,,5502.78,98.11,95.00,-63.36,-43.24,32833.33,22250.00,-87.58,-86.14,-87.37
CRN_sy,,41.18,2.78,-14.19,,,7.09,,6.06,41.82,,7.69,5.00,-19.87,5.15,9.29,11.56,21.60,7.69,-1.96,-9.15,-1.97,-9.09,-2.67,-0.67,-0.67,8.57,4.79,6.76,-1.35,,-10.46,-15.19,-6.16,,2.19,-2.24,-5.84,14.29,17.14,19.08,22.48,3.75,-1.22,2.56
CRN_qq,,,,,,6.15,13.04,6.41,12.05,-4.30,-11.24,-22.78,-13.11,-3.77,-9.80,2.17,-8.51,-11.63,-13.16,3.03,-14.71,-10.34,-19.23,-33.33,-35.71,-22.22,,28.57,22.22,,,,-341.67,49.69,3890.00,-35.85,-100.15,-33.33,27875.00,-0.63,-11.05,-9.78,-84.42,10.87,-18.95
CRN_sq,,,,,,-16.67,23.64,-4.41,7.69,11.43,-12.82,2.94,5.00,-14.97,14.40,6.99,7.19,-7.32,1.32,-2.60,-0.67,,-6.04,4.29,1.37,,,0.66,3.27,,,,-2.19,2.24,2.19,,-6.43,-1.53,24.03,2.50,-4.88,1.28,5.06,-2.41,-1.23
CPZ,16000,32000,26000,41000,57000,59000,83000,101000,114000,121000,99000,70000,70000,86000,72000,89000,86000,81000,99000,110000,112000,121000,127000,114000,112000,95000,72000,60000,62000,65000,,-278000,-209000,-69000,1487000,145000,-22000,-32000,253000,186000,363000,285000,268000,316000,116000
CPZ_yy,,100.00,-18.75,57.69,,,102.44,,100.00,105.08,19.28,-30.69,-38.60,-28.93,-27.27,27.14,22.86,-5.81,37.50,23.60,30.23,49.38,28.28,3.64,,-21.49,-43.31,-47.37,-44.64,-31.58,,-563.33,-437.10,-206.15,,152.16,89.47,53.62,-82.99,28.28,1750.00,990.62,5.93,69.89,-68.04
CPZ_sy,,-8.22,19.40,5.62,,,1.78,,-7.29,2.56,3.49,-6.25,-10.67,3.12,,28.00,11.95,21.21,6.18,-5.21,8.99,-4.50,-1.59,9.34,,-1.57,-0.54,-5.03,-7.07,0.53,,-3.17,-3.26,-7.41,,1.64,3.37,6.29,19.89,11.83,9.78,6.45,-1.90,0.48,
CPZ_qq,,,,,,3.51,40.68,21.69,12.87,6.14,-18.18,-29.29,,22.86,-16.28,23.61,-3.37,-5.81,22.22,11.11,1.82,8.04,4.96,-10.24,-1.75,-15.18,-24.21,-16.67,3.33,4.84,,,24.82,66.99,2255.07,-90.25,-115.17,-45.45,890.62,-26.48,95.16,-21.49,-5.96,17.91,-63.29
CPZ_sq,,,,,,-18.75,10.26,-6.98,11.25,-10.11,11.25,-15.73,,3.77,7.88,7.87,-7.29,12.36,-5.50,-3.70,6.59,-1.55,-2.62,6.99,-0.50,-5.05,-1.60,2.16,-2.65,2.72,,,-2.73,-1.69,0.57,5.68,-1.08,1.09,13.44,-1.42,-2.88,-1.98,4.55,0.97,-3.35
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,103.68,60.80,28.94,,,-75.86,,-93.92,-97.41,-89.24,-86.69,-85.39,-75.56,-74.87,-73.01,-68.13,-58.15,-50.42,-26.14,1.42,-0.58,9.01,27.08,7.17,27.98,37.13,38.03,46.82,39.21,,-128.91,-128.43,-155.30,,,-52123.66,-25068.55,,,,,,,
RZ_sy,,5.89,-26.68,29.74,,,-11.65,,-39.64,-5.43,26.30,-41.47,-8.49,-5.13,-15.27,119.30,84.24,63.23,-0.59,5.85,-0.67,-0.52,16.32,-16.45,-5.74,-30.57,-25.02,3.23,-0.03,58.82,,46.58,-5.60,-33.70,,,0.67,-8.67,,,,,,,
RZ_qq,,,,,,2.56,-80.95,-51.23,-36.23,-56.25,-20.93,-39.64,-30.04,-26.82,-18.69,-35.16,-17.40,-3.89,-3.68,-3.40,13.42,-5.78,5.61,12.60,-4.35,12.52,13.16,13.34,1.74,6.68,,,-0.07,-107.50,,,,,,,,,,,
RZ_sq,,,,,,-34.48,22.23,-11.02,-15.30,2.66,63.24,-58.77,32.43,6.43,45.79,6.72,11.26,-5.70,-11.21,13.64,4.40,-5.56,3.82,-18.38,17.78,-30.44,12.12,12.38,14.06,10.51,,,-26.55,-22.39,,,,,,,,,,,
CRZ,4000,2000,1000,1000,1000,1000,4000,8000,13000,30000,38000,64000,91000,125000,153000,236000,286000,298000,309000,320000,282000,299000,283000,252000,263000,234000,207000,182000,179000,168000,,-631000,-630000,-304000,,,-1000,-1000,,,,,,,
CRZ_yy,,-50.00,-50.00,,,,300.00,,1200.00,2900.00,850.00,700.00,600.00,316.67,302.63,268.75,214.29,138.40,101.96,35.59,-1.40,0.34,-8.41,-21.25,-6.74,-21.74,-26.86,-27.78,-31.94,-28.21,,-446.70,-451.96,-280.95,,,99.84,99.67,,,,,,,
CRZ_sy,,-11.11,50.00,,,,17.65,,44.44,4.00,-20.00,143.75,11.54,7.69,18.75,-56.41,-44.83,-42.86,-5.26,-5.88,,-12.50,-11.11,31.25,,-14.29,37.50,-4.76,,33.33,,-50.00,-31.25,,,,45.45,37.50,,,,,,,
CRZ_qq,,,,,,,300.00,100.00,62.50,130.77,26.67,68.42,42.19,37.36,22.40,54.25,21.19,4.20,3.69,3.56,-11.88,6.03,-5.35,-10.95,4.37,-11.03,-11.54,-12.08,-1.65,-6.15,,,0.16,51.75,,,,,,,,,,,
CRZ_sq,,,,,,,-20.00,-20.00,62.50,,-38.46,143.75,-25.64,-3.45,-32.14,-10.53,-5.88,,12.50,-11.11,,-12.50,14.29,31.25,-23.81,-25.00,83.33,-9.09,-20.00,,,,10.00,45.45,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-20.48,22.88,-11.04,,,-25.63,,-22.42,-23.59,-21.03,-9.60,0.54,-5.16,-3.39,-34.99,-41.70,-36.63,-29.79,-6.73,15.00,14.83,8.89,23.00,6.71,18.45,41.49,39.36,41.01,29.12,,-126.01,-129.13,-106.23,,100.91,91.30,-321.57,1546.43,1197.56,294.92,128.08,269.85,149.06,-7.58
RMO_sy,,-19.36,-8.63,5.27,,,1.79,,-10.25,-22.20,-8.12,3.91,-14.51,-16.51,3.93,-2.24,33.19,26.98,-2.87,18.27,0.10,1.27,13.21,-4.25,2.39,-6.63,-13.16,0.56,-4.76,5.82,,7.57,7.76,0.13,,1.00,-3.79,-0.53,-6.58,-9.14,-3.75,-5.10,-6.82,-6.64,-11.33
RMO_qq,,,,,,-1.86,-10.69,-2.76,-8.98,-3.32,-7.71,11.31,1.23,-8.80,-5.98,-25.10,-9.22,-0.87,4.17,-0.50,11.93,-1.01,-1.22,12.39,-2.90,9.88,17.99,10.70,-1.75,0.61,,,-10.06,78.49,102.61,46.43,-1156.10,-942.73,110.21,15.40,58.65,50.24,34.46,-22.29,-41.13
RMO_sq,,,,,,24.93,-15.96,-19.29,5.92,8.29,-0.75,-8.72,-12.86,5.75,23.55,-14.14,18.73,0.83,-5.50,4.55,0.49,2.00,5.65,-11.58,7.46,-6.98,-1.74,2.39,1.77,3.35,,,1.95,-3.97,-0.45,3.63,-2.89,-0.72,-6.50,0.79,2.88,-2.11,-8.20,0.99,-2.30
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-5.27,40.45,14.04,,,-16.52,,-40.25,-47.70,-32.12,-3.06,27.02,32.16,44.29,11.19,15.00,44.53,33.01,38.67,35.40,4.72,-10.33,-8.88,-28.22,-26.22,-13.09,-11.28,-2.06,1.08,,-128.84,-133.39,-179.91,,15240.74,-145401.97,-59875.59,56711.24,-99.87,100.01,100.01,-99.92,44.99,81.41
RMT_sy,,20.04,-37.03,-19.35,,,-7.43,,-20.07,-17.32,-1.44,-39.57,-22.26,-25.89,-15.25,10.55,6.28,-3.73,-3.10,-10.13,-16.75,-3.34,-5.04,-9.08,8.46,4.35,15.70,1.58,8.25,6.86,,8.26,2.72,-2.68,,-1.32,-10.12,-3.91,-2.75,-6.25,-6.40,-9.55,-12.41,-15.05,-4.62
RMT_qq,,,,,,4.56,-18.43,-14.40,-18.16,-8.47,5.87,22.24,7.24,-4.78,15.59,-5.80,10.91,19.68,6.38,-1.79,8.29,-7.44,-8.91,-0.20,-14.69,-4.87,7.31,1.88,-5.82,-1.82,,,-9.04,-134.99,118.16,32429.02,-1147.89,3.14,117.21,-99.92,-5.92,3.00,5.97,41.21,17.70
RMT_sq,,,,,,6.28,-31.76,47.31,-25.19,9.94,-18.65,-9.68,-3.76,4.80,-6.97,17.82,-7.47,-5.07,-6.37,9.27,-14.29,10.23,-8.02,4.63,2.23,6.05,1.99,-8.14,8.95,4.70,,,3.38,-0.81,-4.39,0.65,-5.85,6.05,-3.23,-2.98,-5.99,2.47,-6.29,-5.90,5.54
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-9.43,35.15,5.13,,,-20.01,,-34.38,-40.06,-28.27,-5.47,16.89,17.51,23.17,-11.90,-16.18,-3.84,-4.73,11.53,23.35,10.52,0.31,7.83,-11.03,-5.86,10.51,9.60,15.25,12.19,,-127.59,-136.72,-114.85,,102.07,82.83,-346.39,1607.41,843.90,200.00,109.88,10.63,49.61,21.48
RM_sy,,13.98,-23.55,5.15,,,10.21,,28.66,22.19,-20.38,2.02,-8.08,-6.97,-5.82,-5.62,-7.10,-3.46,-4.90,1.90,4.42,-0.35,1.38,-2.13,-6.02,-6.05,-5.44,-2.49,-2.39,2.47,,5.73,8.83,3.97,,1.90,1.49,5.36,-8.10,-10.82,-13.41,-16.82,-27.56,-10.47,9.77
RM_qq,,,,,,1.98,-15.47,-10.30,-15.13,-6.86,1.16,18.21,4.94,-6.36,6.03,-15.45,-0.15,7.42,5.06,-1.03,10.44,-3.75,-4.65,6.39,-8.88,1.85,11.93,5.52,-4.18,-0.86,,,-27.50,59.91,102.67,51.85,-1156.10,-942.26,110.21,-16.05,11.89,3.00,14.35,13.53,-9.15
RM_sq,,,,,,4.87,44.63,-23.13,10.35,-0.40,-5.76,-1.51,-0.57,0.80,-4.60,-1.29,-2.13,4.75,-6.02,5.77,0.29,-0.03,-4.39,2.10,-3.69,-0.06,-3.77,5.29,-3.59,4.91,,,-0.77,0.22,-0.99,3.49,-1.16,4.04,-13.64,0.43,-4.03,-0.06,-24.79,24.12,17.66
COP,30000,49000,45000,60000,66000,70000,82000,91000,106000,119000,117000,125000,144000,176000,199000,283000,329000,336000,342000,354000,311000,325000,304000,266000,272000,241000,214000,191000,190000,179000,,-667000,-789000,-384000,,,-4000,-5000,,,,,,,
COP_yy,,63.33,-8.16,33.33,,,36.67,,60.61,70.00,42.68,37.36,35.85,47.90,70.09,126.40,128.47,90.91,71.86,25.09,-5.47,-3.27,-11.11,-24.86,-12.54,-25.85,-29.61,-28.20,-30.15,-25.73,,-449.21,-515.26,-314.53,,,99.49,98.70,,,,,,,
COP_sy,,2.60,1.27,-0.62,,,1.26,,1.78,46.88,-13.04,17.98,25.00,2.13,24.29,-13.33,-16.28,-6.25,4.60,-1.10,1.11,-6.67,-9.89,-3.33,2.75,11.90,13.41,9.20,20.86,6.38,,-18.95,-38.94,-21.00,,,26.81,8.86,,,,,,,
COP_qq,,,,,,6.06,17.14,10.98,16.48,12.26,-1.68,6.84,15.20,22.22,13.07,42.21,16.25,2.13,1.79,3.51,-12.15,4.50,-6.46,-12.50,2.26,-11.40,-11.20,-10.75,-0.52,-5.79,,,-18.29,51.33,,,,-25.00,,,,,,,
COP_sq,,,,,,-24.26,25.78,10.56,-3.37,9.30,-25.53,50.00,2.38,-10.70,-9.38,4.60,-1.10,,1.11,-1.10,1.11,-7.69,-2.38,6.10,7.47,0.53,-1.06,2.15,18.95,-11.50,,,-10.39,14.49,,,,-1.71,,,,,,,
CSP,14000,17000,19000,19000,9000,11000,-1000,-10000,-8000,-2000,18000,55000,74000,90000,127000,194000,243000,255000,243000,244000,199000,204000,177000,152000,160000,146000,142000,131000,128000,114000,,-389000,-580000,-315000,,,18000,27000,,,,,,,
CSP_yy,,21.43,11.76,,,,-105.26,,-188.89,-118.18,1900.00,650.00,1025.00,4600.00,605.56,252.73,228.38,183.33,91.34,25.77,-18.11,-20.00,-27.16,-37.70,-19.60,-28.43,-19.77,-13.82,-20.00,-21.92,,-396.95,-553.12,-376.32,,,103.10,108.57,,,,,,,
