,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,3958.82,-98.93,-14094.24,,,106.69,,,,141.26,31.43,64.32,,-209.84,-133.10,-147.45,,122.36,170.66,176.70,,32.08,252.64,105.54,,220.23,-12.43,-26.01,,33.97,127.83,269.38,181.08,-35.68,-11.06,-51.23,-53.13,0.18,-39.39,-39.61,-8.13,-19.29,20.23,190.58,-2.57,126.76,-29.40,-70.85
DebtFinEBITDA_sy,3147.98,-82.23,215.08,,,40.54,,,,-10.82,157.76,260.86,,-101.93,-182.18,-27.12,,9491.46,181.26,14.81,,-17.89,51.21,14.64,,-22.06,-27.34,-55.64,,26.33,17.59,-85.93,-21.54,-55.35,-33.70,262.44,-14.93,-49.56,-43.13,106.00,81.83,320.76,282.64,2.78,44.38,-34.13,-66.12,0.31
DebtFinEBITDA_qq,,,,,,,52.35,-4.87,,,-17.00,18.93,,,74.99,-70.48,,,-20.94,85.05,,,111.09,7.86,,,-42.28,-8.87,12.64,126.12,-1.84,47.74,-14.29,-48.26,35.74,-18.99,-17.63,10.59,-17.87,-19.29,25.32,-2.84,22.34,95.07,-57.98,126.13,-61.91,-19.44
DebtFinEBITDA_sq,,,,,,,-39.00,-8.02,,,76.30,28.77,,,-7415.99,214.20,,,-34.97,61.36,,,19.75,22.33,,,11.64,-25.32,1.12,49.83,3.92,-91.07,464.09,-14.74,54.33,-51.17,32.40,-49.45,74.03,76.88,16.86,16.97,58.26,-52.49,64.16,-46.63,-18.60,40.66
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-74.94,-32.22,14.21,,,53.33,,,,-10.41,-14.26,-11.62,,42.65,57.37,50.14,,-2.17,-6.12,-3.26,,-20.94,-24.27,-26.60,,-12.72,-12.57,-15.14,,-41.04,-38.70,-35.09,-32.66,-3.01,0.22,-0.11,-0.95,-1.93,-5.36,-11.80,-9.29,-5.85,-1.86,4.58,4.71,3.76,1.82,-3.07
SP1_sy,13.13,12.05,44.25,,,35.53,,,,-20.60,-38.21,-28.12,,4.01,7.14,-16.54,,-9.69,-2.15,4.31,,12.61,1.21,-12.79,,-12.96,-5.31,-2.00,,-0.72,-5.54,3.59,-13.51,-17.36,-15.75,-4.18,2.33,31.47,24.20,14.86,18.36,8.09,1.73,-7.44,-12.33,-10.56,-9.82,-4.68
SP1_qq,,,,,,,-0.65,-0.79,,,-4.92,2.27,,,4.89,-2.44,,,0.66,0.53,,,-3.58,-2.56,,,-3.41,-5.43,-4.53,-32.39,0.43,0.13,-0.96,-2.62,3.77,-0.20,-1.79,-3.58,0.14,-6.98,1.00,0.07,4.39,-0.88,1.13,-0.84,2.44,-5.64
SP1_sq,,,,,,,33.21,2.47,,,3.66,19.20,,,6.78,-7.14,,,15.69,-1.00,,,3.97,-14.69,,,13.11,-11.71,11.00,-10.43,7.62,-3.17,-7.33,-14.42,9.71,10.12,-1.03,9.95,3.65,1.84,1.99,0.41,-2.45,-7.34,-3.40,2.44,-1.65,-2.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-74.94,-32.21,74.11,,,39.78,,,,-8.51,-12.18,-4.11,,27.30,37.26,32.44,,-3.98,-6.46,2.68,,-14.10,-17.27,-21.93,,-6.82,-5.68,-16.03,,-27.23,-25.08,-16.43,-12.09,-0.20,2.32,0.62,-2.52,-4.61,-8.09,-9.22,-6.74,-5.16,-3.04,-2.32,-3.12,-0.36,0.30,-3.76
SP2_sy,-0.48,5.49,20.55,,,72.21,,,,-31.89,-27.55,-30.23,,-20.15,-12.66,-17.39,,11.24,18.59,19.27,,3.07,-19.15,-22.86,,-18.97,-13.18,-6.18,,7.76,-1.31,3.61,0.59,-5.37,-2.70,2.99,8.14,20.33,13.95,5.57,2.67,-0.01,3.48,-4.54,-5.21,-11.91,-11.90,-3.50
SP2_qq,,,,,,,-0.41,-6.58,,,-4.40,2.00,,,3.08,-1.58,,,0.41,8.04,,,-3.29,1.96,,,-2.11,-9.24,-3.10,-15.49,0.79,1.25,1.94,-4.07,3.34,-0.43,-1.24,-6.12,-0.44,-1.66,1.46,-4.54,1.79,-0.93,0.64,-1.82,2.47,-4.94
SP2_sq,,,,,,,6.85,1.37,,,13.65,-2.37,,,24.30,-7.66,,,32.51,-7.13,,,3.95,-11.39,,,11.37,-4.24,0.39,0.65,2.00,0.53,-2.54,-5.31,4.88,6.41,2.33,5.37,-0.68,-1.42,-0.47,2.62,2.78,-9.06,-1.17,-4.64,2.79,-0.39
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,147.93,-98.37,912.81,,,-10.65,,,,-69.67,-8.67,54.57,,48.75,736.63,779.20,,380.59,3.95,73.82,,19.39,-40.02,-57.60,,-32.06,12.56,-55.76,,-53.51,-56.57,-31.06,68.13,34.29,21.81,-9.24,-20.97,-37.16,-51.11,18.66,9.97,-2.51,18.91,-20.12,-4.06,-16.50,20.01,15.76
CAR_sy,82.14,-12.48,16.20,,,77.29,,,,-48.61,-65.59,-34.23,,-50.09,54.19,97.93,,43.22,38.43,-1.30,,-6.97,2.00,7.64,,-10.82,-25.41,-44.84,,20.27,6.06,59.96,9.75,12.84,-33.83,-9.55,24.54,1.27,-0.64,3.18,8.04,39.80,108.65,29.73,1.97,-5.89,-9.36,-12.65
CAR_qq,,,,,,,-62.22,-41.50,,,13.74,-0.99,,,539.74,4.05,,,38.37,73.99,,,-30.49,23.00,,,15.17,-51.66,-50.76,69.60,7.60,-23.27,20.08,35.46,-2.40,-42.83,4.56,7.71,-24.07,38.75,-3.10,-4.50,-7.39,-6.80,16.39,-16.89,33.12,-10.10
CAR_sq,,,,,,,-16.80,-53.16,,,-44.29,-10.47,,,72.11,14.93,,,66.36,-18.06,,,82.41,-13.53,,,52.58,-36.05,11.68,10.38,34.55,-3.56,-23.37,13.48,-21.09,31.82,5.51,-7.72,-22.58,36.89,10.47,19.40,15.55,-14.88,-13.16,10.20,11.29,-17.97
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,56.96,-95.30,193.96,,,-19.62,,,,-60.85,-57.32,-65.11,,203.11,1064.85,1713.44,,24.68,6.20,92.02,,69.05,-38.18,-58.91,,-35.72,9.52,-54.38,,-51.27,-58.02,-50.56,12.65,-5.48,18.55,-48.55,-87.91,-86.34,-121.98,-61.61,-191.22,-88.10,105.20,-144.52,236.85,-850.00,1378.21,547.04
QR_sy,16.00,-4.86,28.55,,,23.42,,,,-56.69,-64.84,-70.68,,9.22,147.21,184.56,,3.41,-13.65,6.66,,-9.89,-3.61,-7.14,,16.32,22.05,0.42,,-5.77,-3.87,-6.53,-11.17,14.79,-16.47,13.16,20.11,-2.74,-24.23,-11.91,-1.22,8.73,63.45,28.04,52.87,-3.05,-15.69,-19.07
QR_qq,,,,,,,-48.72,-15.42,,,-44.09,-30.87,,,114.87,7.62,,,83.02,94.60,,,-33.07,29.34,,,14.03,-46.12,-53.54,70.70,-1.76,-36.54,5.86,43.22,23.22,-72.46,-75.13,61.88,-298.28,148.10,-159.08,121.13,-13.33,-511.54,281.62,-215.78,270.81,24.46
QR_sq,,,,,,,-16.41,-16.99,,,-32.13,-30.78,,,53.61,-20.32,,,28.27,-1.58,,,37.22,-5.19,,,43.98,-21.99,-20.74,5.85,46.89,-24.16,-24.67,36.79,6.89,2.74,-20.05,10.76,-16.72,19.44,-10.34,21.92,25.18,-6.43,7.05,-22.68,8.86,-10.19
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,56.96,-94.01,715.55,,,2.43,,,,-3.03,-9.54,6.98,,85.75,448.31,391.36,,70.67,-16.13,18.98,,-1.19,-35.79,-47.51,,-24.03,-6.59,-55.43,,-59.77,-62.39,-16.58,-17.36,-2.15,-0.39,-8.29,-16.52,-20.18,-25.94,-23.89,-19.80,-24.45,-17.73,-26.09,-12.85,-6.99,-5.78,-10.76
CR_sy,-0.53,29.72,22.26,,,46.95,,,,-5.01,-13.10,-27.45,,7.78,-17.32,-3.05,,-27.63,2.71,-10.59,,9.78,6.25,8.35,,-12.95,29.96,14.26,,4.50,-9.20,-4.12,-7.00,-20.75,-31.60,-1.44,-1.36,41.37,-0.44,-3.52,4.54,-9.11,11.49,-14.00,-13.12,-11.67,-8.69,-1.38
CR_qq,,,,,,,-1.48,-14.96,,,-8.10,0.58,,,171.29,-9.87,,,33.32,27.85,,,-13.37,4.53,,,6.52,-50.13,-6.39,-19.10,-0.44,10.62,-7.25,-4.21,1.35,1.84,-15.57,-8.41,-5.96,4.65,-11.02,-13.73,2.41,-5.98,4.92,-7.93,3.74,-10.96
CR_sq,,,,,,,11.31,-0.49,,,1.82,-16.91,,,-21.89,-2.58,,,10.86,-15.19,,,7.30,-13.52,,,60.18,-23.97,-2.14,-12.33,39.19,-19.71,-5.08,-25.29,20.14,15.69,-5.00,7.07,-15.39,12.10,2.94,-6.91,3.78,-13.52,3.99,-5.36,7.28,-6.60
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,147.93,-98.37,912.81,,,-10.65,,,,-69.67,-8.67,54.57,,405.92,736.63,779.20,,41.35,3.98,73.86,,19.39,-40.02,-57.60,,-30.66,13.55,-55.76,,-54.07,-56.37,-28.24,84.07,35.62,33.27,-5.45,-22.09,-35.50,-54.79,12.53,5.80,-5.32,21.22,-16.80,-6.85,-13.72,18.53,13.27
PP_sy,16.87,60.35,27.57,,,34.54,,,,-52.75,-64.53,-38.04,,-20.06,86.58,85.19,,12.82,9.99,-8.49,,-13.49,-9.65,1.25,,0.90,-12.95,-25.27,,7.23,36.13,101.23,-3.26,11.40,-37.73,-27.32,32.86,1.17,-5.55,-10.34,-1.40,25.24,77.49,9.92,4.41,-0.95,-15.82,-1.13
PP_qq,,,,,,,-62.22,-41.50,,,13.74,-0.99,,,88.09,4.05,,,38.37,73.97,,,-30.48,22.96,,,13.84,-52.09,-50.58,70.42,8.14,-21.21,26.77,25.56,6.27,-44.10,4.46,3.95,-25.51,39.12,-1.79,-6.98,-4.62,-4.51,9.95,-13.84,31.03,-8.74
PP_sq,,,,,,,-12.86,-46.18,,,-34.59,-5.99,,,52.67,-6.69,,,48.84,-22.37,,,55.44,-13.01,,,34.10,-25.33,10.32,-2.94,70.26,10.38,-46.97,11.77,-4.83,28.84,-3.06,-14.89,-11.15,22.31,6.61,8.11,25.91,-24.26,1.27,2.56,7.01,-11.04
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,-61.99,-61.01,-48.45,,,67.22,,,,-28.60,-82.42,-85.00,,-75.35,134.79,276.01,,99.16,15.66,140.20,,183.40,54.69,-28.03,,-14.17,-26.50,-51.93,,-43.59,-33.16,29.05,-6.49,-47.00,-20.33,2.08,-28.41,19.77,-25.51,-59.20,-40.91,-52.91,-25.49,-27.02,-3.77,6.44,20.26,-2.12
RCLR_sy,-22.01,9.32,-23.07,,,28.39,,,,-38.87,-22.88,-61.24,,-22.44,-8.61,51.97,,16.80,37.55,91.92,,-30.68,-1.90,-28.72,,45.63,-4.12,-3.32,,-18.24,-16.73,-19.80,-11.07,30.63,18.32,78.13,28.75,13.95,14.98,-29.73,4.06,-18.78,-31.26,-27.09,0.73,-7.71,60.25,55.83
RCLR_qq,,,,,,,6.04,-19.43,,,-73.90,-31.21,,,148.63,10.16,,,44.40,128.77,,,-21.19,6.44,,,-32.51,-30.39,23.96,-3.13,-20.03,34.39,-10.18,-45.09,20.20,72.19,-37.01,-8.14,-25.24,-5.68,-8.78,-26.79,18.30,-7.63,20.28,-19.02,33.66,-24.82
RCLR_sq,,,,,,,-29.62,5.90,,,-11.22,-46.78,,,4.61,-11.49,,,23.19,23.49,,,74.34,-10.27,,,14.79,-9.53,-2.70,-19.09,16.91,-12.86,7.89,18.85,5.89,31.19,-22.02,5.19,6.84,-19.83,15.49,-17.91,-9.57,-14.96,59.56,-24.78,57.02,-17.31
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-62.40,-134.09,460.41,,,47.96,,,,-5.68,-10.50,0.40,,31.70,53.47,48.74,,2.78,-4.62,2.13,,-10.33,-15.24,-18.26,,-9.40,-7.44,-24.04,,-41.85,-40.06,-25.28,-19.92,-0.78,4.22,-0.39,-8.13,-13.98,-21.46,-23.16,-18.64,-20.31,-13.43,-15.81,-12.12,-4.65,-2.28,-15.61
KP_sy,-19.72,287.72,279.64,,,57.93,,,,-0.72,-36.06,-40.64,,-21.25,-7.83,-20.33,,-41.36,-41.85,-20.11,,-0.33,26.85,1.17,,-25.35,-15.11,-1.55,,28.98,-5.27,3.31,6.60,-9.43,-49.39,-13.16,-1.39,23.67,115.95,30.15,17.66,48.85,19.49,-45.07,-40.67,-44.24,-36.68,54.38
KP_qq,,,,,,,-0.67,-9.26,,,-5.76,1.79,,,9.82,-1.35,,,1.91,5.64,,,-3.66,1.87,,,-1.58,-16.39,-4.73,-25.82,1.45,4.22,2.11,-8.10,6.56,-0.39,-5.83,-13.95,-2.70,-2.55,-0.28,-15.71,5.69,-5.23,4.09,-8.55,8.31,-18.16
KP_sq,,,,,,,59.11,-5.87,,,2.47,-12.61,,,19.93,-24.47,,,18.93,3.77,,,51.36,-17.24,,,72.12,-4.02,-3.15,-19.39,26.42,4.68,-0.06,-31.52,-29.36,79.62,13.47,-14.11,23.35,8.26,2.58,8.66,-0.98,-50.23,10.80,2.12,12.45,21.33
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-262.47,73.48,757.44,,,-3.73,,,,-82.77,-17.02,501.79,,38.72,-38.02,-86.45,,-37.09,-5.45,34.45,,-1.11,24.03,21.43,,-19.33,-45.17,-60.38,,-30.04,-14.96,5.35,5.48,-32.91,-40.04,-42.74,-39.56,-23.81,-9.59,-28.43,-29.24,-27.65,-41.81,-18.29,-35.57,-25.06,-12.16,-35.90
PKKO_sy,-127.37,147.74,3268.19,,,122.81,,,,-5.51,-18.69,-20.68,,4.60,20.90,65.62,,-34.66,-45.02,-38.53,,49.67,86.79,-5.36,,-18.06,0.30,2.10,,-22.00,-19.95,-24.76,-30.61,-8.39,-53.27,43.50,-2.89,11.46,74.07,-49.47,-29.99,-30.48,-36.92,23.41,19.96,19.36,14.21,-11.41
PKKO_qq,,,,,,,-69.21,-49.38,,,48.29,267.12,,,-33.75,-19.72,,,-0.42,14.16,,,24.89,11.77,,,-15.12,-19.23,-2.60,4.78,3.18,0.05,-2.48,-33.36,-7.79,-4.45,2.94,-16.00,9.43,-24.37,1.78,-14.11,-11.99,6.21,-19.75,-0.09,3.16,-22.50
PKKO_sq,,,,,,,5.68,-9.49,,,-9.06,-11.72,,,5.11,20.95,,,-11.55,35.20,,,10.38,-31.50,,,35.11,-30.27,24.67,-33.59,38.65,-34.45,14.97,-12.33,-29.27,101.28,-22.20,0.62,10.47,-41.57,7.79,-0.09,0.24,14.31,4.78,-0.58,-4.09,-11.34
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-82.06,-49.92,113.26,,,36.10,,18.01,-18.44,144.01,110.10,15.75,-2.49,426.16,881.15,1465.69,1903.93,145.27,8.24,-49.84,-56.62,-58.81,-70.15,-61.67,-60.56,-18.83,49.93,73.01,59.31,-4.31,-25.10,-28.51,-20.02,36.13,71.41,70.58,65.72,9.78,-13.70,32.54,45.89,65.44,113.91,27.16,40.50,13.57,-6.43,9.68
RN_sy,-38.19,90.22,-56.10,,,-23.78,,1.24,-49.29,5.91,-12.09,-5.19,26.33,53.31,38.85,15.01,-21.30,-16.96,4.37,3.72,74.83,-3.70,-1.03,15.98,11.20,68.60,86.53,61.32,-17.16,-26.94,-55.46,-52.82,-18.35,22.28,42.32,32.00,9.98,-3.29,-6.37,27.56,36.45,19.04,20.89,-14.27,-10.16,-16.78,-9.11,-8.07
RN_qq,,,,,50.54,-63.30,25.59,70.08,4.04,9.80,8.14,-6.30,-12.35,492.48,101.65,49.52,12.18,-27.48,-11.01,-30.71,-2.98,-31.14,-35.52,-11.01,-0.18,41.73,19.09,2.69,-8.09,-14.87,-6.78,-1.99,2.83,44.89,17.38,-2.46,-0.10,-4.02,-7.73,49.79,9.97,8.84,19.31,-10.95,21.50,-12.02,-1.69,4.37
RN_sq,,,,,67.37,-52.18,11.71,13.23,-16.17,-0.12,-7.28,22.12,11.70,21.22,-16.03,1.15,-23.56,27.90,5.54,0.52,28.85,-29.55,8.46,17.79,23.54,6.82,19.99,1.87,-36.56,-5.79,-26.84,7.91,9.79,41.08,-14.85,0.08,-8.52,24.06,-17.56,36.35,-2.14,8.22,-16.28,-3.30,2.55,0.25,-8.57,-2.19
CRN,711000,1419000,665000,270000,179000,489000,389000,229000,220000,200000,185000,198000,226000,38000,19000,13000,11000,16000,17000,25000,26000,38000,58000,66000,66000,46000,39000,38000,41000,49000,52000,53000,52000,36000,30000,31000,31000,32000,35000,23000,21000,20000,16000,18000,15000,17000,18000,17000
CRN_yy,459.84,99.58,-53.14,,,-26.47,,-15.19,22.91,-59.10,-52.44,-13.54,2.73,-81.00,-89.73,-93.43,-95.13,-57.89,-10.53,92.31,136.36,137.50,241.18,164.00,153.85,21.05,-32.76,-42.42,-37.88,6.52,33.33,39.47,26.83,-26.53,-42.31,-41.51,-40.38,-11.11,16.67,-25.81,-32.26,-37.50,-54.29,-21.74,-28.57,-15.00,12.50,-5.56
CRN_sy,60.34,-47.31,126.53,,,31.53,,-12.22,56.74,-11.64,1.52,3.38,-3.62,-36.43,-46.82,-28.16,-15.02,31.71,45.77,-7.95,-13.81,6.02,3.38,8.64,-12.18,-41.48,-47.66,-37.50,25.55,26.87,82.14,97.27,-1.16,-11.76,-28.92,-23.04,2.35,2.67,10.34,-18.56,-21.84,-15.58,-9.38,14.71,13.97,20.00,14.48,12.18
CRN_qq,,,,,-33.70,173.18,-20.45,-41.13,-3.93,-9.09,-7.50,7.03,14.14,-83.19,-50.00,-31.58,-15.38,45.45,6.25,47.06,4.00,46.15,52.63,13.79,,-30.30,-15.22,-2.56,7.89,19.51,6.12,1.92,-1.89,-30.77,-16.67,3.33,,3.23,9.38,-34.29,-8.70,-4.76,-20.00,12.50,-16.67,13.33,5.88,-5.56
CRN_sq,,,,,-47.78,107.09,-9.93,-9.89,-6.75,16.74,3.49,-8.24,-13.06,-23.00,-13.41,23.94,2.84,19.34,-4.17,-21.74,-3.70,46.79,-6.55,-17.76,,-2.19,-16.42,-1.79,56.36,-1.16,20.00,6.37,-21.66,-11.76,-3.33,15.17,,-11.49,3.90,-15.00,,-4.41,11.54,7.59,-0.64,0.65,6.41,5.42
CPZ,885000,4532000,4123000,1497000,995000,1911000,1400000,879000,844000,850000,1178000,2213000,2525000,880000,415000,159000,142000,139000,149000,151000,155000,157000,230000,282000,282000,209000,192000,251000,284000,377000,439000,422000,416000,329000,297000,297000,326000,333000,390000,324000,340000,380000,343000,413000,341000,384000,370000,358000
CPZ_yy,1375.00,412.09,-9.02,,,-53.65,,-41.28,-15.18,-55.52,-15.86,151.76,199.17,3.53,-64.77,-92.82,-94.38,-84.20,-64.10,-5.03,9.15,12.95,54.36,86.75,81.94,33.12,-16.52,-10.99,0.71,80.38,128.65,68.13,46.48,-12.73,-32.35,-29.62,-21.63,1.22,31.31,9.09,4.29,14.11,-12.05,27.47,0.29,1.05,7.87,-13.32
CPZ_sy,40.79,59.35,35.19,,,-10.20,,13.98,17.64,42.03,32.88,88.21,38.20,-16.50,-30.31,-47.24,-26.79,3.05,2.51,7.96,10.31,3.75,3.12,5.83,-2.69,-12.00,8.86,6.34,13.09,-10.61,-2.58,-17.20,-9.98,-8.23,-18.33,-6.73,-13.44,6.33,-1.50,-4.81,8.45,-6.70,-16.46,0.80,-16.71,13.43,12.12,2.11
CPZ_qq,,,,,-33.53,92.06,-26.74,-37.21,-3.98,0.71,38.59,87.86,14.10,-65.15,-52.84,-61.69,-10.69,-2.11,7.19,1.34,2.65,1.29,46.50,22.61,,-25.89,-8.13,30.73,13.15,32.75,16.45,-3.87,-1.42,-20.91,-9.73,,9.76,2.15,17.12,-16.92,4.94,11.76,-9.74,20.41,-17.43,12.61,-3.65,-3.24
CPZ_sq,,,,,-12.37,26.99,14.25,-10.36,-9.55,53.32,6.89,26.97,-33.58,-7.36,-10.79,-3.88,-7.84,30.41,-11.26,1.22,-5.83,22.66,-11.81,3.89,,10.92,9.09,1.49,-7.92,-12.31,18.89,-13.75,0.12,-10.61,5.80,,-7.09,9.81,-1.99,-4.81,5.85,-5.53,-12.23,14.85,-12.53,28.66,-13.25,4.59
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,42.41,,102.33,69.41,178.06,,-82.51,-86.07,-25.37,95.41,840.72,1236.30,98.64,21.66,-14.58,-25.44,5.25,-20.18,-24.07,-25.13,21.46,83.36,108.64,107.55,13.68,-3.95,-8.98,1.24,53.27,80.37,80.41,54.40,11.37,-17.06,9.51,20.29,17.23,60.14,5.23,34.48,24.27,14.56,39.00
RZ_sy,,,,,,-60.95,,-39.75,-61.35,21.86,,-27.18,-17.51,-36.28,-0.44,9.91,25.34,95.57,70.87,31.25,28.08,-13.01,-1.59,23.78,10.42,-5.76,10.22,20.37,17.02,24.12,33.38,-3.52,23.17,15.01,-35.16,-4.94,-29.67,-10.88,36.70,29.90,32.05,6.38,-1.55,-19.27,-11.47,4.46,3.23,24.94
RZ_qq,,,,,21.19,-44.23,77.74,68.43,1.47,-8.46,-36.08,-70.55,-19.16,390.37,67.37,41.79,14.83,-27.11,2.51,-0.45,0.22,2.90,-22.25,-5.30,-1.18,66.93,17.37,7.75,-1.69,-8.56,-0.84,2.11,9.35,38.42,16.70,2.14,-6.42,-0.15,-13.09,34.85,2.80,-2.70,18.72,-11.39,31.37,-10.09,9.45,7.52
RZ_sq,,,,,40.61,-59.50,-6.79,13.49,-9.79,27.69,-36.35,-0.69,2.19,-1.37,-0.54,9.64,16.54,53.89,-13.11,-15.78,13.73,4.52,-1.69,5.93,1.46,-10.80,14.97,15.69,-1.37,-5.38,23.55,-16.33,25.92,-11.65,-30.34,22.67,-6.84,11.94,6.86,16.57,-5.30,-9.82,-1.11,-4.40,3.84,6.41,-2.28,15.70
CRZ,,,16306000,7739000,6382000,11454000,6439000,3820000,3768000,4115000,6440000,21895000,27105000,5516000,3295000,2323000,2023000,2776000,2707000,2719000,2713000,2637000,3393000,3584000,3626000,2172000,1850000,1717000,1746000,1910000,1926000,1886000,1725000,1246000,1068000,1046000,1117000,1119000,1288000,955000,929000,954000,804000,907000,691000,768000,702000,653000
CRZ_yy,,,,,,-29.76,,-50.64,-40.96,-64.07,0.02,473.17,619.35,34.05,-48.84,-89.39,-92.54,-49.67,-17.85,17.05,34.11,-5.01,25.34,31.81,33.65,-17.63,-45.48,-52.09,-51.85,-12.06,4.11,9.84,-1.20,-34.76,-44.55,-44.54,-35.25,-10.19,20.60,-8.70,-16.83,-14.75,-37.58,-5.03,-25.62,-19.50,-12.69,-28.00
CRZ_sy,,,,,,156.05,,66.15,158.53,-17.16,20.16,37.31,21.22,55.87,0.48,-9.04,-17.75,-49.00,-41.45,-23.83,-24.21,14.96,1.62,-19.17,-9.56,8.62,-8.75,-16.92,-14.49,-21.30,-25.47,6.23,-19.66,-12.99,54.22,3.00,24.64,12.13,-26.87,-23.31,-12.78,-5.96,1.63,24.44,13.09,-4.28,-3.21,-20.12
CRZ_qq,,,,,-17.53,79.47,-43.78,-40.67,-1.36,9.21,56.50,239.98,23.80,-79.65,-40.26,-29.50,-12.91,37.22,-2.49,0.44,-0.22,-2.80,28.67,5.63,1.17,-40.10,-14.83,-7.19,1.69,9.39,0.84,-2.08,-8.54,-27.77,-14.29,-2.06,6.79,0.18,15.10,-25.85,-2.72,2.69,-15.72,12.81,-23.81,11.14,-8.59,-6.98
CRZ_sq,,,,,-28.77,146.65,7.27,-11.84,10.83,-20.97,55.60,0.75,-2.16,1.62,0.31,-8.79,-11.53,-36.99,15.16,18.65,-11.97,-4.42,1.79,-5.62,-1.51,14.79,-14.48,-14.07,1.38,5.65,-19.01,22.47,-23.33,14.41,43.55,-18.20,-7.22,2.93,-6.38,-14.22,5.53,10.97,1.18,5.03,-4.09,-6.08,2.31,-13.33
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-95.65,225.77,-86.53,,,100.74,,103.55,40.72,154.63,31.54,-59.51,-65.89,-14.76,70.37,329.03,449.15,67.92,10.87,-21.26,-31.87,-11.28,-27.66,-23.73,-21.59,16.84,61.63,73.62,75.89,12.45,5.25,7.95,13.04,51.22,61.80,52.38,37.99,12.60,-6.69,17.15,23.65,14.93,45.13,0.87,24.62,17.13,5.99,27.00
RMO_sy,-29.95,-6.46,-59.32,,,14.10,,-30.23,-55.42,-17.35,-8.75,-26.99,-6.24,-19.79,43.46,59.61,44.09,52.72,15.04,-13.08,-12.54,-13.59,-5.16,7.24,14.02,-0.78,-11.75,5.97,-4.70,4.60,5.27,-7.28,-1.28,21.01,19.83,35.38,0.78,-4.34,-2.98,-16.25,12.72,-3.00,4.17,4.97,6.12,10.98,14.00,12.96
RMO_qq,,,,,50.46,-44.62,44.44,69.10,4.02,0.22,-25.38,-47.95,-12.36,150.43,49.15,31.06,12.18,-23.42,-1.52,-6.91,-2.94,-0.29,-19.70,-1.85,-0.22,48.58,11.08,5.43,1.09,-5.01,3.97,8.13,5.85,27.07,11.24,1.84,-4.15,3.69,-7.81,27.85,1.17,-3.63,16.42,-11.14,25.00,-9.42,5.34,6.48
RMO_sq,,,,,42.70,-39.03,-37.20,27.69,-8.82,13.05,-30.67,2.16,17.09,-3.28,24.00,13.66,5.70,2.52,-6.59,-14.12,6.35,1.29,2.52,-2.89,13.06,-11.85,-8.82,16.61,1.67,-3.24,-8.24,2.71,8.25,18.61,-9.14,16.04,-19.41,12.58,-7.84,0.16,8.47,-3.13,-1.02,0.93,9.66,1.31,1.67,0.01
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-99.69,-51.61,77.50,,,262.91,,305.42,180.10,190.82,17.32,-64.16,-69.82,-16.19,91.29,432.30,581.70,85.77,10.19,-26.63,-36.52,-21.23,-40.02,-44.21,-42.61,-10.16,30.64,45.50,43.12,-18.13,-28.42,-27.63,-25.70,16.67,43.06,49.86,43.23,15.72,-8.17,8.82,12.22,6.54,40.13,6.74,34.78,27.70,16.20,32.72
