,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ZKO_sq,,,-2.65,-8.52,,,-13.28,5.37,,,-5.63,-3.58,,,-6.16,1.48,-34.72,48.86,-1.57,2.84,,,0.72,0.10,,,7.55,0.38,5.27,-1.91,-8.20,0.72,2.92,-6.05,3.19,2.56,0.24,0.27,5.41,0.32,1.85,-3.22,0.32,-0.37,-2.41,0.16,3.03,-1.19,-2.69,3.33,2.93,3.14,3.08
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-27.87,-166.89,,,,-231.98,-24.46,18.08,,75.49,36.47,173.02,,311.56,184.23,-11.98,,87.21,91.46,12.18,,4.26,39.09,-15.80,,-43.71,13.27,41.78,,33.76,-49.22,-18.15,-24.71,-15.45,6.76,6.33,-8.24,233.00,144.57,170.59,236.14,-6.18,-6.79,-13.44,-15.48,-22.14,-16.77,-63.41,-62.57,-0.03,23.61,136.46,101.14
OSF_sy,-5.75,-2.45,,,,9.12,11.02,4.76,,0.64,-4.03,11.66,,9.63,-1.87,-8.41,,-3.92,7.66,-2.20,,0.04,-0.71,0.79,,1.44,-1.73,-7.32,,-7.40,-4.64,2.06,-0.25,3.82,1.54,-0.99,0.76,3.39,3.07,8.68,1.77,-6.14,-4.22,-7.23,-2.29,-0.98,2.66,1.90,3.02,3.48,1.23,-1.34,-15.04
OSF_qq,,,-137.98,-62.82,,,10.78,-7.17,,,-131.29,223.18,,,-7.91,28.72,12.97,39.80,-5.82,-24.58,,,25.63,-54.34,,,152.82,-42.85,0.71,-8.07,-4.02,-7.88,-7.36,3.23,21.19,-8.26,-20.05,274.61,-10.99,1.50,-0.68,4.55,-11.57,-5.74,-3.02,-3.68,-5.47,-58.56,-0.82,157.27,16.88,-20.72,-15.63
OSF_sq,,,3.21,5.75,,,5.02,-0.21,,,0.15,16.10,,,-10.36,8.36,-12.39,12.90,0.45,-1.57,,,-0.31,-0.08,,,-3.42,-5.77,2.43,-0.67,-0.54,0.85,0.11,3.39,-2.72,-1.66,1.88,6.10,-3.03,3.69,-4.60,-2.15,-1.04,0.43,0.48,-0.84,2.60,-0.32,1.58,-0.39,0.36,-2.85,-12.52
NetDebt,9640000000,8169000000,8158000000,8338000000,,7598000000,8830000000,8092000000,,7232000000,6397000000,-9465000000,,-3885000000,-806000000,441000000,1522000000,3654000000,2617000000,1763000000,,3117000000,14470000000,4012000000,,829000000,15418000000,5067000000,2354000000,1013000000,1245000000,-2032000000,-3724000000,-3216000000,-3846000000,-5413000000,-2821000000,3749000000,3656000000,3493000000,3197000000,3337000000,3321000000,2764000000,2322000000,1967000000,2195000000,-9747000000,-9886000000,2006000000,3776000000,2368000000,751000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-804.90,84.40,,,,13.53,30.01,30.85,,4886.35,8.30,-3752.12,,-98.81,106.61,99.89,,-184.70,-509.19,-596.90,,22.76,-635.13,-6060.44,,24.51,102283.11,100.27,,103.31,-100.00,-3887.62,5112.21,-2050.79,-1842.70,84.42,-111.99,210.36,197.77,172.63,242.59,34.94,32.27,-2.49,-14.23,-12.14,8.18,-723.82,-908.21,67.84,424.17,51.38,91.11
NetDebtEBITDA_sy,-16.73,103.13,,,,-21.81,-4.62,-24.82,,-14.14,1.54,-29.81,,-11.07,-8.30,16.23,,-18.19,3.41,40.67,,51.01,6.34,34.26,,-4.59,-2.95,-37.49,,-10.59,-48.52,-25.40,37.82,27.96,210.47,146.72,50.63,10.65,-9.24,-16.81,-14.42,-9.16,-0.31,26.39,-6.70,-9.30,0.02,46.53,65.65,19.57,-12.06,-59.70,-125.98
NetDebtEBITDA_qq,,,-89.46,33.22,,,-53.36,34.02,,,-102.94,-2671.77,,,-83.74,-144.36,-1049.66,-2.18,21.47,24.45,,,-647.40,-533.09,,,1011846.19,-100.00,-54.95,-57.25,25.00,-15833.65,162.00,-116.00,-11.67,-40.62,52.26,247.21,-1.08,4.46,-6.27,39.31,-3.03,-22.99,-17.56,42.72,19.39,-544.07,-6.81,129.64,272.86,-141.19,80.48
NetDebtEBITDA_sq,,,-37.52,17.87,,,-23.77,-7.11,,,-9.85,-35.79,,,-7.04,-18.61,-72.78,297.27,17.50,10.72,,,-17.25,39.78,,,-15.83,-9.97,0.43,17.48,-51.54,30.49,85.54,9.08,17.57,3.69,13.28,-19.88,-3.57,-4.95,16.53,-14.95,5.83,20.50,-13.98,-17.32,16.71,76.53,-2.76,-40.32,-14.16,-19.11,-162.69
DebtFin,-879000000,-547000000,-300000000,-143000000,,1421000000,1694000000,1241000000,,-358000000,-2181000000,-11944000000,,-5905000000,-2496000000,-1269000000,-722000000,-183000000,-481000000,-470000000,,-425000000,-200000000,2706000000,,1467000000,809000000,1073000000,1171000000,-1659000000,-2644000000,-4298000000,-3678000000,-4762000000,-8309000000,-931000000,-5876000000,-1258000000,-1410000000,-3681000000,-3195000000,-3182000000,-827000000,-1026000000,-1593000000,-810000000,-935000000,-16206000000,-16266000000,-4364000000,-1507000000,-2254000000,-6263000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,123.51,-88.54,,,,-341.49,-465.13,-718.46,,-1166.91,262.96,-31595.99,,136.68,-39.97,100.24,,-97.21,-75.71,-35.44,,110.31,-44.71,-15685.05,,-1079.55,387723.58,100.09,,96.94,-100.02,-37944.58,10239.52,-1662.47,-1672.80,98.73,-125.30,74.99,82.55,-345.08,31.59,-283.47,14.59,65.65,41.12,62.05,-85.04,-2693.99,-1838.34,-786.66,-391.09,127.84,145.04
DebtFinEBITDA_sy,159.79,-223.63,,,,-282.38,18.69,-753.85,,-83.05,-68.72,-156.66,,17.27,66.22,57.04,,83.32,48.76,73.32,,383.81,55.69,702.40,,13.86,446.86,-42.76,,-256.52,-284.58,-417.40,-68.18,-102.25,101.11,34.06,23.87,66.18,-41.00,67.37,103.75,-153.10,1452.54,221.64,492.91,99.06,696.94,286.65,560.55,-9563.75,-100.41,-26.78,261.97
DebtFinEBITDA_qq,,,4.04,-68.86,,,-57.31,47.25,,,120.24,-10359.05,,,-66.88,-58.78,89.50,-89.21,188.24,9.57,,,-24.23,-30986.19,,,30099.63,-99.99,5.96,-240.72,-61.99,-15569.58,128.95,-123.99,-62.93,88.81,-478.31,76.29,-13.71,-185.43,11.12,-32.93,74.67,-14.79,-52.35,14.33,-23.50,-1633.27,-5.70,60.81,31.60,198.25,71.03
DebtFinEBITDA_sq,,,-563.32,104.88,,,-41.06,60.78,,,-30.01,40.33,,,46.92,24.11,-133.48,82.27,-63.09,60.49,,,-125.46,637.09,,,-22.43,-11.37,-290.81,-19.31,8.52,-52.41,-1.10,-43.48,100.50,-9121.00,-16.73,36.26,100.88,-5089.83,113.42,-4400.76,105.39,290.94,-34.60,-106.83,4662.50,89.67,11.73,-199.95,99.81,33893.33,452.35
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-32.33,-140.29,,,,-279.95,-90.61,-30.16,,66.40,36.82,1177.91,,2056.78,1087.91,-40.86,,-2.26,22.41,7.27,,4.39,-75.32,-53.10,,-32.01,33.53,16.53,,-20.13,52.53,0.91,3.27,4.50,3.39,3.77,10.18,-15.41,-14.17,-15.58,-22.21,1.07,0.70,1.47,1.74,2.19,2.26,26.74,26.31,0.72,-1.45,-19.34,-17.58
SP1_sy,-31.13,18.02,,,,45.59,60.72,22.05,,-3.06,-14.41,44.58,,9.23,6.68,-17.61,,-5.92,-1.37,-7.50,,-1.67,-5.17,-10.32,,-9.36,-11.67,-5.29,,-8.68,-5.45,-0.86,1.96,6.13,3.06,2.39,7.70,8.54,-2.65,1.05,-11.06,-8.11,4.61,-2.11,5.96,10.67,-2.69,9.14,11.72,-11.55,-5.54,-16.99,-30.57
SP1_qq,,,-89.91,-51.00,,,4.73,-3.11,,,-79.16,1859.26,,,-9.55,5.31,1.48,1.11,13.28,-7.71,,,-73.22,75.38,,,-47.40,53.06,0.17,-0.96,0.45,1.26,2.51,0.22,-0.62,1.63,8.85,-23.05,0.84,-0.03,0.29,-0.02,0.47,0.73,0.56,0.43,0.53,24.84,0.21,-19.92,-1.64,2.19,2.40
SP1_sq,,,7.24,2.33,,,18.38,-22.29,,,4.52,31.26,,,2.08,1.37,24.47,-26.96,7.02,-4.93,,,3.21,-10.09,,,0.58,-3.60,-1.91,-3.98,4.13,1.09,0.87,-0.06,1.13,0.43,6.10,0.72,-9.29,4.25,-6.62,4.06,3.26,-2.45,1.08,8.68,-9.20,9.42,3.47,-13.96,-3.03,-3.84,-13.46
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-26.49,-100.82,,,,12240.00,463.95,277.39,,75.41,15.30,1101.67,,365.84,448.86,-40.55,,-6.11,18.37,3.42,,4.39,-75.32,-49.62,,-27.03,42.88,19.99,,-19.88,53.33,-1.84,3.03,5.51,4.56,4.66,10.91,-13.10,-11.96,-11.97,-18.75,2.90,2.30,1.78,2.18,2.27,2.49,23.95,23.20,-1.75,-3.93,-19.39,-17.72
SP2_sy,-9.92,21.38,,,,12.16,15.19,4.34,,-0.63,6.43,16.18,,15.46,-2.17,-5.63,,4.62,-2.51,-6.90,,-13.46,-1.68,-8.73,,-11.98,-11.81,-10.40,,-4.09,2.54,7.99,18.45,7.02,-7.88,-6.29,1.54,7.18,6.23,8.08,4.01,-4.81,-0.42,-5.04,-0.73,4.24,6.01,1.46,-0.67,-7.86,-13.52,-8.53,-21.31
SP2_qq,,,-3770.00,-91.99,,,16.02,-6.43,,,-23.74,875.25,,,-10.15,5.63,1.74,-2.77,13.28,-7.71,,,-73.22,88.38,,,-47.56,58.20,-2.33,-1.13,0.36,1.28,2.52,1.25,-0.54,1.38,8.63,-20.67,0.76,1.37,0.27,0.47,0.18,0.85,0.67,0.55,0.39,21.97,0.07,-19.82,-1.84,2.34,2.13
SP2_sq,,,1.72,5.53,,,4.48,-4.42,,,11.91,4.34,,,-5.18,0.66,13.81,-3.68,-11.65,-3.87,,,0.38,-10.76,,,0.57,-9.33,-11.10,18.32,7.52,-4.52,-2.49,6.90,-7.45,-2.86,5.65,12.84,-8.26,-1.17,1.67,3.27,-4.03,-5.76,6.29,8.44,-2.40,-9.81,4.06,0.59,-8.39,-4.61,-10.48
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-68.32,-24.02,,,,78.12,102.14,742.37,,202.30,376.26,3919.45,,998.62,468.81,-87.54,,-98.86,-92.69,-71.82,,170.88,-70.95,41.95,,398.17,155.07,45.75,,155.34,1721.86,903.97,791.25,326.20,102.25,-88.09,-6.59,-88.35,-82.06,568.81,8.35,424.87,-0.07,-69.60,-31.80,-63.96,25.12,1801.37,616.67,306.42,24.88,-93.17,-72.84
CAR_sy,75.29,-18.78,,,,17.39,43.34,95.66,,62.01,46.02,20.87,,-5.60,21.71,1.66,,-12.65,-48.67,-40.71,,21.89,-2.70,-26.95,,-38.86,-32.16,-17.17,,6.45,53.03,70.54,62.13,33.96,15.65,-28.12,-12.58,-3.60,-6.89,61.76,8.14,39.66,44.02,-4.83,-1.96,-23.05,-26.51,-4.02,-6.11,14.63,-25.27,-14.67,1410.86
CAR_qq,,,-43.31,-52.55,,,-35.67,97.75,,,1.35,1568.89,,,-47.52,-63.43,-49.89,-88.16,237.25,40.90,,,-63.83,588.48,,,-81.48,293.41,-0.57,252.52,32.13,116.79,-11.74,68.58,-37.30,-87.23,592.32,-78.98,-3.44,375.95,12.16,1.83,-81.62,44.80,151.60,-46.18,-36.18,2100.43,-5.17,-69.48,-80.39,20.37,277.01
CAR_sq,,,1.87,-10.08,,,24.39,22.74,,,12.12,1.60,,,44.55,-15.14,55.92,-54.33,-15.06,-1.97,,,-32.20,-26.40,,,-24.76,-10.14,16.75,34.86,8.17,0.14,10.99,11.43,-6.61,-37.76,34.98,22.88,-9.80,8.12,-9.76,58.70,-6.98,-28.56,-7.04,24.55,-11.16,-6.70,-9.06,52.07,-42.08,6.54,1510.10
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,-8.15,-37.39,,,,-140.53,-86.80,-97.88,,607.71,1439.27,131622.00,,623.09,733.42,-58.95,,-75.16,-67.14,-44.76,,-11.39,-84.70,-5.83,,168.70,92.74,190.40,,76.41,1329.53,104.15,265.58,209.26,0.70,-11.05,1.14,-85.47,-61.28,-45.85,-50.90,130.35,87.03,31.08,68.48,82.63,36.39,316.08,143.73,-22.92,-35.46,-81.40,-70.04
QR_sy,-11.21,9.81,,,,7.87,-2.52,3.14,,0.12,2.86,12.37,,-1.15,11.89,-1.25,,9.60,-1.37,-8.52,,-6.35,-3.49,-1.94,,-2.33,1.33,-2.76,,-3.78,4.53,-0.92,-2.87,2.28,-6.21,2.57,17.11,2.15,-2.94,6.61,-4.06,-4.72,6.42,-9.28,0.56,1.29,-9.89,-4.33,-6.22,-3.78,-10.01,-0.14,221.06
QR_qq,,,-22.40,-6.02,,,125.27,-84.89,,,-23.39,1192.66,,,-11.71,-36.32,-24.54,-41.44,16.77,7.05,,,-79.83,558.74,,,-85.53,892.52,-31.95,80.57,17.22,41.74,21.85,52.75,-61.83,25.20,38.55,-78.06,1.75,75.09,25.62,2.92,-17.38,22.71,61.47,11.57,-38.30,274.33,-5.41,-64.72,-48.34,7.86,52.39
QR_sq,,,3.82,-0.69,,,-6.17,5.08,,,-3.60,14.79,,,9.12,1.31,52.85,-35.14,-1.81,-6.03,,,1.19,-4.53,,,4.99,-8.39,-5.02,5.32,14.06,-13.17,-6.89,10.91,4.59,-5.04,6.30,-3.26,-0.61,4.30,-4.34,-3.91,11.00,-11.08,6.03,-3.21,-1.24,-5.60,3.94,-0.70,-7.64,4.75,234.17
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,-5.80,-39.05,,,,53.93,107.52,115.31,,33.43,-1.39,1190.17,,835.51,1048.72,-31.10,,-62.42,-53.77,-25.02,,0.12,-82.26,-24.57,,109.34,28.33,111.61,,27.91,1049.70,86.51,237.46,155.39,-19.50,-27.60,-11.33,-85.82,-61.26,-45.79,-50.62,129.09,87.02,31.00,67.63,82.01,35.94,314.78,142.96,-22.93,-35.46,-81.40,-70.04
CR_sy,-3.24,3.95,,,,7.90,5.70,10.90,,5.95,3.62,7.43,,8.88,7.45,11.61,,0.93,2.83,-16.84,,4.07,7.74,10.20,,-7.77,-10.81,-8.87,,-4.87,-1.27,1.45,8.16,2.70,1.37,-2.39,-1.72,-2.95,-6.44,2.19,2.11,1.26,13.07,-4.26,9.76,6.53,-7.12,9.94,-6.02,-5.21,-10.09,-14.05,143.95
CR_qq,,,-20.06,-7.32,,,7.77,-3.85,,,-20.36,1158.08,,,-2.21,-24.54,-12.50,-41.79,20.30,22.37,,,-78.68,420.21,,,-86.93,757.81,-37.48,82.47,17.48,39.16,13.13,38.09,-62.97,25.17,38.55,-77.92,1.18,75.16,26.19,2.45,-17.40,22.69,61.47,11.24,-38.31,274.33,-5.41,-64.72,-48.34,7.86,52.39
CR_sq,,,6.91,-0.81,,,4.73,4.07,,,2.43,7.89,,,1.08,12.07,40.17,-36.44,2.99,-9.37,,,6.62,-7.30,,,3.11,-5.29,-6.72,4.43,7.01,-2.68,-0.54,-0.85,5.63,-6.29,0.14,-2.09,1.83,2.36,0.06,-2.91,13.71,-13.32,14.71,-5.77,-0.86,2.60,-1.94,-4.96,-5.96,-1.92,178.31
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-70.33,-24.02,,,,279.33,102.14,742.37,,41.95,376.26,3919.45,,998.62,468.81,-83.05,,-97.05,-90.85,-79.28,,4.53,-44.81,141.43,,1035.00,125.39,180.22,,124.09,1283.23,415.54,492.20,295.28,66.33,-5.46,-38.44,-83.23,-64.00,-49.63,-19.67,143.83,91.17,35.80,73.27,85.37,40.56,346.79,153.07,-23.68,-40.77,-83.42,-72.13
PP_sy,63.35,-13.81,,,,46.94,57.39,78.23,,44.06,36.69,36.53,,2.57,19.19,-3.29,,-15.17,-41.67,-35.76,,7.86,2.93,-32.82,,-38.94,-32.08,-11.31,,6.62,47.01,90.20,40.43,31.47,11.42,-22.29,-10.85,-11.17,-22.91,23.15,-2.32,74.72,51.87,20.05,17.54,-20.91,-6.50,-31.21,-5.33,-12.85,-26.77,-14.67,1242.02
PP_qq,,,-43.31,-52.55,,,-69.79,97.75,,,1.35,1568.89,,,-47.52,-50.26,-55.35,-74.69,62.89,12.57,,,-14.00,392.44,,,-82.92,512.25,10.03,94.77,5.42,128.19,26.40,30.01,-55.64,29.70,-17.69,-64.59,-4.78,81.47,31.28,7.48,-25.34,28.91,67.50,14.99,-43.39,309.77,-5.12,-65.32,-56.07,14.68,59.48
PP_sq,,,0.33,-7.15,,,7.46,5.15,,,1.97,5.02,,,18.48,-14.79,50.41,-44.13,-18.53,-6.16,,,-22.25,-38.75,,,-13.51,-20.03,22.20,26.13,19.26,3.47,-9.77,18.08,1.07,-27.84,3.52,17.65,-12.29,15.29,-17.89,110.43,-23.76,-8.87,-19.60,41.60,-9.88,-32.95,10.63,30.35,-24.26,-21.87,1639.93
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,51.54,-36.32,,,,-3.79,123.15,70.78,,20.95,-83.28,41.41,,205.12,2726.69,231.11,,19.46,-41.48,-24.76,,-12.81,-91.84,-28.01,,60.68,73.89,205.05,,32.98,1386.58,-75.27,-47.30,70.41,-86.71,-60.81,605.92,-94.46,-78.18,-49.88,-96.68,-21.35,48.00,-26.72,-7.63,23.72,21.42,114.76,123.47,16.02,109.98,52.05,25.76
RCLR_sy,-10.13,16.14,,,,5.27,2.85,4.29,,-0.21,1.63,-4.91,,-12.30,-7.73,-1.56,,4.86,3.36,14.10,,1.06,11.83,-7.69,,-1.47,-4.86,-9.14,,0.21,-8.65,-4.60,-21.16,-13.91,-0.05,0.20,10.35,16.02,3.79,6.65,6.23,-22.65,-16.16,-16.03,-7.94,15.30,2.16,-6.78,-9.72,-6.81,-19.50,-6.05,-46.66
RCLR_qq,,,-29.47,7.94,,,63.59,-17.39,,,-77.39,598.80,,,109.47,-18.14,-1.78,-29.06,2.61,5.24,,,-90.40,828.78,,,-89.61,1529.33,-53.46,68.83,16.13,-72.89,-0.86,445.96,-90.94,-20.08,1685.64,-95.71,-64.32,83.56,18.40,1.43,-32.86,-9.11,49.23,35.87,-34.11,60.76,55.28,-29.46,19.24,16.41,28.43
RCLR_sq,,,-3.90,7.22,,,-6.11,8.72,,,-4.38,1.73,,,0.60,8.53,20.79,-20.48,-0.84,19.80,,,9.73,-1.12,,,5.95,-5.56,7.61,-6.93,-3.42,-1.38,-11.07,1.63,12.13,-1.13,-2.06,6.85,0.32,1.60,-2.45,-22.21,8.74,1.76,6.94,-2.57,-3.65,-7.14,3.56,0.58,-16.77,8.37,-41.20
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-7.43,-64.83,,,,37.88,51.47,52.67,,38.64,2.78,265.39,,293.09,216.85,-32.96,,-26.21,0.96,-2.17,,3.63,-175.23,-49.59,,-12.19,52.67,-20.09,,-57.72,193.74,-9.72,19.78,32.68,14.98,14.23,40.90,-77.65,-70.56,-64.71,-73.29,56.74,47.07,27.23,32.48,41.72,32.89,233.29,206.55,-18.44,-40.51,-70.51,-62.83
KP_sy,-26.13,56.19,,,,9.96,19.16,18.33,,19.80,-2.90,36.28,,17.38,4.12,-1.77,,-6.71,-1.00,-24.34,,1.07,17.36,8.86,,-16.16,-13.60,-10.77,,-9.55,-8.92,1.33,20.91,15.70,-6.00,-4.22,17.95,-9.92,-9.92,-1.40,-19.31,-2.43,10.63,-22.60,13.16,15.72,9.41,25.44,-5.62,-16.44,-22.95,-27.49,-64.24
KP_qq,,,-15.63,-7.84,,,9.67,-5.17,,,-43.11,278.92,,,-13.39,2.65,-0.51,-16.57,18.50,-0.54,,,-186.02,166.64,,,-146.36,212.53,-15.60,-3.99,2.79,8.37,11.99,6.35,-10.92,7.66,38.14,-83.13,17.30,29.07,4.54,-0.96,10.06,11.65,8.85,5.95,3.21,180.02,0.12,-71.81,-24.72,38.81,26.21
KP_sq,,,19.88,-7.75,,,29.91,-8.39,,,5.30,28.56,,,-6.60,21.29,26.04,-34.67,-0.88,-7.31,,,15.10,-14.02,,,18.62,-11.20,-24.84,14.24,19.44,-1.19,-10.32,9.32,-2.96,0.68,10.44,-16.51,-2.95,10.19,-9.62,0.94,10.04,-22.90,32.13,3.23,4.04,-11.61,-0.59,-8.61,-4.06,-16.81,-50.97
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-184.23,-17.79,,,,169.11,134.58,179.89,,-154.30,-177.39,125.80,,487.53,426.11,-49.92,,-39.28,-21.78,-10.35,,-17.23,-294.35,19.04,,227.98,-1.47,129.35,,-47.87,189.13,-30.13,19.22,102.33,47.24,34.06,28.46,-79.82,-67.57,-68.79,-76.84,97.32,67.30,77.61,101.50,55.06,37.91,289.03,204.41,-19.05,-37.42,-78.62,-72.15
PKKO_sy,-14.18,-25.52,,,,133.39,21.05,72.65,,3.41,32.77,3.81,,18.71,28.15,13.47,,4.94,1.98,16.93,,10.15,-0.55,9.67,,-8.83,-10.63,-31.61,,6.71,7.12,28.79,48.20,-7.08,-9.34,-24.68,-7.45,-2.39,-2.19,2.46,-13.55,-3.62,7.69,-13.45,-19.20,-5.50,-14.91,-11.22,23.94,-4.72,-22.33,-16.78,382.42
PKKO_qq,,,-17.77,0.69,,,-41.08,129.46,,,16.01,769.46,,,-29.32,2.80,170.37,-69.09,-8.95,17.81,,,-313.79,172.16,,,-166.14,263.10,-15.47,-42.84,13.10,27.85,44.23,-2.99,-17.69,16.41,38.21,-84.76,32.30,12.02,2.58,29.80,12.17,18.92,16.38,-0.11,-0.24,235.47,-8.94,-73.44,-22.88,14.64,18.61
PKKO_sq,,,63.91,-1.94,,,-14.99,39.86,,,9.16,9.35,,,17.84,-3.18,48.37,-38.01,14.52,11.01,,,3.38,22.43,,,1.34,-6.31,-16.58,34.74,1.73,12.64,-4.01,-15.52,-0.74,-6.42,17.95,-10.91,-0.54,-1.97,-0.47,-0.67,11.12,-21.21,-7.09,16.17,0.06,-17.79,29.70,-10.69,-18.43,-11.91,651.83
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-70.81,62.89,,,,7.06,13.83,-4.22,3.46,9.60,29.24,98.70,143.06,126.05,13.27,-45.81,-79.31,-70.90,-51.95,-37.89,48.21,-39.92,-47.03,-11.57,10.61,3.60,30.51,-39.73,-62.76,27.37,-1.77,112.34,238.26,86.51,253.62,152.49,-32.68,-29.80,-57.77,-57.03,1188.49,1553.74,1609.86,1670.75,77.14,27.97,21.55,-5.62,-37.76,-43.76,-55.49,-61.19,-54.21
RN_sy,-0.11,8.26,,,,8.08,2.65,7.49,0.89,-10.11,-9.86,-0.55,7.63,19.18,14.89,2.86,-2.97,-4.02,-8.15,-3.26,4.97,-6.57,-0.89,-10.45,-17.58,-8.14,-9.77,0.45,-10.53,-19.38,-10.11,-11.71,-8.34,10.81,3.43,7.73,4.41,1.36,0.90,-5.97,6.44,9.10,8.55,12.85,15.87,2.93,-2.53,-3.00,-7.81,3.69,8.45,3.32,141.94
RN_qq,,,-1.77,9.23,-6.67,6.90,4.44,-8.09,0.82,13.24,23.17,41.31,23.33,5.31,-38.28,-32.40,-52.90,48.12,1.89,-12.62,12.38,-39.96,-10.17,45.88,40.56,-43.76,13.16,-32.63,-13.15,92.37,-12.73,45.63,38.35,6.07,65.47,3.98,-63.11,10.62,-0.47,5.80,1006.13,41.97,2.91,9.57,10.66,2.56,-2.26,-14.92,-27.03,-7.32,-22.65,-25.81,-13.91
RN_sq,,,6.43,-6.90,5.30,3.59,1.08,-2.51,-1.16,-7.72,1.36,7.56,6.97,2.19,-2.29,-3.70,0.91,1.08,-6.49,1.41,9.50,-10.04,-0.80,-8.37,0.79,0.27,-2.56,2.02,-10.24,-9.65,8.65,0.20,-6.81,9.23,1.41,4.36,-9.68,6.04,0.96,-2.75,2.23,8.69,0.45,1.10,4.97,-3.45,-4.87,0.61,-0.24,8.60,-0.51,-4.15,133.60
CRN,224000,138000,140000,128000,137000,129000,123000,134000,133000,117000,95000,67000,55000,52000,84000,124000,264000,178000,175000,200000,178000,297000,330000,226000,161000,286000,253000,376000,433000,225000,258000,177000,128000,121000,73000,70000,190000,172000,173000,163000,15000,10000,10000,9000,8000,8000,8000,10000,13000,14000,19000,25000,29000
CRN_yy,244.62,-38.39,,,,-6.52,-12.14,4.69,-2.92,-9.30,-22.76,-50.00,-58.65,-55.56,-11.58,85.07,380.00,242.31,108.33,61.29,-32.58,66.85,88.57,13.00,-9.55,-3.70,-23.33,66.37,168.94,-21.33,1.98,-52.93,-70.44,-46.22,-71.71,-60.45,48.44,42.15,136.99,132.86,-92.11,-94.19,-94.22,-94.48,-46.67,-20.00,-20.00,11.11,62.50,75.00,137.50,150.00,123.08
