,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP1_sy,,59.55,18.00,-8.17,,,,-28.73,-24.03,-15.67,,3.38,-9.18,-11.74,,22.71,49.42,52.16,,8.39,-3.31,-2.74,,-15.27,-8.41,-8.24,-7.20,-4.87,-5.60,7.27,0.49,0.59,1.16,-9.72,5.22,5.90,-8.67,-0.61,-9.11,-5.07,1.52,2.19,6.38,9.97,15.28,6.07
SP1_qq,,,,,-26.71,-5.04,,,-25.68,-11.60,,,-3.25,-0.33,,,-6.04,3.28,,,-2.99,7.42,-13.21,-6.19,-23.67,13.57,-16.45,11.18,-18.78,-8.77,-17.55,-1.20,-44.49,22.47,-72.18,-126.65,-1343.48,37.60,317.68,1.84,-2.78,12.97,8.46,5.81,-2.25,16.29
SP1_sq,,,,,-5.23,-17.64,,,1.01,-8.57,,,-11.27,-11.14,,,8.04,-9.51,,,-3.62,-8.97,-0.28,-3.15,4.19,-8.80,0.84,-0.72,3.40,3.63,-5.54,-0.63,3.99,-7.52,10.10,0.02,-10.32,0.64,0.69,4.46,-4.10,1.31,4.81,7.98,0.54,-6.78
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,1.88,-23.68,97.66,,,,-58.72,-58.05,-60.18,,-33.02,-12.92,-3.72,,19.41,16.03,19.90,,-9.92,-7.65,-1.91,,-13.98,-31.31,-28.83,-31.06,-18.75,-12.94,-30.23,-31.02,-35.10,-53.11,-38.60,-72.59,-95.39,-151.54,-142.88,249.51,2821.50,531.88,610.45,79.51,-12.06,-12.72,-13.78
SP2_sy,,44.65,4.61,-3.76,,,,-23.88,-18.44,-24.26,,1.07,-5.01,-4.46,,11.37,29.41,33.79,,9.50,9.38,-3.70,,-14.89,-15.20,-10.67,-2.43,5.01,-2.99,13.90,5.79,-5.15,0.68,-2.10,7.43,8.12,1.01,-5.17,-7.81,1.14,5.40,7.73,6.27,4.61,0.32,-4.13
SP2_qq,,,,,-26.83,-5.11,,,-25.63,-9.94,,,-3.31,-0.42,,,-6.05,2.90,,,-3.67,9.29,-13.00,-6.08,-23.07,13.24,-15.73,10.69,-17.58,-9.24,-16.69,4.15,-40.45,18.83,-62.81,-82.47,-765.15,1.13,403.12,46.55,-1.67,16.86,6.60,-28.21,-2.41,15.45
SP2_sq,,,,,-11.20,3.95,,,-4.86,-3.47,,,-10.58,-2.91,,,3.90,0.38,,,3.79,-11.63,-4.23,-3.10,3.40,-6.91,4.60,4.30,-4.48,9.30,-2.85,-6.48,1.39,6.28,6.61,-5.88,-5.27,-0.23,3.64,3.26,-1.28,1.98,2.23,1.65,-5.33,-2.55
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,132.27,8.76,1377.22,,,,-69.14,-69.77,-79.27,,-69.23,-58.68,-16.67,,16.41,-4.86,-17.04,,4.79,87.50,85.04,,30.80,-25.91,-15.73,-17.00,8.38,30.67,17.67,13.27,-19.92,-0.31,3.11,-6.23,-48.46,-44.74,-85.25,-84.84,156.90,-61.93,49.36,157.62,-72.35,-4.10,17.38
CAR_sy,,122.74,46.90,26.70,,,,-43.43,-37.76,-40.79,,-22.84,32.80,0.38,,26.14,1.11,38.89,,-5.92,21.21,12.01,,-18.43,-32.65,-41.23,-7.48,53.42,27.33,24.41,25.61,-32.56,-14.44,14.38,-24.23,1.00,-17.91,-24.69,38.13,-3.71,-13.71,-0.39,-24.76,45.23,40.82,92.67
CAR_qq,,,,,-53.85,-0.83,,,-54.80,-31.99,,,-39.29,37.16,,,-50.39,19.60,,,-11.23,18.03,0.83,23.81,-49.72,34.25,-0.69,61.66,-39.37,20.89,-4.40,14.29,-24.53,25.04,-13.06,-37.18,-19.08,-66.62,-10.64,964.29,-88.01,30.97,54.13,14.23,-58.41,60.31
CAR_sq,,,,,-54.62,19.19,,,-50.06,13.38,,,-14.05,-14.30,,,-31.10,17.72,,,-11.23,8.79,-27.40,16.35,-26.71,-5.06,14.28,92.95,-39.17,-7.24,15.38,3.59,-22.83,24.01,-23.56,38.07,-37.28,13.77,40.19,-3.75,-43.79,31.34,5.88,85.80,-45.50,79.71
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-12.37,-15.05,546.09,,,,-50.00,-54.60,-76.14,,-69.21,-44.42,-2.25,,8.15,-2.36,-21.92,,-21.24,-8.36,31.31,,13.59,-17.97,-22.03,-12.19,9.96,29.77,-3.40,-12.60,-27.77,-31.44,-9.98,-10.98,-54.84,-49.48,-63.74,-52.65,192.79,106.73,126.57,97.39,-40.93,-1.10,27.77
QR_sy,,-2.06,27.13,17.59,,,,-37.23,-17.41,-42.05,,9.23,-8.10,9.83,,16.01,20.36,14.82,,1.38,-6.05,-19.89,,-4.64,-0.39,22.96,-6.98,-2.04,11.79,14.51,1.61,-36.42,-32.40,-27.60,-1.02,13.98,14.54,-1.28,2.91,-2.56,-4.60,2.30,-19.67,12.70,-4.97,-11.58
QR_qq,,,,,-47.43,22.72,,,-52.26,-35.52,,,-13.80,13.40,,,-22.18,-9.32,,,-9.46,29.94,-12.29,10.08,-34.62,23.52,-1.22,37.84,-22.84,-8.05,-10.63,13.91,-26.76,20.74,-11.63,-42.21,-18.06,-13.36,15.41,257.33,-42.15,-5.04,0.55,6.93,-3.14,22.68
QR_sq,,,,,-28.18,19.79,,,-5.50,-15.95,,,-20.50,0.45,,,-17.51,-4.17,,,-23.56,-18.29,16.03,31.56,-20.15,0.87,-12.22,38.55,-8.88,3.33,-22.11,-13.30,-3.11,10.66,6.49,-0.16,-2.64,-4.63,11.01,-5.47,-4.68,2.26,-12.83,32.62,-19.62,-4.85
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,12.14,-12.75,98.14,,,,-34.27,-31.06,-52.25,,-33.57,-10.21,-1.39,,10.88,7.30,13.66,,-4.67,-3.22,-1.51,,-9.54,-15.09,-18.78,-13.34,-8.39,-4.19,-13.47,-12.53,-15.00,-19.01,-15.27,-18.55,-32.79,-32.58,-21.58,-8.52,58.20,72.14,74.54,72.94,-8.98,-6.93,-12.87
CR_sy,,30.77,7.71,19.82,,,,-22.84,-22.45,-25.26,,4.33,-9.85,-4.83,,3.60,20.56,27.03,,3.24,5.15,-5.59,,-3.72,-3.15,0.96,1.80,0.85,-0.53,6.40,2.02,-7.42,-6.80,-4.88,-2.41,2.42,15.47,3.42,5.24,1.91,-8.84,-2.27,-5.38,1.42,3.25,1.36
CR_qq,,,,,-31.14,32.81,,,-27.79,-8.01,,,-2.39,1.02,,,-5.54,7.01,,,-4.09,8.90,-11.31,-2.34,-9.98,4.17,-5.36,3.23,-5.85,-5.93,-4.34,0.33,-10.29,-1.59,-8.04,-17.21,-10.03,14.48,7.28,43.17,-2.09,16.07,6.29,-24.65,0.11,8.66
CR_sq,,,,,-7.00,-4.16,,,-6.54,-7.63,,,-19.24,-2.48,,,-6.02,2.75,,,-4.27,-7.75,0.72,8.25,-3.71,-3.83,1.56,7.23,-5.02,2.87,-2.62,-2.69,-4.38,4.98,-0.09,2.13,7.80,-5.97,1.67,-1.11,-3.57,0.81,-1.56,5.99,-1.83,-1.04
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,132.27,8.76,1377.22,,,,-62.02,-59.45,-73.13,,-63.74,-46.63,-6.90,,20.36,4.52,-0.18,,1.97,44.55,45.95,,22.17,-20.24,-15.97,-10.34,11.20,35.53,-23.33,-25.25,-42.74,-39.16,3.11,-6.23,-48.46,-44.74,-59.51,-55.60,201.15,-3.12,38.14,66.18,-61.41,-8.21,-4.71
PP_sy,,64.06,57.28,24.29,,,,-46.47,-45.87,-46.73,,-1.94,54.09,28.11,,39.59,4.52,25.00,,-14.48,16.04,-20.34,,-14.60,-6.27,-28.05,-12.55,14.63,-13.07,47.63,41.08,-9.08,-17.09,-3.61,-27.38,-22.64,-4.52,-23.86,19.08,-4.66,-31.31,-1.48,-23.14,42.03,74.46,99.11
PP_qq,,,,,-53.85,11.07,,,-50.74,-26.39,,,-27.49,28.39,,,-37.03,22.61,,,-10.74,23.80,-8.09,20.28,-41.72,30.42,-1.94,49.19,-28.97,-26.22,-4.40,14.29,-24.53,25.04,-13.06,-37.18,-19.08,-8.38,-4.65,326.02,-73.97,30.65,14.70,-1.08,-38.08,35.62
PP_sq,,,,,-49.34,12.30,,,-48.77,10.52,,,-19.50,-8.11,,,-39.72,9.89,,,-18.20,-24.57,3.24,34.06,-10.22,-42.09,25.47,75.73,-31.92,-1.66,19.90,13.25,-37.91,14.33,-9.66,20.65,-23.38,-8.82,41.28,-3.41,-44.79,30.77,10.21,78.50,-32.19,49.25
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-31.58,-17.99,273.13,,,,-33.10,-49.39,-81.26,,-76.03,-49.34,0.93,,-7.48,-5.49,-49.16,,-71.73,-71.77,-41.05,,-24.19,-16.29,-32.40,-17.20,-61.48,20.82,-58.49,-76.30,-22.22,-20.34,-37.27,354.79,89.61,-81.21,69.57,-22.29,242.47,1677.36,467.52,119.38,82.80,32.06,104.22
RCLR_sy,,16.63,5.80,-12.53,,,,-13.68,-3.54,-46.93,,-22.14,-29.47,-6.20,,49.01,1.00,10.10,,4.72,34.72,-20.87,,-5.77,-9.58,15.68,-3.53,-16.54,4.41,14.53,23.37,-18.39,-31.37,-5.20,0.44,15.33,47.07,-4.29,-34.38,-18.03,-33.62,-15.14,1.38,3.63,-0.11,-18.98
RCLR_qq,,,,,-36.67,35.09,,,-52.10,-49.96,,,1.23,-0.30,,,3.42,-46.37,,,3.24,12.00,-5.10,-30.91,14.01,-9.56,16.23,-67.86,257.58,-68.93,-33.64,5.48,266.23,-75.53,381.16,-56.02,-63.70,120.75,120.51,93.80,88.40,-29.51,-14.76,61.48,36.11,9.00
RCLR_sq,,,,,6.83,34.22,,,19.38,-26.16,,,8.15,-1.80,,,-26.69,7.04,,,-5.69,-37.13,30.73,21.56,-9.51,-19.56,9.02,5.17,13.20,-11.76,17.43,-30.43,-4.81,21.90,24.41,-20.11,21.39,-20.67,-14.70,-0.21,-1.70,1.42,1.90,2.01,-5.25,-17.74
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,26.40,-28.71,151.38,,,,-43.96,-62.26,-79.47,,-67.79,-43.26,-10.64,,66.63,57.49,87.17,,-19.90,-17.56,-5.25,,-47.29,-106.19,-84.35,-120.66,-90.31,-495.45,-428.33,-555.68,-1780.30,-409.67,-153.43,-147.23,-276.83,-161.66,-118.33,19.10,88.08,88.65,103.76,120.67,-108.84,-81.51,-433.54
KP_sy,,578.30,40.50,20.23,,,,-44.22,-28.93,-65.29,,-15.54,-42.18,-30.95,,26.19,57.00,163.53,,24.40,45.81,-13.04,,-37.09,-32.54,-9.24,19.40,48.80,23.58,54.41,16.15,-15.34,-13.11,-14.97,-1.33,13.16,26.55,-9.40,-6.51,-0.03,-2.67,22.94,8.17,7.39,-1.97,-11.09
KP_qq,,,,,-28.50,23.00,,,-51.85,-33.10,,,-15.19,5.36,,,-19.84,25.21,,,-17.49,43.90,-44.46,-20.07,-109.69,463.64,-173.33,137.50,-695.45,-100.51,-46.45,3.90,-80.61,0.30,-42.86,-46.48,-25.41,16.81,47.06,78.42,-19.48,127.56,190.85,-318.03,-3.85,49.35
KP_sq,,,,,-21.98,18.82,,,-0.60,-41.97,,,-31.95,-30.69,,,-15.34,16.33,,,-0.77,-30.62,-6.13,-2.66,6.42,-6.66,23.49,21.31,-11.62,16.62,-7.11,-11.58,-9.29,14.14,7.79,1.40,1.44,-18.28,11.22,8.43,-1.24,3.22,-2.14,7.64,-9.84,-6.39
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-0.86,-11.13,386.81,,,,-33.87,-55.90,-71.92,,-70.27,-59.39,-42.84,,39.44,50.38,76.86,,-15.70,-13.22,-7.95,,-55.81,-105.87,-84.33,-121.64,-90.42,-389.01,-376.37,-431.65,-1582.05,-392.36,-135.94,-132.22,-214.79,-106.07,-119.70,-34.79,70.82,72.05,108.32,127.87,-109.89,-93.82,-458.33
PKKO_sy,,203.56,16.35,100.24,,,,-73.46,-62.58,-100.02,,-32.41,-74.77,-9800.00,,-71.43,374.50,1504.04,,327.68,-66.89,-22.95,,14.13,-69.65,-40.06,-93.81,-39.51,577.78,101.09,1154.62,-17.94,-37.09,101.08,-17.35,79.61,142.92,-26.89,151.38,-15.73,-30.98,4.74,-28.98,49.19,-16.95,96.48
PKKO_qq,,,,,-16.83,7.60,,,-44.54,-31.47,,,-24.25,-3.54,,,-18.31,13.45,,,-15.91,20.34,-41.26,-25.66,-111.18,420.88,-181.16,132.91,-670.51,-81.35,-56.13,8.25,-89.53,13.10,-53.68,-24.37,-24.07,7.35,5.71,73.07,-18.83,127.58,215.80,-302.82,-9.74,49.02
PKKO_sq,,,,,-2.41,-9.88,,,37.59,-100.04,,,-48.64,-116.39,,,752.98,-51.50,,,-33.96,12.86,79.65,-14.76,-82.44,122.92,-81.46,733.61,96.77,-33.86,15.65,-45.48,50.86,111.40,-52.47,18.48,104.04,-36.37,63.44,-60.28,67.13,-3.45,10.81,-16.57,-6.96,128.42
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,106.00,-7.73,-50.38,,,,-49.12,-4.49,75.64,87.51,206.47,213.69,122.27,102.28,51.11,31.94,61.22,56.81,94.34,204.73,189.87,183.38,111.47,17.42,-2.88,-0.23,8.98,20.09,42.73,110.59,91.48,105.89,80.47,-22.84,-33.15,-18.10,-30.71,26.54,-19.14,-69.29,-72.33,-78.07,-66.81,-47.42,-48.53
RN_sy,,25.65,-17.60,3.14,,,,-8.80,7.56,17.93,28.30,28.59,51.29,77.52,60.69,-15.89,-9.23,-30.59,-26.20,28.15,-17.73,-11.87,-6.81,8.99,18.38,19.64,19.34,-5.81,6.80,-7.44,-16.25,-3.89,-18.57,-6.15,4.97,23.92,28.13,21.69,20.21,6.04,8.62,6.52,14.33,2.18,13.75,2.22
RN_qq,,,,,-34.83,-18.93,5.48,-8.70,22.34,49.08,12.61,49.21,25.22,5.63,2.48,11.47,9.34,29.08,-0.32,38.15,71.44,22.78,-2.55,3.09,-4.81,1.55,0.11,12.60,4.90,20.70,47.71,2.38,12.80,5.80,-36.84,-11.31,38.20,-10.49,15.33,-43.32,-47.51,-19.37,-8.61,-14.22,-16.83,-21.07
RN_sq,,,,,1.05,-4.39,-5.56,-0.05,19.18,4.83,2.75,0.18,40.22,23.00,-7.00,-47.56,51.32,-5.94,-1.12,-8.94,-2.85,0.76,4.55,6.50,5.52,1.83,4.29,-15.95,19.64,-11.74,-5.64,-3.55,1.37,1.72,5.55,13.86,4.82,-3.40,4.26,0.43,7.37,-5.26,11.91,-10.24,19.52,-14.86
CRN,41000,20000,21000,43000,66000,82000,77000,85000,69000,46000,41000,28000,22000,21000,20000,18000,17000,13000,13000,9000,5000,4000,5000,4000,5000,5000,5000,4000,4000,3000,2000,2000,2000,2000,3000,3000,2000,3000,2000,4000,8000,9000,10000,12000,14000,18000
CRN_yy,,-51.22,5.00,104.76,,,,97.67,4.55,-43.90,-46.75,-67.06,-68.12,-54.35,-51.22,-35.71,-22.73,-38.10,-35.00,-50.00,-70.59,-69.23,-61.54,-55.56,,25.00,,,-20.00,-40.00,-60.00,-50.00,-50.00,-33.33,50.00,50.00,,50.00,-33.33,33.33,300.00,200.00,400.00,200.00,75.00,100.00
CRN_sy,,-20.65,20.55,-2.27,,,,9.30,-6.98,-15.56,-21.28,-21.28,-35.00,-44.74,-37.84,17.57,11.54,47.62,36.96,-21.84,20.69,11.29,4.76,-8.82,,-15.94,,,-6.67,8.62,19.64,6.06,23.21,7.94,-4.48,-20.00,,-19.12,-17.19,-5.36,-11.11,-5.45,-13.21,-1.89,-8.33,-1.92
CRN_qq,,,,,53.49,24.24,-6.10,10.39,-18.82,-33.33,-10.87,-31.71,-21.43,-4.55,-4.76,-10.00,-5.56,-23.53,,-30.77,-44.44,-20.00,25.00,-20.00,25.00,,,-20.00,,-25.00,-33.33,,,,50.00,,-33.33,50.00,-33.33,100.00,100.00,12.50,11.11,20.00,16.67,28.57
CRN_sq,,,,,,4.65,4.44,,-14.89,-5.00,-2.63,,-29.73,-19.23,9.52,89.13,-33.33,6.90,,7.94,2.94,-1.43,-4.35,-6.06,-3.23,,,17.86,,12.50,6.35,,,,-5.88,,-3.57,1.85,-3.64,,-9.43,8.33,-11.54,13.04,-15.38,15.91
CPZ,105000,75000,99000,103000,128000,127000,121000,149000,154000,180000,160000,169000,170000,160000,156000,143000,134000,123000,123000,125000,126000,125000,127000,130000,144000,155000,163000,163000,150000,142000,134000,133000,137000,138000,143000,147000,148000,155000,154000,165000,166000,160000,152000,151000,162000,175000
CPZ_yy,,-28.57,32.00,4.04,,,,44.66,20.31,41.73,32.23,13.42,10.39,-11.11,-2.50,-15.38,-21.18,-23.12,-21.15,-12.59,-5.97,1.63,3.25,4.00,14.29,24.00,28.35,25.38,4.17,-8.39,-17.79,-18.40,-8.67,-2.82,6.72,10.53,8.03,12.32,7.69,12.24,12.16,3.23,-1.30,-8.48,-2.41,9.38
CPZ_sy,,-13.20,1.75,-12.64,,,,22.37,10.64,23.03,29.07,2.15,-2.88,-9.59,-20.72,-17.89,-27.23,-28.28,-21.02,-3.85,14.97,34.51,27.34,14.67,-10.06,-21.47,-5.08,-9.30,3.95,8.67,-2.38,3.85,11.39,7.98,9.76,6.17,1.14,0.57,-3.33,1.16,-4.49,-5.08,-6.90,-6.32,-5.88,-2.98
CPZ_qq,,,,,24.27,-0.78,-4.72,23.14,3.36,16.88,-11.11,5.62,0.59,-5.88,-2.50,-8.33,-6.29,-8.21,,1.63,0.80,-0.79,1.60,2.36,10.77,7.64,5.16,,-7.98,-5.33,-5.63,-0.75,3.01,0.73,3.62,2.80,0.68,4.73,-0.65,7.14,0.61,-3.61,-5.00,-0.66,7.28,8.02
CPZ_sq,,,,,23.68,-5.32,-3.37,8.14,11.83,5.29,1.37,-14.41,6.32,-1.98,-11.11,-11.36,-5.77,-3.40,,7.91,12.67,13.02,-7.33,-2.82,-11.63,-1.32,12.00,,1.28,3.16,0.61,-1.22,8.64,,2.27,-4.44,3.49,-0.56,-1.69,,-2.30,-1.18,-3.57,0.62,-1.84,1.88
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,18.60,-18.96,46.60,,,,-44.38,-40.12,-33.62,-29.17,-15.84,-13.11,-4.04,-16.18,0.23,6.32,2.98,1.92,-2.04,-4.32,0.75,9.29,13.38,6.76,-2.00,-13.22,-12.78,6.33,22.23,41.38,38.94,23.18,15.01,9.43,13.05,21.81,11.75,2.64,-16.19,-35.92,-39.34,-42.03,-32.61,-22.28,-17.03
RZ_sy,,-1.23,-7.20,11.98,,,,-30.35,-22.70,-10.08,-10.32,3.84,10.56,10.81,12.31,8.15,0.20,-0.59,-4.19,-7.07,-6.83,-3.78,5.10,10.65,18.00,10.42,13.10,-6.32,-1.18,2.47,-10.86,-2.83,-15.12,-15.74,-11.97,0.14,9.50,0.72,-1.28,-10.46,-12.24,-0.98,5.53,-3.41,8.68,-8.90
RZ_qq,,,,,-13.52,-15.97,5.71,-27.59,-6.89,-6.85,12.79,-13.96,-3.86,2.87,-1.49,2.88,1.97,-0.36,-2.50,-1.11,-0.40,4.92,5.76,2.59,-6.22,-3.68,-6.35,3.10,14.33,10.72,8.32,1.33,1.36,3.38,3.06,4.68,9.22,-5.16,-5.33,-14.52,-16.49,-10.23,-9.54,-0.63,-3.69,-4.17
RZ_sq,,,,,-13.52,-13.61,2.81,-9.33,-4.01,0.49,2.55,4.98,2.19,0.72,3.93,1.10,-5.32,-0.07,0.16,-1.94,-5.08,3.21,9.41,3.24,1.23,-3.43,12.06,-14.48,6.78,0.14,-2.51,-6.79,-6.72,-0.59,1.85,6.03,2.00,-8.56,-0.17,-3.83,-0.02,3.16,6.39,-11.98,12.49,-13.52
CRZ,169000,143000,176000,120000,139000,165000,157000,216000,232000,249000,221000,257000,267000,260000,264000,256000,251000,252000,259000,262000,263000,250000,237000,231000,246000,255000,273000,265000,231000,209000,193000,190000,188000,182000,176000,168000,154000,163000,172000,201000,241000,268000,296000,298000,310000,323000
CRZ_yy,,-15.38,23.08,-31.82,,,,80.00,66.91,50.91,40.76,18.98,15.09,4.42,19.46,-0.39,-5.99,-3.08,-1.89,2.34,4.78,-0.79,-8.49,-11.83,-6.46,2.00,15.19,14.72,-6.10,-18.04,-29.30,-28.30,-18.61,-12.92,-8.81,-11.58,-18.09,-10.44,-2.27,19.64,56.49,64.42,72.09,48.26,28.63,20.52
CRZ_sy,,1.63,8.00,-11.11,,,,44.17,29.86,11.18,11.15,-3.76,-9.70,-9.50,-11.17,-7.51,-0.61,-17.90,4.52,7.47,2.47,27.07,-4.94,-9.37,-10.84,-9.76,-10.06,6.67,0.68,-2.30,10.47,2.50,18.12,18.79,13.73,,-8.52,-0.56,1.15,11.59,13.66,1.14,-5.11,3.83,-7.65,10.67
CRZ_qq,,,,,15.83,18.71,-4.85,37.58,7.41,7.33,-11.24,16.29,3.89,-2.62,1.54,-3.03,-1.95,0.40,2.78,1.16,0.38,-4.94,-5.20,-2.53,6.49,3.66,7.06,-2.93,-12.83,-9.52,-7.66,-1.55,-1.05,-3.19,-3.30,-4.55,-8.33,5.84,5.52,16.86,19.90,11.20,10.45,0.68,4.03,4.19
CRZ_sq,,,,,15.83,15.83,-2.48,10.19,4.34,-0.83,-2.51,-4.58,-2.10,-0.61,-4.32,-0.65,5.19,-17.90,21.80,2.16,0.30,1.81,-8.88,-2.60,-1.33,3.04,-9.18,15.52,-6.88,,2.68,7.19,7.32,0.57,-1.69,-5.75,-1.83,9.32,,3.98,,-2.73,-6.18,13.77,-11.05,16.57
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,25.71,-13.28,-21.91,,,,-42.09,-9.34,19.11,27.16,45.68,33.69,29.21,17.59,18.65,20.25,17.87,14.65,9.31,4.68,1.82,2.62,1.54,-3.68,-7.49,-9.57,-7.48,7.65,20.29,34.12,38.08,28.75,22.04,13.03,14.27,22.32,20.28,23.01,-6.21,-25.20,-32.40,-39.90,-23.05,-16.61,-13.22
RMO_sy,,18.84,-10.42,0.86,,,,-5.98,-6.33,-5.60,-0.10,3.79,12.70,15.74,12.39,-13.92,10.66,0.22,-12.51,6.18,-14.85,-11.07,-2.62,3.01,-3.01,1.85,5.20,7.86,10.53,2.77,2.47,14.97,-5.10,-16.11,-8.31,-10.89,-8.68,23.96,13.74,16.45,21.36,-3.82,-5.65,-12.74,-2.45,4.19
RMO_qq,,,,,-28.32,-16.16,5.49,-8.65,12.22,10.15,12.61,4.66,2.98,6.45,2.48,5.60,4.37,4.35,-0.32,0.69,-0.05,1.51,0.46,-0.37,-5.20,-2.51,-1.80,1.93,10.31,8.94,9.49,4.94,2.86,3.27,1.40,6.10,10.10,1.55,3.70,-19.11,-12.19,-8.22,-7.81,3.57,-4.84,-4.50
RMO_sq,,,,,-2.92,0.97,1.20,-5.21,-3.29,1.76,7.10,-1.52,5.01,4.50,4.00,-24.58,35.00,-5.36,-9.20,-8.47,8.27,-1.16,-0.58,-3.17,1.93,3.80,2.68,-0.73,4.46,-3.48,2.38,11.38,-13.77,-14.68,11.90,8.25,-11.63,15.81,2.67,10.83,-7.91,-8.22,0.73,2.49,2.95,-1.97
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-0.68,-20.86,-26.64,,,,-60.17,-53.07,-41.78,-37.85,1.24,28.25,36.74,24.44,22.91,23.02,21.63,18.30,7.15,-2.00,-3.89,-0.15,4.64,6.04,6.96,2.83,3.44,10.57,5.40,4.05,-2.03,-13.74,-12.05,-12.13,-12.06,-7.08,-4.06,-29.06,-42.89,-51.47,-61.08,-45.14,-27.59,-14.75,3.07
RMT_sy,,-18.09,-17.26,-1.87,,,,-17.34,-22.11,-25.72,-20.58,0.69,-0.96,-13.93,-8.38,-3.64,2.69,31.32,18.03,-4.22,5.32,-5.84,4.38,7.60,13.20,16.44,-3.61,-1.33,-1.38,5.80,17.39,9.20,12.28,-14.11,-23.79,-14.45,-6.32,26.67,23.31,-3.42,-17.59,-20.71,-0.39,9.61,-6.41,-12.43
RMT_qq,,,,,-28.46,-20.82,5.49,-33.34,-15.70,-1.78,12.61,8.58,6.78,4.72,2.49,7.26,6.87,3.54,-0.32,-2.86,-2.25,1.54,3.56,1.81,-0.95,2.42,-0.44,2.41,5.89,-2.36,-1.72,-3.58,-6.77,-0.45,-1.81,-3.50,-1.49,2.78,-27.39,-22.31,-16.30,-17.57,2.35,2.54,-1.46,-0.34
RMT_sq,,,,,-6.88,2.74,-2.55,-11.34,-12.25,-2.02,4.20,12.39,-13.69,-14.85,10.92,18.22,-8.03,8.89,-0.31,-4.06,1.13,-2.65,10.51,-1.10,6.39,0.14,-8.52,1.23,6.34,7.44,1.50,-5.82,9.33,-17.81,-9.94,5.72,19.73,11.12,-12.33,-17.20,2.16,6.91,10.14,-8.89,-12.77,0.04
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,22.23,-14.37,-22.62,,,,-45.79,-20.50,2.20,9.11,33.66,32.26,31.22,19.41,19.78,20.96,18.85,15.60,8.73,2.86,0.27,1.88,2.35,-1.22,-3.97,-6.58,-4.86,8.38,16.28,25.37,25.70,14.72,10.52,4.34,4.60,10.76,10.77,-1.87,-24.11,-38.33,-47.51,-42.52,-25.33,-15.69,-5.34
RM_sy,,5.57,-5.47,-2.38,,,,-16.49,-15.29,-13.04,-16.68,-8.74,-0.25,4.10,11.51,14.52,7.37,8.26,9.54,-1.24,0.52,-2.33,-2.20,4.77,1.94,2.62,-3.41,3.70,10.97,14.73,12.24,4.65,-8.53,-16.46,-12.76,-10.63,-2.45,6.32,5.93,6.47,5.77,1.38,3.72,-3.69,-3.35,-1.08
RM_qq,,,,,-28.34,-16.90,5.49,-13.70,5.09,6.83,12.62,5.72,3.99,5.99,2.48,6.04,5.02,4.14,-0.31,-0.26,-0.65,1.52,1.28,0.20,-4.12,-1.31,-1.47,2.04,9.22,5.89,6.24,2.31,-0.32,2.01,0.29,2.57,5.54,2.03,-11.15,-20.67,-14.24,-13.15,-2.72,3.05,-3.17,-2.48
