,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-17.73,-33.25,,,-50.44,,-56.64,-54.53,-39.08,1.61,37.09,58.69,116.21,14.84,56.28,-2.33,-38.76,60.58,-1.80,73.16,71.86,-4.30,21.74,12.77,25.28,34.64,48.50,25.01,15.32,-34.43,-58.61,-67.16,-70.05,-50.13,-33.56,-13.26,17.96,4.21,36.87,22.74,65.36,47.31,55.48,125.80,72.97
NetDebtEBITDA_sy,,-13.91,3.93,,,10.61,,142.98,45.71,25.97,37.48,-18.10,-0.38,-36.32,-53.71,-27.67,-4.25,-26.84,13.52,-13.88,38.65,45.83,36.86,59.82,2.68,34.14,19.52,8.14,22.87,10.82,9.81,4.67,7.18,-19.42,10.32,6.09,-14.01,-7.58,-30.08,-23.74,-33.88,-4.57,0.02,6.11,34.77,15.27
NetDebtEBITDA_qq,,,,,-23.67,-32.50,-3.92,-12.41,-19.95,-9.56,60.24,18.18,-7.34,23.22,-14.89,60.83,-42.09,-22.74,123.16,-1.64,2.11,-23.32,24.27,25.11,-5.41,-14.81,33.55,37.99,-20.37,-21.41,-24.06,-12.89,-36.82,-28.33,26.43,16.06,-17.51,-2.54,11.68,52.43,-26.03,31.31,-0.51,60.89,7.43,0.58
NetDebtEBITDA_sq,,,,,-15.20,129.25,-14.86,46.81,-49.15,98.18,-7.08,-12.54,-38.15,26.68,-32.46,36.68,-18.12,-3.21,4.80,3.69,31.81,1.81,-1.65,21.10,-15.32,33.00,-12.37,9.57,-3.78,19.96,-13.18,4.44,-1.47,-9.82,18.87,0.44,-20.14,-3.07,-10.06,9.53,-30.76,39.90,-5.74,16.20,-12.05,19.66
DebtFin,44323000000,79577000000,131543000000,267039000000,245346000000,167222000000,189849000000,187284000000,157504000000,165303000000,274933000000,350374000000,291167000000,285630000000,304322000000,703402000000,502605000000,306066000000,521147000000,600321000000,714998000000,610301000000,907348000000,1181489000000,938006000000,646425000000,703867000000,1010953000000,909945000000,677767000000,647723000000,729090000000,475898000000,333397000000,381204000000,460743000000,300537000000,278194000000,322091000000,550277000000,374672000000,511130000000,503772000000,699528000000,720214000000,670289000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-4.14,-39.39,,,-52.17,,-61.22,-58.77,-35.91,14.98,49.43,71.77,72.81,-7.22,58.24,2.00,-34.24,51.62,-26.63,43.85,91.26,21.83,62.12,22.39,17.63,26.02,43.05,31.41,36.65,-26.61,-58.57,-68.68,-72.83,-55.08,-39.73,-34.74,-2.94,-13.91,36.35,38.94,99.85,78.65,64.09,168.00,88.09
DebtFinEBITDA_sy,,-31.68,178.58,,,-14.30,,245.43,466.31,120.04,48.27,-14.27,340.99,-47.58,-60.08,14.09,-45.38,-41.32,15.84,17.29,150.71,101.28,76.32,50.00,-22.10,25.67,9.68,-5.66,49.07,19.36,4.52,-15.70,-16.35,-19.24,-11.82,2.72,-15.63,-28.15,-32.08,-25.00,-30.10,1.38,11.64,23.64,37.14,58.41
DebtFinEBITDA_qq,,,,,-25.05,-42.40,-7.43,-2.97,-20.30,-10.47,66.06,26.10,-8.38,-9.92,-10.84,115.07,-40.94,-41.92,105.55,4.07,15.80,-22.79,30.93,38.49,-12.58,-25.79,40.28,57.19,-19.69,-22.83,-24.67,-11.27,-39.27,-33.07,24.56,19.06,-34.25,-0.47,10.48,88.58,-33.00,43.16,-1.24,73.20,9.44,0.47
DebtFinEBITDA_sq,,,,,-123.44,1452.76,32.25,-17.62,-75.14,712.59,-10.89,-52.37,27.87,-3.41,-32.14,36.13,-38.78,3.76,33.95,37.84,30.86,-16.69,17.34,17.26,-32.04,34.39,2.41,0.86,7.39,7.61,-10.33,-18.66,6.57,3.89,-2.09,-5.25,-12.47,-11.52,-7.44,4.62,-18.42,28.32,1.93,15.87,-9.51,48.23
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-19.65,21.37,-14.38,,,158.31,,-30.20,-11.66,5.57,-0.39,25.15,8.07,3.31,10.75,9.97,26.07,11.31,-13.57,-22.57,-23.46,-7.18,4.67,9.82,-2.13,-11.15,-9.33,-7.69,-11.65,-6.32,-3.26,-3.12,2.64,12.02,16.07,17.23,19.40,14.47,14.53,17.46,23.19,2.87,-4.00,-10.11,-13.49,-10.36
SP1_sy,-7.68,-4.00,11.90,,,-2.85,,-13.73,-7.15,-23.32,12.21,19.98,-6.14,23.97,-4.71,0.41,-10.15,18.94,-14.67,-13.14,-19.22,-9.40,10.03,-9.81,50.48,-18.33,-14.83,-6.16,-24.32,11.28,-4.74,-1.33,-1.63,-2.53,2.32,8.13,4.47,10.15,7.63,7.34,10.17,-0.56,-2.17,-1.45,-8.88,-7.91
SP1_qq,,,,,-12.14,-15.56,7.36,-12.37,11.20,0.91,1.30,10.10,-3.98,-3.53,8.59,9.33,10.08,-14.83,-15.68,-2.06,8.82,3.29,-4.92,2.77,-3.02,-6.23,-2.98,4.63,-7.18,-0.58,0.19,4.78,-1.67,8.52,3.81,5.83,0.15,4.04,3.86,8.54,5.03,-13.12,-3.07,1.63,1.08,-9.97
SP1_sq,,,,,8.98,-20.85,5.23,-4.96,17.30,-34.64,53.99,1.62,-8.25,-13.66,18.36,7.08,-17.89,14.29,-15.09,9.00,-23.64,28.19,3.12,-10.65,27.40,-30.42,7.54,-1.55,2.75,2.30,-7.95,1.97,2.44,1.36,-3.36,7.77,-1.03,6.87,-5.58,7.48,1.58,-3.53,-7.11,8.26,-6.07,-2.51
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,21.44,38.91,-6.61,,,13.52,,-34.52,-18.72,12.40,-5.27,13.33,0.07,-6.55,10.56,4.32,16.91,3.21,-6.11,-23.36,-19.83,8.78,-4.23,7.32,-2.60,-21.25,-5.72,-6.42,-8.86,-2.44,-5.64,-8.83,-8.54,-1.20,2.67,7.09,14.86,15.33,15.03,17.46,62.54,33.92,27.07,21.93,-14.43,-10.81
SP2_sy,-8.82,12.96,-2.77,,,4.88,,-3.24,2.57,-16.62,6.06,3.50,-7.39,19.05,1.71,1.67,-20.19,3.40,-3.61,-0.93,-2.73,-2.00,0.70,0.90,18.63,-8.22,-12.79,-9.77,-7.31,4.77,8.85,7.25,1.15,4.70,1.86,7.04,11.43,-1.70,-0.83,1.61,0.55,7.73,-4.38,-7.75,-14.77,-13.13
SP2_qq,,,,,-15.31,-28.07,6.62,0.81,5.12,-0.52,-10.14,20.62,-7.18,-7.11,6.31,13.81,4.02,-17.99,-3.29,-7.10,8.81,11.28,-14.86,4.10,-1.25,-10.02,1.93,3.32,-3.82,-3.69,-1.42,-0.17,-3.51,4.04,2.45,4.13,3.50,4.46,2.18,6.32,43.22,-13.94,-3.04,2.02,0.51,-10.30
SP2_sq,,,,,15.88,-15.95,0.68,-1.32,22.83,-31.67,28.06,-3.70,9.91,-12.17,9.40,-3.74,-13.72,13.79,1.98,-1.06,-15.28,14.65,4.80,-0.86,-0.41,-11.30,-0.42,2.57,2.31,0.26,3.45,1.07,-3.51,3.78,0.65,6.20,0.45,-8.44,1.53,8.82,-0.60,-1.90,-9.88,4.98,-8.16,-0.01
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,77.63,-14.04,-5.07,,,26.34,,411.59,201.29,38.58,-70.96,-64.39,-88.53,-74.51,117.61,-79.93,76.43,73.71,-33.97,404.61,-6.04,-36.95,-49.09,-75.79,-7.31,-38.97,-11.66,5.90,3.12,-2.83,-22.93,129.62,71.93,156.97,70.80,77.40,32.16,-42.64,20.57,-47.79,240.53,201.79,124.20,219.79,-68.68,-43.11
CAR_sy,3.41,92.54,27.82,,,-26.27,,-32.03,93.74,-61.40,44.12,57.60,-72.45,89.97,-45.90,-11.76,36.13,-26.57,-5.72,-31.33,-52.50,-19.33,-31.99,-31.17,76.91,19.22,18.92,-11.79,-36.89,27.80,12.95,9.09,,4.02,19.01,49.88,-30.56,55.36,17.33,-14.15,38.30,8.14,0.86,7.43,4.33,17.57
CAR_qq,,,,,129.08,119.96,31.72,-22.92,34.91,1.18,-72.40,-5.47,-56.56,124.90,135.64,-91.28,281.84,121.43,-10.43,-33.37,-28.90,48.59,-27.68,-68.31,172.17,-2.17,4.69,-62.01,165.03,-7.82,-16.96,13.17,98.45,37.78,-44.80,17.54,47.84,-40.20,16.02,-49.09,864.19,-47.00,-13.81,-27.39,-5.57,-3.74
CAR_sq,,,,,48.05,-41.17,-10.47,-12.84,322.02,-88.28,234.33,-4.69,-26.22,-19.20,-4.79,55.46,13.82,-56.42,22.25,13.24,-21.27,-25.98,3.06,14.59,102.36,-50.12,2.80,-15.00,44.79,1.02,-9.14,-17.91,32.72,5.08,3.95,3.38,-38.51,135.11,-21.49,-24.35,-0.95,83.85,-26.78,-19.43,-3.81,107.19
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,104.78,1.53,-6.09,,,16.97,,46.69,39.96,29.91,-27.02,-18.80,-6.12,-9.63,4.22,-20.37,-9.61,11.26,25.84,9.11,-17.38,-7.32,-36.97,-23.60,-32.63,-36.70,21.45,1.43,6.05,-19.38,-28.05,-15.66,5.83,20.64,7.38,24.93,46.15,14.17,7.00,6.50,159.63,85.99,145.75,42.69,-57.77,-31.23
QR_sy,11.31,-2.18,8.58,,,-4.07,,-12.01,9.01,-30.11,12.79,13.92,7.40,23.57,1.40,-7.52,-20.16,7.37,-13.22,3.64,-14.73,-7.95,6.30,-26.60,-0.08,-13.18,-10.88,-1.86,-9.94,13.11,-7.01,-4.57,1.76,7.09,6.33,18.49,18.04,5.80,10.54,0.03,-0.59,-12.90,-4.14,-4.45,-19.81,-3.18
QR_qq,,,,,17.17,11.44,5.83,6.15,11.79,3.44,-40.55,18.11,29.24,-0.43,-31.43,-9.76,46.70,22.56,-22.44,-21.75,11.09,37.47,-47.25,-5.15,-2.04,29.17,1.19,-20.79,2.42,-1.81,-9.69,-7.14,28.52,11.93,-19.62,8.04,50.35,-12.56,-24.66,7.53,266.53,-37.36,-0.46,-37.57,8.49,1.99
QR_sq,,,,,0.25,-10.11,-17.87,18.88,24.19,-42.37,32.55,20.07,17.09,-33.69,8.77,9.52,1.08,-10.83,-12.08,30.79,-16.84,-3.73,1.53,-9.70,13.21,-16.36,4.22,-0.55,3.89,5.05,-14.32,2.07,10.77,10.56,-14.93,13.74,10.34,-0.90,-11.12,2.92,9.66,-13.17,-2.18,2.59,-7.96,4.83
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,24.83,40.49,-11.73,,,17.25,,-26.40,-12.13,-4.83,-5.45,11.47,17.89,-12.36,4.25,-12.84,-10.50,20.58,9.38,-2.36,-12.69,22.28,-14.52,-7.34,-11.58,-39.04,10.59,0.54,-8.81,-5.51,-11.65,-12.42,-6.93,-0.81,1.00,7.30,21.98,34.08,21.14,14.79,230.22,98.60,122.17,60.20,-54.55,-34.40
CR_sy,9.09,-1.31,3.59,,,-10.12,,-3.96,0.13,-17.04,1.79,17.96,13.60,20.07,5.82,-4.81,-33.99,9.33,3.17,-2.13,-8.03,-3.24,-6.92,-9.20,43.53,-17.17,-17.50,-10.13,-22.93,11.60,-2.79,-0.02,-2.20,10.20,19.42,7.30,26.84,-4.25,5.92,13.53,4.77,6.47,-10.19,-1.50,-15.65,-13.96
CR_qq,,,,,-6.42,-4.54,-22.36,6.12,11.72,3.39,-22.86,25.10,18.16,-23.14,-8.24,4.59,21.33,3.55,-16.76,-6.64,8.50,45.02,-41.81,1.20,3.54,-0.01,5.56,-8.00,-6.08,3.60,-1.30,-8.80,-0.20,10.42,0.50,-3.11,13.45,21.37,-9.20,-8.19,226.36,-27.00,1.58,-33.80,-7.40,5.34
CR_sq,,,,,10.61,-22.86,10.81,1.58,15.32,-36.09,35.97,17.71,11.06,-32.45,19.83,5.89,-22.98,11.88,13.07,0.45,-27.62,17.71,8.77,-2.02,14.41,-32.07,8.33,6.73,-1.88,-1.63,-5.64,9.77,-4.02,10.85,2.26,-1.37,13.45,-16.33,13.12,5.73,4.70,-14.96,-4.58,15.95,-10.34,-13.27
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,77.63,-14.04,-5.07,,,26.34,,411.59,201.29,38.58,-70.96,-64.39,-88.53,-74.51,117.61,-79.93,76.43,73.71,-33.97,404.61,-6.04,-36.95,-49.09,-75.79,-7.31,-38.97,-11.66,5.90,3.12,-2.83,-22.93,129.62,71.93,156.97,70.80,77.40,32.16,-42.64,20.57,-25.64,291.49,246.07,193.82,173.60,-57.11,-23.20
PP_sy,9.21,76.10,110.72,,,-47.70,,-22.87,90.56,-61.61,45.20,96.72,-72.78,84.10,5.69,-30.24,36.13,-28.26,-57.51,-18.47,-52.50,-23.67,43.26,-44.57,137.94,52.41,-42.08,-7.82,-47.92,38.07,7.69,-2.51,2.50,-21.41,51.98,77.70,-24.19,53.27,-4.63,-18.28,40.79,17.41,25.87,-4.81,52.85,5.17
PP_qq,,,,,129.08,119.96,31.72,-22.92,34.91,1.18,-72.40,-5.47,-56.56,124.90,135.64,-91.28,281.84,121.43,-10.43,-33.37,-28.90,48.59,-27.68,-68.31,172.17,-2.17,4.69,-62.01,165.03,-7.82,-16.96,13.17,98.45,37.78,-44.80,17.54,47.84,-40.20,16.02,-27.51,678.38,-47.14,-1.50,-32.49,22.01,-5.33
PP_sq,,,,,52.37,-33.16,-10.50,-15.38,276.43,-86.54,238.54,14.65,-47.92,-8.93,94.36,-24.33,1.64,-52.01,15.10,45.21,-40.78,-22.89,116.04,-43.81,154.19,-50.61,-17.89,-10.58,43.61,30.95,-35.96,-19.05,50.98,0.41,23.85,-5.35,-35.59,103.00,-22.94,-18.89,10.97,69.28,-17.39,-38.66,78.19,16.47
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,120.72,7.54,84.67,,,-19.78,,-16.78,-26.61,38.91,64.74,35.79,152.96,42.59,-33.69,-5.92,-24.94,9.48,51.68,-25.45,-30.24,25.63,1.56,22.42,-16.96,-36.30,29.93,1.10,6.74,-22.15,-28.95,-26.81,-9.08,-7.85,-4.63,12.35,52.12,47.27,2.44,18.69,110.75,49.66,126.60,11.57,-58.21,-35.44
RCLR_sy,-6.67,4.00,-2.56,,,-11.16,,-5.80,-17.30,-14.09,9.08,8.29,55.53,19.38,-4.00,4.66,-33.61,-10.86,-1.02,-12.63,-9.59,10.75,3.86,-8.35,-3.33,-11.04,-5.40,9.72,-2.43,7.33,-0.24,-6.22,2.73,7.81,-1.87,-13.60,10.27,4.10,3.01,16.20,-0.90,-14.68,-2.53,4.81,-6.01,5.48
RCLR_qq,,,,,2.41,-36.51,-20.15,60.30,-9.69,20.17,-5.30,32.12,68.24,-32.26,-55.96,87.43,34.23,-1.20,-38.98,-7.88,25.61,77.93,-50.68,11.05,-14.80,36.49,0.61,-13.59,-10.05,-0.46,-8.17,-10.99,11.75,0.90,-4.96,4.85,51.30,-2.32,-33.89,21.49,168.65,-30.63,0.09,-40.19,0.63,7.16
RCLR_sq,,,,,16.39,-21.96,-6.53,10.96,2.18,-18.94,18.69,10.15,46.76,-37.78,-4.56,20.10,-6.90,-16.47,5.99,6.01,-3.66,2.32,-0.61,-6.46,1.63,-5.84,5.70,8.48,-9.63,3.58,-1.75,1.98,-1.01,8.71,-10.58,-10.21,26.33,2.63,-11.52,1.29,7.74,-11.64,1.08,8.91,-3.38,-0.84
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,243.23,135.16,-16.58,,,42.04,,-42.35,-24.75,2.99,-19.75,23.18,8.37,-16.34,19.32,-7.55,11.25,20.30,3.11,-22.99,-23.80,20.44,-20.19,-3.77,-19.98,-50.85,-5.00,-12.11,-24.19,-11.66,-23.23,-30.60,-27.47,-2.03,10.06,30.14,77.19,68.47,55.06,48.49,163.76,80.80,79.01,61.76,-27.05,-21.51
KP_sy,-4.10,28.37,-11.35,,,2.69,,-12.53,-10.49,-68.93,32.80,37.44,18.29,173.91,3.77,-18.31,-72.31,91.08,-7.24,38.46,-28.59,-9.74,6.87,-3.42,260.36,-55.49,-54.01,-40.59,-35.88,36.51,20.49,9.67,-9.05,36.36,52.97,30.14,45.21,-11.48,-9.59,33.91,26.04,41.92,-15.09,-21.84,-46.56,-51.32
KP_qq,,,,,-12.45,-26.18,-10.26,-0.61,14.28,1.04,-30.08,52.57,0.54,-21.99,-0.27,18.21,20.98,-15.64,-14.52,-11.71,19.70,33.33,-43.36,6.45,-0.47,-18.10,9.48,-1.52,-14.14,-4.57,-4.86,-10.98,-10.27,28.91,6.88,5.26,22.17,22.56,-1.63,0.80,117.01,-15.99,-2.60,-8.91,-2.14,-9.60
KP_sq,,,,,75.68,-55.50,16.87,-4.25,79.77,-84.56,399.55,-0.91,54.72,-64.24,89.26,-22.00,-47.56,146.80,-8.13,16.44,-72.95,211.95,8.78,5.22,0.92,-61.47,12.41,35.93,8.92,-17.97,-0.79,23.73,-9.67,22.99,11.29,5.26,0.79,-25.03,13.67,55.92,-5.13,-15.59,-31.99,43.53,-35.14,-23.11
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,84.20,7.05,,,105.59,,-63.74,-21.34,-33.51,-30.25,89.51,14.84,38.41,65.40,-6.46,-4.50,-17.89,-4.52,-10.67,-0.64,47.27,-22.17,-24.87,-27.29,-62.58,-36.38,-20.09,-37.90,-13.05,-23.98,-34.01,-34.24,-19.26,4.29,23.11,87.38,102.46,76.68,79.46,207.74,114.69,69.43,48.01,-20.85,-28.82
PKKO_sy,,21.26,-4.38,,,110.82,,-36.12,-43.47,-66.43,-24.06,-46.81,-251.97,118.02,37.97,136.49,125.87,19.59,-20.13,-4.38,-118.63,-28.26,9.98,6.81,3243.04,-22.84,-74.09,-22.91,-49.30,-49.65,-56.99,-40.97,-19.46,-16.02,90.86,76.23,24.46,234.33,209.58,-34.26,-22.23,34.72,-75.07,-66.51,-65.87,-9.50
PKKO_qq,,,,,-32.03,-2.11,-17.87,-33.66,47.48,-17.26,-13.84,80.26,-10.63,-0.28,2.95,1.95,-8.76,-14.26,19.71,-4.62,1.49,27.09,-36.73,-7.94,-1.78,-34.60,7.57,15.63,-23.66,-8.43,-5.95,0.38,-23.93,12.43,21.49,18.48,15.78,21.47,6.02,20.35,98.54,-15.26,-16.33,5.14,6.17,-23.79
PKKO_sq,,,,,-2.65,-22.88,23.28,-30.98,-13.86,-54.20,178.85,-51.65,-346.10,165.71,76.46,-17.13,-73.08,203.77,17.86,-0.79,-105.25,1269.62,80.68,-3.65,54.37,-71.28,-39.34,186.71,1.53,-71.49,-48.19,293.55,38.52,-70.27,17.74,263.38,-2.17,-20.13,9.03,-22.84,15.74,38.36,-79.82,3.65,17.96,266.87
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,12.49,-53.42,,,-29.85,,-2.95,-4.87,32.91,-1.59,-19.79,-32.20,-53.04,-40.64,-24.95,-1.04,22.02,-9.22,-6.87,-1.19,-12.53,4.93,0.63,-14.76,4.15,8.63,8.07,15.11,3.10,12.00,23.05,32.25,54.15,30.59,19.47,2.67,-20.42,-15.67,-25.67,-12.56,-2.28,6.63,21.75,0.79,7.38
RN_sy,,18.75,-6.47,,,-18.68,,-18.01,-20.60,-2.89,-4.07,10.91,5.04,1.98,0.84,-6.54,1.22,6.97,0.58,-10.17,1.24,-2.28,-0.39,4.16,-7.03,-0.17,-4.75,0.49,3.01,1.26,13.74,22.75,12.75,2.05,-7.77,-14.64,-14.89,-6.73,-2.21,-1.96,7.03,-3.29,-0.11,2.95,0.65,8.22
RN_qq,,,,,-2.97,-13.69,17.38,-1.27,-4.89,20.59,-13.09,-19.52,-19.61,-16.48,9.86,1.75,6.00,2.97,-18.26,4.39,12.46,-8.84,-1.94,0.11,-4.74,11.38,2.28,-0.41,1.46,-0.24,11.11,9.41,9.05,16.28,-5.87,0.10,-6.29,-9.87,-0.26,-11.77,10.23,0.73,8.84,0.74,-8.75,7.32
RN_sq,,,,,2.34,-20.38,8.52,-7.28,-0.89,-2.62,7.20,7.20,-6.14,-5.46,6.01,-0.64,1.65,-0.09,-0.32,-11.26,14.55,-3.57,1.61,-7.20,2.25,3.55,-3.05,-2.10,4.81,1.79,8.89,5.66,-3.73,-7.87,-1.59,-2.20,-4.01,0.96,3.18,-1.95,4.80,-8.77,6.56,1.05,2.46,-1.91
CRN,17000,15000,33000,39000,41000,47000,40000,41000,43000,35000,41000,51000,63000,75000,69000,67000,64000,62000,75000,72000,64000,71000,72000,72000,75000,68000,66000,66000,66000,66000,59000,54000,50000,43000,45000,45000,48000,54000,54000,61000,55000,55000,50000,50000,55000,51000
CRN_yy,,-11.76,120.00,,,42.42,,5.13,4.88,-25.53,2.50,24.39,46.51,114.29,68.29,31.37,1.59,-17.33,8.70,7.46,,14.52,-4.00,,17.19,-4.23,-8.33,-8.33,-12.00,-2.94,-10.61,-18.18,-24.24,-34.85,-23.73,-16.67,-4.00,25.58,20.00,35.56,14.58,1.85,-7.41,-18.03,,-7.27
CRN_sy,,-16.39,7.84,,,22.73,,21.82,25.93,2.96,4.84,-8.21,-5.15,-2.16,-1.54,4.88,-0.78,-5.88,,11.63,,1.56,,,6.35,,4.69,-0.72,-1.49,-0.77,-11.94,-18.25,-12.12,-2.33,8.47,17.86,17.24,7.14,3.12,1.52,-6.62,3.70,-0.76,-2.99,,-7.86
CRN_qq,,,,,5.13,14.63,-14.89,2.50,4.88,-18.60,17.14,24.39,23.53,19.05,-8.00,-2.90,-4.48,-3.12,20.97,-4.00,-11.11,10.94,1.41,,4.17,-9.33,-2.94,,,,-10.61,-8.47,-7.41,-14.00,4.65,,6.67,12.50,,12.96,-9.84,,-9.09,,10.00,-7.27
CRN_sq,,,,,-1.82,25.00,-8.15,8.06,1.49,2.21,-6.47,-5.38,4.88,5.43,-5.88,0.78,-0.78,,,12.50,-12.50,3.17,-1.54,,-2.90,-2.99,3.08,,,,-8.53,-5.08,3.57,8.62,1.59,,3.03,-0.74,,1.52,-5.22,,-6.43,,-3.08,2.38
CPZ,71000,59000,87000,82000,73000,91000,91000,96000,108000,83000,81000,91000,91000,101000,107000,107000,101000,95000,111000,115000,111000,114000,118000,114000,125000,121000,111000,111000,107000,114000,110000,110000,104000,92000,99000,95000,90000,92000,92000,100000,80000,73000,56000,51000,70000,71000
CPZ_yy,,-16.90,47.46,,,4.60,,17.07,47.95,-8.79,-10.99,-5.21,-15.74,21.69,32.10,17.58,10.99,-5.94,3.74,7.48,9.90,20.00,6.31,-0.87,12.61,6.14,-5.93,-2.63,-14.40,-5.79,-0.90,-0.90,-2.80,-19.30,-10.00,-13.64,-13.46,,-7.07,5.26,-11.11,-20.65,-39.13,-49.00,-12.50,-2.74
CPZ_sy,,-9.09,-3.33,,,29.89,,10.23,35.00,7.52,-8.41,6.19,-1.39,-2.47,6.12,-2.91,-13.62,-19.83,0.96,12.00,4.35,14.74,7.62,-8.93,14.58,-3.21,1.77,8.33,-3.64,-0.47,,-0.45,6.60,1.90,-2.61,-0.91,-10.62,,-16.52,-5.96,-1.49,17.02,13.90,-2.44,-1.51,-9.55
CPZ_qq,,,,,-10.98,24.66,,5.49,12.50,-23.15,-2.41,12.35,,10.99,5.94,,-5.61,-5.94,16.84,3.60,-3.48,2.70,3.51,-3.39,9.65,-3.20,-8.26,,-3.60,6.54,-3.51,,-5.45,-11.54,7.61,-4.04,-5.26,2.22,,8.70,-20.00,-8.75,-23.29,-8.93,37.25,1.43
CPZ_sq,,,,,-9.09,41.25,,-9.35,11.34,12.50,-19.34,5.10,,11.27,-12.24,,-8.00,3.26,10.53,6.67,-14.29,13.54,3.67,-9.73,7.84,-4.09,9.00,,-4.07,-0.94,9.52,,2.73,-5.31,4.67,-2.68,-7.34,-6.93,,9.63,-2.93,10.55,-3.18,-6.10,-2.00,1.53
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-39.67,-27.46,,,-35.04,,27.04,16.23,120.21,53.06,-2.77,-7.37,-40.72,-37.06,-10.25,1.65,7.63,3.30,-3.49,-2.00,-17.86,-16.21,-8.61,-24.37,3.51,24.90,15.79,40.96,7.14,-4.01,-3.71,-2.52,28.75,21.53,28.95,23.32,-5.34,-6.38,-22.25,-29.97,-28.39,-14.33,-11.20,-14.06,3.03
RZ_sy,,-16.34,7.75,,,-6.42,,-13.36,-21.14,-27.85,-20.36,-19.82,-24.31,-6.48,8.96,17.70,53.78,21.45,-8.27,-23.47,-42.13,-19.39,-11.95,-6.38,4.41,13.20,5.86,22.19,14.45,-7.07,5.14,-1.33,17.70,37.39,46.48,33.56,-26.00,-12.80,-6.81,-1.07,63.32,18.40,9.04,10.25,-1.06,-1.89
RZ_qq,,,,,7.20,-20.07,27.80,16.01,-1.92,51.43,-11.17,-26.30,-6.56,-3.09,-5.69,5.10,5.82,2.61,-9.47,-1.82,7.45,-13.98,-7.66,7.09,-11.08,17.72,11.43,-0.72,8.24,-10.53,-0.16,-0.42,9.58,18.18,-5.76,5.65,4.80,-9.28,-6.79,-12.26,-5.61,-7.24,11.51,-9.05,-8.64,11.21
RZ_sq,,,,,8.54,-13.04,-9.67,1.61,-1.20,-20.44,-0.29,2.30,-6.74,-1.69,16.17,10.51,21.84,-22.36,-12.26,-7.80,-7.87,8.15,-4.16,-1.97,2.76,17.26,-10.38,13.15,-3.75,-4.79,1.40,6.19,14.82,11.13,8.11,-3.18,-36.39,30.96,15.54,2.79,5.02,-5.07,6.41,3.93,-5.76,-5.87
CRZ,41000,67000,93000,122000,114000,143000,112000,96000,98000,65000,73000,99000,106000,109000,116000,110000,104000,102000,112000,114000,106000,124000,134000,125000,141000,119000,107000,108000,100000,111000,112000,112000,102000,87000,92000,87000,83000,91000,98000,112000,118000,128000,115000,126000,138000,124000
