,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFin,-6459000000,-4557000000,6669000000,4825000000,,-4305000000,10968000000,24114000000,,13215000000,32964000000,17675000000,,-16807000000,33455000000,46450000000,,4231000000,38227000000,53906000000,,-2246000000,36429000000,57844000000,,89586000000,109038000000,122659000000,111672000000,109187694000,165445000000,146927374000,119837708000,43213162000,105395404000,106102342000,83740797000,66127861000,80788365000,89301559000,94110915000,66455706000,91776997000,73520355000,87264129000,43260077000,76274570000,72436707000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,64.80,214.53,,,-142.26,,152.67,,572.84,9240.99,-2439.36,,-499.24,-89.99,136.63,,111.71,-5.68,-28.74,,-135.22,-32.51,-30.90,,3223.37,136.98,69.83,,-16.25,28.12,31.45,59.44,-27.93,255.34,2760.57,-3199.81,-6181.23,-62.97,-96.88,102.66,102.16,-44.03,-41.23,-25.67,-45.31,-33.08,-6.98
DebtFinEBITDA_sy,,55.83,1289.54,,,38.30,,-14.49,,-4.34,25.81,89.08,,11.95,-27.52,-31.45,,8.68,-2.37,5.75,,-48.37,-15.82,-31.30,,90.91,0.91,51.48,,-25.36,-7.56,-3.03,33.08,18.12,-1.29,-31.94,4.89,38.47,44.20,55.30,13.25,-30.82,-37.77,-4.31,-0.10,14.09,28.22,-10.59
DebtFinEBITDA_qq,,,,,,,290.71,101.87,,,3667.46,-150.56,,,194.47,85.01,,,661.10,39.78,,,1558.26,43.12,,,10.64,2.57,-19.91,-7.85,69.26,5.23,-2.85,-58.35,734.54,747.12,-205.27,18.29,105.08,-28.61,-10.25,-33.59,31.56,-25.05,13.51,-51.14,60.98,4.19
DebtFinEBITDA_sq,,,,,,,45.91,-38.06,,,91.90,-6.91,,,24.24,-11.95,,,11.61,-4.63,,,81.97,-22.17,,,-3.82,16.83,-39.09,9.06,19.12,22.55,-16.41,-3.20,-0.46,-15.50,28.82,27.78,3.66,-8.99,-6.06,-21.95,-6.75,39.94,-1.93,-10.86,4.80,-2.42
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,22.37,13.43,,,-21.57,,-40.56,,-35.92,-33.15,-25.96,,-7.94,2.29,9.26,,-7.43,-10.36,-18.34,,5.45,8.75,18.63,,10.38,11.76,3.45,,3.00,-3.14,0.29,0.94,0.44,-10.28,-14.31,-18.31,-23.79,-12.96,-3.91,0.15,8.64,9.20,7.06,9.50,10.30,10.37,9.27
SP1_sy,,-0.69,2.83,,,-21.72,,6.99,,-2.21,-28.77,-23.70,,-9.52,19.46,18.70,,7.15,9.66,-2.10,,-0.90,-5.52,-13.40,,-9.91,1.83,21.68,,2.96,1.59,-2.25,20.08,30.74,13.61,6.00,1.20,-13.31,-8.06,-1.01,-7.47,-16.08,-8.51,-24.13,-13.01,-1.15,-10.41,0.92
SP1_qq,,,,,,,-10.91,-14.84,,,-7.06,-5.68,,,3.26,0.75,,,-0.01,-8.21,,,3.12,0.13,,,4.41,-7.31,1.49,4.87,-1.81,-4.03,2.15,4.35,-12.29,-8.34,-2.61,-2.66,0.17,1.18,1.51,5.59,0.69,-0.80,3.82,6.36,0.76,-1.79
SP1_sq,,,,,,,2.24,5.29,,,-25.53,12.78,,,-1.68,12.07,,,0.63,0.04,,,-4.07,-8.29,,,8.43,9.58,-16.42,3.68,6.99,5.44,2.67,12.88,-7.03,-1.62,-1.98,-3.30,-1.40,5.93,-8.38,-12.30,7.49,-12.15,5.04,-0.33,-2.58,-1.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,21.38,12.92,,,-20.70,,-36.87,,-34.17,-32.82,-27.52,,-8.45,1.31,8.04,,-6.29,-9.00,-16.86,,4.16,7.35,16.78,,9.59,10.87,2.34,,1.95,-4.01,-0.10,0.28,-0.35,-10.89,-14.94,-18.78,-23.22,-12.49,-3.82,0.37,7.69,8.81,6.60,8.04,8.91,8.63,8.23
SP2_sy,,-6.44,17.38,,,-11.79,,7.58,,-18.40,-13.60,-12.33,,6.22,35.93,28.26,,5.89,-10.16,-13.89,,-5.63,1.60,-8.92,,-10.90,4.08,9.40,,3.35,-9.87,-3.63,22.45,30.00,25.40,12.28,0.46,-28.77,-23.04,-10.84,-14.25,-1.94,8.00,-10.60,-4.16,-3.07,-10.57,2.14
SP2_qq,,,,,,,-8.86,-12.65,,,-6.99,-5.76,,,2.92,0.50,,,-0.06,-8.18,,,2.99,-0.10,,,4.19,-7.79,1.46,4.59,-1.90,-4.03,1.85,3.93,-12.27,-8.40,-2.75,-1.74,-0.02,0.68,1.48,5.42,1.03,-1.36,2.84,6.27,0.77,-1.73
SP2_sq,,,,,,,-25.71,13.59,,,-21.33,15.25,,,0.68,8.74,,,-14.59,4.23,,,-8.05,-6.57,,,7.42,-1.79,-17.17,18.27,-6.32,5.01,5.25,25.56,-9.63,-5.98,-5.84,-10.97,-2.36,8.92,-9.44,1.81,7.54,-9.83,-2.91,2.96,-0.77,2.98
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-21.76,-1.48,,,5.83,,-42.60,,-7.11,-35.27,56.55,,16.21,-11.78,-63.40,,-27.90,21.56,-23.05,,9.98,-30.55,-27.05,,-46.33,-37.40,92.38,,-6.45,-19.74,-14.11,-38.66,105.38,78.69,-8.42,29.62,-49.50,51.01,63.02,8.17,35.24,-7.29,57.18,53.91,114.16,133.68,14.35
CAR_sy,,22.33,69.84,,,-47.43,,-16.07,,32.00,-2.45,22.42,,70.26,-23.02,35.91,,-57.28,-30.81,-53.52,,61.73,27.74,-1.63,,-20.90,12.26,54.30,,40.41,26.97,29.72,38.52,-9.28,33.16,-28.37,1.81,42.42,-17.04,69.28,11.20,13.03,22.89,-38.74,8.01,-1.18,7.94,100.89
CAR_qq,,,,,,,-25.37,-25.42,,,-47.99,80.37,,,-60.52,-25.17,,,-33.43,-52.63,,,-57.96,-50.25,,,-50.97,52.89,56.28,-20.15,-57.93,63.61,11.62,167.32,-63.40,-16.15,57.99,4.16,9.44,-9.48,4.83,30.22,-24.98,53.47,2.65,81.20,-18.14,-24.90
CAR_sq,,,,,,,51.11,-22.16,,,11.67,-2.31,,,-49.51,72.45,,,-18.21,15.85,,,-35.40,-10.78,,,-8.32,22.63,-10.30,39.23,-17.10,25.28,-4.22,-8.81,21.69,-32.61,36.14,27.57,-29.12,37.52,-10.57,29.67,-22.94,-31.45,57.68,18.64,-15.83,27.58
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-1.39,14.67,,,-6.16,,-2.97,,-0.13,-7.39,-0.76,,-2.57,0.21,-8.45,,-4.77,-5.21,-0.12,,-2.52,0.32,-1.07,,4.68,-0.88,1.83,,-9.75,-7.51,-7.43,-4.60,3.46,0.46,2.57,0.89,-0.08,4.94,-0.28,5.99,-2.85,0.11,2.68,-2.21,-1.85,-5.08,-12.53
QR_sy,,10.39,-7.95,,,-2.51,,-11.27,,-8.47,0.46,-7.56,,-2.51,-6.37,12.24,,-1.83,1.06,-11.13,,8.04,8.41,8.48,,-1.12,9.92,-2.37,,-3.79,-3.58,2.91,7.68,11.25,3.04,-2.28,2.42,-6.44,-11.32,0.30,-2.70,-1.32,3.74,14.86,-4.83,9.52,-3.45,-21.86
QR_qq,,,,,,,-3.47,0.34,,,-10.48,7.52,,,-7.93,-1.77,,,-8.36,3.51,,,-5.70,2.09,,,-10.71,4.89,-3.01,-0.65,-8.49,4.98,-0.05,7.75,-11.14,7.19,-1.69,6.71,-6.67,1.85,4.49,-2.18,-3.83,4.46,-0.48,-1.83,-7.00,-3.74
QR_sq,,,,,,,-11.38,4.33,,,-2.73,-4.01,,,-6.58,15.07,,,-3.83,1.19,,,-3.51,1.26,,,7.28,-10.06,-2.23,1.99,7.51,-4.01,2.30,5.37,-0.43,-8.97,7.23,-3.74,-5.63,2.97,4.01,-2.37,-0.79,13.99,-13.81,12.35,-12.53,-7.74
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-0.44,1.39,,,0.18,,0.19,,-1.76,-0.42,-0.90,,-3.54,-5.61,-3.68,,-4.17,-2.69,-2.09,,2.18,2.58,0.85,,-1.07,-0.68,-2.71,,-2.21,-1.56,-0.11,0.30,2.67,0.32,-0.47,-1.68,-1.40,-1.50,0.16,1.84,-0.22,1.41,2.13,-0.30,-2.08,-2.57,-3.02
CR_sy,,4.12,-4.64,,,2.31,,-6.91,,1.35,-8.33,7.49,,0.40,2.53,1.75,,-0.97,-0.34,-6.64,,7.66,3.81,1.14,,-7.88,-3.36,-2.89,,-2.06,5.99,4.62,9.98,17.25,6.19,7.90,-0.09,-8.41,-4.13,0.20,-0.66,-1.07,2.45,-0.40,9.13,2.61,-6.56,-7.78
CR_qq,,,,,,,1.63,-0.27,,,3.01,-0.75,,,0.80,1.28,,,2.36,1.90,,,2.76,0.19,,,3.16,-1.87,-1.09,-2.34,3.85,-0.42,-0.69,-0.03,1.48,-1.21,-1.89,0.25,1.37,0.46,-0.24,-1.78,3.03,1.17,-2.61,-3.53,2.50,0.70
CR_sq,,,,,,,6.07,-8.06,,,-4.06,7.81,,,-2.03,6.99,,,-1.40,0.23,,,-4.93,-2.36,,,-0.26,-1.88,-1.12,1.21,7.93,-3.15,3.95,7.89,-2.25,-1.58,-3.74,-1.09,2.31,2.87,-4.57,-1.50,5.95,0.01,4.56,-7.38,-3.52,-1.30
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-21.76,-1.48,,,5.83,,-42.60,,-7.11,-35.27,56.55,,16.21,-11.78,-63.40,,-27.90,21.70,-22.68,,11.20,-30.51,-24.28,,-46.78,-35.69,89.52,,-6.56,-21.74,-16.42,-38.06,105.65,79.08,-8.02,30.73,-47.29,52.19,64.92,6.93,33.42,-7.43,57.07,54.64,108.29,133.42,14.72
PP_sy,,29.13,-18.17,,,-12.05,,-64.60,,101.27,47.38,8.70,,-4.35,-28.59,15.77,,-57.28,-52.49,-56.46,,61.73,25.32,2.11,,-18.42,12.84,68.57,,49.47,31.71,13.84,6.06,-14.71,38.83,-20.35,2.73,44.40,-3.36,54.72,8.80,17.53,-4.49,-36.38,8.01,7.03,26.74,97.26
PP_qq,,,,,,,-25.37,-25.42,,,-47.99,80.37,,,-60.52,-25.17,,,-33.36,-52.46,,,-58.36,-48.19,,,-49.68,52.69,52.26,-20.13,-57.85,63.07,12.83,165.19,-63.30,-16.24,60.35,6.93,5.97,-9.23,3.96,33.42,-26.48,54.02,2.35,79.70,-17.60,-24.31
PP_sq,,,,,,,40.36,1.81,,,2.77,-24.91,,,-23.27,21.74,,,-14.66,11.57,,,-33.87,-9.09,,,-8.54,35.81,4.14,15.55,-19.41,17.38,-2.98,-7.08,31.19,-32.66,25.13,30.62,-12.20,7.81,-12.01,41.11,-28.65,-28.18,49.37,39.83,-15.51,11.78
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,5.93,18.77,,,-7.80,,1.69,,-0.05,-2.94,-6.43,,-5.52,1.83,3.56,,1.30,-6.12,2.41,,-5.97,0.78,-3.21,,12.21,-0.10,-3.48,,-8.31,-5.46,-2.51,0.45,-6.25,-2.68,2.78,-3.30,7.85,-0.48,-8.22,3.09,-7.71,-0.53,-4.11,-8.15,-17.67,-19.05,-15.76
RCLR_sy,,7.28,-1.14,,,-15.02,,7.54,,-1.60,-14.10,1.36,,6.06,7.09,-3.74,,-10.24,3.42,4.76,,12.82,3.19,-2.09,,3.26,6.64,-2.53,,-4.62,0.58,-0.06,0.86,-3.37,-2.57,-0.62,-0.11,-4.47,-9.18,-7.60,-8.12,-5.03,-5.77,-0.69,-2.13,2.00,-3.90,-11.95
RCLR_qq,,,,,,,-1.26,2.64,,,-4.11,-1.05,,,3.34,0.63,,,-4.23,9.77,,,2.64,5.42,,,-8.62,1.86,-3.62,2.20,-5.77,5.02,-0.68,-4.62,-2.18,10.91,-6.55,6.37,-9.73,2.28,4.97,-4.77,-2.71,-1.40,0.54,-14.64,-4.33,2.61
RCLR_sq,,,,,,,2.15,1.96,,,-10.83,20.32,,,-9.97,8.15,,,3.73,9.55,,,-5.12,3.94,,,-2.01,-5.00,1.57,0.88,3.33,-5.60,2.51,-3.36,4.18,-3.71,3.04,-7.58,-0.96,-2.03,2.46,-4.47,-1.74,3.25,0.98,-0.44,-7.41,-5.40
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-0.42,5.22,,,-0.59,,-2.20,,-8.57,-4.77,-5.92,,-13.04,-17.27,-10.62,,-18.02,-11.46,-9.56,,11.40,11.95,5.23,,-4.12,-1.72,-10.55,,-10.87,-6.73,-0.43,1.49,14.46,0.30,-3.78,-9.84,-9.00,-7.92,0.26,9.28,-0.28,7.49,10.22,-0.45,-10.48,-10.69,-11.90
KP_sy,,27.10,-22.88,,,10.66,,-26.76,,-8.77,-23.77,33.18,,6.75,44.45,13.96,,-6.09,-9.10,-13.09,,32.96,20.54,5.18,,-24.65,-6.13,-14.96,,-13.25,6.96,17.89,50.26,54.48,13.04,17.50,-11.63,-23.94,-28.28,-21.74,-12.06,-10.86,6.78,7.99,9.24,12.80,-6.63,-8.66
KP_qq,,,,,,,4.44,-1.78,,,8.78,-2.96,,,3.48,4.85,,,11.75,7.09,,,12.30,0.67,,,15.10,-8.37,-4.81,-11.22,20.45,-2.18,-2.98,0.13,5.55,-6.17,-9.09,1.06,6.80,2.17,-0.90,-7.78,15.12,4.76,-10.50,-17.07,14.85,3.35
KP_sq,,,,,,,-11.05,-16.98,,,-25.67,45.04,,,0.59,14.43,,,-2.65,9.41,,,-11.74,-4.54,,,9.95,-13.52,-10.33,1.75,35.56,-4.68,14.29,4.61,-0.81,-0.91,-14.05,-9.97,-6.47,8.12,-3.41,-8.74,12.05,9.35,-2.29,-5.77,-7.25,6.97
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-0.81,11.43,,,11.36,,5.13,,-14.97,23.01,13.48,,18.38,-15.23,4.48,,-19.93,-17.44,-29.82,,2.65,9.48,13.85,,-6.56,-6.10,-9.28,,0.85,-2.52,8.18,18.16,11.60,6.24,-5.67,-11.67,-9.07,0.81,16.26,15.42,14.76,7.43,-5.56,-9.54,-14.13,-22.99,-21.70
PKKO_sy,,33.70,-17.34,,,36.45,,-47.01,,-30.60,-37.80,-0.64,,,-24.89,-8.40,,-5.22,18.17,1.57,,65.31,14.36,-16.25,,-40.12,-42.79,-31.21,,-25.36,3.90,59.25,28.19,46.13,19.75,-20.43,-7.05,6.24,26.30,60.54,44.08,44.93,-11.57,6.68,24.35,-26.64,-8.88,-45.53
PKKO_qq,,,,,,,-11.35,-5.01,,,28.24,-12.37,,,-8.17,8.01,,,-5.31,-8.19,,,0.99,-4.53,,,1.49,-7.76,-1.14,8.97,-1.90,2.37,7.98,2.92,-6.62,-9.11,1.11,5.95,3.53,4.82,0.38,5.34,-3.08,-7.85,-3.85,,-13.08,-6.31
PKKO_sq,,,,,,,43.09,-40.99,,,28.24,-5.73,,,-3.68,14.96,,,20.10,-1.19,,,-16.91,-27.64,,,-20.62,-12.99,23.88,-12.77,10.50,33.38,-0.28,-0.56,-9.45,-11.38,16.49,13.65,7.65,12.64,4.55,14.32,-34.32,35.89,21.87,,-18.41,-18.77
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-6.32,-19.13,,,19.87,,0.85,-21.90,-11.39,-41.01,-19.79,-5.26,-7.65,20.96,-18.76,-4.92,-5.46,0.35,18.40,-15.91,3.36,4.04,4.71,33.52,6.34,-0.74,-2.19,-7.32,-5.56,-7.42,-12.17,-22.63,-10.00,-14.46,-3.44,6.96,-1.69,6.48,0.41,1.61,0.09,5.86,18.02,21.90,29.23,42.96,29.95
RN_sy,,-21.82,10.70,,,-4.87,,-16.17,-13.73,-1.93,-2.28,0.90,2.06,-7.10,21.54,21.71,38.54,10.24,6.22,-3.16,-9.41,-1.01,-4.01,0.04,-2.67,0.03,-0.82,-2.27,-3.56,-1.98,-5.15,-3.78,2.00,8.40,6.11,6.09,5.49,3.26,7.03,13.46,10.55,-0.19,5.39,6.17,2.70,9.56,1.26,1.23
RN_qq,,,,,14.37,-14.49,13.27,-8.96,-11.43,-2.97,-24.60,23.79,4.61,-5.42,-1.24,-16.86,22.43,-5.96,4.83,-1.91,-13.05,15.60,5.52,-1.27,10.87,-7.93,-1.51,-2.70,5.05,-6.19,-3.44,-7.70,-7.46,9.12,-8.22,4.19,2.50,0.30,-0.59,-1.75,3.73,-1.20,5.14,9.54,7.14,4.74,16.31,-0.43
RN_sq,,,,,-9.05,11.25,-16.55,-0.72,-6.41,26.47,-16.85,2.51,-5.33,15.11,8.80,2.65,7.77,-8.40,4.83,-6.41,0.81,0.09,1.65,-2.47,-1.92,2.86,0.79,-3.89,-3.21,4.54,-2.46,-2.51,2.60,11.10,-4.52,-2.53,2.02,8.75,-1.03,3.32,-0.59,-1.82,4.51,4.09,-3.84,4.74,-3.41,4.06
CRN,41000,44000,54000,44000,38000,45000,40000,44000,49000,51000,67000,54000,52000,55000,56000,67000,55000,58000,55000,56000,65000,56000,53000,54000,49000,53000,54000,55000,52000,56000,58000,63000,68000,62000,68000,65000,63000,63000,64000,65000,62000,63000,60000,55000,51000,49000,42000,42000
CRN_yy,,7.32,22.73,,,-16.67,,,28.95,13.33,67.50,22.73,6.12,7.84,-16.42,24.07,5.77,5.45,-1.79,-16.42,18.18,-3.45,-3.64,-3.57,-24.62,-5.36,1.89,1.85,6.12,5.66,7.41,14.55,30.77,10.71,17.24,3.17,-7.35,1.61,-5.88,,-1.59,,-6.25,-15.38,-17.74,-22.22,-30.00,-23.64
CRN_sy,,26.80,-10.57,,,6.36,,,15.38,0.85,1.43,-1.41,-1.33,8.47,-16.90,-17.86,-28.38,-9.38,-6.78,2.61,11.32,1.72,4.55,,1.69,-0.85,-0.87,3.39,5.00,2.56,7.89,3.28,-3.17,-8.33,-5.69,-5.56,-4.92,-2.73,-7.76,,-8.62,,-4.67,-3.92,-3.77,-9.26,-0.98,
CRN_qq,,,,,-13.64,18.42,-11.11,10.00,11.36,4.08,31.37,-19.40,-3.70,5.77,1.82,19.64,-17.91,5.45,-5.17,1.82,16.07,-13.85,-5.36,1.89,-9.26,8.16,1.89,1.85,-5.45,7.69,3.57,8.62,7.94,-8.82,9.68,-4.41,-3.08,,1.59,1.56,-4.62,1.61,-4.76,-8.33,-7.27,-3.92,-14.29,
CRN_sq,,,,,9.24,-10.00,19.66,1.43,5.63,-21.33,20.34,-1.41,5.71,-13.51,-7.81,-2.54,-7.83,9.43,-5.17,7.27,,,-2.54,2.61,1.69,-2.50,-2.56,7.02,3.28,-4.76,2.50,2.44,-3.17,-9.84,5.45,2.59,-2.52,,,-4.67,3.92,1.89,-5.56,-3.92,4.08,-3.92,3.06,
CPZ,60000,61000,63000,54000,47000,57000,51000,56000,63000,65000,86000,71000,68000,74000,74000,88000,72000,76000,74000,75000,87000,77000,72000,74000,67000,69000,71000,73000,71000,77000,81000,88000,95000,89000,97000,93000,92000,90000,90000,94000,90000,93000,88000,81000,78000,79000,71000,74000
CPZ_yy,,1.67,3.28,,,-9.52,,3.70,34.04,14.04,68.63,26.79,7.94,13.85,-13.95,23.94,5.88,2.70,,-14.77,20.83,1.32,-2.70,-1.33,-22.99,-10.39,-1.39,-1.35,5.97,11.59,14.08,20.55,33.80,15.58,19.75,5.68,-3.16,1.12,-7.22,1.08,-2.17,3.33,-2.22,-13.83,-13.33,-15.05,-19.32,-8.64
CPZ_sy,,1.34,-1.99,,,9.46,,14.69,7.14,13.58,-2.97,-2.46,17.78,14.67,-3.06,-8.08,-21.23,-23.22,,-1.10,4.19,4.32,-11.36,-15.56,-10.34,-4.73,11.54,17.11,15.38,9.32,-4.02,-3.37,-1.11,-10.23,4.79,0.58,-2.81,2.53,-4.57,-16.76,-12.14,-3.70,-6.59,11.11,-1.32,1.28,1.28,2.50
CPZ_qq,,,,,-12.96,21.28,-10.53,9.80,12.50,3.17,32.31,-17.44,-4.23,8.82,,18.92,-18.18,5.56,-2.63,1.35,16.00,-11.49,-6.49,2.78,-9.46,2.99,2.90,2.82,-2.74,8.45,5.19,8.64,7.95,-6.32,8.99,-4.12,-1.08,-2.17,,4.44,-4.26,3.33,-5.38,-7.95,-3.70,1.28,-10.13,4.23
CPZ_sq,,,,,-5.08,-3.57,24.69,0.50,-11.33,2.22,6.52,1.02,7.07,-0.47,,-4.21,-8.24,-2.99,8.64,2.27,-3.33,-2.87,-7.69,-2.56,2.63,3.21,8.07,2.30,1.12,-2.22,-5.11,2.99,3.49,-11.24,10.76,-1.14,,-6.36,,-13.77,5.56,2.63,,2.56,-6.25,5.33,,3.80
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-3.20,36.97,,,-13.57,,-19.42,-37.72,-16.70,-43.52,-22.60,-8.46,-12.47,26.67,-15.32,-0.91,0.92,-2.76,19.98,-14.84,-6.29,-4.01,-8.01,17.43,14.04,7.70,11.50,2.02,-13.54,-18.03,-27.28,-35.22,-21.47,-20.98,-4.66,9.41,5.86,16.48,4.23,6.51,-1.45,0.06,13.55,11.48,17.73,23.51,5.10
RZ_sy,,-5.73,-5.89,,,-11.36,,19.57,6.60,14.52,24.18,-15.79,-19.77,-19.08,-24.60,22.40,26.82,16.17,30.85,8.12,8.83,20.95,22.10,21.15,19.99,-9.07,-14.18,-6.26,-28.60,-15.84,-19.00,-22.00,-7.47,-1.10,14.04,9.17,11.87,14.13,-3.07,-16.79,-17.55,11.29,12.42,29.62,39.10,6.23,-2.81,-9.72
RZ_qq,,,,,14.48,-25.78,6.64,-11.07,-11.51,-0.73,-27.69,21.85,4.65,-5.08,4.65,-18.54,22.47,-3.33,0.83,0.50,-13.07,6.38,3.28,-3.68,10.95,3.32,-2.45,-0.29,1.52,-12.44,-7.52,-11.54,-9.57,6.15,-6.94,6.73,3.77,2.71,2.39,-4.49,6.04,-4.96,3.96,8.39,4.10,0.37,9.06,-7.77
RZ_sq,,,,,13.16,-2.70,-3.91,13.01,0.89,4.53,4.19,-23.36,-3.88,5.42,-2.91,24.42,-0.41,-3.43,9.36,2.81,0.24,7.33,10.39,2.01,-0.72,-18.67,4.20,11.41,-24.37,-4.13,0.28,7.29,-10.29,2.46,15.64,2.70,-8.07,4.54,-1.79,-11.83,-8.92,41.11,-0.79,1.66,-2.26,7.76,-9.23,-5.57
CRZ,23000,24000,18000,17000,15000,20000,19000,21000,24000,24000,34000,28000,26000,28000,27000,33000,27000,28000,27000,27000,31000,29000,28000,30000,27000,26000,26000,27000,26000,30000,32000,36000,40000,38000,41000,38000,37000,36000,35000,37000,35000,36000,35000,32000,31000,31000,28000,31000
CRZ_yy,,4.35,-25.00,,,11.11,,23.53,60.00,20.00,78.95,33.33,8.33,16.67,-20.59,17.86,3.85,,,-18.18,14.81,3.57,3.70,11.11,-12.90,-10.34,-7.14,-10.00,-3.70,15.38,23.08,33.33,53.85,26.67,28.12,5.56,-7.50,-5.26,-14.63,-2.63,-5.41,,,-13.51,-11.43,-13.89,-20.00,-3.12
CRZ_sy,,5.05,7.69,,,11.61,,-16.55,-5.74,-12.00,-19.85,18.97,23.48,23.64,10.48,-18.84,-21.13,,,-14.29,-15.18,-17.95,-16.98,-11.46,-9.47,10.42,,8.24,4.65,18.87,43.18,28.26,44.44,3.97,-12.70,-8.47,-9.23,-14.50,3.64,-4.63,20.34,,,-2.91,-28.17,-5.00,-1.96,4.00
CRZ_qq,,,,,-11.76,33.33,-5.00,10.53,14.29,,41.67,-17.65,-7.14,7.69,-3.57,22.22,-18.18,3.70,-3.57,,14.81,-6.45,-3.45,7.14,-10.00,-3.70,,3.85,-3.70,15.38,6.67,12.50,11.11,-5.00,7.89,-7.32,-2.63,-2.70,-2.78,5.71,-5.41,2.86,-2.78,-8.57,-3.12,,-9.68,10.71
CRZ_sq,,,,,-12.23,2.46,4.80,-11.45,-0.86,,-4.55,31.43,2.90,-4.23,-14.71,-3.45,,4.46,-9.40,,-1.04,1.05,-8.33,-3.41,1.18,23.26,,4.55,-2.17,40.00,,-6.35,10.17,0.77,-16.03,-1.82,9.26,-5.08,1.79,-9.65,37.86,-29.58,2.00,-1.96,2.00,,5.26,4.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-0.34,-5.26,,,9.69,,-3.58,-25.34,-11.23,-40.68,-21.20,-6.93,-10.44,20.94,-15.60,-1.23,1.05,3.25,20.98,-14.08,0.34,1.68,-0.19,27.28,9.81,3.02,2.39,-4.12,-8.52,-11.11,-15.85,-24.96,-13.63,-17.45,-5.85,3.65,0.24,9.38,0.52,2.61,-3.42,1.34,13.77,14.76,17.94,25.17,11.95
RMO_sy,,-7.00,-0.84,,,-16.80,,6.73,2.31,12.75,16.61,-4.73,-4.76,-11.27,-5.39,17.46,25.80,22.48,29.38,-3.96,-6.38,1.49,8.22,16.58,12.25,2.20,-9.16,-7.96,-4.21,-7.08,-5.78,-4.76,-6.49,5.28,3.95,7.96,9.99,12.13,10.96,3.06,-4.23,-5.76,-8.26,-6.30,2.48,2.61,3.08,6.71
RMO_qq,,,,,14.37,-17.94,12.28,-8.51,-11.43,-2.43,-24.97,21.54,4.61,-6.12,1.32,-15.19,22.43,-3.96,3.53,-0.62,-13.05,12.16,4.92,-2.45,10.87,-3.23,-1.57,-3.04,3.82,-7.67,-4.36,-8.21,-7.42,6.27,-8.60,4.69,1.92,2.78,-0.27,-3.78,4.04,-3.25,4.65,8.01,4.94,-0.57,11.06,-3.40
RMO_sq,,,,,1.16,-4.10,-7.78,19.30,-3.03,5.68,-4.62,-2.53,-3.05,-1.55,1.70,21.01,3.83,-4.14,7.43,-10.18,1.22,3.92,14.54,-3.24,-2.53,-5.40,1.81,-1.95,1.43,-8.23,3.24,-0.89,-0.40,3.32,1.93,2.94,1.46,5.33,0.86,-4.39,-5.72,3.65,-1.81,-2.34,3.12,3.78,-1.37,1.10
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
