,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,98.11,-140.39,-734.42,,,,104.87,124.60,177.36,,-1125.41,-1448.81,73.24,,76.04,94.62,-152.01,-474.94,-94.87,-78.21,-96.76,421.90,55.47,249.35,65.49,-106.98,24.87,-117.29,-808.17,-152.33,-26.60,-133.96,83.90,57.96,-300.09,729.44,819.99,3578.21,-57.29,-284.42,-102.42,-110.85,73.67,95.21,-847.49
DebtFinEBITDA_sy,,38.34,2.96,-2.68,,,,134.15,94.64,135.80,,-299.56,-687.95,-273.84,,-53.61,25.54,109.46,8.57,-50.95,-0.12,-1070.52,73.18,36.85,7.96,40.68,23.66,-3.41,-9.44,-35.14,58.16,38.28,74.80,53.40,-61.79,-160.47,-156.77,24.50,-1.66,100.18,-23.28,28.03,89.65,3050.00,7.70,412.26
DebtFinEBITDA_qq,,,,,16.40,73.39,63.62,160.17,322.45,-16.35,,,-455.68,110.74,-112.70,-215.97,-24.88,-3.80,-40.37,-7.09,-14.21,-14.61,329.65,-114.82,483.02,-126.48,53.58,-59.56,11.87,-1291.14,87.10,19.95,-62.88,4.25,66.32,-661.79,356.25,9.52,62.68,-134.45,-200.46,98.56,-629.29,16.40,45.40,-184.59
DebtFinEBITDA_sq,,,,,-286.13,53.19,-173.95,106.90,-160.60,412.79,,,-139.27,30.99,-194.64,68.43,-15.98,108.76,-2949.02,47.87,23.07,15.05,21.27,-22.73,-12.12,45.25,-1.33,-66.26,-18.66,32.40,68.63,-145.27,51.54,-24.98,-8.92,-294.87,52.23,63.25,-46.66,100.71,-32406.25,78.55,78.90,315.38,-1046.63,172.58
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,419.38,6.15,22.67,,,,-46.63,-53.38,-36.70,,-41.90,-24.83,11.34,,127.79,82.18,57.09,3.21,-21.55,-34.85,-53.18,-56.92,-55.98,-11.72,-0.98,3.07,33.59,-26.79,-19.65,-25.57,23.42,36.55,26.84,36.50,-27.68,-33.13,-28.65,-29.40,-5.11,-12.87,21.72,30.60,13.08,32.03,-3.78
SP1_sy,,14.13,-18.19,-4.57,,,,-1.35,-6.87,-9.17,,-11.38,-6.77,-0.31,,8.72,5.93,-5.04,-9.14,15.99,-3.34,10.54,-59.49,-21.82,2.51,-14.48,-11.86,9.08,-2.01,-4.41,-9.46,-8.18,-9.98,5.15,-2.20,-1.40,-12.88,-4.51,-0.13,-2.12,3.69,-6.52,-7.19,-4.44,0.99,-2.71
SP1_qq,,,,,9.15,-38.02,-16.10,-5.98,-4.66,-15.84,,,23.36,24.64,45.28,1.98,-1.34,7.48,-4.56,-22.49,-18.06,-22.76,-12.18,-20.80,64.34,-13.36,-8.59,2.64,-9.94,-4.91,-15.32,70.20,-0.36,-11.68,-8.88,-9.82,-7.88,-5.76,-9.83,21.21,-15.41,31.65,-3.25,4.96,-1.24,-4.06
SP1_sq,,,,,7.60,-2.87,45.84,-35.27,1.58,-5.28,,,6.86,1.29,200.41,-66.56,4.12,-9.20,187.42,-57.32,-13.24,3.85,5.32,-17.61,13.76,-13.36,8.55,1.96,2.19,-15.48,2.81,3.39,0.19,-1.27,-4.37,4.23,-11.48,8.21,0.02,2.16,-6.22,-2.44,-0.69,5.18,-0.89,-6.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,419.38,6.92,22.30,,,,-45.76,-52.90,-35.43,,-42.26,-25.13,9.38,,125.63,81.80,56.23,3.34,-21.45,-34.76,-53.13,-56.87,-56.12,-9.68,0.47,14.03,35.08,-28.14,-18.09,-30.06,28.27,42.21,27.93,36.86,-28.87,-34.06,-29.36,-29.74,-5.43,-12.77,17.78,39.20,21.19,40.45,6.98
SP2_sy,,9.91,-10.63,-8.26,,,,-1.41,-9.56,-7.40,,-10.95,-2.47,-6.83,,11.33,2.28,4.69,-8.90,10.78,-1.44,1.92,-59.22,-21.81,-3.20,-9.12,-9.67,9.63,2.81,-7.76,-3.46,0.23,-4.29,0.93,-5.87,-10.80,-12.75,3.60,5.55,-2.92,0.49,-10.38,-11.89,-4.75,7.60,-2.72
SP2_qq,,,,,8.73,-37.58,-15.78,-5.10,-5.59,-14.42,,,22.42,25.01,44.16,2.27,-1.37,7.43,-4.64,-22.27,-18.08,-22.82,-12.25,-20.91,68.62,-14.15,-0.41,-6.31,-10.30,-2.14,-14.95,71.83,-0.55,-11.97,-9.02,-10.69,-7.81,-5.70,-9.51,20.22,-14.97,27.33,6.95,4.67,-1.46,-3.01
SP2_sq,,,,,5.95,-1.82,34.72,-29.64,-2.82,0.53,,,6.44,-3.97,197.74,-63.42,-2.22,-1.70,159.11,-55.52,-13.00,1.64,3.66,-14.70,7.70,-4.57,3.04,3.52,1.00,-14.38,7.83,7.48,-3.55,-9.71,0.56,1.86,-5.66,7.21,2.45,-6.31,-2.34,-4.38,0.72,1.28,10.32,-13.55
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-55.65,110.19,562.30,,,,-90.00,-98.28,-90.78,,-64.71,54.17,1.42,,1137.93,1826.88,1182.81,196.01,41.17,-1.50,-38.61,-36.99,-62.15,-78.41,-18.67,15.33,36.19,11.84,-43.94,-57.47,17.91,806.86,412.64,139.45,-30.12,-85.90,-78.71,-90.07,42.95,-50.93,61.01,1236.57,105.01,1026.37,316.43
CAR_sy,,-31.47,84.34,17.25,,,,2.73,-1.73,9.86,,-2.34,-3.85,26.98,,-32.86,-22.55,-38.81,2.30,45.75,-16.11,3.60,-50.96,9.38,16.66,12.45,-8.89,22.51,-0.30,9.44,-30.27,-38.07,-31.99,-32.30,7.71,81.57,10.22,39.30,10.19,-5.53,13.71,-6.91,9.80,-12.39,50.51,23.16
CAR_qq,,,,,22.67,-65.49,-58.18,-43.51,-78.88,84.87,,,-7.74,21.62,310.29,168.90,43.60,-19.03,-5.32,28.25,0.20,-49.54,-2.82,-22.97,-42.84,90.07,37.80,-9.04,-53.06,-4.72,4.53,152.20,261.04,-46.14,-51.18,-26.41,-27.16,-18.67,-77.22,959.50,-75.00,166.90,89.06,62.51,37.36,-1.33
CAR_sq,,,,,59.54,-35.36,112.68,-53.16,52.61,-27.74,,,50.25,-4.56,81.95,-74.26,73.30,-24.59,204.19,-63.34,-0.25,-6.88,43.99,-18.22,6.38,-10.24,16.67,9.96,-13.42,-1.47,-25.66,-2.34,-4.93,-1.91,18.26,64.63,-42.29,23.98,-6.45,41.14,-30.53,1.50,10.34,12.61,19.35,-16.95
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,97.27,11.64,136.62,,,,-48.05,-62.81,-75.23,,-67.11,-42.17,11.59,,208.87,237.34,132.75,64.33,28.93,-26.47,-56.13,-67.31,-76.63,-50.19,42.91,148.44,135.18,-6.66,-50.23,-86.85,106.69,394.33,216.04,786.75,-64.82,-84.98,-80.46,-85.94,-16.78,-25.13,69.54,318.63,175.04,564.12,255.43
QR_sy,,19.39,38.84,-8.55,,,,-13.43,-5.42,-23.52,,-3.60,4.43,7.88,,2.69,-11.65,-12.72,4.20,15.30,-1.50,5.59,-17.63,-17.96,-15.30,-8.17,-16.38,9.83,-5.92,-10.12,-16.96,-7.07,-10.10,-3.09,-1.04,-14.97,-4.86,5.75,14.00,12.11,2.14,-5.54,-2.95,7.32,21.83,0.29
QR_qq,,,,,11.30,3.91,-22.89,-41.74,-20.31,-30.80,,,40.11,33.53,34.30,22.93,53.02,-7.87,-5.17,-3.56,-12.73,-45.03,-29.34,-31.06,86.02,57.71,22.84,-34.74,-26.17,-15.91,-67.55,926.01,76.58,-46.24,-8.96,-59.29,-24.63,-30.06,-34.49,140.97,-32.19,58.38,61.75,58.32,63.74,-15.24
QR_sq,,,,,20.06,0.86,79.06,-60.07,31.17,-18.45,,,42.10,-15.76,24.95,-31.35,22.25,-16.77,49.17,-24.04,4.43,-10.77,16.37,-24.34,7.81,-3.26,5.96,-0.62,-7.65,-7.58,-2.10,11.21,-10.65,-0.38,-0.03,-4.44,-0.03,10.74,7.76,-6.03,-8.92,2.41,10.73,3.92,3.40,-15.70
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,80.18,17.43,133.45,,,,-44.13,-59.09,-66.59,,-57.29,-38.04,-12.96,,134.11,200.72,124.95,60.06,28.30,-19.23,-47.47,-65.24,-74.74,-58.27,15.77,125.65,116.06,0.16,-48.48,-73.61,97.34,386.69,211.72,370.79,-57.80,-84.35,-78.18,-84.47,-28.37,-27.47,66.53,331.61,217.01,626.40,235.05
CR_sy,,-2.31,37.84,-5.89,,,,-6.91,0.03,-1.19,,-0.60,0.83,-11.17,,-4.52,-14.27,-6.56,4.81,23.15,-2.62,9.27,-14.35,-20.97,-4.76,-23.27,-19.29,4.09,-9.23,4.16,-6.21,-6.60,-6.53,-10.64,-6.03,-8.35,-6.71,-1.32,4.98,10.68,-7.53,-1.88,3.88,1.21,28.68,6.63
CR_qq,,,,,12.40,6.97,-19.14,-42.53,-17.71,-12.63,,,19.38,22.74,32.45,20.62,53.35,-8.19,-5.75,-3.32,-3.46,-40.29,-37.64,-29.72,59.46,65.66,21.55,-32.71,-26.08,-14.79,-37.74,403.22,82.30,-45.42,-5.96,-54.89,-32.40,-23.91,-33.06,108.02,-31.56,74.72,73.50,52.78,56.84,-19.41
CR_sq,,,,,26.92,-1.56,59.56,-53.30,36.38,-2.76,,,38.34,-14.33,18.75,-32.16,24.21,-6.63,33.20,-20.29,-1.78,4.78,4.41,-26.45,18.37,-15.58,9.82,-5.14,3.21,-3.13,-1.11,-5.53,3.28,-7.39,3.99,-7.87,5.14,-2.03,10.63,-2.87,-12.16,3.95,17.12,-5.36,11.68,-13.86
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-55.65,110.19,822.61,,,,-85.96,-92.79,-95.22,,-80.99,-61.05,-13.26,,1142.96,1855.91,1149.34,195.33,36.66,-1.29,-38.95,-39.10,-62.95,-79.91,-21.63,13.57,36.18,12.06,-43.85,-57.48,17.64,803.49,411.80,138.93,-30.12,-85.90,-78.71,-90.07,42.90,-50.93,61.01,1237.48,105.21,1026.37,316.43
PP_sy,,-22.98,74.14,24.74,,,,-8.81,-3.27,-7.61,,5.63,2.48,21.86,,-15.30,-31.18,-12.11,1.65,49.59,22.35,-2.91,-32.27,-15.87,-1.35,-10.42,-12.65,22.79,-2.40,28.07,-17.87,-12.50,-34.35,-34.47,-13.09,12.45,2.41,50.90,42.49,8.56,15.08,-27.63,-23.24,-16.17,17.41,19.51
PP_qq,,,,,-11.94,-16.57,-60.72,-51.34,-54.78,-44.71,,,-7.35,23.12,304.26,169.54,45.80,-21.36,-4.44,24.73,5.31,-51.36,-4.68,-24.13,-42.89,89.74,38.13,-9.03,-53.00,-4.92,4.59,151.71,260.95,-46.14,-51.18,-26.38,-27.19,-18.67,-77.22,959.50,-75.00,166.90,89.19,62.56,37.22,-1.33
PP_sq,,,,,75.25,-34.26,65.21,-52.09,85.92,-37.22,,,80.38,-25.34,70.47,-63.10,46.57,-4.67,97.17,-45.70,19.88,-24.36,37.56,-32.56,40.58,-31.31,34.14,-5.20,11.74,-9.87,-13.98,1.00,-16.16,-10.04,14.09,30.69,-23.65,32.55,7.73,-0.43,-19.06,-16.65,14.27,8.75,13.36,-15.16
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,249.40,-15.46,-11.10,,,,43.22,-5.37,-49.83,,-61.83,-50.33,2.61,,84.72,121.73,56.91,33.64,18.97,-43.52,-64.39,-84.97,-85.77,-1.60,99.44,489.05,323.28,-26.16,-52.88,-87.03,195.92,258.31,122.83,822.36,-81.14,-85.64,-86.02,-85.78,-80.94,-78.55,120.29,89.97,750.88,1406.31,131.67
RCLR_sy,,16.83,8.35,-7.93,,,,-1.32,-0.09,-5.36,,-3.05,6.54,3.20,,-6.44,-10.60,-0.76,-4.06,23.21,10.55,-1.47,-7.84,-19.48,-11.25,-0.44,-9.34,1.46,-8.84,-18.77,-2.59,12.27,3.39,14.94,-6.91,-24.53,-9.37,-20.21,-7.72,5.33,-11.39,2.08,5.38,13.10,24.30,0.28
RCLR_qq,,,,,50.97,36.83,9.61,-36.74,-0.25,-27.45,,,29.82,49.86,8.51,-12.50,55.83,6.05,-7.58,-22.10,-26.02,-33.15,-60.99,-26.25,411.64,35.50,15.21,-47.01,-10.75,-13.53,-68.27,1108.64,8.07,-46.23,31.33,-75.29,-17.70,-47.67,33.64,-66.89,-7.37,437.37,15.25,48.32,63.99,-17.35
RCLR_sq,,,,,1.99,1.44,35.75,-29.74,3.27,-3.91,,,13.48,-6.92,20.27,-26.35,8.43,3.33,16.26,-5.41,-2.71,-7.91,8.74,-17.36,7.23,3.32,-0.98,-7.51,-3.65,-7.94,18.74,6.60,-11.27,2.34,-3.84,-13.57,6.55,-9.89,11.21,-1.35,-10.36,3.81,14.80,5.88,-1.49,-16.25
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,672.60,19.08,51.98,,,,-37.67,-48.10,-50.45,,-84.52,-53.94,-2.64,,657.53,231.82,101.18,24.16,-6.15,-33.33,-65.66,-85.79,-116.98,-49.70,6.38,175.68,294.47,-66.07,-80.51,-143.64,124.22,467.02,539.56,301.19,-76.38,-98.34,-118.43,-172.16,-67.91,-1766.67,282.28,218.67,697.42,301.67,100.00
KP_sy,,8.03,34.49,-20.22,,,,10.13,-4.26,-11.04,,-26.90,-17.99,-12.16,,12.05,6.68,9.85,11.16,22.25,-3.22,-0.35,-36.16,-21.79,-4.25,-22.31,-16.17,1.59,0.54,-3.53,-5.03,1.57,1.76,-15.66,-25.09,-31.02,-38.88,-4.39,11.51,9.94,-4.03,-19.12,-16.10,-1.06,30.66,6.74
KP_qq,,,,,4.94,-17.04,-14.12,-16.64,-12.62,-20.78,,,159.93,67.46,55.82,11.69,13.86,1.53,-3.83,-15.58,-19.12,-47.71,-60.19,-200.86,339.57,10.60,3.16,-28.85,-58.21,-36.47,-331.04,465.52,5.69,-28.35,-27.32,-57.09,-92.56,-894.44,-184.62,119.08,-486.27,186.89,85.29,28.23,-2.31,-13.83
KP_sq,,,,,22.37,-2.83,46.44,-36.75,6.38,-9.71,,,19.35,-3.29,60.56,-39.54,13.63,-0.42,62.47,-33.50,-10.04,2.52,4.09,-18.53,10.13,-16.81,12.32,-1.27,8.98,-20.17,10.57,5.59,9.18,-33.84,-1.79,-2.77,-3.25,3.49,14.55,-4.15,-15.54,-12.78,18.83,13.04,11.53,-28.75
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,872.45,44.27,579.46,,,,-61.76,-61.68,-62.01,,-89.97,-71.12,-25.28,,392.19,78.22,1.63,-7.71,-10.15,-23.72,-51.64,-77.14,-123.29,-30.69,-4.64,105.20,278.17,-21.05,-56.96,-188.19,162.91,124.62,462.63,272.36,-1.23,-68.56,-143.59,-265.32,-46.18,-1208.90,193.17,157.26,56.45,124.16,311.99
PKKO_sy,,-9.03,53.50,38.45,,,,-13.19,-11.12,-6.04,,16.91,-1.14,-5.11,,-26.84,-10.07,-8.57,68.00,22.65,-11.28,-18.90,-29.93,-41.90,-27.82,-37.76,-43.21,-20.68,-18.66,-0.86,-3.49,21.43,10.04,10.82,7.01,13.15,-4.90,-21.89,16.83,-5.35,-17.39,-21.31,-44.77,-35.98,-19.45,66.79
PKKO_qq,,,,,-11.10,-31.24,-30.74,-9.68,-10.91,-31.84,,,156.53,76.33,23.77,-12.09,-7.11,0.55,12.39,-14.41,-21.14,-36.26,-46.86,-187.20,334.67,-12.30,14.35,-24.29,3.98,-52.19,-334.31,325.71,-11.16,19.75,-28.22,29.35,-71.72,-266.05,-172.22,142.11,-682.55,113.95,67.32,15.05,-10.04,137.90
PKKO_sq,,,,,16.63,-7.91,100.68,-59.72,19.40,-2.64,,,0.97,-6.55,-30.26,11.17,24.13,-5.00,28.15,-18.84,-10.22,-13.15,10.72,-32.71,11.54,-25.10,1.01,-6.01,14.39,-8.72,-1.67,18.26,3.67,-8.07,-5.05,25.05,-12.87,-24.50,42.02,1.31,-23.95,-28.09,-0.32,17.43,-4.30,48.89
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-42.09,18.84,42.71,,,,-35.48,-33.98,-29.47,-44.55,-35.28,-2.99,18.41,126.65,126.74,79.44,80.88,6.61,-4.39,-1.83,-22.05,-3.83,27.76,30.49,32.59,7.55,-24.98,-58.58,-40.81,-29.71,93.95,274.69,113.57,86.92,-68.19,-89.59,-32.01,-5.65,104.45,466.61,221.17,183.61,198.06,190.16,-41.10
RN_sy,,-19.95,23.75,-0.67,,,,-3.96,-5.65,-5.35,-10.96,-4.81,4.59,3.52,11.46,1.17,-10.50,-6.40,-10.44,3.20,10.78,4.28,5.00,3.33,0.28,6.37,-3.22,0.36,0.78,-0.81,5.51,-2.01,3.24,2.65,-2.44,-4.27,-6.00,-6.86,6.37,6.60,8.36,11.42,2.11,11.43,8.89,0.96
RN_qq,,,,,-17.66,-13.95,0.69,-9.56,-15.75,-8.07,-20.84,5.55,26.29,12.21,51.53,5.59,-0.05,13.11,-10.69,-5.30,2.61,-10.18,10.18,25.80,4.80,-8.73,-10.62,-12.25,-42.14,30.42,6.14,142.14,11.79,-25.67,-7.10,-58.79,-63.42,385.51,28.91,-10.69,1.37,175.20,13.84,-6.14,-1.32,-44.13
RN_sq,,,,,-1.99,0.32,4.51,-6.53,-3.72,0.64,-1.69,-0.08,5.80,-0.40,5.86,-9.31,-6.40,4.17,1.29,4.51,0.47,-1.95,1.99,2.85,-2.50,4.01,-7.20,6.65,-2.10,2.38,-1.29,-0.95,3.15,1.79,-6.18,-2.81,1.29,0.86,7.14,-2.60,2.96,3.71,-1.82,6.29,0.61,-3.84
CRN,81000,140000,118000,83000,100000,116000,116000,128000,152000,165000,209000,198000,156000,139000,92000,87000,87000,77000,86000,91000,89000,99000,90000,71000,68000,75000,83000,95000,164000,126000,119000,49000,44000,59000,64000,154000,421000,87000,67000,75000,74000,27000,24000,25000,26000,46000
CRN_yy,,72.84,-15.71,-29.66,,,,54.22,52.00,42.24,80.17,54.69,2.63,-15.76,-55.98,-56.06,-44.23,-44.60,-6.52,4.60,2.30,28.57,4.65,-21.98,-23.60,-24.24,-7.78,33.80,141.18,68.00,43.37,-48.42,-73.17,-53.17,-46.22,214.29,856.82,47.46,4.69,-51.30,-82.42,-68.97,-64.18,-66.67,-64.86,70.37
CRN_sy,,24.67,-18.72,0.66,,,,3.27,5.13,5.81,12.08,5.70,-3.66,-3.05,-10.18,-1.20,11.39,6.92,11.33,-3.03,-9.66,-4.71,-4.19,-3.12,-0.63,-6.17,2.50,-0.65,-0.63,-2.63,-10.37,2.60,-3.18,1.35,8.84,3.80,6.58,7.33,-6.25,-6.10,-8.02,-10.56,-2.00,-10.39,-7.38,
CRN_qq,,,,,20.48,16.00,,10.34,18.75,8.55,26.67,-5.26,-21.21,-10.90,-33.81,-5.43,,-11.49,11.69,5.81,-2.20,11.24,-9.09,-21.11,-4.23,10.29,10.67,14.46,72.63,-23.17,-5.56,-58.82,-10.20,34.09,8.47,140.62,173.38,-79.33,-22.99,11.94,-1.33,-63.51,-11.11,4.17,4.00,76.92
CRN_sq,,,,,1.96,-0.64,,6.04,3.80,,1.83,,-5.39,0.63,-5.66,10.00,,-3.41,-1.76,-4.19,-0.62,1.89,-1.23,-3.12,1.94,-3.80,7.89,-6.10,1.95,-5.73,-0.68,7.48,-3.80,-1.32,6.67,2.50,-1.22,-0.62,-6.83,2.67,-3.25,-3.36,2.08,-6.12,,4.35
CPZ,192000,95000,94000,89000,89000,72000,63000,67000,84000,106000,146000,187000,191000,162000,94000,79000,68000,54000,55000,55000,59000,82000,134000,186000,112000,110000,97000,90000,156000,149000,220000,64000,48000,52000,31000,119000,556000,179000,222000,356000,546000,138000,111000,84000,47000,63000
CPZ_yy,,-50.52,-1.05,-5.32,,,,-24.72,-5.62,47.22,131.75,179.10,127.38,52.83,-35.62,-57.75,-64.40,-66.67,-41.49,-30.38,-13.24,51.85,143.64,238.18,89.83,34.15,-27.61,-51.61,39.29,35.45,126.80,-28.89,-69.23,-65.10,-85.91,85.94,1058.33,244.23,616.13,199.16,-1.80,-22.91,-50.00,-76.40,-91.39,-54.35
CPZ_sy,,3.09,-10.18,10.67,,,,-13.86,-9.94,3.60,27.20,25.87,10.34,9.72,-8.81,-13.33,-6.88,6.33,10.34,3.85,6.04,-4.76,-2.50,-1.85,3.80,3.75,8.33,3.77,3.66,-1.81,-3.55,1.21,4.12,14.11,14.11,14.97,11.86,3.23,3.23,9.38,-2.53,-10.42,-11.98,-20.00,-18.13,-2.33
CPZ_qq,,,,,,-19.10,-12.50,6.35,25.37,26.19,37.74,28.08,2.14,-15.18,-41.98,-15.96,-13.92,-20.59,1.85,,7.27,38.98,63.41,38.81,-39.78,-1.79,-11.82,-7.22,73.33,-4.49,47.65,-70.91,-25.00,8.33,-40.38,283.87,367.23,-67.81,24.02,60.36,53.37,-74.73,-19.57,-24.32,-44.05,34.04
CPZ_sq,,,,,,-13.66,-10.07,14.40,1.40,-0.69,10.42,13.21,-11.11,-1.25,-8.23,7.59,-4.49,12.75,-4.76,,-2.47,1.27,-2.50,1.92,3.14,1.22,1.81,-2.37,3.03,-4.12,,2.45,5.99,5.08,,3.23,3.12,-3.03,,9.38,-8.10,-10.88,-1.74,-0.59,-5.95,6.33
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,205.06,-21.47,-74.75,,,,4.17,17.10,-1.41,-21.67,-21.73,-17.86,2.38,46.05,64.15,89.67,96.12,49.76,22.92,6.17,-20.79,-24.44,-6.81,96.85,143.11,190.20,130.78,-38.23,-4.57,-19.50,47.49,185.58,-1.24,3.29,-79.92,-94.23,-60.28,-60.73,36.64,225.61,104.50,85.20,39.52,97.85,-61.41
RZ_sy,,16.65,11.88,-10.20,,,,-10.05,-7.67,13.23,12.34,4.31,-8.60,-15.88,-11.64,-14.52,-1.71,-19.94,-25.34,-2.32,18.94,40.86,30.16,0.80,-13.82,-5.24,8.57,12.83,9.35,9.73,11.70,35.14,14.40,-5.05,-7.90,-24.43,-13.88,-3.38,-9.40,-10.79,5.06,16.47,24.79,30.75,8.04,-9.36
RZ_qq,,,,,-17.54,7.43,14.48,2.71,-7.30,-9.55,-9.04,2.63,-2.71,12.73,29.75,15.35,12.41,16.57,-0.92,-5.32,-2.91,-13.02,-5.49,16.76,105.09,7.42,12.82,-7.15,-45.11,65.96,-4.83,70.11,6.29,-42.61,-0.46,-66.93,-69.45,294.99,-1.58,15.06,-27.20,148.08,-10.87,-13.32,3.23,-51.61
RZ_sq,,,,,-4.67,-11.83,-0.24,7.28,-2.15,8.14,-1.03,-0.39,-14.26,-0.48,3.96,-3.64,-1.41,-18.94,-3.04,26.06,20.05,-4.00,-10.41,-2.37,2.63,5.57,2.65,1.45,-0.53,5.94,4.48,22.74,-15.80,-12.07,1.35,0.71,-4.05,-1.34,-4.97,-0.84,13.00,9.38,1.81,3.90,-6.62,-8.24
CRZ,44000,14000,18000,73000,89000,83000,72000,70000,76000,84000,92000,90000,92000,82000,63000,55000,49000,42000,42000,44000,46000,53000,56000,48000,23000,22000,19000,21000,38000,23000,24000,14000,13000,23000,23000,70000,228000,58000,59000,51000,70000,28000,32000,37000,35000,73000
CRZ_yy,,-68.18,28.57,305.56,,,,-4.11,-14.61,1.20,27.78,28.57,21.05,-2.38,-31.52,-38.89,-46.74,-48.78,-33.33,-20.00,-6.12,26.19,33.33,9.09,-50.00,-58.49,-66.07,-56.25,65.22,4.55,26.32,-33.33,-65.79,,-4.17,400.00,1653.85,152.17,156.52,-27.14,-69.30,-51.72,-45.76,-27.45,-50.00,160.71
CRZ_sy,,-14.29,-8.33,9.09,,,,13.89,7.69,-11.63,-11.36,-2.44,,10.53,2.56,15.00,11.90,38.10,47.50,,-19.15,-31.03,-22.03,2.17,18.42,,-17.39,-14.89,-11.11,-10.00,-10.53,-22.50,-10.00,,20.59,29.03,19.44,2.38,9.76,12.50,-6.98,-16.28,-20.00,-22.22,-7.50,13.89
CRZ_qq,,,,,21.92,-6.74,-13.25,-2.78,8.57,10.53,9.52,-2.17,2.22,-10.87,-23.17,-12.70,-10.91,-14.29,,4.76,4.55,15.22,5.66,-14.29,-52.08,-4.35,-13.64,10.53,80.95,-39.47,4.35,-41.67,-7.14,76.92,,204.35,225.71,-74.56,1.72,-13.56,37.25,-60.00,14.29,15.62,-5.41,108.57
CRZ_sq,,,,,8.33,10.26,2.33,-6.82,2.44,-9.52,2.63,2.56,5.00,,-4.76,15.00,2.17,23.40,,-22.03,-17.39,5.26,15.00,2.17,-4.26,-11.11,-5.00,5.26,,-10.00,-5.56,-8.82,16.13,16.67,,-2.44,7.50,,4.65,,-11.11,-10.00,,-2.78,5.71,10.81
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,12.27,-14.45,-30.19,,,,-1.27,31.77,41.60,-0.41,-10.99,-3.51,17.86,113.08,101.76,64.74,41.53,-18.90,-22.68,-20.13,-36.78,-34.88,-25.87,44.56,73.01,99.21,73.40,-54.53,-41.73,-45.79,68.27,249.89,91.20,106.29,-76.34,-91.73,-45.53,-35.57,24.40,145.48,84.96,54.80,170.23,327.58,-39.89
RMO_sy,,4.41,-7.58,-7.24,,,,-4.53,6.04,4.36,-7.10,-8.10,-9.70,-10.29,2.95,0.58,6.03,7.92,-3.58,-0.92,-4.41,-7.36,-2.07,-2.05,5.64,14.64,17.06,18.46,3.74,1.11,-1.96,-5.69,3.71,-0.52,-3.43,-9.75,-8.28,-13.35,-10.52,-0.61,-5.87,6.98,16.06,18.31,12.76,2.00
RMO_qq,,,,,-20.47,-7.64,16.31,15.57,6.14,-0.75,-18.21,3.29,15.07,21.24,47.88,-2.20,-6.04,4.16,-15.27,-6.75,-2.96,-17.55,-12.72,6.15,89.24,-1.33,0.50,-7.60,-50.37,26.44,-6.49,186.80,3.19,-30.91,0.88,-67.11,-63.94,355.28,19.32,-36.49,-28.85,243.04,-0.14,10.87,12.58,-51.78
