,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OSF_qq,,,,,18.03,-38.69,-32.62,3.03,5.82,39.78,-11.69,-9.94,5.31,27.02,16.03,22.02,24.08,-24.67,17.02,0.20,-4.45,36.33,-5.97,7.62,2.97,3.77,10.57,5.27,-4.73,0.24,11.30,14.69,-0.18,-14.26,-17.06,-19.84,60.89,13.74,12.94,-22.63,3.90,-9.66,3.33,6.00,-5.96,12.71,-3.34,-6.14
OSF_sq,,,,,13.61,-15.47,0.15,16.10,7.14,-11.99,-10.36,8.36,-12.39,12.90,0.45,-1.57,2.95,-1.72,-0.31,-0.08,-3.87,5.94,-3.42,-5.77,2.43,-0.67,-0.54,0.85,0.11,3.39,-2.72,-1.66,1.88,6.10,-3.03,3.69,-4.60,-2.15,-1.04,0.43,0.48,-0.84,2.60,-0.32,1.58,-0.39,0.36,-2.85
NetDebt,8589000000,14450000000,16105000000,19318000000,-52876000000,-38729000000,-25639000000,-29822000000,-7376000000,41687000000,16580000000,4360000000,12789000000,23238000000,34393000000,73780000000,113605000000,135883000000,97281000000,119073000000,162644000000,139914000000,162606000000,231028000000,262695000000,264784000000,264573000000,262914000000,273249000000,281709000000,278802000000,267714000000,278668000000,297335000000,337441000000,409278000000,422376000000,449003000000,446835000000,438201000000,440996000000,468205000000,454370000000,468403000000,480812000000,460690000000,476702000000,502711000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,34.09,-81.27,,,-259.38,,-255.98,87.98,199.52,171.83,113.36,236.89,-59.65,25.57,2002.80,1088.94,410.49,209.91,-10.06,-34.49,-11.49,41.05,129.28,174.77,147.74,62.71,-10.86,-29.48,-16.55,-12.39,-5.04,-14.96,-9.91,24.12,52.80,63.66,53.72,16.59,-16.19,-20.76,-22.41,-18.23,0.88,5.29,10.26,6.00,15.53
NetDebtEBITDA_sy,,103.13,-21.81,,,-14.14,,-29.81,-50.99,-11.07,-8.30,16.23,-11.27,-18.19,3.41,40.67,361.66,51.01,6.34,34.26,-5.46,-4.59,-2.95,-37.49,-0.18,-10.59,-48.52,-25.40,37.82,27.96,210.47,146.72,50.63,10.65,-9.24,-16.81,-14.42,-9.16,-0.31,26.39,-6.70,-9.30,0.02,46.53,65.65,19.57,-12.06,-59.70
NetDebtEBITDA_qq,,,,,-444.21,30.62,40.52,-9.81,73.49,674.64,-57.07,-79.57,171.61,69.37,33.61,242.12,53.57,-27.28,-18.89,-0.71,11.86,-1.75,29.26,61.40,34.05,-11.41,-15.10,-11.59,6.06,4.83,-10.87,-4.17,-5.02,11.05,22.80,17.97,1.73,4.31,-6.87,-15.20,-3.81,2.14,-1.85,4.63,0.39,6.96,-5.65,14.03
NetDebtEBITDA_sq,,,,,-48.93,137.45,-9.85,-35.79,-64.35,330.87,-7.04,-18.61,-72.78,297.27,17.50,10.72,-10.68,29.95,-17.25,39.78,-37.11,31.15,-15.83,-9.97,0.43,17.48,-51.54,30.49,85.54,9.08,17.57,3.69,13.28,-19.88,-3.57,-4.95,16.53,-14.95,5.83,20.50,-13.98,-17.32,16.71,76.53,-2.76,-40.32,-14.16,-19.11
DebtFin,-6904000000,-1999000000,-4155000000,,-86157000000,,-44749000000,,-33279000000,,-24758000000,,-23531000000,,-12450000000,,-16576000000,,-28745000000,,-9464000000,,-10359000000,,-11839000000,,188658000000,,174081000000,,192359000000,-16239000000,177533000000,,47674000000,,342154000000,,312609000000,,292950000000,386602000000,366004000000,367934000000,291942000000,364617000000,374598000000,397602000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,76.92,65.07,,,,,,66.73,,38.55,,44.18,,69.56,,5.71,,-152.97,,73.88,,69.59,,-112.83,,1921.10,,1096.98,,-15.23,,-14.96,,-74.58,,108.10,,477.34,,-35.02,,-5.85,,-3.76,5.69,3.41,16.32
DebtFinEBITDA_sy,,-223.63,-282.38,,,,,,73.17,,66.22,,-53.28,,48.76,,-46.40,,55.69,,68.17,,446.86,,-61.32,,-284.58,,-68.18,,101.11,,23.87,,-41.00,,103.75,,1452.54,,492.91,,696.94,,560.55,-9563.75,-100.41,-26.78
DebtFinEBITDA_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.43,1097.48,,,,,,,,,26.96,-4.26,2.03,-22.40,39.42,-6.32,14.77
DebtFinEBITDA_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9121.00,-16.73,,,,,,,,,-106.83,4662.50,89.67,11.73,-199.95,99.81,33893.33
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-52.64,-10.43,,,162.05,,1.76,-68.56,-61.57,-47.77,-24.46,-23.16,-20.85,-22.39,-33.74,-41.98,-21.47,-16.52,-2.74,11.76,-12.74,-12.63,-24.48,-25.79,-21.92,-21.32,-9.48,-3.85,-2.49,-1.26,0.20,-1.20,-3.18,-3.73,-13.25,-17.14,-20.81,-19.50,-10.97,-2.50,1.13,5.02,4.02,1.94,4.51,0.31,5.25
SP1_sy,,18.02,45.59,,,-3.06,,44.58,-22.07,9.23,6.68,-17.61,-1.50,-5.92,-1.37,-7.50,7.96,-1.67,-5.17,-10.32,-0.65,-9.36,-11.67,-5.29,-42.28,-8.68,-5.45,-0.86,1.96,6.13,3.06,2.39,7.70,8.54,-2.65,1.05,-11.06,-8.11,4.61,-2.11,5.96,10.67,-2.69,9.14,11.72,-11.55,-5.54,-16.99
SP1_qq,,,,,201.61,-28.61,-31.05,-31.46,-6.81,-12.74,-6.30,-0.85,-5.22,-10.12,-8.12,-15.35,-17.00,21.65,-2.32,-1.38,-4.64,-5.02,-2.20,-14.75,-6.29,-0.07,-1.45,-1.91,-0.47,1.35,-0.21,-0.46,-1.86,-0.67,-0.79,-10.30,-6.26,-5.07,0.86,-0.80,2.66,-1.53,4.74,-1.75,0.60,0.95,0.53,3.09
SP1_sq,,,,,93.14,-45.44,4.52,31.26,4.11,-23.53,2.08,1.37,24.47,-26.96,7.02,-4.93,45.27,-33.47,3.21,-10.09,60.94,-39.31,0.58,-3.60,-1.91,-3.98,4.13,1.09,0.87,-0.06,1.13,0.43,6.10,0.72,-9.29,4.25,-6.62,4.06,3.26,-2.45,1.08,8.68,-9.20,9.42,3.47,-13.96,-3.03,-3.84
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-46.45,-13.89,,,139.61,,4.27,-66.13,-61.35,-47.32,-26.11,-25.00,-17.73,-19.36,-26.91,-24.79,4.57,10.44,14.87,13.62,-10.92,-12.73,-14.31,-12.07,-3.53,-2.69,4.09,-1.41,-3.77,-2.59,-3.70,-2.52,-4.84,-1.93,-2.77,-4.95,-2.11,-4.02,3.43,4.16,0.63,0.02,-8.33,-1.43,0.47,-1.93,8.22
SP2_sy,,21.38,12.16,,,-0.63,,16.18,-19.13,15.46,-2.17,-5.63,3.49,4.62,-2.51,-6.90,-1.24,-13.46,-1.68,-8.73,7.20,-11.98,-11.81,-10.40,-43.83,-4.09,2.54,7.99,18.45,7.02,-7.88,-6.29,1.54,7.18,6.23,8.08,4.01,-4.81,-0.42,-5.04,-0.73,4.24,6.01,1.46,-0.67,-7.86,-13.52,-8.53
SP2_qq,,,,,193.94,-29.85,-29.76,-28.01,-4.52,-19.94,-4.27,0.97,-3.08,-12.19,-6.16,-8.48,-0.27,22.10,-0.89,-4.81,-1.36,-4.27,-2.91,-6.53,1.22,5.02,-2.06,-0.02,-4.13,2.51,-0.86,-1.16,-2.95,0.06,2.18,-2.02,-5.12,3.05,0.18,5.59,-4.45,-0.44,-0.42,-3.23,2.74,1.48,-2.80,6.79
SP2_sq,,,,,49.11,-33.27,11.91,4.34,3.79,-4.73,-5.18,0.66,13.81,-3.68,-11.65,-3.87,20.73,-15.60,0.38,-10.76,41.80,-30.70,0.57,-9.33,-11.10,18.32,7.52,-4.52,-2.49,6.90,-7.45,-2.86,5.65,12.84,-8.26,-1.17,1.67,3.27,-4.03,-5.76,6.29,8.44,-2.40,-9.81,4.06,0.59,-8.39,-4.61
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-71.40,76.23,,,,,,-17.15,,-73.17,,-54.07,,-42.63,,-75.55,,227.67,,-44.07,,-86.66,,-11.67,,9.12,,80.50,,-2.90,,-4.02,,-6.88,,-42.84,,2.83,,130.27,,22.59,,-38.66,21.38,-9.43,2.33
CAR_sy,,-18.78,17.39,,,,,,2.01,,21.71,,-5.91,,-48.67,,-37.96,,-2.70,,-50.56,,-32.16,,-12.42,,53.03,,62.13,,15.65,,-12.58,,-6.89,,8.14,,44.02,,-1.96,,-26.51,,-6.11,14.63,-25.27,-14.67
CAR_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.93,-2.05,,,,,,,,,-23.14,-5.93,-9.78,-5.96,52.07,-29.81,1.94
CAR_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.76,34.98,,,,,,,,,24.55,-11.16,-6.70,-9.06,52.07,-42.08,6.54
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,4.70,5.05,,,323.44,,244.62,39.79,-65.79,-64.67,-49.82,-49.05,-19.60,-40.27,-62.71,-69.21,48.45,179.52,100.76,84.69,-19.60,-63.60,-54.66,-41.17,-27.45,-23.45,22.28,-10.92,-20.42,-6.65,-25.04,-18.37,-23.50,-4.23,0.47,-21.41,-19.87,-38.66,0.90,17.59,8.69,-9.11,-45.89,0.50,-6.06,13.06,36.52
QR_sy,,9.81,7.87,,,0.12,,12.37,-32.08,-1.15,11.89,-1.25,32.75,9.60,-1.37,-8.52,-37.40,-6.35,-3.49,-1.94,32.40,-2.33,1.33,-2.76,-34.61,-3.78,4.53,-0.92,-2.87,2.28,-6.21,2.57,17.11,2.15,-2.94,6.61,-4.06,-4.72,6.42,-9.28,0.56,1.29,-9.89,-4.33,-6.22,-3.78,-10.01,-0.14
QR_qq,,,,,158.22,24.77,17.88,-9.26,4.74,-69.46,21.73,28.89,6.34,-51.81,-9.57,-19.52,-12.20,132.32,70.28,-42.20,-19.23,1.13,-22.91,-27.99,4.78,24.73,-18.66,15.02,-23.67,11.42,-4.58,-7.64,-16.88,4.43,19.46,-3.11,-34.98,6.47,-8.56,59.40,-24.22,-1.59,-23.54,-5.11,40.74,-8.01,-7.97,14.59
QR_sq,,,,,88.11,-46.02,-3.60,14.79,13.71,-21.44,9.12,1.31,52.85,-35.14,-1.81,-6.03,4.60,-2.97,1.19,-4.53,41.24,-28.42,4.99,-8.39,-5.02,5.32,14.06,-13.17,-6.89,10.91,4.59,-5.04,6.30,-3.26,-0.61,4.30,-4.34,-3.91,11.00,-11.08,6.03,-3.21,-1.24,-5.60,3.94,-0.70,-7.64,4.75
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-2.48,8.01,,,265.30,,219.48,23.99,-63.23,-63.52,-48.54,-47.75,-13.13,-32.33,-63.81,-66.38,28.04,139.52,99.05,65.03,-19.43,-63.69,-54.56,-40.97,-23.63,-12.62,22.10,-9.17,-20.86,-16.22,-24.81,-19.51,-24.91,-5.96,1.82,-18.80,-19.61,-34.90,2.96,17.46,13.48,16.45,-36.41,-3.10,-4.26,-11.97,19.47
CR_sy,,3.95,7.90,,,5.95,,7.43,-22.64,8.88,7.45,11.61,34.15,0.93,2.83,-16.84,-30.70,4.07,7.74,10.20,7.36,-7.77,-10.81,-8.87,-25.31,-4.87,-1.27,1.45,8.16,2.70,1.37,-2.39,-1.72,-2.95,-6.44,2.19,2.11,1.26,13.07,-4.26,9.76,6.53,-7.12,9.94,-6.02,-5.21,-10.09,-14.05
CR_qq,,,,,166.14,10.73,18.56,-8.56,3.29,-67.16,17.62,28.98,4.88,-45.40,-8.37,-31.03,-2.58,107.96,71.41,-42.68,-19.23,1.52,-22.75,-28.26,4.91,31.36,-11.61,0.25,-21.96,14.45,-6.43,-10.03,-16.46,6.78,17.18,-2.58,-33.38,5.71,-5.10,54.07,-24.00,2.13,-2.61,-15.87,15.81,0.90,-10.45,14.18
CR_sq,,,,,61.93,-39.97,2.43,7.89,16.62,-15.51,1.08,12.07,40.17,-36.44,2.99,-9.37,16.82,-4.55,6.62,-7.30,13.80,-18.01,3.11,-5.29,-6.72,4.43,7.01,-2.68,-0.54,-0.85,5.63,-6.29,0.14,-2.09,1.83,2.36,0.06,-2.91,13.71,-13.32,14.71,-5.77,-0.86,2.60,-1.94,-4.96,-5.96,-1.92
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-67.64,50.37,,,1072.80,,1266.27,-11.51,-88.00,-72.61,-65.42,-58.22,116.77,-47.89,-69.70,-68.12,-50.15,231.71,12.29,-57.10,-23.63,-85.37,-74.86,-4.98,-17.73,-1.70,162.43,67.79,-19.48,-1.00,-16.78,-2.68,12.45,-6.92,31.27,-42.02,-0.21,0.91,54.03,129.43,13.28,22.59,-59.10,-40.14,21.38,-9.43,2.33
PP_sy,,-13.81,46.94,,,44.06,,36.53,6.60,2.57,19.19,-3.29,-2.49,-15.17,-41.67,-35.76,-35.74,7.86,2.93,-32.82,-56.19,-38.94,-32.08,-11.31,10.46,6.62,47.01,90.20,40.43,31.47,11.42,-22.29,-10.85,-11.17,-22.91,23.15,-2.32,74.72,51.87,20.05,17.54,-20.91,-6.50,-31.21,-5.33,-12.85,-26.77,-14.67
PP_qq,,,,,998.50,-6.11,1.05,31.10,-28.85,-87.27,130.67,65.51,-14.04,-33.95,-44.55,-3.75,-9.56,3.27,268.98,-67.42,-65.45,83.84,-29.31,-44.03,30.63,59.18,-15.53,49.42,-16.48,-23.62,3.86,25.60,-2.33,-11.74,-14.03,77.15,-56.86,51.90,-13.07,170.40,-35.74,-25.00,-5.93,-9.78,-5.96,52.07,-29.81,1.94
PP_sq,,,,,91.05,-33.26,1.97,5.02,49.17,-35.79,18.48,-14.79,50.41,-44.13,-18.53,-6.16,50.46,-6.24,-22.25,-38.75,-1.89,30.68,-13.51,-20.03,22.20,26.13,19.26,3.47,-9.77,18.08,1.07,-27.84,3.52,17.65,-12.29,15.29,-17.89,110.43,-23.76,-8.87,-19.60,41.60,-9.88,-32.95,10.63,30.35,-24.26,-21.87
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-16.46,20.00,,,151.31,,2.19,84.25,-38.24,-60.76,-34.33,-62.19,-58.76,-27.83,-54.66,-54.68,227.35,129.50,189.16,222.82,-51.78,-62.93,-56.08,-67.11,-6.40,-2.11,22.92,-8.32,-30.40,-27.99,-20.06,-9.96,-27.35,-17.84,-43.79,6.98,-8.05,-36.82,-5.45,-29.21,11.36,44.98,8.09,35.64,-28.34,-43.17,-22.95
RCLR_sy,,16.14,5.27,,,-0.21,,-4.91,-22.50,-12.30,-7.73,-1.56,5.57,4.86,3.36,14.10,-24.57,1.06,11.83,-7.69,28.22,-1.47,-4.86,-9.14,-11.84,0.21,-8.65,-4.60,-21.16,-13.91,-0.05,0.20,10.35,16.02,3.79,6.65,6.23,-22.65,-16.16,-16.03,-7.94,15.30,2.16,-6.78,-9.72,-6.81,-19.50,-6.05
RCLR_qq,,,,,-2.14,44.24,50.61,-51.93,76.43,-51.65,-4.31,-19.54,1.59,-47.27,67.45,-49.46,1.55,280.91,17.39,-36.32,13.37,-43.11,-9.75,-24.55,-15.11,61.93,-5.62,-5.25,-36.69,22.93,-2.34,5.19,-28.69,-0.82,10.44,-28.03,35.70,-14.75,-24.11,7.70,1.59,34.11,-1.20,-19.70,27.49,-29.15,-21.64,8.87
RCLR_sq,,,,,38.18,-29.25,-4.38,1.73,12.62,-19.94,0.60,8.53,20.79,-20.48,-0.84,19.80,-20.15,6.54,9.73,-1.12,10.91,-18.13,5.95,-5.56,7.61,-6.93,-3.42,-1.38,-11.07,1.63,12.13,-1.13,-2.06,6.85,0.32,1.60,-2.45,-22.21,8.74,1.76,6.94,-2.57,-3.65,-7.14,3.56,0.58,-16.77,8.37
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-21.32,16.37,,,290.00,,63.80,-39.80,-66.10,-61.99,-45.76,-47.13,-50.76,-71.33,-105.83,-107.74,38.35,152.23,884.50,637.74,-60.10,-80.31,-126.88,-120.35,-56.91,-78.55,122.43,-71.84,-137.50,-369.35,-545.90,-76.59,-468.89,-91.62,-70.22,-78.03,-38.67,-119.69,51.84,34.89,9.72,3.70,-325.56,-18.30,2.65,-24.67,27.82
KP_sy,,56.19,9.96,,,19.80,,36.28,-21.19,17.38,4.12,-1.77,-3.66,-6.71,-1.00,-24.34,-12.47,1.07,17.36,8.86,14.73,-16.16,-13.60,-10.77,-56.36,-9.55,-8.92,1.33,20.91,15.70,-6.00,-4.22,17.95,-9.92,-9.92,-1.40,-19.31,-2.43,10.63,-22.60,13.16,15.72,9.41,25.44,-5.62,-16.44,-22.95,-27.49
KP_qq,,,,,158.99,-6.34,-11.66,-23.56,-4.83,-47.26,-0.93,9.06,-7.23,-50.88,-42.32,-122.16,-23.26,977.99,5.16,-31.06,-15.51,-34.85,-48.11,-194.12,36.03,237.93,-74.17,-1.61,-590.16,69.90,-85.56,-62.87,-94.12,3.03,37.50,-44.69,-103.02,24.47,0.99,68.28,-174.44,-4.74,-5.62,-40.18,23.71,13.81,-35.26,18.84
KP_sq,,,,,122.21,-54.70,5.30,28.56,28.51,-32.53,-6.60,21.29,26.04,-34.67,-0.88,-7.31,45.82,-24.56,15.10,-14.02,53.68,-44.88,18.62,-11.20,-24.84,14.24,19.44,-1.19,-10.32,9.32,-2.96,0.68,10.44,-16.51,-2.95,10.19,-9.62,0.94,10.04,-22.90,32.13,3.23,4.04,-11.61,-0.59,-8.61,-4.06,-16.81
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,4.80,15.67,,,1427.55,,243.38,-47.88,-66.19,-64.94,-54.92,-59.87,-51.22,-58.49,-109.60,-115.20,190.27,273.95,1189.86,769.63,-67.51,-80.25,-131.44,-126.07,-37.92,-69.83,127.24,-89.39,-140.97,-380.46,-519.10,-55.64,-496.47,-119.67,-141.91,-217.56,-137.37,-268.16,27.85,32.02,29.80,35.12,-150.18,25.94,30.21,2.55,34.08
PKKO_sy,,-25.52,133.39,,,3.41,,3.81,-15.63,18.71,28.15,13.47,22.71,4.94,1.98,16.93,-28.86,10.15,-0.55,9.67,24.98,-8.83,-10.63,-31.61,-44.54,6.71,7.12,28.79,48.20,-7.08,-9.34,-24.68,-7.45,-2.39,-2.19,2.46,-13.55,-3.62,7.69,-13.45,-19.20,-5.50,-14.91,-11.22,23.94,-4.72,-22.33,-16.78
PKKO_qq,,,,,561.77,-21.22,-19.82,-17.86,0.44,-48.89,-16.86,5.64,-10.60,-37.88,-29.24,-124.42,-41.61,1286.17,-8.85,-28.82,-12.99,-42.44,-44.59,-213.29,27.86,237.06,-73.07,2.30,-601.50,70.35,-84.38,-52.87,-86.24,-13.63,32.09,-68.35,-144.48,15.06,-5.32,67.01,-130.36,12.29,2.66,-27.21,31.81,17.35,-35.91,13.95
PKKO_sq,,,,,68.81,-48.48,9.16,9.35,37.20,-27.51,17.84,-3.18,48.37,-38.01,14.52,11.01,-9.73,-4.01,3.38,22.43,2.86,-29.98,1.34,-6.31,-16.58,34.74,1.73,12.64,-4.01,-15.52,-0.74,-6.42,17.95,-10.91,-0.54,-1.97,-0.47,-0.67,11.12,-21.21,-7.09,16.17,0.06,-17.79,29.70,-10.69,-18.43,-11.91
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,1.10,13.88,,,-50.15,,-39.08,-22.24,-3.07,29.90,28.19,52.55,83.60,59.33,48.07,17.88,-43.28,-47.32,-49.62,-55.85,-2.85,3.58,4.26,60.80,11.57,5.66,15.80,-5.61,9.73,25.72,30.02,39.91,18.27,0.02,-14.78,-42.04,-40.80,-31.27,-13.39,54.26,79.23,52.83,31.70,-2.54,4.13,31.02,37.20
RN_sy,,8.26,8.08,,,-10.11,,-0.55,7.63,19.18,14.89,2.86,-2.97,-4.02,-8.15,-3.26,4.97,-6.57,-0.89,-10.45,-17.58,-8.14,-9.77,0.45,-10.53,-19.38,-10.11,-11.71,-8.34,10.81,3.43,7.73,4.41,1.36,0.90,-5.97,6.44,9.10,8.55,12.85,15.87,2.93,-2.53,-3.00,-7.81,3.69,8.45,3.32
RN_qq,,,,,-22.92,-15.61,-12.59,7.13,-1.61,5.20,17.15,5.72,17.08,26.61,1.67,-1.76,-6.79,-39.08,-5.57,-6.04,-18.32,34.06,0.67,-5.43,25.98,-6.98,-4.65,3.65,2.69,8.14,9.24,7.19,10.49,-8.58,-7.62,-8.67,-24.86,-6.62,7.25,15.09,33.84,8.49,-8.54,-0.83,-0.96,15.92,15.08,3.85
RN_sq,,,,,-1.16,-7.72,1.36,7.56,6.97,2.19,-2.29,-3.70,0.91,1.08,-6.49,1.41,9.50,-10.04,-0.80,-8.37,0.79,0.27,-2.56,2.02,-10.24,-9.65,8.65,0.20,-6.81,9.23,1.41,4.36,-9.68,6.04,0.96,-2.75,2.23,8.69,0.45,1.10,4.97,-3.45,-4.87,0.61,-0.24,8.60,-0.51,-4.15
CRN,57000,57000,50000,65000,84000,100000,114000,107000,109000,103000,88000,83000,71000,56000,55000,56000,60000,99000,105000,112000,137000,102000,101000,107000,85000,91000,96000,93000,90000,83000,76000,71000,64000,70000,76000,84000,111000,119000,111000,96000,72000,66000,73000,73000,74000,64000,55000,53000
CRN_yy,,,-12.28,,,100.00,,64.62,29.76,3.00,-22.81,-22.43,-34.86,-45.63,-37.50,-32.53,-15.49,76.79,90.91,100.00,128.33,3.03,-3.81,-4.46,-37.96,-10.78,-4.95,-13.08,5.88,-8.79,-20.83,-23.66,-28.89,-15.66,,18.31,73.44,70.00,46.05,14.29,-35.14,-44.54,-34.23,-23.96,2.78,-3.03,-24.66,-27.40
CRN_sy,,,-8.11,,,11.76,,0.58,-6.82,-16.32,-13.30,-2.30,2.44,4.40,9.20,2.94,-4.76,7.23,0.56,12.00,21.88,8.99,10.61,-0.51,11.79,23.71,11.62,13.33,9.17,-10.00,-7.69,-7.24,-5.04,-0.93,,5.37,-11.50,-8.41,-6.25,-12.50,-8.00,-3.06,2.56,5.82,8.70,-3.16,-8.00,-4.00
CRN_qq,,,,,29.23,19.05,14.00,-6.14,1.87,-5.50,-14.56,-5.68,-14.46,-21.13,-1.79,1.82,7.14,65.00,6.06,6.67,22.32,-25.55,-0.98,5.94,-20.56,7.06,5.49,-3.12,-3.23,-7.78,-8.43,-6.58,-9.86,9.38,8.57,10.53,32.14,7.21,-6.72,-13.51,-25.00,-8.33,10.61,,1.37,-13.51,-14.06,-3.64
CRN_sq,,,,,1.73,7.95,-1.05,-7.45,-5.75,-3.05,2.52,4.29,-1.18,-1.19,7.23,-1.69,-8.57,11.25,0.56,9.50,-0.51,-0.51,2.06,-1.52,11.79,10.09,-7.92,,7.69,-9.24,-5.56,0.49,10.24,-5.31,-2.80,3.85,-7.41,-2.00,-0.51,-3.08,-2.65,3.26,5.26,,,-8.00,,4.35
CPZ,85000,100000,65000,76000,88000,84000,72000,66000,57000,68000,73000,74000,74000,75000,83000,109000,137000,142000,132000,110000,105000,91000,112000,148000,167000,177000,186000,170000,169000,171000,170000,168000,155000,185000,211000,269000,349000,381000,389000,336000,281000,248000,247000,249000,235000,218000,216000,221000
CPZ_yy,,17.65,-35.00,,,29.23,,-13.16,-35.23,-19.05,1.39,12.12,29.82,10.29,13.70,47.30,85.14,89.33,59.04,0.92,-23.36,-35.92,-15.15,34.55,59.05,94.51,66.07,14.86,1.20,-3.39,-8.60,-1.18,-8.28,8.19,24.12,60.12,125.16,105.95,84.36,24.91,-19.48,-34.91,-36.50,-25.89,-16.37,-12.10,-12.55,-11.24
CPZ_sy,,-19.38,-7.30,,,-3.70,,2.75,9.18,10.58,6.31,11.61,26.17,13.04,5.08,-6.00,-21.11,-11.15,-0.81,8.51,12.68,5.19,5.28,9.41,25.83,38.27,17.37,17.92,5.96,-7.14,-0.66,-8.81,-3.12,-8.97,-11.26,-12.00,-20.65,-8.10,1.12,2.27,15.85,11.88,9.23,14.07,6.67,2.05,1.35,3.25
CPZ_qq,,,,,15.79,-4.55,-14.29,-8.33,-13.64,19.30,7.35,1.37,,1.35,10.67,31.33,25.69,3.65,-7.04,-16.67,-4.55,-13.33,23.08,32.14,12.84,5.99,5.08,-8.60,-0.59,1.18,-0.58,-1.18,-7.74,19.35,14.05,27.49,29.74,9.17,2.10,-13.62,-16.37,-11.74,-0.40,0.81,-5.62,-7.23,-0.92,2.31
CPZ_sq,,,,,-10.09,6.12,6.73,0.90,-4.46,7.48,2.61,5.93,,-3.70,-4.62,-5.24,-9.36,8.45,6.49,3.66,-5.88,1.25,6.58,7.72,8.24,11.26,-9.52,8.22,-2.74,-2.50,-3.21,-0.66,3.33,-8.39,-5.63,-1.49,-6.82,6.10,3.83,-0.37,5.56,2.46,1.37,4.05,-1.30,-1.97,0.67,6.00
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-1.12,5.55,,,55.31,,108.44,4976.04,3138.13,1816.28,1796.82,-47.78,-53.39,-82.40,-84.95,-78.92,-75.62,6.23,69.49,294.22,336.95,139.05,65.25,1.14,12.57,140.95,124.55,26.50,-20.01,-47.82,-46.62,-7.35,15.40,-31.56,-39.91,-63.71,-74.37,-70.83,-69.71,-52.10,-52.07,-76.79,-80.21,-79.33,-62.68,97.64,2239.60
