,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFinEBITDA_sq,,,,,,,,2304.11,-94.18,,,-47.36,-286.64,-0.74,314.42,-65.88,-43.56,59.79,74.07,-51.49,-81.90,144.80,490.08,-41.24,-33.57,159.23,40.12,15.06,-21.43,8.95,21.02,12.59,-5.43,-10.21,-26.78,6.38,-1.62,2.17,-25.75,22.52,9.75,2.56,-21.28,17.21,15.76
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,40.15,0.89,8.17,,,26.72,,-4.65,,1.93,-7.13,-4.66,,-41.13,-37.98,-36.93,-38.13,25.76,29.37,33.12,24.00,4.16,5.98,2.58,5.22,-3.12,-8.76,-7.95,-4.41,2.16,3.38,4.23,2.94,5.64,1.44,-3.39,-3.56,-6.76,-2.72,-1.32,1.37,0.63,-0.91,-3.34
SP1_sy,,27.98,-20.07,3.47,,,5.21,,-38.31,,5.25,2.19,5.78,,-55.57,-16.35,-10.33,-8.12,35.60,33.52,32.48,25.70,16.87,-3.42,-7.52,-14.92,1.49,-26.50,-17.63,-11.25,-7.77,12.16,0.01,-1.56,16.14,7.92,4.45,6.26,-8.18,-3.12,-0.55,2.41,-0.54,-5.23,-11.35
SP1_qq,,,,,,,,8.57,-3.69,,,-1.09,-1.13,1.80,-40.87,4.21,0.55,-0.13,20.18,7.19,3.47,-6.97,0.96,9.06,0.15,-4.58,-7.05,2.72,1.03,-0.91,-0.66,3.94,1.86,-2.13,1.94,-0.19,-2.99,-2.29,-1.45,4.13,-1.59,0.37,-2.17,2.54,-4.01
SP1_sq,,,,,,,,-19.70,-5.01,,,-22.03,-1.67,1.35,-42.83,46.80,5.41,3.85,-15.62,44.55,4.59,-1.47,-21.55,19.47,0.15,-9.36,-6.42,-13.47,12.22,-2.34,-2.75,5.23,0.06,-3.88,14.74,-2.21,-3.15,-2.21,-0.85,3.18,-0.59,0.70,-3.71,-1.68,-7.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,53.64,-1.34,2.61,,,17.31,,-5.50,,0.56,-7.40,-3.70,,-37.91,-29.51,-27.84,-32.21,24.56,18.07,17.89,17.65,4.27,0.94,2.16,2.72,-1.67,-3.40,-6.00,-2.98,-1.48,-0.01,5.89,7.11,11.52,7.75,-1.60,-1.94,-3.05,0.73,2.30,3.47,1.80,-0.88,-1.93
SP2_sy,,26.45,-10.00,-0.02,,,3.28,,-36.97,,5.70,4.95,11.04,,-36.40,0.43,3.32,3.47,20.97,18.13,13.62,11.50,5.66,-9.85,-7.82,-9.68,2.60,-4.36,-6.52,-4.83,-4.06,-1.83,2.74,2.57,6.27,6.26,2.34,3.92,1.20,1.75,1.41,2.35,0.05,0.98,-2.19
SP2_qq,,,,,,,,8.11,-3.88,,,-0.45,-0.03,1.02,-38.25,13.03,2.33,-5.10,13.47,7.14,2.18,-5.29,0.56,3.73,3.41,-4.76,-3.74,1.89,0.64,-1.71,-2.25,3.41,6.58,-0.58,1.77,-0.08,-2.67,-0.93,0.62,3.82,-1.15,0.21,-1.01,1.09,-2.21
SP2_sq,,,,,,,,-18.98,-6.09,,,-19.56,-0.64,0.82,-21.07,27.01,2.22,0.97,-7.72,24.03,-1.68,-0.92,-12.55,5.83,0.53,-2.91,-0.66,-1.35,-1.74,-1.16,0.14,0.94,2.83,-1.33,3.76,0.93,-0.97,0.20,1.04,1.48,-1.30,1.13,-1.23,2.42,-4.40
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,242.93,-20.33,24.65,,,-20.24,,88.58,,351.10,-2.74,153.40,,-67.29,-13.40,-7.35,-62.41,-29.47,-26.00,-41.07,8.09,0.05,38.55,4.96,23.21,47.57,-25.89,-23.29,-15.02,-21.18,27.18,39.01,51.21,64.49,4.29,-19.44,-14.52,-14.54,-6.22,11.68,9.14,59.92,18.88,22.69
CAR_sy,,456.65,-4.10,9.73,,,-48.92,,-62.37,,78.82,39.07,69.95,,-71.23,18.73,105.20,-29.44,-0.45,-32.33,-27.88,-10.70,57.39,40.69,-13.48,42.78,27.30,-41.39,-58.24,-73.41,-45.18,-22.46,-12.52,19.70,100.69,34.03,14.08,50.18,44.77,42.80,48.74,-4.54,-8.58,-18.43,-18.56
CAR_qq,,,,,,,,161.36,-44.46,,,-43.65,44.71,-7.86,-56.46,49.17,54.82,-62.62,-18.30,56.51,23.30,-31.43,-24.39,116.74,-6.59,-19.52,-9.43,8.85,-3.32,-10.84,-16.00,75.64,5.68,-3.01,-8.62,11.36,-18.37,2.90,-8.64,22.20,-2.78,0.56,33.86,-9.16,0.34
CAR_sq,,,,,,,,7.08,-35.55,,,-16.72,-21.25,69.19,-74.07,243.67,36.11,-41.82,-63.42,133.64,45.05,-27.96,-35.53,108.84,-10.80,18.89,-42.52,-3.85,-36.44,-24.30,18.50,36.00,-28.29,3.58,98.68,-9.17,-38.97,36.36,91.53,-10.41,-36.43,-12.49,83.42,-20.07,-36.53
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,101.66,-10.47,30.50,,,92.15,,-26.97,,-18.94,-34.88,-16.58,,-50.49,-25.85,-26.47,-41.36,12.54,-5.45,2.63,12.80,-3.15,28.29,8.17,5.54,13.09,-24.47,-23.02,-12.00,-11.02,6.25,29.73,44.29,67.79,37.44,14.97,5.69,-4.19,3.64,4.12,7.05,1.34,-15.84,-15.30
QR_sy,,42.65,-21.53,6.29,,,9.29,,-72.05,,30.32,87.07,83.04,,-61.70,4.84,9.82,-5.14,24.62,-3.93,5.58,7.94,9.30,9.87,-10.86,5.26,22.72,-9.72,-28.96,-23.91,-15.17,-10.28,-0.37,-9.95,11.85,-0.56,27.10,47.85,13.84,20.13,-6.09,-5.44,-3.97,4.06,-4.64
QR_qq,,,,,,,,21.10,-21.08,,,-2.72,1.11,0.54,-49.93,45.70,0.26,-19.82,-3.91,22.41,8.83,-11.88,-17.50,62.15,-8.24,-14.02,-11.60,8.29,-6.47,-1.70,-10.62,29.29,14.20,9.33,3.94,5.91,-4.47,0.50,-5.78,14.57,-4.03,3.33,-10.80,-4.86,-3.41
QR_sq,,,,,,,,-54.74,3.24,,,-35.02,1.01,-0.97,-41.08,77.87,5.81,-14.47,-22.59,37.11,16.29,-12.56,-21.61,37.83,-5.65,3.26,-8.61,1.39,-25.75,10.59,1.89,7.24,-17.54,-0.05,26.56,-4.65,5.39,16.26,-2.56,0.62,-17.62,17.07,-1.04,9.03,-24.50
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,135.90,-8.21,8.01,,,62.19,,-21.86,,-11.92,-24.77,-9.73,,-52.45,-32.22,-37.43,-36.61,35.36,14.28,32.29,15.29,10.81,19.92,3.59,5.81,-7.30,-21.23,-10.11,-4.75,-2.15,-0.48,20.09,26.83,34.12,28.22,-1.88,-3.65,-5.69,3.00,6.48,11.03,3.58,-8.81,-15.68
CR_sy,,41.93,-17.46,12.24,,,11.80,,-64.09,,17.80,41.17,55.10,,-58.46,-7.22,-5.38,-8.56,34.55,40.18,34.46,37.65,20.90,-0.45,-3.61,-14.04,-3.68,-23.07,-23.15,-3.65,-0.60,4.44,3.36,-10.42,6.35,3.03,9.72,15.30,12.52,6.48,-4.30,0.64,-16.51,-6.73,-9.27
CR_qq,,,,,,,,13.91,-15.96,,,-2.71,0.84,-1.72,-50.69,38.68,-6.91,-0.43,5.30,17.09,7.76,-13.22,1.21,26.70,-6.91,-11.36,-11.33,7.66,6.23,-6.08,-8.91,9.50,28.19,-0.80,-3.68,4.69,-1.91,-2.59,-5.72,14.34,1.40,1.57,-12.05,0.67,-6.25
CR_sq,,,,,,,,-45.14,-8.25,,,-34.25,0.80,-2.07,-36.00,46.85,2.80,-5.36,-5.83,52.99,-1.40,-3.11,-17.29,25.98,-4.53,-13.59,-7.31,0.62,-4.63,8.33,-4.38,5.72,-5.62,-6.11,13.52,2.42,0.51,-1.33,10.78,-3.08,-9.67,3.76,-8.09,8.27,-12.13
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,242.12,-20.63,25.02,,,334.45,,557.90,,-17.37,-40.83,-20.99,,-67.10,-46.80,-17.83,-68.50,-29.90,-25.57,-41.09,8.47,7.82,38.48,9.97,33.76,57.30,-23.79,-22.72,-4.01,-23.06,37.77,53.78,88.47,188.55,88.47,40.69,20.18,-2.23,-9.40,-6.68,-11.05,0.08,-17.13,-12.17
PP_sy,,77.54,-22.10,12.09,,,57.71,,-64.08,,-43.54,57.98,71.08,,-65.52,4.43,103.80,-30.90,-16.96,-31.95,-27.94,-10.58,57.44,40.02,-13.04,55.29,29.50,-29.74,-56.72,-67.65,-46.13,-34.49,-15.89,-7.63,120.71,58.64,24.53,56.22,31.64,20.10,36.26,-10.35,-8.58,-19.25,-18.58
PP_qq,,,,,,,,27.98,-24.89,,,-8.36,0.30,-2.51,-63.29,48.20,54.90,-62.63,-18.29,57.35,22.61,-31.19,-18.78,102.10,-2.64,-16.30,-4.49,-2.08,-1.28,3.97,-23.44,75.33,10.20,27.42,17.21,14.52,-17.74,8.85,-4.65,6.12,-15.27,3.76,7.27,-12.13,-10.20
PP_sq,,,,,,,,-66.11,-35.64,,,-5.15,-30.31,71.56,-69.60,187.27,36.01,-41.83,-63.46,135.40,44.02,-27.81,-35.67,109.35,-10.56,28.91,-46.35,13.58,-44.90,-3.64,-10.66,38.11,-29.26,5.83,113.45,-0.73,-44.47,32.75,79.87,-9.43,-36.99,-12.66,83.42,-20.00,-36.47
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,113.62,-9.44,4.86,,,7.88,,-13.73,,-23.25,-25.41,-9.72,,-21.90,1.02,-38.00,-10.49,39.50,6.27,74.47,15.17,-5.09,24.44,10.51,-2.42,-2.98,-22.62,-21.11,-18.00,-5.48,-12.26,16.77,16.81,8.59,5.95,-4.16,-6.49,-6.34,22.92,15.14,31.01,2.53,-11.20,-17.14
RCLR_sy,,37.29,-20.85,-4.16,,,-13.25,,-43.96,,-7.20,31.25,14.13,,-16.64,28.32,11.01,21.28,31.69,6.56,22.66,14.81,8.64,14.92,12.59,-6.89,14.28,-17.51,-27.64,-9.84,-25.55,-10.26,9.18,1.94,23.88,7.61,-5.26,17.28,-9.68,5.93,4.35,-4.50,-14.26,-6.42,-17.73
RCLR_qq,,,,,,,,12.85,-15.04,,,9.67,2.82,5.12,-34.12,41.86,-36.89,51.75,2.67,8.06,3.62,0.17,-15.39,41.70,-7.98,-11.55,-15.87,13.01,-6.18,-8.06,-3.02,4.90,24.86,-8.03,-9.86,2.35,12.94,-10.26,-9.71,34.31,5.80,2.11,-29.34,16.33,-1.27
RCLR_sq,,,,,,,,-29.64,16.95,,,-0.48,1.69,0.28,-17.85,53.19,-12.03,9.55,-10.80,23.95,1.27,2.54,-15.60,31.13,-0.78,-15.20,3.59,-5.35,-12.96,5.66,-14.46,14.09,5.89,-1.35,3.95,-0.89,-6.78,22.12,-19.95,16.24,-8.18,11.77,-28.13,26.86,-19.27
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,146.76,-14.00,26.90,,,126.52,,-16.11,,-1.97,-22.11,-11.43,,-93.29,-51.95,-49.50,-57.21,613.14,49.74,57.06,37.44,25.38,21.84,-0.44,8.14,-14.53,-31.59,-19.82,-11.90,-7.45,0.42,31.73,42.11,66.46,41.09,-8.07,-10.55,-16.12,-3.29,1.95,8.85,7.02,-7.77,-12.31
KP_sy,,143.30,-34.24,13.06,,,11.12,,-108.72,,33.57,250.00,267.08,,-108.86,92.62,162.22,109.28,399.45,136.40,75.46,107.61,76.66,-8.13,-14.15,-49.52,-2.14,-45.93,-40.34,28.03,3.42,-2.95,-20.42,-42.72,19.92,39.32,64.89,86.90,7.36,5.45,0.89,13.48,-7.05,-8.31,-17.27
KP_qq,,,,,,,,23.46,-11.97,,,-1.91,0.10,2.04,-93.31,602.92,5.19,-13.52,11.53,47.59,10.33,-24.32,1.74,43.43,-9.85,-17.80,-19.59,14.80,5.66,-9.69,-15.52,24.56,38.61,-2.57,-1.04,5.58,-9.69,-5.20,-7.20,21.73,-4.80,1.21,-8.76,4.90,-9.48
KP_sq,,,,,,,,-92.15,-300.00,,,-79.44,-4.52,-0.62,-145.42,546.96,29.98,-20.68,-35.01,252.86,-3.53,-6.15,-44.70,83.50,-9.85,-44.82,7.21,1.39,-0.53,18.41,-13.40,-4.85,-18.44,-14.76,81.28,10.54,-3.46,-3.39,4.13,8.58,-7.64,8.67,-14.71,7.12,-16.67
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,34.80,20.93,232.61,,,175.49,,-10.43,,3.48,-20.89,-15.35,,-90.95,-50.02,-46.88,-49.27,305.32,-2.04,-11.80,-28.28,-8.28,49.34,43.03,56.81,17.96,-36.62,-23.51,-12.75,-5.23,6.92,42.91,55.73,86.49,72.54,8.87,9.65,-1.71,-0.04,5.08,5.71,7.89,-3.00,-10.82
PKKO_sy,,158.96,-42.39,27.78,,,44.88,,-105.76,,-49.10,652.45,433.25,,-71.37,62.21,131.55,21.97,102.82,27.87,-2.74,-7.36,55.12,-21.92,-16.76,9.75,1.00,-24.34,-79.62,-36.88,-31.52,-48.64,125.10,-29.91,52.60,140.68,117.63,159.58,25.31,8.34,0.45,8.95,-1.80,22.07,-15.43
PKKO_qq,,,,,,,,27.43,-10.32,,,-2.58,-4.04,-5.88,-89.72,438.21,1.98,-10.11,-17.85,30.08,-8.19,-26.90,5.07,111.80,-12.07,-19.87,-20.96,13.79,6.13,-8.59,-14.14,28.38,41.84,-0.40,2.82,18.77,-10.50,0.32,-7.84,20.80,-5.92,0.92,-5.93,8.61,-13.51
PKKO_sq,,,,,,,,-95.06,-290.20,,,-27.01,-15.77,55.92,-70.14,313.62,20.24,-17.87,-50.35,160.77,-8.54,-21.77,-16.86,31.26,-2.49,3.14,-23.48,-1.67,-73.74,219.43,-16.98,-26.26,15.11,-0.54,80.74,16.31,4.09,18.64,-12.75,0.56,-3.49,28.67,-21.36,25.00,-33.14
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,3.93,0.36,4.91,,,-4.97,,-15.48,-25.35,-17.77,-4.54,9.73,26.41,12.36,11.96,4.95,-6.89,15.71,13.66,17.27,30.98,7.50,-2.68,-13.65,-21.26,-21.10,-16.52,-8.95,-0.29,8.68,13.69,9.00,5.47,3.93,-1.15,0.92,-3.03,-5.45,-5.30,-5.69,-4.35,-3.61,-5.32,-4.89
RN_sy,,-1.08,-7.75,10.54,,,-10.83,,-26.64,-32.28,-10.78,13.12,26.90,46.59,23.43,15.38,11.29,1.38,-13.37,7.67,-13.67,-3.46,10.86,-15.99,-2.73,-15.74,-13.78,-0.21,-1.03,4.99,26.92,13.69,18.93,23.97,5.46,5.20,6.43,-4.76,-9.46,-13.95,-16.48,-11.64,-6.04,-2.64,-0.08
RN_qq,,,,,,3.46,-4.80,-8.94,-5.76,-8.63,4.87,5.72,8.33,5.26,-6.79,5.33,1.55,-6.61,15.84,3.47,4.77,4.31,-4.93,-6.32,-7.05,-4.88,-4.74,-0.89,1.38,4.17,3.83,3.68,-2.80,0.80,2.32,-1.38,-0.77,-3.14,-0.24,-1.24,-1.18,-1.76,0.54,-2.99,-0.73
RN_sq,,,,,,-0.72,-11.13,-12.35,-5.14,-8.36,17.09,11.13,6.42,5.86,-1.41,3.89,2.65,-3.57,-15.75,29.12,-17.70,7.83,-3.25,-2.15,-4.71,-6.59,-1.00,13.24,-5.48,-0.91,19.67,1.43,-1.13,3.29,1.81,1.18,0.03,-7.57,-3.22,-3.84,-2.91,-2.21,2.91,-0.37,-0.35
CRN,46000,44000,44000,42000,43000,42000,44000,48000,51000,56000,53000,51000,47000,44000,48000,45000,44000,48000,41000,40000,38000,36000,38000,41000,44000,46000,48000,49000,48000,46000,45000,43000,44000,44000,43000,43000,44000,45000,45000,46000,46000,47000,47000,48000,49000
CRN_yy,,-4.35,,-4.55,,,4.76,,18.60,33.33,20.45,6.25,-7.84,-21.43,-9.43,-11.76,-6.38,9.09,-14.58,-11.11,-13.64,-25.00,-7.32,2.50,15.79,27.78,26.32,19.51,9.09,,-6.25,-12.24,-8.33,-4.35,-4.44,,,2.27,4.65,6.98,4.55,4.44,4.44,4.35,6.52
CRN_sy,,0.98,,-9.01,,,19.80,,47.52,52.43,6.61,-19.58,-26.85,-35.03,-20.16,-14.78,-12.84,-2.94,16.50,-5.10,15.79,3.03,-11.67,16.13,3.64,19.61,16.04,1.85,,,-21.95,-12.73,-15.79,-18.97,-4.17,,,4.26,10.87,16.48,19.78,13.27,5.88,1.89,-0.92
CRN_qq,,,,,,-2.33,4.76,9.09,6.25,9.80,-5.36,-3.77,-7.84,-6.38,9.09,-6.25,-2.22,9.09,-14.58,-2.44,-5.00,-5.26,5.56,7.89,7.32,4.55,4.35,2.08,-2.04,-4.17,-2.17,-4.44,2.33,,-2.27,,2.33,2.27,,2.22,,2.17,,2.13,2.08
CRN_sq,,,,,,1.98,17.48,18.18,4.20,5.37,-17.83,-10.85,-5.22,-6.42,0.98,-4.85,-3.06,4.21,21.21,-22.50,18.28,-7.27,3.92,1.89,5.56,7.02,0.82,-10.57,3.64,1.75,-17.24,,,,-2.13,,,7.69,,3.92,,1.83,,,
CPZ,133000,60000,66000,60000,55000,54000,55000,60000,67000,73000,76000,79000,75000,70000,87000,80000,89000,91000,73000,68000,58000,54000,57000,57000,59000,63000,69000,74000,77000,77000,75000,75000,75000,72000,68000,68000,69000,73000,74000,71000,69000,66000,65000,70000,74000
CPZ_yy,,-54.89,10.00,-9.09,,,-8.33,,21.82,35.19,38.18,31.67,11.94,-4.11,14.47,1.27,18.67,30.00,-16.09,-15.00,-34.83,-40.66,-21.92,-16.18,1.72,16.67,21.05,29.82,30.51,22.22,8.70,1.35,-2.60,-6.49,-9.33,-9.33,-8.00,1.39,8.82,4.41,,-9.59,-12.16,-1.41,7.25
CPZ_sy,,-38.30,27.59,-14.19,,,9.45,,87.16,133.33,67.63,34.09,8.33,-28.57,-12.45,-24.15,-21.27,-8.95,-22.06,-30.17,-33.33,-37.57,-3.77,-8.80,1.72,16.67,-9.15,35.96,47.46,33.33,19.42,5.81,-5.75,-5.95,-15.06,-12.20,-12.20,-3.16,12.77,8.33,,-4.58,-7.55,3.21,11.11
CPZ_qq,,,,,,-1.82,1.85,9.09,11.67,8.96,4.11,3.95,-5.06,-6.67,24.29,-8.05,11.25,2.25,-19.78,-6.85,-14.71,-6.90,5.56,,3.51,6.78,9.52,7.25,4.05,,-2.60,,,-4.00,-5.56,,1.47,5.80,1.37,-4.05,-2.82,-4.35,-1.52,7.69,5.71
CPZ_sq,,,,,,4.59,21.93,26.62,15.91,30.39,-12.41,1.29,-6.36,-14.03,7.37,-12.25,-2.79,-0.57,-8.09,-21.38,-7.20,-6.90,41.67,,3.51,6.78,10.32,11.51,12.26,,-1.19,,,-3.66,-10.76,,,6.25,3.92,-1.89,-1.92,-4.58,0.68,9.52,5.59
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-189.55,0.81,208.26,,,-1.24,,-16.88,-23.44,-22.94,-26.23,-18.34,-5.27,11.76,49.74,63.63,33.96,23.53,-6.05,-13.22,3.19,-8.53,-2.91,-6.33,-16.69,-7.86,-9.45,-14.76,-13.19,-16.53,-13.94,-7.60,-0.88,8.15,5.30,15.52,13.94,11.06,19.66,9.24,5.64,0.58,-11.50,-8.10
RZ_sy,,-21.74,23.01,-6.60,,,-11.11,,-18.57,-17.19,-23.29,-14.74,-4.38,5.32,34.87,39.21,33.10,6.60,-8.77,-12.81,-12.15,4.24,7.79,6.22,1.08,-4.33,-3.83,19.33,2.20,1.91,-2.97,-19.07,-6.64,-8.43,2.26,-5.10,-2.06,-1.64,-3.19,7.15,3.18,4.87,0.58,-11.50,-8.10
RZ_qq,,,,,,2.35,-6.35,-3.99,-9.68,-5.73,-5.73,-8.09,-0.02,9.37,11.22,23.14,9.25,-10.47,2.55,-6.35,0.91,6.47,-9.09,-0.60,-2.65,-5.30,0.54,-2.31,-8.36,-3.55,-3.33,0.72,-1.61,3.46,5.48,-1.93,7.94,2.05,2.81,5.66,-1.46,-1.31,-2.12,-7.03,2.33
RZ_sq,,,,,,-2.61,-6.90,-8.00,-2.39,-0.96,-13.76,2.26,9.46,9.10,10.44,5.55,4.66,-12.62,-5.48,0.87,5.45,3.69,-2.27,-0.60,0.35,-1.86,-1.76,23.34,-14.05,-2.15,-6.46,2.87,-0.84,-4.02,4.46,-4.54,2.33,-3.61,2.81,5.66,-1.46,-2.04,-1.39,-7.03,2.33
CRZ,39000,-44000,-44000,41000,40000,39000,41000,43000,48000,50000,54000,58000,58000,53000,48000,39000,36000,40000,39000,41000,41000,39000,42000,43000,44000,46000,46000,47000,51000,53000,55000,55000,56000,54000,51000,52000,48000,47000,46000,43000,44000,45000,46000,49000,48000
CRZ_yy,,-212.82,,193.18,,,,,20.00,28.21,31.71,34.88,20.83,6.00,-11.11,-32.76,-37.93,-24.53,-18.75,5.13,13.89,-2.50,7.69,4.88,7.32,17.95,9.52,9.30,15.91,15.22,19.57,17.02,9.80,1.89,-7.27,-5.45,-14.29,-12.96,-9.80,-17.31,-8.33,-4.26,,13.95,9.09
CRZ_sy,,4.29,,13.24,,,,,22.78,19.75,31.40,17.02,4.12,-5.15,-25.66,-28.18,-24.75,-5.43,9.52,15.19,13.16,-5.75,-8.70,-5.49,,4.88,4.76,-16.28,,2.33,6.82,27.78,8.14,7.95,-6.38,2.17,-3.23,-1.05,4.55,-8.51,-2.22,-4.26,,13.95,9.09
CRZ_qq,,,,,,-2.50,5.13,4.88,11.63,4.17,8.00,7.41,,-8.62,-9.43,-18.75,-7.69,11.11,-2.50,5.13,,-4.88,7.69,2.38,2.33,4.55,,2.17,8.51,3.92,3.77,,1.82,-3.57,-5.56,1.96,-7.69,-2.08,-2.13,-6.52,2.33,2.27,2.22,6.52,-2.04
CRZ_sq,,,,,,2.53,6.17,9.30,3.19,,16.49,-2.65,,-8.91,-8.70,-5.95,-3.80,14.47,5.75,-1.09,,-4.65,2.44,2.38,,,,-18.18,19.44,2.33,6.82,,1.09,2.15,-7.37,6.82,-4.26,4.44,-2.13,-6.52,2.33,2.27,2.22,6.52,-2.04
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-5.89,-0.99,1.86,,,-31.42,,-31.37,-39.38,-27.51,-5.70,4.85,24.74,36.29,51.36,34.87,26.71,35.82,18.74,35.16,38.08,7.44,-0.26,-14.46,-23.12,-19.99,-16.84,-13.19,-6.98,0.35,1.89,-0.02,-1.74,-7.23,-13.09,-11.16,-13.52,-11.28,-2.11,0.08,6.52,6.88,-0.60,-2.41
RMO_sy,,-11.00,-8.42,11.58,,,-14.68,,-24.46,-31.64,-0.78,15.61,27.74,45.12,24.44,24.85,17.39,15.00,3.70,1.41,23.62,33.43,9.81,9.57,-11.54,-23.12,-13.86,-10.11,-6.05,0.61,16.76,12.74,14.54,16.82,1.69,-8.67,-12.09,-16.80,-14.16,-8.15,-12.46,-11.17,-9.67,-14.25,-8.79
RMO_qq,,,,,,3.46,-15.89,-19.03,-2.59,-8.62,0.58,5.34,8.31,8.71,9.89,16.99,-3.49,2.14,17.78,2.28,9.85,4.34,-8.35,-5.05,-5.80,-6.22,-4.62,-1.31,-1.66,0.49,2.89,0.21,-3.51,-1.24,-2.86,-6.11,-1.37,-3.85,-0.35,3.59,0.84,2.33,-0.01,-3.66,-0.99
RMO_sq,,,,,,-0.72,-10.98,-8.93,-6.14,-10.16,29.22,6.11,3.71,2.06,10.81,6.46,-2.50,-0.02,-0.07,4.11,18.85,7.92,-17.76,3.88,-4.04,-6.22,-7.86,8.41,0.29,0.43,6.93,4.68,1.88,2.44,-6.92,-5.99,-1.93,-3.04,-3.97,0.60,-6.53,-1.62,-2.35,-4.51,-0.58
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-45.92,2.12,13.29,,,0.90,,-9.87,-20.40,-12.37,-6.43,3.39,24.69,15.20,21.83,17.49,6.19,32.66,31.88,38.82,45.06,10.78,-2.76,-16.11,-25.17,-23.01,-21.31,-18.96,-13.74,-7.33,-3.19,-0.33,0.82,-2.31,-8.45,-10.38,-16.04,-18.42,-12.60,-9.82,-2.10,3.13,-1.12,0.53
RMT_sy,,-5.33,1.71,-4.19,,,-5.73,,-30.45,-39.87,-31.07,-22.05,-5.68,28.95,23.50,34.56,29.02,17.15,19.53,13.09,8.08,4.95,-3.83,-9.91,-16.11,-20.95,-17.99,-25.38,-18.96,-13.74,-11.93,2.31,-0.33,0.82,7.38,1.65,2.51,-0.80,-9.35,-1.26,0.46,5.97,7.41,-0.18,-1.14
RMT_qq,,,,,,3.46,-5.09,-4.24,-4.14,-8.63,4.47,2.25,5.93,10.19,-3.47,8.13,2.15,-0.40,20.59,7.50,7.53,4.07,-7.91,-5.64,-7.24,-7.17,-5.24,-3.56,-4.47,-1.20,1.80,0.75,-1.65,-0.05,-1.36,-5.59,-3.72,-6.36,-4.15,1.15,-0.66,1.65,0.97,-3.03,1.00
RMT_sq,,,,,,-5.46,-6.37,-12.73,-9.96,-18.27,7.34,-1.31,8.95,11.73,2.81,7.52,4.46,1.45,4.90,1.73,-0.17,-1.49,-3.88,-4.70,-7.04,-7.17,-0.29,-13.28,0.96,-1.20,1.80,0.75,-1.65,-0.05,8.43,-4.63,-0.82,-3.28,-0.92,3.88,0.91,2.03,0.43,-3.46,-0.06
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-36.47,1.37,10.28,,,-10.17,,-17.99,-27.58,-18.24,-6.18,3.92,24.70,22.55,31.59,23.47,13.13,33.75,27.24,37.55,42.63,9.61,-1.89,-15.55,-24.47,-21.98,-19.81,-17.06,-11.54,-4.84,-1.54,-0.22,-0.02,-3.97,-10.02,-10.65,-15.24,-16.16,-9.33,-6.77,0.54,4.26,-1.03,-0.46
RM_sy,,-13.24,-2.87,-2.77,,,-14.72,,-20.69,-24.34,-10.03,4.17,9.92,30.64,24.18,31.69,25.32,13.59,15.90,8.16,1.03,-0.37,-2.66,-12.55,-9.91,-12.08,-16.01,-9.22,-10.70,-3.06,-2.28,-0.71,1.74,-4.34,-2.82,-4.75,-3.37,-4.44,-7.35,-1.22,0.19,5.79,8.93,4.13,0.16
