,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
NetDebt,30054000000,98693000000,37536000000,,100597000000,114807000000,234926000000,,275041000000,262342000000,289482000000,,323397000000,325105000000,308741000000,,312842000000,320155000000,306518000000,,337979000000,369231000000,365003000000,,375479000000,295357000000,302095000000,,329717000000,298029000000,242974000000,261791000000,230593000000,213773000000,210586000000,239668000000,237965000000,223303000000,220845000000,234563000000,207076000000,204052000000,201379000000,231615000000,222947000000,199563000000,184764000000,215163000000,203058000000,182060000000,181670000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,126.70,37.12,,,-25.30,,342.39,,103.24,106.02,24.37,,889.51,473.29,208.72,,-87.07,-76.59,-67.20,,2.36,1.78,10.16,,19.12,-6.07,-0.56,,-10.99,5.85,15.64,,776.03,4506.55,358.96,-46.32,-87.32,-97.98,-80.12,-35.90,130.30,191.38,53.89,102.04,-17.89,-24.32,336.20,306.58,136.00,90.14,-59.55
NetDebtEBITDA_sy,29.24,-13.91,,,3.93,,-18.79,,10.61,-8.76,142.98,,25.97,37.48,-18.10,,-36.32,-53.71,-27.67,,-26.84,13.52,-13.88,,45.83,36.86,59.82,,34.14,19.52,8.14,,10.82,9.81,4.67,7.18,-19.42,10.32,6.09,-14.01,-7.58,-30.08,-23.74,-33.88,-4.57,0.02,6.11,34.77,15.27,21.74,3.21
NetDebtEBITDA_qq,,,,,,0.27,100.22,,,1.64,20.86,,,-41.11,-34.92,,,6.58,-8.79,,,5.98,-1.29,,,-16.43,4.51,,,-0.61,14.17,159.22,197.84,422.62,-88.63,-69.68,-29.63,-16.84,12.03,-2.22,152.81,5.21,-40.83,28.37,2.74,-3.02,241.02,19.66,-40.36,-21.86,-27.45
NetDebtEBITDA_sq,,,,,,3.21,-44.87,,,-14.86,46.81,,,-7.08,-12.54,,,-32.46,36.68,,,4.80,3.69,,,-1.65,21.10,,,-12.37,9.57,-3.78,19.96,-13.18,4.44,-1.47,-9.82,18.87,0.44,-20.14,-3.07,-10.06,9.53,-30.76,39.90,-5.74,16.20,-12.05,19.66,-0.45,-1.49
DebtFin,19364000000,58703000000,-629000000,,63493000000,65082000000,125365000000,,176083000000,168079000000,175172000000,,184978000000,185875000000,168905000000,,165495000000,157862000000,135760000000,,153299000000,145704000000,133310000000,,145847000000,131948000000,117098000000,,104429000000,123685000000,106465000000,103709000000,105029000000,108834000000,105269000000,115097000000,113672000000,104333000000,101066000000,98953000000,97358000000,95173000000,87057000000,81815000000,86445000000,91646000000,90347000000,79990000000,85379000000,95854000000,88151000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,5714.72,26.58,,,-20.73,,14165.29,,106.16,132.86,41.03,,784.07,411.60,179.10,,-88.04,-79.81,-73.45,,-12.24,-18.54,-9.16,,2.01,6.34,5.54,,-27.42,-1.66,30.72,,1159.79,5551.08,423.60,-34.93,-86.70,-98.15,-81.80,-43.69,126.67,190.87,45.37,69.17,-32.29,-25.48,393.40,327.91,155.91,117.99,-59.86
DebtFinEBITDA_sy,802.79,-31.68,,,178.58,,-57.69,,-14.30,128.68,245.43,,120.04,48.27,-14.27,,-47.58,-60.08,14.09,,-41.32,15.84,17.29,,101.28,76.32,50.00,,25.67,9.68,-5.66,,19.36,4.52,-15.70,-16.35,-19.24,-11.82,2.72,-15.63,-28.15,-32.08,-25.00,-30.10,1.38,11.64,23.64,37.14,58.41,34.99,15.92
DebtFinEBITDA_qq,,,,,,-9.94,88.48,,,1.72,14.15,,,-41.14,-37.72,,,-0.65,-18.07,,,-7.80,-8.64,,,-3.89,-9.32,,,30.23,20.54,134.36,242.44,484.17,-88.83,-70.87,-30.00,-18.66,9.73,-9.86,181.75,4.38,-45.16,4.89,12.78,14.86,263.11,-9.03,-32.55,-2.16,-33.14
DebtFinEBITDA_sq,,,,,,-50.44,-45.46,,,32.25,-17.62,,,-10.89,-52.37,,,-32.14,36.13,,,33.95,37.84,,,17.34,17.26,,,2.41,0.86,7.39,7.61,-10.33,-18.66,6.57,3.89,-2.09,-5.25,-12.47,-11.52,-7.44,4.62,-18.42,28.32,1.93,15.87,-9.51,48.23,-13.14,-0.51
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-40.91,-24.19,,,88.25,,-53.73,,-45.26,-39.04,-9.14,,-25.74,-32.62,-16.77,,6.34,7.42,0.11,,2.66,3.68,5.65,,1.95,16.57,16.40,,12.37,-4.80,8.67,,-10.34,-9.25,-22.60,-13.67,5.57,16.21,15.73,17.26,16.23,5.50,7.15,6.93,5.07,5.83,5.25,4.73,2.59,1.97,-2.43
SP1_sy,-7.68,-4.00,,,11.90,,24.47,,-2.85,-16.34,-13.73,,-23.32,12.21,19.98,,23.97,-4.71,0.41,,18.94,-14.67,-13.14,,-9.40,10.03,-9.81,,-18.33,-14.83,-6.16,,11.28,-4.74,-1.33,-1.63,-2.53,2.32,8.13,4.47,10.15,7.63,7.34,10.17,-0.56,-2.17,-1.45,-8.88,-7.91,0.51,-10.05
SP1_qq,,,,,,-0.29,-42.95,,,11.05,-14.96,,,0.76,5.05,,,1.78,-2.09,,,2.79,-0.23,,,17.53,-0.38,,,-0.43,13.72,-8.96,-13.02,0.78,-3.01,1.54,6.36,10.94,-3.41,2.88,5.43,0.69,-1.89,2.68,3.59,1.42,-2.43,2.17,1.47,0.80,-6.64
SP1_sq,,,,,,22.20,-7.83,,,5.23,-4.96,,,53.99,1.62,,,18.36,7.08,,,-15.09,9.00,,,3.12,-10.65,,,7.54,-1.55,2.75,2.30,-7.95,1.97,2.44,1.36,-3.36,7.77,-1.03,6.87,-5.58,7.48,1.58,-3.53,-7.11,8.26,-6.07,-2.51,1.39,-3.12
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-19.66,-1.85,,,44.65,,-46.96,,-39.92,-36.35,-10.93,,-9.30,-9.79,-6.35,,-1.68,-8.46,-5.35,,0.83,6.90,13.89,,6.89,7.44,1.53,,-6.99,-11.97,-6.26,,-17.05,-17.34,-23.90,-14.99,24.16,25.16,23.22,21.29,-0.76,-1.57,-13.81,-13.82,-13.04,-12.68,4.17,13.95,35.97,35.01,29.86
SP2_sy,-8.82,12.96,,,-2.77,,3.56,,4.88,-11.66,-3.24,,-16.62,6.06,3.50,,19.05,1.71,1.67,,3.40,-3.61,-0.93,,-2.00,0.70,0.90,,-8.22,-12.79,-9.77,,4.77,8.85,7.25,1.15,4.70,1.86,7.04,11.43,-1.70,-0.83,1.61,0.55,7.73,-4.38,-7.75,-14.77,-13.13,-3.70,-10.37
SP2_qq,,,,,,1.47,-35.09,,,7.51,-9.16,,,6.93,-5.69,,,-0.45,-2.49,,,5.54,3.89,,,6.09,-1.83,,,0.42,4.53,-7.35,-14.71,0.07,-3.76,3.50,24.57,0.88,-5.25,1.87,1.93,0.05,-17.03,1.86,2.85,0.46,-1.01,11.41,22.72,-0.25,-4.79
SP2_sq,,,,,,19.52,-9.91,,,0.68,-1.32,,,28.06,-3.70,,,9.40,-3.74,,,1.98,-1.06,,,4.80,-0.86,,,-0.42,2.57,2.31,0.26,3.45,1.07,-3.51,3.78,0.65,6.20,0.45,-8.44,1.53,8.82,-0.60,-1.90,-9.88,4.98,-8.16,-0.01,-0.11,-2.28
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-51.27,-65.36,,,6583.02,,-97.59,,-96.75,-97.78,-89.84,,-15.65,574.55,251.35,,28.87,-78.98,176.92,,-40.00,-3.85,-75.28,,-1.33,-53.33,114.61,,850.00,220.00,-57.07,,-80.09,-11.61,13.41,-58.90,49.29,29.29,-59.14,80.00,20.57,75.00,31.58,-30.56,-46.43,-59.82,348.00,12.00,78.52,432.22,172.32
CAR_sy,3.41,92.54,,,27.82,,-14.66,,-26.27,-36.97,-32.03,,-61.40,44.12,57.60,,89.97,-45.90,-11.76,,-26.57,-5.72,-31.33,,-19.33,-31.99,-31.17,,19.22,18.92,-11.79,,27.80,12.95,9.09,,4.02,19.01,49.88,-30.56,55.36,17.33,-14.15,38.30,8.14,0.86,7.43,4.33,17.57,-7.29,101.60
CAR_qq,,,,,,-29.98,-85.32,,,-52.17,-32.73,,,282.47,-64.96,,,-37.60,361.54,,,,18.67,,,-52.70,445.71,,,-84.07,-26.79,78.05,-4.11,-29.29,-6.06,-35.48,248.33,-38.76,-70.31,184.21,133.33,-11.11,-77.68,50.00,80.00,-33.33,148.89,-62.50,186.90,98.76,27.35
CAR_sq,,,,,,4.73,-19.17,,,-10.47,-12.84,,,234.33,-4.69,,,-4.79,55.46,,,,13.24,,,3.06,14.59,,,2.80,-15.00,44.79,1.02,-9.14,-17.91,32.72,5.08,3.95,3.38,-38.51,135.11,-21.49,-24.35,-0.95,83.85,-26.78,-19.43,-3.81,107.19,-42.26,75.19
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,-17.76,-43.66,,,116.93,,-74.36,,-50.69,-57.02,0.85,,-25.23,-3.33,-10.26,,-1.05,-8.87,2.29,,3.42,4.81,-2.64,,6.08,5.03,-1.43,,-8.56,-12.89,-7.23,,-13.86,-8.39,-8.95,-23.68,20.06,22.10,6.79,12.59,-2.80,5.27,-2.67,-9.30,-17.00,-16.37,1.69,20.54,45.17,47.92,36.21
QR_sy,11.31,-2.18,,,8.58,,3.91,,-4.07,-27.82,-12.01,,-30.11,12.79,13.92,,23.57,1.40,-7.52,,7.37,-13.22,3.64,,-7.95,6.30,-26.60,,-13.18,-10.88,-1.86,,13.11,-7.01,-4.57,1.76,7.09,6.33,18.49,18.04,5.80,10.54,0.03,-0.59,-12.90,-4.14,-4.45,-19.81,-3.18,12.37,-4.05
QR_qq,,,,,,-0.21,-54.44,,,-13.02,6.91,,,12.46,-0.76,,,3.57,11.40,,,4.97,3.48,,,3.92,-2.88,,,-1.00,3.42,6.55,-21.04,5.29,2.78,-10.68,24.21,7.08,-10.11,-5.82,7.23,15.97,-16.89,-12.24,-1.88,16.85,1.06,4.03,18.16,19.07,-6.94
QR_sq,,,,,,9.15,-2.47,,,-17.87,18.88,,,32.55,20.07,,,8.77,9.52,,,-12.08,30.79,,,1.53,-9.70,,,4.22,-0.55,3.89,5.05,-14.32,2.07,10.77,10.56,-14.93,13.74,10.34,-0.90,-11.12,2.92,9.66,-13.17,-2.18,2.59,-7.96,4.83,13.53,-12.40
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,-14.62,-8.79,,,65.96,,-58.53,,-45.60,-44.76,-12.11,,-14.78,-13.85,-14.32,,-2.45,-5.53,-1.50,,0.35,5.42,12.53,,5.06,0.95,-6.41,,-6.49,-5.97,-12.83,,-14.93,-16.32,-9.97,-12.77,21.04,23.17,21.33,17.04,-0.28,-1.07,-12.19,-10.69,-12.13,-12.78,0.37,10.26,36.30,40.72,37.73
CR_sy,9.09,-1.31,,,3.59,,1.71,,-10.12,-10.48,-3.96,,-17.04,1.79,17.96,,20.07,5.82,-4.81,,9.33,3.17,-2.13,,-3.24,-6.92,-9.20,,-17.17,-17.50,-10.13,,11.60,-2.79,-0.02,-2.20,10.20,19.42,7.30,26.84,-4.25,5.92,13.53,4.77,6.47,-10.19,-1.50,-15.65,-13.96,-12.08,-28.13
CR_qq,,,,,,-0.08,-40.92,,,1.47,-6.00,,,2.58,-6.52,,,-0.66,-2.53,,,4.36,4.05,,,0.28,-3.55,,,0.85,-10.59,8.86,-13.33,-0.79,-3.81,5.48,20.25,0.96,-5.25,1.75,2.45,0.16,-15.90,3.50,0.80,-0.58,-3.22,13.70,24.60,2.64,-5.28
CR_sq,,,,,,11.25,-5.31,,,10.81,1.58,,,35.97,17.71,,,19.83,5.89,,,13.07,0.45,,,8.77,-2.02,,,8.33,6.73,-1.88,-1.63,-5.64,9.77,-4.02,10.85,2.26,-1.37,13.45,-16.33,13.12,5.73,4.70,-14.96,-4.58,15.95,-10.34,-13.27,-2.50,-5.22
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-48.63,-71.66,,,8916.98,,-94.48,,-82.13,-76.37,-52.04,,-77.05,-46.94,-32.50,,31.12,-71.68,51.48,,-44.36,1.54,-71.15,,-37.76,-61.36,69.49,,696.63,133.33,-51.50,,-77.72,,15.46,-53.12,43.04,23.53,-50.89,61.33,18.58,62.59,16.36,-27.27,-44.40,-61.51,250.00,-4.55,71.14,420.65,172.32
PP_sy,9.21,76.10,,,110.72,,-27.11,,-47.70,-39.64,-22.87,,-61.61,45.20,96.72,,84.10,5.69,-30.24,,-28.26,-57.51,-18.47,,-23.67,43.26,-44.57,,52.41,-42.08,-7.82,,38.07,,-2.51,2.50,-21.41,51.98,77.70,-24.19,53.27,-4.63,-18.28,40.79,17.41,25.87,-4.81,52.85,5.17,-22.02,101.95
PP_qq,,,,,,-23.39,-77.22,,,1.29,-53.76,,,134.18,-41.18,,,-49.42,214.62,,,-7.69,-10.61,,,-42.70,292.16,,,-83.22,-18.49,64.95,-1.25,-24.68,-5.88,-33.04,201.33,-34.96,-62.59,120.00,121.49,-10.82,-73.22,37.50,69.32,-38.26,143.48,-62.50,203.57,87.84,27.35
PP_sq,,,,,,-22.46,-33.78,,,-10.50,-15.38,,,238.54,14.65,,,94.36,-24.33,,,15.10,45.21,,,116.04,-43.81,,,-17.89,-10.58,43.61,30.95,-35.96,-19.05,50.98,0.41,23.85,-5.35,-35.59,103.00,-22.94,-18.89,10.97,69.28,-17.39,-38.66,78.19,16.47,-38.74,58.86
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,-16.73,-42.49,,,45.90,,-27.03,,-30.85,-36.68,-17.73,,-20.32,-17.66,-9.16,,-2.67,3.13,-3.99,,4.66,1.44,13.53,,6.17,0.92,-12.13,,-19.86,-14.56,-5.44,,-3.51,-7.63,-5.26,-21.40,17.62,20.18,3.50,9.66,-3.32,1.32,-4.45,-8.41,-15.96,-15.57,-1.04,20.86,43.61,45.08,28.67
RCLR_sy,-6.67,4.00,,,-2.56,,-14.04,,-11.16,-17.99,-5.80,,-14.09,9.08,8.29,,19.38,-4.00,4.66,,-10.86,-1.02,-12.63,,10.75,3.86,-8.35,,-11.04,-5.40,9.72,,7.33,-0.24,-6.22,2.73,7.81,-1.87,-13.60,10.27,4.10,3.01,16.20,-0.90,-14.68,-2.53,4.81,-6.01,5.48,-5.73,-8.68
RCLR_qq,,,,,,9.59,-29.36,,,0.35,-8.23,,,3.71,1.25,,,9.88,-5.74,,,6.49,5.50,,,1.23,-8.14,,,7.93,1.66,9.35,-19.58,3.32,4.27,-9.28,20.34,5.58,-10.21,-3.88,6.10,10.64,-15.32,-7.86,-2.64,11.15,-0.75,12.53,15.69,12.29,-11.98
RCLR_sq,,,,,,1.26,-3.40,,,-6.53,10.96,,,18.69,10.15,,,-4.56,20.10,,,5.99,6.01,,,-0.61,-6.46,,,5.70,8.48,-9.63,3.58,-1.75,1.98,-1.01,8.71,-10.58,-10.21,26.33,2.63,-11.52,1.29,7.74,-11.64,1.08,8.91,-3.38,-0.84,-9.67,5.51
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-35.20,-9.74,,,128.58,,-71.61,,-72.13,-69.07,-41.00,,-70.97,-61.87,-86.66,,-34.72,-59.75,-66.34,,15.43,182.61,1808.82,,130.41,-6.81,-57.78,,-70.40,-56.84,-229.20,,-582.43,-500.00,-161.02,-2063.89,138.80,143.99,105.41,120.65,-6.86,-18.01,-1360.00,-435.62,-270.54,-270.08,4.13,113.27,354.32,360.36,250.17
KP_sy,-4.10,28.37,,,-11.35,,2.55,,2.69,-8.04,-12.53,,-68.93,32.80,37.44,,173.91,3.77,-18.31,,91.08,-7.24,38.46,,-9.74,6.87,-3.42,,-55.49,-54.01,-40.59,,36.51,20.49,9.67,-9.05,36.36,52.97,30.14,45.21,-11.48,-9.59,33.91,26.04,41.92,-15.09,-21.84,-46.56,-51.32,-33.96,-64.74
KP_qq,,,,,,-4.69,-62.18,,,5.75,-27.84,,,38.89,-74.75,,,-14.36,-78.88,,,109.68,42.64,,,-15.20,-35.38,,,23.65,-293.44,110.17,-2083.33,-2.52,-26.23,23.48,139.18,16.25,-84.47,192.00,76.71,2.33,-338.64,22.22,10.20,-2.05,-34.52,110.76,1621.54,4.47,-22.41
KP_sq,,,,,,30.51,0.66,,,16.87,-4.25,,,399.55,-0.91,,,89.26,-22.00,,,-8.13,16.44,,,8.78,5.22,,,12.41,35.93,8.92,-17.97,-0.79,23.73,-9.67,22.99,11.29,5.26,0.79,-25.03,13.67,55.92,-5.13,-15.59,-31.99,43.53,-35.14,-23.11,-7.75,-23.36
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-24.53,98.27,,,75.56,,-72.19,,-72.57,-72.28,-59.50,,-77.09,-66.65,-89.30,,-51.65,-70.25,-72.39,,7.73,181.67,1654.05,,95.78,-25.25,-58.71,,-69.83,-58.05,-213.43,,-611.43,-588.05,-233.22,-2978.12,146.09,145.75,105.33,117.37,-23.33,-26.76,-1211.11,-410.00,-264.43,-243.85,21.83,111.09,314.90,331.28,237.95
PKKO_sy,-48.10,21.26,,,-4.38,,131.68,,110.82,145.14,-36.12,,-66.43,-24.06,-46.81,,118.02,37.97,136.49,,19.59,-20.13,-4.38,,-28.26,9.98,6.81,,-22.84,-74.09,-22.91,,-49.65,-56.99,-40.97,-19.46,-16.02,90.86,76.23,24.46,234.33,209.58,-34.26,-22.23,34.72,-75.07,-66.51,-65.87,-9.50,152.55,127.82
PKKO_qq,,,,,,-9.63,-52.76,,,-8.66,-30.98,,,32.97,-77.85,,,-18.18,-79.44,,,113.92,28.01,,,-18.32,-29.29,,,13.57,-291.19,110.53,-2337.50,-8.38,-30.54,9.08,135.83,7.58,-84.79,196.30,58.12,2.77,-330.77,17.33,16.13,10.10,-25.40,111.73,1525.45,-3.24,-25.20
PKKO_sq,,,,,,6.02,164.86,,,23.28,-30.98,,,178.85,-51.65,,,76.46,-17.13,,,17.86,-0.79,,,80.68,-3.65,,,-39.34,186.71,1.53,-71.49,-48.19,293.55,38.52,-70.27,17.74,263.38,-2.17,-20.13,9.03,-22.84,15.74,38.36,-79.82,3.65,17.96,266.87,-43.69,-6.50
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-0.23,-24.01,,,34.84,,-16.16,-7.99,-0.16,-1.88,19.70,-5.81,8.53,19.41,22.43,28.65,28.76,19.18,11.36,9.27,3.12,1.12,-0.39,-21.35,-1.73,6.03,7.57,61.89,14.47,7.11,9.08,-19.15,-18.81,-18.61,-21.33,-11.35,10.02,13.40,13.99,13.94,8.24,6.02,8.81,8.51,6.97,12.63,11.63,9.08,10.23,7.17,10.20
RN_sy,-12.33,18.75,,,-6.47,,17.12,19.85,-18.68,-13.81,-18.01,-20.60,-2.89,-4.07,10.91,5.04,1.98,0.84,-6.54,1.22,6.97,0.58,-10.17,1.24,-2.28,-0.39,4.16,-7.03,-0.17,-4.75,0.49,3.01,1.26,13.74,22.75,12.75,2.05,-7.77,-14.64,-14.89,-6.73,-2.21,-1.96,7.03,-3.29,-0.11,2.95,0.65,8.22,3.32,2.30
RN_qq,,,,15.95,-15.79,-0.47,-13.73,27.25,-8.62,-2.19,5.24,0.13,5.29,7.62,7.90,5.22,5.38,-0.38,0.82,3.25,-0.55,-2.32,-0.69,-18.48,24.27,5.39,0.75,22.69,-12.13,-1.39,2.61,-9.06,-11.77,-1.14,-0.83,2.48,9.49,1.91,-0.31,2.44,4.01,-0.18,2.31,2.16,2.53,5.10,1.41,-0.18,3.62,2.18,4.27
RN_sq,,,,0.01,17.35,2.38,-2.53,2.34,-20.38,8.52,-7.28,-0.89,-2.62,7.20,7.20,-6.14,-5.46,6.01,-0.64,1.65,-0.09,-0.32,-11.26,14.55,-3.57,1.61,-7.20,2.25,3.55,-3.05,-2.10,4.81,1.79,8.89,5.66,-3.73,-7.87,-1.59,-2.20,-4.01,0.96,3.18,-1.95,4.80,-8.77,6.56,1.05,2.46,-1.91,1.74,0.05
CRN,119000,157000,114000,98000,117000,117000,136000,107000,117000,119000,113000,113000,108000,100000,93000,88000,84000,84000,83000,81000,81000,83000,83000,102000,82000,78000,78000,63000,72000,73000,71000,78000,89000,90000,90000,88000,81000,79000,79000,77000,74000,75000,73000,71000,70000,66000,65000,65000,63000,62000,59000
CRN_yy,,31.93,,,-25.48,,19.30,9.18,,1.71,-16.91,5.61,-7.69,-15.97,-17.70,-22.12,-22.22,-16.00,-10.75,-7.95,-3.57,-1.19,,25.93,1.23,-6.02,-6.02,-38.24,-12.20,-6.41,-8.97,23.81,23.61,23.29,26.76,12.82,-8.99,-12.22,-12.22,-12.50,-8.64,-5.06,-7.59,-7.79,-5.41,-12.00,-10.96,-8.45,-10.00,-6.06,-9.23
CRN_sy,,-16.39,,,7.84,,-14.06,-15.62,,14.81,21.82,25.93,2.96,4.84,-8.21,-5.15,-2.16,-1.54,4.88,-0.78,-5.88,,,-1.56,1.56,,-4.17,6.35,,4.69,-0.72,-1.49,-0.77,-11.94,-18.25,-12.12,-2.33,8.47,17.86,17.24,7.14,3.12,1.52,-6.62,3.70,-0.76,-2.99,-0.79,-7.86,-2.29,-3.08
CRN_qq,,,,-14.04,19.39,,16.24,-21.32,9.35,1.71,-5.04,,-4.42,-7.41,-7.00,-5.38,-4.55,,-1.19,-2.41,,2.47,,22.89,-19.61,-4.88,,-19.23,14.29,1.39,-2.74,9.86,14.10,1.12,,-2.22,-7.95,-2.47,,-2.53,-3.90,1.35,-2.67,-2.74,-1.41,-5.71,-1.52,,-3.08,-1.59,-4.84
CRN_sq,,,,,-14.06,,1.85,-1.82,25.00,-8.15,8.06,,2.21,-6.47,-5.38,4.88,5.43,,0.78,-0.78,,,,-12.50,3.17,-1.54,,-2.90,-2.99,3.08,2.24,-3.65,-2.27,-8.53,,3.57,8.62,1.59,,3.03,-0.74,-2.22,1.52,-5.22,10.24,-6.43,-0.76,,2.38,-0.78,-1.56
CPZ,102000,234000,138000,119000,116000,114000,152000,120000,150000,170000,172000,172000,176000,174000,167000,158000,152000,151000,151000,147000,145000,148000,143000,175000,138000,131000,135000,110000,137000,145000,145000,154000,174000,179000,183000,192000,168000,158000,157000,149000,145000,145000,143000,144000,147000,145000,143000,137000,121000,108000,98000
CPZ_yy,20.00,129.41,,,-50.43,,10.14,0.84,29.31,49.12,13.16,43.33,17.33,2.35,-2.91,-8.14,-13.64,-13.22,-9.58,-6.96,-4.61,-1.99,-5.30,19.05,-4.83,-11.49,-5.59,-37.14,-0.72,10.69,7.41,40.00,27.01,23.45,26.21,24.68,-3.45,-11.73,-14.21,-22.40,-13.69,-8.23,-8.92,-3.36,1.38,,,-4.86,-17.69,-25.52,-31.47
CPZ_sy,16.47,-9.09,,,-3.33,,-11.11,-15.79,29.89,25.15,10.23,35.00,7.52,-8.41,6.19,-1.39,-2.47,6.12,-2.91,-13.62,-19.83,0.96,12.00,4.35,14.74,7.62,-8.93,14.58,-3.21,1.77,8.33,-3.64,-0.47,,-0.45,6.60,1.90,-2.61,-0.91,-10.62,-12.15,-16.52,-5.96,-1.49,17.02,,,-1.51,-9.55,1.41,10.00
CPZ_qq,,,,-13.77,-2.52,-1.72,33.33,-21.05,25.00,13.33,1.18,,2.33,-1.14,-4.02,-5.39,-3.80,-0.66,,-2.65,-1.36,2.07,-3.38,22.38,-21.14,-5.07,3.05,-18.52,24.55,5.84,,6.21,12.99,2.87,2.23,4.92,-12.50,-5.95,-0.63,-5.10,-2.68,,-1.38,0.70,2.08,-1.36,-1.38,-4.20,-11.68,-10.74,-9.26
CPZ_sq,,,,-4.04,-8.42,-1.72,2.92,-9.09,41.25,-5.31,-9.35,,12.50,-19.34,5.10,3.40,11.27,-12.24,,-8.00,3.26,10.53,6.67,-14.29,13.54,3.67,-9.73,7.84,-4.09,9.00,,-4.07,-0.94,9.52,-4.35,2.73,-5.31,4.67,-2.68,-7.34,-6.93,,9.63,-2.93,10.55,-3.18,-6.10,-2.00,1.53,8.54,1.85
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,-12.31,-82.22,,,109.37,,3.82,11.53,12.57,14.37,23.46,-2.72,0.30,0.39,16.72,22.49,31.84,37.16,18.48,14.06,7.52,-4.10,-5.04,-25.40,-4.67,6.00,4.44,62.73,2.32,-9.07,-0.61,-24.27,-13.44,-3.14,-8.94,-10.26,3.79,0.26,-6.28,-1.14,-4.52,-3.53,9.97,15.02,12.03,14.41,10.51,12.18,19.57,20.12,19.75
RZ_sy,21.98,-16.34,,,7.75,,15.53,21.78,-6.42,-17.64,-13.36,-21.14,-27.85,-20.36,-19.82,-24.31,-6.48,8.96,17.70,53.78,21.45,-8.27,-23.47,-42.13,-19.39,-11.95,-6.38,4.41,13.20,5.86,22.19,14.45,-7.07,5.14,-1.33,17.70,37.39,46.48,33.56,-26.00,-12.80,-6.81,-1.07,63.32,18.40,9.04,10.25,-1.06,-1.89,3.73,-7.76
RZ_qq,,,,19.49,-5.12,-0.07,-8.35,28.36,-4.24,1.52,-1.07,1.14,-1.26,1.61,15.03,6.13,6.28,5.71,-0.63,2.17,0.18,-5.72,-1.61,-19.73,28.02,4.83,-3.05,25.07,-19.51,-6.84,5.97,-4.70,-8.00,4.25,-0.38,-6.09,6.42,0.71,-6.88,-0.94,2.78,1.75,6.14,3.62,0.11,3.91,2.52,5.19,6.70,4.39,2.21
