,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
NetDebtEBITDA_sq,,,,,-73.74,281.26,,,-35.21,-26.67,,,-118.29,663.15,,,-36.90,14.57,,,22.17,-8.17,-23.94,5.37,34.93,10.04,-47.51,66.13,-5.63,12.18,-0.05,-28.60,28.99,-12.73,9.87,-61.82,188.13,-12.11,-6.43,-22.40,-4.61,5.91,-28.16,26.90,-36.89,58.89,-32.03
DebtFin,-19216000000,-8244000000,-1115000000,-12359000000,-11255000000,-16121000000,,-31984000000,-37004000000,-27192000000,,-47835000000,-51983000000,-35763000000,,-58727000000,-62839000000,-34684000000,,-56577000000,-60243000000,-31226000000,-33829000000,-48499000000,-56525000000,-37733000000,-44637000000,-54727000000,-58836000000,-37944000000,-45385000000,-57481000000,-62367000000,-40150000000,-49992000000,-40658000000,-43898000000,-46904000000,-56604000000,-70292000000,-79252000000,55607000000,48310000000,24389000000,9848000000,45962000000,29750000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-120.44,88.11,-146.25,,,,-32.60,-156.60,-44.73,,-57.34,-36.52,-21.41,,2.57,3.43,18.55,,0.56,-12.21,-10.65,,6.10,5.35,-14.58,-27.08,-6.37,4.78,8.51,7.47,1.09,-2.28,-1.45,-1.06,36.45,39.79,2.22,6.57,-41.79,-48.94,201.36,176.18,128.43,110.23,-37.37,-54.59
DebtFinEBITDA_sy,,38.34,2.96,-2.68,,,,134.15,94.64,135.80,,-299.56,-687.95,-273.84,,-53.61,25.54,109.46,,-50.95,-0.12,-1070.52,,36.85,7.96,40.68,23.66,-3.41,-9.44,-35.14,58.16,38.28,74.80,53.40,-61.79,-160.47,-156.77,24.50,-1.66,100.18,-23.28,28.03,89.65,3050.00,7.70,412.26,-650.85
DebtFinEBITDA_qq,,,,,38.61,-30.05,,,-18.80,26.65,,,-3.09,34.77,,,-2.17,44.98,,,-15.30,45.75,-6.13,-41.44,-16.22,34.33,-17.71,-18.40,-4.05,36.90,-19.04,-26.57,-7.59,37.42,-18.58,20.41,-1.93,-1.65,-13.30,-20.79,-7.07,169.18,-14.85,-54.92,-61.47,323.48,-38.27
DebtFinEBITDA_sq,,,,,-286.13,53.19,,,-160.60,412.79,,,-139.27,30.99,,,-15.98,108.76,,,23.07,15.05,21.27,-22.73,-12.12,45.25,-1.33,-66.26,-18.66,32.40,68.63,-145.27,51.54,-24.98,-8.92,-294.87,52.23,63.25,-46.66,100.71,-32406.25,78.55,78.90,315.38,-1046.63,172.58,-150.74
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,83.54,25.40,-80.93,,,,9.79,9.37,4.23,,4.04,3.88,2.11,,3.39,4.79,1.72,,-0.34,-1.21,-2.93,,-0.90,-1.18,1.45,0.92,1.05,0.82,0.30,0.46,0.86,1.50,1.57,2.56,1.88,2.17,1.38,1.69,2.61,4.28,-33.11,-33.61,-34.20,-34.25,1.10,3.54
SP1_sy,,14.13,-18.19,-4.57,,,,-1.35,-6.87,-9.17,,-11.38,-6.77,-0.31,,8.72,5.93,-5.04,,15.99,-3.34,10.54,,-21.82,2.51,-14.48,-11.86,9.08,-2.01,-4.41,-9.46,-8.18,-9.98,5.15,-2.20,-1.40,-12.88,-4.51,-0.13,-2.12,3.69,-6.52,-7.19,-4.44,0.99,-2.71,-6.63
SP1_qq,,,,,3.52,0.50,,,3.13,-4.22,,,2.97,-5.85,,,4.37,-8.62,,,3.45,-10.20,3.27,3.30,3.16,-7.81,2.73,3.43,2.93,-8.30,2.90,3.84,3.58,-8.23,3.90,3.15,3.88,-8.94,4.22,4.08,5.58,-41.59,3.43,3.17,5.49,-10.19,5.93
SP1_sq,,,,,7.60,-2.87,,,1.58,-5.28,,,6.86,1.29,,,4.12,-9.20,,,-13.24,3.85,5.32,-17.61,13.76,-13.36,8.55,1.96,2.19,-15.48,2.81,3.39,0.19,-1.27,-4.37,4.23,-11.48,8.21,0.02,2.16,-6.22,-2.44,-0.69,5.18,-0.89,-6.02,-4.69
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,83.57,25.45,-80.75,,,,9.44,8.79,3.79,,3.61,3.48,1.78,,3.17,4.64,1.61,,-0.38,-1.28,-2.95,,-0.91,-1.18,1.46,0.93,1.07,0.86,0.33,0.48,0.98,1.62,1.70,2.69,1.89,2.19,1.40,1.71,2.64,4.31,-27.41,-28.17,-30.72,-30.74,-0.58,-0.24
SP2_sy,,9.91,-10.63,-8.26,,,,-1.41,-9.56,-7.40,,-10.95,-2.47,-6.83,,11.33,2.28,4.69,,10.78,-1.44,1.92,,-21.81,-3.20,-9.12,-9.67,9.63,2.81,-7.76,-3.46,0.23,-4.29,0.93,-5.87,-10.80,-12.75,3.60,5.55,-2.92,0.49,-10.38,-11.89,-4.75,7.60,-2.72,-12.38
SP2_qq,,,,,3.66,0.24,,,3.04,-4.36,,,2.90,-5.93,,,4.36,-8.65,,,3.42,-10.19,3.27,3.32,3.14,-7.80,2.73,3.46,2.92,-8.28,2.88,3.98,3.58,-8.22,3.89,3.16,3.88,-8.92,4.21,4.11,5.57,-36.61,3.11,0.41,5.54,-9.02,3.47
SP2_sq,,,,,5.95,-1.82,,,-2.82,0.53,,,6.44,-3.97,,,-2.22,-1.70,,,-13.00,1.64,3.66,-14.70,7.70,-4.57,3.04,3.52,1.00,-14.38,7.83,7.48,-3.55,-9.71,0.56,1.86,-5.66,7.21,2.45,-6.31,-2.34,-4.38,0.72,1.28,10.32,-13.55,-9.28
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-58.41,-82.51,177.63,,,,150.40,182.24,69.20,,59.21,29.47,14.86,,6.37,8.96,-0.02,,32.70,10.56,13.62,,14.61,21.28,38.21,35.77,-37.63,-14.32,1.49,-14.85,46.24,9.61,-10.49,11.43,-30.49,-34.41,-2.51,-7.19,57.00,58.12,-94.00,-96.61,-95.33,-93.25,-20.06,-55.79
CAR_sy,,-31.47,84.34,17.25,,,,2.73,-1.73,9.86,,-2.34,-3.85,26.98,,-32.86,-22.55,-38.81,,45.75,-16.11,3.60,,9.38,16.66,12.45,-8.89,22.51,-0.30,9.44,-30.27,-38.07,-31.99,-32.30,7.71,81.57,10.22,39.30,10.19,-5.53,13.71,-6.91,9.80,-12.39,50.51,23.16,-6.75
CAR_qq,,,,,81.16,12.89,,,104.19,-32.32,,,66.05,-39.96,,,70.11,-44.91,,,41.72,-43.38,28.72,10.97,49.96,-35.48,26.45,-49.02,106.01,-23.58,6.09,-12.44,54.41,-37.59,32.06,-45.38,45.71,-7.24,25.73,-7.61,46.74,-96.48,-28.99,27.35,112.07,-58.31,-60.73
CAR_sq,,,,,59.54,-35.36,,,52.61,-27.74,,,50.25,-4.56,,,73.30,-24.59,,,-0.25,-6.88,43.99,-18.22,6.38,-10.24,16.67,9.96,-13.42,-1.47,-25.66,-2.34,-4.93,-1.91,18.26,64.63,-42.29,23.98,-6.45,41.14,-30.53,1.50,10.34,12.61,19.35,-16.95,-16.46
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,20.69,38.75,-65.21,,,,37.96,40.79,23.04,,21.09,10.36,-7.26,,-5.78,2.47,11.27,,27.70,12.25,8.64,,20.24,17.17,17.50,5.73,-33.75,-14.16,0.42,-14.19,29.63,7.50,-8.08,11.58,4.49,1.60,-7.44,-9.19,-0.17,-0.29,-82.51,-83.90,-87.07,-86.64,-26.59,-28.14
QR_sy,,19.39,38.84,-8.55,,,,-13.43,-5.42,-23.52,,-3.60,4.43,7.88,,2.69,-11.65,-12.72,,15.30,-1.50,5.59,,-17.96,-15.30,-8.17,-16.38,9.83,-5.92,-10.12,-16.96,-7.07,-10.10,-3.09,-1.04,-14.97,-4.86,5.75,14.00,12.11,2.14,-5.54,-2.95,7.32,21.83,0.29,-30.23
QR_qq,,,,,61.29,-7.83,,,64.60,-19.45,,,50.02,-32.31,,,63.16,-26.50,,,43.42,-28.87,29.90,-9.27,39.76,-28.67,16.89,-43.14,81.09,-16.56,-0.12,-14.11,50.18,-28.65,21.23,-19.56,46.01,-34.99,18.93,-11.57,45.83,-88.60,9.51,-28.97,50.62,-37.34,7.20
QR_sq,,,,,20.06,0.86,,,31.17,-18.45,,,42.10,-15.76,,,22.25,-16.77,,,4.43,-10.77,16.37,-24.34,7.81,-3.26,5.96,-0.62,-7.65,-7.58,-2.10,11.21,-10.65,-0.38,-0.03,-4.44,-0.03,10.74,7.76,-6.03,-8.92,2.41,10.73,3.92,3.40,-15.70,-22.97
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,21.58,36.49,-61.49,,,,36.23,33.63,23.92,,16.89,7.93,-6.98,,-3.83,2.31,8.12,,27.13,11.02,10.65,,20.74,18.43,16.15,5.04,-33.37,-12.77,2.27,-11.49,29.72,7.15,-7.15,9.41,4.20,0.73,-8.48,-9.08,0.16,0.37,-80.32,-81.30,-78.48,-79.57,-2.94,-2.99
CR_sy,,-2.31,37.84,-5.89,,,,-6.91,0.03,-1.19,,-0.60,0.83,-11.17,,-4.52,-14.27,-6.56,,23.15,-2.62,9.27,,-20.97,-4.76,-23.27,-19.29,4.09,-9.23,4.16,-6.21,-6.60,-6.53,-10.64,-6.03,-8.35,-6.71,-1.32,4.98,10.68,-7.53,-1.88,3.88,1.21,28.68,6.63,-25.18
CR_qq,,,,,63.27,-11.31,,,60.15,-17.75,,,47.88,-29.12,,,57.33,-25.09,,,37.39,-25.34,28.52,-8.42,34.76,-26.77,16.22,-41.91,76.45,-14.15,0.58,-14.86,45.74,-25.61,18.53,-18.92,40.89,-32.41,17.76,-10.68,41.19,-86.75,11.88,2.81,34.04,-37.04,11.82
CR_sq,,,,,26.92,-1.56,,,36.38,-2.76,,,38.34,-14.33,,,24.21,-6.63,,,-1.78,4.78,4.41,-26.45,18.37,-15.58,9.82,-5.14,3.21,-3.13,-1.11,-5.53,3.28,-7.39,3.99,-7.87,5.14,-2.03,10.63,-2.87,-12.16,3.95,17.12,-5.36,11.68,-13.86,-17.82
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,2.80,74.20,-83.95,,,,81.85,91.16,50.76,,57.45,26.05,10.62,,4.10,8.96,-0.02,,32.70,10.56,13.62,,14.71,21.30,38.21,35.69,-37.68,-14.34,1.52,-14.82,46.24,9.88,-10.39,11.50,12.69,7.77,-2.65,-7.28,-3.16,-3.57,-93.79,-96.54,-95.16,-93.19,-22.74,-55.19
PP_sy,,-22.98,74.14,24.74,,,,-8.81,-3.27,-7.61,,5.63,2.48,21.86,,-15.30,-31.18,-12.11,,49.59,22.35,-2.91,,-15.87,-1.35,-10.42,-12.65,22.79,-2.40,28.07,-17.87,-12.50,-34.35,-34.47,-13.09,12.45,2.41,50.90,42.49,8.56,15.08,-27.63,-23.24,-16.17,17.41,19.51,-13.42
PP_qq,,,,,93.10,-13.25,,,102.99,-31.58,,,62.51,-39.96,,,70.11,-44.91,,,41.72,-43.38,28.79,11.00,49.87,-35.49,26.45,-49.02,106.01,-23.55,6.09,-12.47,54.79,-37.66,32.01,-11.54,48.02,-43.68,25.73,-7.61,47.40,-96.37,-30.00,29.45,107.41,-58.89,-59.40
PP_sq,,,,,75.25,-34.26,,,85.92,-37.22,,,80.38,-25.34,,,46.57,-4.67,,,19.88,-24.36,37.56,-32.56,40.58,-31.31,34.14,-5.20,11.74,-9.87,-13.98,1.00,-16.16,-10.04,14.09,30.69,-23.65,32.55,7.73,-0.43,-19.06,-16.65,14.27,8.75,13.36,-15.16,-17.23
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,64.23,-21.54,9.27,,,,16.00,0.95,10.70,,-11.43,-12.97,-21.51,,-13.82,-7.34,19.91,,17.03,10.01,4.33,,27.98,14.25,-4.02,-24.37,-27.57,-11.91,1.80,-9.13,13.94,4.67,-1.55,9.20,-10.95,-13.38,-14.94,-10.83,7.19,8.69,-60.54,-54.16,-45.40,-49.04,3.35,0.29
RCLR_sy,,16.83,8.35,-7.93,,,,-1.32,-0.09,-5.36,,-3.05,6.54,3.20,,-6.44,-10.60,-0.76,,23.21,10.55,-1.47,,-19.48,-11.25,-0.44,-9.34,1.46,-8.84,-18.77,-2.59,12.27,3.39,14.94,-6.91,-24.53,-9.37,-20.21,-7.72,5.33,-11.39,2.08,5.38,13.10,24.30,0.28,-13.54
RCLR_qq,,,,,47.29,-10.21,,,28.18,-1.54,,,25.96,-11.19,,,35.43,14.92,,,27.31,8.99,30.21,-29.16,13.65,-8.44,2.60,-32.16,38.22,5.81,-8.41,-14.94,26.97,-0.47,1.58,-30.63,23.51,-2.27,6.49,-16.61,25.24,-64.52,23.70,-0.67,16.90,-28.04,20.04
RCLR_sq,,,,,1.99,1.44,,,3.27,-3.91,,,13.48,-6.92,,,8.43,3.33,,,-2.71,-7.91,8.74,-17.36,7.23,3.32,-0.98,-7.51,-3.65,-7.94,18.74,6.60,-11.27,2.34,-3.84,-13.57,6.55,-9.89,11.21,-1.35,-10.36,3.81,14.80,5.88,-1.49,-16.25,-1.02
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,29.21,13.45,-79.18,,,,24.39,14.00,20.83,,15.24,11.61,2.17,,5.44,9.63,6.65,,5.35,0.39,-5.97,,-0.79,-1.91,6.91,3.50,-1.72,1.35,1.41,0.70,6.24,4.50,5.45,9.04,5.37,5.17,3.75,3.98,6.34,9.11,-121.61,-109.91,-107.73,-91.81,-15.65,-9.96
KP_sy,,8.03,34.49,-20.22,,,,10.13,-4.26,-11.04,,-26.90,-17.99,-12.16,,12.05,6.68,9.85,,22.25,-3.22,-0.35,,-21.79,-4.25,-22.31,-16.17,1.59,0.54,-3.53,-5.03,1.57,1.76,-15.66,-25.09,-31.02,-38.88,-4.39,11.51,9.94,-4.03,-19.12,-16.10,-1.06,30.66,6.74,-62.67
KP_qq,,,,,27.94,-21.02,,,17.25,-16.29,,,13.56,-23.37,,,18.07,-25.46,,,12.52,-30.18,14.65,10.16,11.25,-23.91,11.00,4.60,14.72,-23.87,10.23,10.35,12.84,-23.17,13.99,6.63,12.63,-24.21,14.23,9.05,15.57,-115.01,47.61,14.94,222.44,-311.95,50.19
KP_sq,,,,,22.37,-2.83,,,6.38,-9.71,,,19.35,-3.29,,,13.63,-0.42,,,-10.04,2.52,4.09,-18.53,10.13,-16.81,12.32,-1.27,8.98,-20.17,10.57,5.59,9.18,-33.84,-1.79,-2.77,-3.25,3.49,14.55,-4.15,-15.54,-12.78,18.83,13.04,11.53,-28.75,-58.45
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,41.72,-13.00,-66.82,,,,3.77,24.53,18.37,,22.56,26.16,14.66,,4.47,0.87,-5.92,,8.47,9.08,5.68,,6.29,6.53,16.06,13.25,2.07,-3.32,-4.48,-5.88,9.61,18.90,16.77,19.36,6.90,2.44,1.71,3.19,5.15,7.04,-126.11,-110.63,-107.50,-92.55,14.96,15.24
PKKO_sy,,-9.03,53.50,38.45,,,,-13.19,-11.12,-6.04,,16.91,-1.14,-5.11,,-26.84,-10.07,-8.57,,22.65,-11.28,-18.90,,-41.90,-27.82,-37.76,-43.21,-20.68,-18.66,-0.86,-3.49,21.43,10.04,10.82,7.01,13.15,-4.90,-21.89,16.83,-5.35,-17.39,-21.31,-44.77,-35.98,-19.45,66.79,11.61
PKKO_qq,,,,,-4.73,-15.83,,,14.34,-19.99,,,17.70,-27.29,,,13.65,-32.19,,,14.28,-34.30,17.28,20.70,14.55,-28.43,14.45,8.78,8.49,-29.29,12.78,26.68,17.70,-30.56,15.28,13.46,12.79,-31.06,16.96,15.61,14.82,-116.82,52.37,18.48,214.02,-292.05,52.52
PKKO_sq,,,,,16.63,-7.91,,,19.40,-2.64,,,0.97,-6.55,,,24.13,-5.00,,,-10.22,-13.15,10.72,-32.71,11.54,-25.10,1.01,-6.01,14.39,-8.72,-1.67,18.26,3.67,-8.07,-5.05,25.05,-12.87,-24.50,42.02,1.31,-23.95,-28.09,-0.32,17.43,-4.30,48.89,-33.30
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-28.13,88.81,13.66,,,,11.98,24.90,4.80,-1.89,-0.65,1.26,4.75,13.38,15.37,18.49,9.74,-3.49,-5.72,-9.95,-2.92,2.14,-4.48,-2.58,-2.01,6.87,11.93,13.89,8.30,-0.16,2.01,-1.76,-1.57,-0.12,1.48,7.99,11.36,12.14,5.24,-0.63,-9.19,-11.84,-5.65,-3.56,9.99,15.66
RN_sy,,-19.95,23.75,-0.67,,,,-3.96,-5.65,-5.35,-10.96,-4.81,4.59,3.52,11.46,1.17,-10.50,-6.40,-10.44,3.20,10.78,4.28,5.00,3.33,0.28,6.37,-3.22,0.36,0.78,-0.81,5.51,-2.01,3.24,2.65,-2.44,-4.27,-6.00,-6.86,6.37,6.60,8.36,11.42,2.11,11.43,8.89,0.96,6.40
RN_qq,,,,,-11.82,19.33,5.17,1.18,-1.64,0.13,-1.55,2.47,0.24,3.59,6.56,4.27,2.95,-4.07,-6.28,1.86,-1.66,3.41,-1.40,-4.75,0.30,4.01,7.54,-0.24,2.06,-1.10,-0.86,1.93,-1.71,-0.91,0.61,3.56,4.59,2.19,1.31,-2.81,-1.24,-6.61,-1.64,4.01,0.95,6.52,3.42
RN_sq,,,,,-1.99,0.32,4.51,-6.53,-3.72,0.64,-1.69,-0.08,5.80,-0.40,5.86,-9.31,-6.40,4.17,1.29,4.51,0.47,-1.95,1.99,2.85,-2.50,4.01,-7.20,6.65,-2.10,2.38,-1.29,-0.95,3.15,1.79,-6.18,-2.81,1.29,0.86,7.14,-2.60,2.96,3.71,-1.82,6.29,0.61,-3.84,3.47
CRN,142000,197000,105000,92000,104000,87000,83000,82000,83000,83000,85000,83000,82000,80000,75000,72000,70000,73000,77000,76000,77000,75000,76000,80000,79000,76000,71000,71000,70000,70000,71000,70000,71000,72000,71000,69000,66000,64000,63000,65000,66000,71000,72000,69000,69000,64000,62000
CRN_yy,,38.73,-46.70,-12.38,,,,-10.87,-20.19,-4.60,2.41,1.22,-1.20,-3.61,-11.76,-13.25,-14.63,-8.75,2.67,5.56,10.00,2.74,-1.30,5.26,2.60,1.33,-6.58,-11.25,-11.39,-7.89,,-1.41,1.43,2.86,,-1.43,-7.04,-11.11,-11.27,-5.80,,10.94,14.29,6.15,4.55,-9.86,-13.89
CRN_sy,,24.67,-18.72,0.66,,,,3.27,5.13,5.81,12.08,5.70,-3.66,-3.05,-10.18,-1.20,11.39,6.92,11.33,-3.03,-9.66,-4.71,-4.19,-3.12,-0.63,-6.17,2.50,-0.65,-0.63,-2.63,,2.60,-3.18,1.35,,3.80,6.58,7.33,-6.25,-6.10,,-10.56,-2.00,-10.39,-7.38,,-4.76
CRN_qq,,,,,13.04,-16.35,-4.60,-1.20,1.22,,2.41,-2.35,-1.20,-2.44,-6.25,-4.00,-2.78,4.29,5.48,-1.30,1.32,-2.60,1.33,5.26,-1.25,-3.80,-6.58,,-1.41,,1.43,-1.41,1.43,1.41,-1.39,-2.82,-4.35,-3.03,-1.56,3.17,1.54,7.58,1.41,-4.17,,-7.25,-3.12
CRN_sq,,,,,1.96,-0.64,-3.87,6.04,3.80,,1.83,,-5.39,0.63,-5.66,10.00,6.67,-3.41,-1.76,-4.19,-0.62,1.89,-1.23,-3.12,1.94,-3.80,7.89,,1.95,,-0.68,7.48,-3.80,-1.32,6.67,2.50,-1.22,-0.62,-6.83,2.67,-3.25,-3.36,2.08,-6.12,,4.35,-2.78
CPZ,158000,134000,90000,129000,71000,57000,54000,50000,51000,49000,50000,51000,53000,55000,52000,53000,52000,52000,55000,50000,50000,48000,44000,43000,41000,40000,40000,46000,46000,46000,47000,44000,44000,44000,43000,43000,43000,43000,44000,44000,44000,69000,83000,90000,97000,90000,87000
CPZ_yy,,-15.19,-32.84,43.33,,,,-61.24,-28.17,-14.04,-7.41,2.00,3.92,12.24,4.00,3.92,-1.89,-5.45,5.77,-5.66,-3.85,-7.69,-20.00,-14.00,-18.00,-16.67,-9.09,6.98,12.20,15.00,17.50,-4.35,-4.35,-4.35,-8.51,-2.27,-2.27,-2.27,2.33,2.33,2.33,60.47,88.64,104.55,120.45,30.43,4.82
CPZ_sy,,3.09,-10.18,10.67,,,,-13.86,-9.94,3.60,27.20,25.87,10.34,9.72,-8.81,-13.33,-6.88,6.33,10.34,3.85,6.04,-4.76,-2.50,-1.85,3.80,3.75,8.33,3.77,3.66,-1.81,-3.55,1.21,4.12,14.11,14.11,14.97,11.86,3.23,3.23,9.38,-2.53,-10.42,-11.98,-20.00,-18.13,-2.33,7.69
CPZ_qq,,,,,-44.96,-19.72,-5.26,-7.41,2.00,-3.92,2.04,2.00,3.92,3.77,-5.45,1.92,-1.89,,5.77,-9.09,,-4.00,-8.33,-2.27,-4.65,-2.44,,15.00,,,2.17,-6.38,,,-2.27,,,,2.33,,,56.82,20.29,8.43,7.78,-7.22,-3.33
CPZ_sq,,,,,-3.01,-13.66,-10.07,14.40,1.40,-0.69,10.42,13.21,-11.11,-1.25,-8.23,7.59,-4.49,,-4.76,1.25,,1.27,-2.50,1.92,3.14,1.22,,-2.37,,,,2.45,,,,,,,,,,-10.88,-1.74,-0.59,-5.95,6.33,8.33
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-81.82,-58.49,-50.15,,,,-23.37,16.18,5.11,3.77,13.18,24.62,11.70,21.21,10.53,-3.71,33.10,15.06,9.77,-0.30,-39.45,-36.55,-44.30,-33.60,-1.61,26.22,22.77,-0.83,-21.08,-47.49,-10.89,19.87,31.10,95.07,53.24,54.93,94.29,120.74,133.83,43.09,-5.00,-33.05,-42.30,-24.34,11.40,24.25
RZ_sy,,16.65,11.88,-10.20,,,,-10.05,-7.67,13.23,12.34,4.31,-8.60,-15.88,-11.64,-14.52,-1.71,-19.94,-25.34,-2.32,18.94,40.86,30.16,0.80,-13.82,-5.24,8.57,12.83,9.35,9.73,11.70,35.14,14.40,-5.05,-7.90,-24.43,-13.88,-3.38,-9.40,-10.79,5.06,16.47,24.79,30.75,8.04,-9.36,478.48
RZ_qq,,,,,-32.97,14.63,0.20,-0.47,1.63,3.70,-1.07,8.55,11.91,-7.05,7.35,-1.01,-2.51,28.49,-7.20,-5.57,-11.46,-21.97,-2.75,-17.10,5.56,15.63,24.74,-19.37,-14.73,-7.98,-17.01,36.84,14.70,0.64,23.49,7.50,15.96,26.21,40.30,13.87,-29.04,-16.20,-1.13,-1.85,-6.95,23.38,10.27
RZ_sq,,,,,-4.67,-11.83,-0.24,7.28,-2.15,8.14,-1.03,-0.39,-14.26,-0.48,3.96,-3.64,-1.41,-18.94,-3.04,26.06,20.05,-4.00,-10.41,-2.37,2.63,5.57,2.65,1.45,-0.53,5.94,4.48,22.74,-15.80,-12.07,1.35,0.71,-4.05,-1.34,-4.97,-0.84,13.00,9.38,1.81,3.90,-6.62,-8.24,549.80
CRZ,0,1000,1000,3000,4000,4000,4000,4000,4000,3000,4000,3000,3000,3000,3000,3000,3000,2000,3000,3000,3000,4000,4000,5000,5000,4000,3000,4000,5000,5000,6000,4000,4000,4000,3000,3000,2000,2000,1000,1000,2000,2000,2000,2000,2000,2000,2000
CRZ_yy,,,,200.00,,,,33.33,,-25.00,,-25.00,-25.00,,-25.00,,,-33.33,,,,100.00,33.33,66.67,66.67,,-25.00,-20.00,,25.00,100.00,,-20.00,-20.00,-50.00,-25.00,-50.00,-50.00,-66.67,-66.67,,,100.00,100.00,,,
CRZ_sy,,,,9.09,,,,13.89,,-11.63,,-2.44,,,2.56,,,38.10,,,,-31.03,-22.03,2.17,18.42,,-17.39,-14.89,,-10.00,-10.53,,-10.00,16.67,20.59,29.03,19.44,2.38,9.76,12.50,,,-20.00,-22.22,,,
CRZ_qq,,,,,33.33,,,,,-25.00,33.33,-25.00,,,,,,-33.33,50.00,,,33.33,,25.00,,-20.00,-25.00,33.33,25.00,,20.00,-33.33,,,-25.00,,-33.33,,-50.00,,100.00,,,,,,
CRZ_sq,,,,,8.33,,,,,-9.52,2.63,2.56,,,,,,23.40,1.72,,,5.26,,2.17,,-11.11,-5.00,5.26,,,-5.56,-8.82,,,-2.38,,7.50,,4.65,,-11.11,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-2.92,8.55,138.58,,,,33.86,5.83,-12.75,-18.33,-20.68,-17.64,-16.55,-9.68,-2.14,4.14,5.44,-7.27,-8.04,-9.02,-8.39,2.45,0.04,1.78,1.06,-4.63,1.19,3.29,2.61,3.39,-1.66,-5.98,-4.13,-3.24,-1.79,1.16,1.11,1.58,1.14,0.66,8.24,28.10,71.55,129.84,129.63,99.86
RMO_sy,,4.41,-7.58,-7.24,,,,-4.53,6.04,4.36,-7.10,-8.10,-9.70,-10.29,2.95,0.58,6.03,7.92,-3.58,-0.92,-4.41,-7.36,-2.07,-2.05,5.64,14.64,17.06,18.46,3.74,1.11,-1.96,-5.69,3.71,-0.52,-3.43,-9.75,-8.28,-13.35,-10.52,-0.61,-5.87,6.98,16.06,18.31,12.76,2.00,50.41
RMO_qq,,,,,13.75,17.64,5.18,-4.88,-10.07,-3.02,-1.55,-7.62,-6.62,-1.74,6.57,0.09,-0.64,-0.51,-6.29,-0.74,-1.70,0.19,4.80,-3.07,0.01,-0.52,-1.10,2.85,2.08,-1.18,-0.35,-2.17,-2.40,0.77,0.57,-0.70,0.53,0.72,1.03,-1.13,0.05,8.30,19.58,32.40,34.05,8.20,4.08
RMO_sq,,,,,-8.71,-0.71,4.59,0.71,1.40,-2.28,-6.90,-0.38,-0.37,-2.92,6.83,-2.66,5.02,-1.18,-4.56,0.03,1.32,-4.23,0.89,0.04,9.28,3.94,3.02,1.24,-4.30,1.30,-0.11,-2.62,5.24,-2.82,-3.03,-8.99,6.96,-8.20,0.14,1.09,1.30,4.33,8.63,3.06,-3.45,-5.63,60.19
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
