,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
NetDebtEBITDA_sq,,,-35.48,,,,-17.52,,,,8.36,,,,6.49,-8.75,,,31.26,-20.55,,,10.54,3.79,,,-9.95,-0.06,,,-7.49,31.35,-13.83,-13.00,5.51,0.77,-2.62,-21.44,22.54,20.19,-16.61,-0.27,10.73,-4.86,2.33,-17.78,6.47,1.90,-1.15
DebtFin,-14046000000,15112000000,-1889000000,,,50869000000,49219000000,,,49939000000,49813000000,,,44689000000,38097000000,31903000000,,45816000000,46288000000,45717000000,,46237000000,48670000000,46384000000,,70909000000,72598000000,59959000000,,69972000000,55228000000,67635000000,67278000000,51627000000,54537000000,64198000000,62455000000,54915000000,61389000000,64221000000,58379000000,41609000000,44577000000,42663000000,46564000000,38463000000,43753000000,55780000000,46115000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-302.02,177.38,,,,1546.70,9603.57,,,-50.45,-45.44,,,-50.04,-44.85,,,-23.15,-6.84,-15.56,,-17.55,-36.15,-32.34,,8.73,-10.84,54.64,,100.33,-1193.40,23.00,,-49.89,113.18,-28.23,-16.04,-22.30,-13.39,21.57,39.01,38.46,54.78,50.95,88.81,42.90,58.40,32.04,-24.29
DebtFinEBITDA_sy,-2.29,55.83,,,,1289.54,1490.63,,,38.30,223.85,,,-4.34,25.81,,,11.95,-27.52,-31.45,,8.68,-2.37,5.75,,-48.37,-15.82,-31.30,,90.91,0.91,51.48,,-25.36,-7.56,-3.03,33.08,18.12,-1.29,-31.94,4.89,38.47,44.20,55.30,13.25,-30.82,-37.77,-4.31,-0.10
DebtFinEBITDA_qq,,,-113.04,,,,-24.77,,,,-17.16,,,,-8.55,-7.52,,,10.87,-16.18,,,-14.15,-11.18,,,-29.60,54.05,,,-484.23,117.33,-21.63,-3.98,1.05,-5.62,-8.31,-11.14,12.63,32.48,4.84,-11.49,25.90,29.20,31.13,-33.01,39.56,7.70,-24.81
DebtFinEBITDA_sq,,,46.70,,,,-37.69,,,,45.91,,,,91.90,-6.91,,,24.24,-11.95,,,11.61,-4.63,,,81.97,-22.17,,,-3.82,16.83,-39.09,9.06,19.12,22.55,-16.41,-3.20,-0.46,-15.50,28.82,27.78,3.66,-8.99,-6.06,-21.95,-6.75,39.94,-1.93
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,120.79,-32.05,,,,-55.84,-55.08,,,2.01,6.35,,,4.17,3.22,,,13.02,10.15,26.49,,29.02,37.77,12.15,,-25.83,-31.76,-29.05,,-0.48,11.83,21.68,,26.30,11.65,9.50,8.41,-2.60,-1.74,-6.26,-13.16,-6.51,-10.49,-12.48,-8.83,-8.15,-6.06,2.46,4.77
SP1_sy,42.50,-0.69,,,,2.83,-16.01,,,-21.72,0.39,,,-2.21,-28.77,,,-9.52,19.46,18.70,,7.15,9.66,-2.10,,-0.90,-5.52,-13.40,,-9.91,1.83,21.68,,2.96,1.59,-2.25,20.08,30.74,13.61,6.00,1.20,-13.31,-8.06,-1.01,-7.47,-16.08,-8.51,-24.13,-13.01
SP1_qq,,,1.41,,,,3.16,,,,7.56,,,,6.57,-1.54,,,3.87,13.06,,,10.92,-7.96,,,2.05,-4.31,,,14.68,4.12,4.79,0.94,1.37,2.11,3.75,-9.31,2.27,-2.59,-3.89,-2.36,-2.09,-4.75,0.13,-1.63,0.13,3.89,2.39
SP1_sq,,,-2.40,,,,-20.28,,,,2.24,,,,-25.53,12.78,,,-1.68,12.07,,,0.63,0.04,,,-4.07,-8.29,,,8.43,9.58,-16.42,3.68,6.99,5.44,2.67,12.88,-7.03,-1.62,-1.98,-3.30,-1.40,5.93,-8.38,-12.30,7.49,-12.15,5.04
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,122.02,-30.75,,,,-47.70,-46.40,,,7.18,8.85,,,98.24,97.22,,,13.28,10.64,29.14,,-40.00,-36.05,-1.07,,47.04,38.05,-28.86,,-1.81,-48.07,-37.50,,2.53,109.87,107.83,111.12,3.83,-0.75,-5.63,-18.58,-49.07,-53.97,-54.22,-49.86,40.27,62.72,77.67,72.05
SP2_sy,51.71,-6.44,,,,17.38,-4.22,,,-11.79,-25.54,,,-18.40,-13.60,,,6.22,35.93,28.26,,5.89,-10.16,-13.89,,-5.63,1.60,-8.92,,-10.90,4.08,9.40,,3.35,-9.87,-3.63,22.45,30.00,25.40,12.28,0.46,-28.77,-23.04,-10.84,-14.25,-1.94,8.00,-10.60,-4.16
SP2_qq,,,1.34,,,,3.87,,,,5.50,,,,4.95,-6.01,,,2.51,9.70,,,9.26,69.71,,,2.58,-12.55,,,-45.75,5.25,4.15,72.41,11.05,4.22,5.80,-15.21,6.15,-0.90,-8.72,-46.96,-4.06,-1.44,-0.03,48.39,11.29,7.61,-3.19
SP2_sq,,,7.86,,,,-11.99,,,,-25.71,,,,-21.33,15.25,,,0.68,8.74,,,-14.59,4.23,,,-8.05,-6.57,,,7.42,-1.79,-17.17,18.27,-6.32,5.01,5.25,25.56,-9.63,-5.98,-5.84,-10.97,-2.36,8.92,-9.44,1.81,7.54,-9.83,-2.91
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,403.32,-99.47,,,,700.00,-32.21,,,74.57,5.37,,,695.31,1382.35,,,22.38,-61.14,-85.66,,-91.78,-99.01,-37.34,,25.93,293.10,-78.60,,55.15,154.39,19.01,,213.74,601.03,444.44,688.24,105.84,26.51,-35.84,-46.07,-71.16,-55.48,-28.33,-80.34,-48.18,-42.79,-64.91,74.07
CAR_sy,1.64,22.33,,,,69.84,4.43,,,-47.43,5.48,,,32.00,-2.45,,,70.26,-23.02,35.91,,-57.28,-30.81,-53.52,,61.73,27.74,-1.63,,-20.90,12.26,54.30,,40.41,26.97,29.72,38.52,-9.28,33.16,-28.37,1.81,42.42,-17.04,69.28,11.20,13.03,22.89,-38.74,8.01
CAR_qq,,,2362.07,,,,108.62,,,,25.93,,,,134.71,66.48,,,-25.47,-38.56,,,-91.05,3800.00,,,-72.06,112.28,,,-54.19,-0.69,12.15,514.86,2.37,-22.87,62.37,60.57,-37.08,-60.89,36.48,-14.13,-2.88,-37.03,-62.55,126.30,7.20,-61.37,85.77
CAR_sq,,,22.49,,,,-24.69,,,,51.11,,,,11.67,-2.31,,,-49.51,72.45,,,-18.21,15.85,,,-35.40,-10.78,,,-8.32,22.63,-10.30,39.23,-17.10,25.28,-4.22,-8.81,21.69,-32.61,36.14,27.57,-29.12,37.52,-10.57,29.67,-22.94,-31.45,57.68
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,58.44,11.28,,,,-49.40,-50.72,,,-1.48,-9.29,,,254.97,501.82,,,107.05,-0.72,-1.27,,-84.47,-80.05,-20.93,,121.13,171.90,-53.53,,10.94,-72.90,-62.01,,-9.27,434.06,196.28,308.67,95.71,2.60,-25.50,-35.52,-84.74,-82.04,-65.55,-67.75,110.17,79.49,133.81,160.40
QR_sy,13.90,10.39,,,,-7.95,0.32,,,-2.51,-1.86,,,-8.47,0.46,,,-2.51,-6.37,12.24,,-1.83,1.06,-11.13,,8.04,8.41,8.48,,-1.12,9.92,-2.37,,-3.79,-3.58,2.91,7.68,11.25,3.04,-2.28,2.42,-6.44,-11.32,0.30,-2.70,-1.32,3.74,14.86,-4.83
QR_qq,,,-5.03,,,,-7.50,,,,-14.83,,,,44.39,25.12,,,-30.77,24.43,,,-11.03,393.13,,,9.39,-15.72,,,-73.28,18.15,-12.09,226.94,57.27,-34.46,21.26,56.57,-17.55,-52.41,4.95,-62.96,-2.94,-8.72,-1.76,141.45,-17.11,18.91,9.42
QR_sq,,,-19.22,,,,-11.96,,,,-11.38,,,,-2.73,-4.01,,,-6.58,15.07,,,-3.83,1.19,,,-3.51,1.26,,,7.28,-10.06,-2.23,1.99,7.51,-4.01,2.30,5.37,-0.43,-8.97,7.23,-3.74,-5.63,2.97,4.01,-2.37,-0.79,13.99,-13.81
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,56.68,10.27,,,,-43.93,-38.69,,,-0.93,-4.76,,,234.09,349.66,,,102.76,13.74,10.86,,-83.86,-77.65,-24.35,,152.41,209.40,-39.87,,4.31,-72.07,-69.30,,20.52,406.40,189.93,297.38,107.77,3.30,-15.44,-33.80,-84.59,-80.37,-57.96,-60.93,111.99,104.20,101.34,114.78
CR_sy,7.89,4.12,,,,-4.64,-13.08,,,2.31,1.12,,,1.35,-8.33,,,0.40,2.53,1.75,,-0.97,-0.34,-6.64,,7.66,3.81,1.14,,-7.88,-3.36,-2.89,,-2.06,5.99,4.62,9.98,17.25,6.19,7.90,-0.09,-8.41,-4.13,0.20,-0.66,-1.07,2.45,-0.40,9.13
CR_qq,,,-1.77,,,,7.41,,,,3.25,,,,38.97,41.79,,,-22.05,38.21,,,7.98,367.78,,,32.36,-9.09,,,-64.56,-0.09,2.00,233.67,48.92,-42.80,39.80,74.46,-25.96,-53.18,9.45,-59.38,-5.70,0.27,1.71,120.43,-9.16,-1.14,8.50
CR_sq,,,17.74,,,,7.32,,,,6.07,,,,-4.06,7.81,,,-2.03,6.99,,,-1.40,0.23,,,-4.93,-2.36,,,-0.26,-1.88,-1.12,1.21,7.93,-3.15,3.95,7.89,-2.25,-1.58,-3.74,-1.09,2.31,2.87,-4.57,-1.50,5.95,0.01,4.56
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,403.32,-99.47,,,,982.76,-22.97,,,28.98,-7.27,,,862.47,1970.59,,,1.13,-70.12,-85.87,,-91.78,-99.08,-38.63,,29.63,293.10,-78.51,,50.71,157.02,19.34,,214.38,598.98,444.83,687.69,107.09,26.71,-35.82,-45.98,-71.27,-55.72,-27.71,-79.54,-45.61,-40.99,-62.62,74.91
PP_sy,21.14,29.13,,,,-18.17,-14.04,,,-12.05,-1.25,,,101.27,47.38,,,-4.35,-28.59,15.77,,-57.28,-52.49,-56.46,,61.73,25.32,2.11,,-18.42,12.84,68.57,,49.47,31.71,13.84,6.06,-14.71,38.83,-20.35,2.73,44.40,-3.36,54.72,8.80,17.53,-4.49,-36.38,8.01
PP_qq,,,2362.07,,,,75.16,,,,25.93,,,,170.91,23.48,,,-19.96,-41.58,,,-91.05,3800.00,,,-72.86,113.16,,,-53.71,-1.02,12.07,512.31,2.91,-22.85,62.03,60.98,-37.03,-60.92,36.39,-14.39,-2.96,-36.21,-61.39,127.56,5.28,-59.59,80.66
PP_sq,,,19.00,,,,25.00,,,,40.36,,,,2.77,-24.91,,,-23.27,21.74,,,-14.66,11.57,,,-33.87,-9.09,,,-8.54,35.81,4.14,15.55,-19.41,17.38,-2.98,-7.08,31.19,-32.66,25.13,30.62,-12.20,7.81,-12.01,41.11,-28.65,-28.18,49.37
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,8.36,86.17,,,,-51.38,-51.89,,,-2.78,-9.47,,,220.49,375.18,,,125.10,25.35,29.93,,-83.91,-78.34,-20.22,,124.71,171.39,-52.76,,10.03,-74.17,-63.15,,-16.18,425.03,184.98,286.40,94.40,0.84,-24.60,-34.27,-86.41,-84.45,-68.35,-66.60,150.83,110.90,166.96,165.57
RCLR_sy,33.87,7.28,,,,-1.14,-5.03,,,-15.02,-5.98,,,-1.60,-14.10,,,6.06,7.09,-3.74,,-10.24,3.42,4.76,,12.82,3.19,-2.09,,3.26,6.64,-2.53,,-4.62,0.58,-0.06,0.86,-3.37,-2.57,-0.62,-0.11,-4.47,-9.18,-7.60,-8.12,-5.03,-5.77,-0.69,-2.13
RCLR_qq,,,-10.09,,,,-11.02,,,,-17.15,,,,22.85,25.74,,,-31.59,30.34,,,-7.89,380.11,,,11.24,-16.43,,,-73.88,19.20,-13.19,210.17,63.58,-35.30,17.71,56.05,-15.15,-51.62,2.61,-67.73,-2.93,-1.52,8.30,142.28,-18.38,24.66,7.74
RCLR_sq,,,-3.89,,,,-7.67,,,,2.15,,,,-10.83,20.32,,,-9.97,8.15,,,3.73,9.55,,,-5.12,3.94,,,-2.01,-5.00,1.57,0.88,3.33,-5.60,2.51,-3.36,4.18,-3.71,3.04,-7.58,-0.96,-2.03,2.46,-4.47,-1.74,3.25,0.98
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,165.06,-4.19,,,,-70.20,-62.41,,,4.70,-3.35,,,330.39,304.29,,,17.74,6.15,7.97,,-69.49,-61.95,0.39,,164.16,134.69,-20.78,,0.51,-76.83,-73.55,,1.86,358.03,297.62,300.75,17.72,3.78,-4.58,-13.88,-72.06,-76.34,-71.96,-70.69,141.34,194.66,206.22,199.66
KP_sy,73.23,27.10,,,,-22.88,-10.83,,,10.66,-26.09,,,-8.77,-23.77,,,6.75,44.45,13.96,,-6.09,-9.10,-13.09,,32.96,20.54,5.18,,-24.65,-6.13,-14.96,,-13.25,6.96,17.89,50.26,54.48,13.04,17.50,-11.63,-23.94,-28.28,-21.74,-12.06,-10.86,6.78,7.99,9.24
KP_qq,,,-0.58,,,,25.44,,,,15.80,,,,8.78,1.44,,,-1.93,3.18,,,22.30,172.22,,,8.66,-8.11,,,-74.96,4.91,9.59,253.73,12.62,-8.92,10.45,3.91,-0.72,-16.26,-0.31,-66.29,-15.92,-0.76,4.19,177.60,2.66,3.13,1.96
KP_sq,,,15.17,,,,33.17,,,,-11.05,,,,-25.67,45.04,,,0.59,14.43,,,-2.65,9.41,,,-11.74,-4.54,,,9.95,-13.52,-10.33,1.75,35.56,-4.68,14.29,4.61,-0.81,-0.91,-14.05,-9.97,-6.47,8.12,-3.41,-8.74,12.05,9.35,-2.29
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,202.42,2.06,,,,-50.92,-47.10,,,-18.45,-10.39,,,324.67,282.18,,,13.56,8.50,17.30,,-68.16,-65.33,-9.74,,162.14,15.19,-22.65,,-5.67,-1044.57,-70.72,,-15.97,120.15,318.91,316.98,15.76,3.95,-3.94,-16.22,-72.44,-74.39,-69.61,-63.33,210.01,265.88,222.78,162.00
PKKO_sy,5.11,33.70,,,,-17.34,5.91,,,36.45,-24.66,,,-30.60,-37.80,,,,-24.89,-8.40,,-5.22,18.17,1.57,,65.31,14.36,-16.25,,-40.12,-42.79,-31.21,,-25.36,3.90,59.25,28.19,46.13,19.75,-20.43,-7.05,6.24,26.30,60.54,44.08,44.93,-11.57,6.68,24.35
PKKO_qq,,,0.07,,,,7.85,,,,18.50,,,,6.65,-13.52,,,1.90,-6.50,,,10.96,143.39,,,-51.24,63.43,,,-588.21,105.07,5.47,222.08,17.05,5.36,4.99,-10.59,5.11,-2.65,-8.43,-70.59,-2.30,15.51,10.50,148.60,15.31,1.90,-10.31
PKKO_sq,,,102.27,,,,159.16,,,,43.09,,,,28.24,-5.73,,,-3.68,14.96,,,20.10,-1.19,,,-16.91,-27.64,,,-20.62,-12.99,23.88,-12.77,10.50,33.38,-0.28,-0.56,-9.45,-11.38,16.49,13.65,7.65,12.64,4.55,14.32,-34.32,35.89,21.87
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,11.68,-10.64,,,,-38.51,-24.42,-7.07,-2.43,18.21,10.22,8.49,5.18,2.65,8.26,20.72,15.25,9.99,1.92,-14.24,-4.01,-7.88,-3.96,0.35,0.23,11.17,125.48,22.32,11.79,1.09,-102.70,-3.00,7.22,20.47,2332.94,17.06,10.65,3.14,2.66,1.98,-0.40,-2.26,-2.96,-0.85,1.57,4.88,6.48,-0.33,-5.02
RN_sy,11.70,-21.82,,,,10.70,5.81,11.43,-7.14,-4.87,-12.49,-16.17,-13.73,-1.93,-2.28,0.90,2.06,-7.10,21.54,21.71,38.54,10.24,6.22,-3.16,-9.41,-1.01,-4.01,0.04,-2.67,0.03,-0.82,-2.27,-3.56,-1.98,-5.15,-3.78,2.00,8.40,6.11,6.09,5.49,3.26,7.03,13.46,10.55,-0.19,5.39,6.17,2.70
RN_qq,,,-14.50,-16.72,-1.75,-12.10,5.09,2.39,3.16,6.49,-2.02,0.79,0.02,3.93,3.34,12.39,-4.52,-0.81,-4.25,-5.44,6.88,-4.81,-0.17,-1.20,6.75,5.58,102.48,-46.40,-2.43,-4.52,-105.41,2025.41,7.85,7.27,0.24,0.94,1.94,-0.01,-0.22,0.26,-0.44,-1.88,-0.93,2.44,1.99,1.33,0.58,-4.12,-2.80
RN_sq,,,-5.09,-1.60,9.14,8.60,-9.28,3.63,-9.05,11.25,-16.55,-0.72,-6.41,26.47,-16.85,2.51,-5.33,15.11,8.80,2.65,7.77,-8.40,4.83,-6.41,0.81,0.09,1.65,-2.47,-1.92,2.86,0.79,-3.89,-3.21,4.54,-2.46,-2.51,2.60,11.10,-4.52,-2.53,2.02,8.75,-1.03,3.32,-0.59,-1.82,4.51,4.09,-3.84
CRN,63000,71000,83000,100000,101000,115000,110000,107000,104000,98000,100000,99000,99000,95000,92000,82000,86000,86000,90000,95000,89000,94000,94000,95000,89000,84000,42000,78000,80000,83000,-1543000,80000,74000,69000,69000,68000,67000,67000,67000,67000,67000,69000,69000,68000,66000,66000,65000,68000,70000
CRN_yy,-11.27,12.70,,,,61.97,32.53,7.00,2.97,-14.78,-9.09,-7.48,-4.81,-3.06,-8.00,-17.17,-13.13,-9.47,-2.17,15.85,3.49,9.30,4.44,,,-10.64,-55.32,-17.89,-10.11,-1.19,-3773.81,2.56,-7.50,-16.87,104.47,-15.00,-9.46,-2.90,-2.90,-1.47,,2.99,2.99,1.49,-1.49,-4.35,-5.80,,6.06
CRN_sy,-10.19,26.80,,,,-10.57,-6.15,-9.16,7.44,6.36,14.75,19.33,15.38,0.85,1.43,-1.41,-1.33,8.47,-16.90,-17.86,-28.38,-9.38,-6.78,,,1.72,4.55,,1.69,-0.85,-0.87,3.39,5.00,2.56,7.89,3.28,-3.17,-8.33,-5.69,-5.56,,-2.73,-7.76,-14.29,-8.62,0.93,-4.67,,-3.77
CRN_qq,,,16.90,20.48,1.00,13.86,-4.35,-2.73,-2.80,-5.77,2.04,-1.00,,-4.04,-3.16,-10.87,4.88,,4.65,5.56,-6.32,5.62,,1.06,-6.32,-5.62,-50.00,85.71,2.56,3.75,-1959.04,105.18,-7.50,-6.76,,-1.45,-1.47,,,,,2.99,,-1.45,-2.94,,-1.52,4.62,2.94
CRN_sq,,,5.69,0.77,-7.63,-9.09,10.91,-2.46,9.24,-10.00,19.66,1.43,,-21.33,20.34,-1.41,5.71,,-7.81,-2.54,-7.83,9.43,,7.27,,,-2.54,2.61,1.69,-2.50,-2.56,7.02,3.28,-4.76,,2.44,-3.17,,,,,-7.76,,-4.67,3.92,,-5.56,-3.92,4.08
CPZ,78000,60000,61000,70000,71000,128000,157000,154000,149000,142000,152000,151000,151000,99000,37000,30000,32000,23000,22000,22000,21000,63000,94000,92000,86000,59000,18000,41000,42000,43000,-1394000,98000,101000,104000,79000,57000,33000,29000,29000,33000,37000,60000,89000,118000,148000,125000,103000,81000,63000
CPZ_yy,-17.89,-23.08,,,,113.33,157.38,120.00,109.86,10.94,-3.18,-1.95,1.34,-30.28,-75.66,-80.13,-78.81,-76.77,-40.54,-26.67,-34.38,173.91,327.27,318.18,309.52,-6.35,-80.85,-55.43,-51.16,-27.12,-7844.44,139.02,140.48,141.86,105.67,-41.84,-67.33,-72.12,-63.29,-42.11,12.12,106.90,206.90,257.58,300.00,108.33,15.73,-31.36,-57.43
CPZ_sy,-21.58,1.34,,,,-1.99,0.59,11.32,10.53,9.46,18.82,14.69,7.14,13.58,-2.97,-2.46,17.78,14.67,-3.06,-8.08,-21.23,-23.22,-7.37,-1.10,4.19,4.32,-11.36,-15.56,-10.34,-4.73,11.54,17.11,15.38,9.32,-4.02,-3.37,-1.11,-10.23,4.79,0.58,-2.81,2.53,-4.57,-16.76,-12.14,-3.70,-6.59,11.11,-1.32
CPZ_qq,,,1.67,14.75,1.43,80.28,22.66,-1.91,-3.25,-4.70,7.04,-0.66,,-34.44,-62.63,-18.92,6.67,-28.12,-4.35,,-4.55,200.00,49.21,-2.13,-6.52,-31.40,-69.49,127.78,2.44,2.38,-3341.86,107.03,3.06,2.97,-24.04,-27.85,-42.11,-12.12,,13.79,12.12,62.16,48.33,32.58,25.42,-15.54,-17.60,-21.36,-22.22
CPZ_sq,,,11.92,-5.92,-4.40,-2.63,14.86,4.12,-5.08,-3.57,24.69,0.50,,2.22,6.52,1.02,7.07,-0.47,-9.95,,-8.24,-2.99,8.64,2.27,-3.33,-2.87,-7.69,-2.56,2.63,3.21,8.07,2.30,1.12,-2.22,-5.11,2.99,3.49,-11.24,,-1.14,,-6.36,3.09,-13.77,5.56,2.63,,2.56,-6.25
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,-19.17,-2.00,,,,-22.01,-37.35,-41.40,-38.79,-14.43,-2.78,-5.91,-8.68,-4.85,42.68,45.29,40.74,40.37,-7.04,-15.30,-5.55,-15.25,-13.15,-4.43,-5.88,-4.95,96.90,-10.31,-15.05,-9.61,-102.17,13.51,11.73,,2301.77,-8.12,-5.10,1.57,-0.13,-5.62,-7.56,-9.06,-16.45,-21.54,-26.70,-19.36,-12.05,6.04,19.92
RZ_sy,-3.12,-5.73,,,,-5.89,-2.58,-20.10,-10.56,-11.36,-9.52,19.57,6.60,14.52,24.18,-15.79,-19.77,-19.08,-24.60,22.40,26.82,16.17,30.85,8.12,8.83,20.95,22.10,21.15,19.99,-9.07,-14.18,-6.26,-28.60,,-19.00,-22.00,-7.47,-1.10,14.04,9.17,11.87,14.13,-3.07,-16.79,-17.55,11.29,12.42,29.62,39.10
RZ_qq,,,0.07,9.73,-2.14,-27.43,-19.61,2.63,2.23,1.45,-8.66,-0.68,-0.78,5.70,36.97,1.13,-3.88,5.42,-9.29,-7.85,7.18,-5.40,-7.04,1.41,5.55,-4.47,92.57,-53.81,-0.03,1.65,-104.62,2518.81,-1.60,-9.02,1.68,0.94,1.64,-2.63,-0.03,-4.61,-0.45,-4.21,-8.15,-10.43,-6.99,5.37,0.18,8.00,5.19
RZ_sq,,,-9.07,4.28,1.08,-1.82,-5.86,-14.48,13.16,-2.70,-3.91,13.01,0.89,4.53,4.19,-23.36,-3.88,5.42,-2.91,24.42,-0.41,-3.43,9.36,2.81,0.24,7.33,10.39,2.01,-0.72,-18.67,4.20,11.41,-24.37,-4.13,0.28,7.29,-10.29,2.46,15.64,2.70,-8.07,4.54,-1.79,-11.83,-8.92,41.11,-0.79,1.66,-2.26
CRZ,59000,60000,60000,55000,56000,77000,96000,94000,92000,90000,99000,100000,100000,95000,69000,69000,71000,68000,75000,81000,76000,80000,86000,85000,80000,84000,44000,94000,95000,93000,-2013000,83000,85000,93000,91000,91000,89000,92000,92000,96000,96000,101000,110000,122000,132000,125000,125000,115000,110000
CRZ_yy,22.92,1.69,,,,28.33,60.00,70.91,64.29,16.88,3.12,6.38,8.70,5.56,-30.30,-31.00,-29.00,-28.42,8.70,17.39,7.04,17.65,14.67,4.94,5.26,5.00,-48.84,10.59,18.75,10.71,-4675.00,-11.70,-10.53,,104.52,9.64,4.71,-1.08,1.10,5.49,7.87,9.78,19.57,27.08,37.50,23.76,13.64,-5.74,-16.67
CRZ_sy,3.12,5.05,,,,7.69,2.61,26.36,15.09,11.61,11.02,-16.55,-5.74,-12.00,-19.85,18.97,23.48,23.64,10.48,-18.84,-21.13,-13.97,-8.62,-14.29,-15.18,-17.95,-16.98,-11.46,-9.47,10.42,,8.24,4.65,,43.18,28.26,44.44,3.97,-12.70,-8.47,-9.23,-14.50,3.64,-4.63,20.34,-10.71,-10.53,-2.91,-28.17
CRZ_qq,,,,-8.33,1.82,37.50,24.68,-2.08,-2.13,-2.17,10.00,1.01,,-5.00,-27.37,,2.90,-4.23,10.29,8.00,-6.17,5.26,7.50,-1.16,-5.88,5.00,-47.62,113.64,1.06,-2.11,-2264.52,104.12,2.41,9.41,-2.15,,-2.20,3.37,,4.35,,5.21,8.91,10.91,8.20,-5.30,,-8.00,-4.35
CRZ_sq,,,,-4.35,-3.64,5.66,5.36,17.80,-12.23,2.46,4.80,-11.45,,-4.35,-4.55,,2.90,-4.23,-14.71,-3.45,,4.46,-9.40,-9.43,-1.04,1.05,-8.33,-3.41,1.18,23.26,-16.98,4.55,-2.17,40.00,,,10.17,0.77,,-1.82,,-5.08,1.79,-9.65,37.86,-29.58,,-1.96,2.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-22.76,8.93,,,,-24.53,-27.02,-22.44,-18.56,4.93,5.87,4.21,1.03,-2.68,8.67,15.34,10.10,12.50,4.51,-4.38,7.03,-0.26,-0.81,1.25,1.13,6.29,109.17,4.97,-4.06,-7.58,-102.53,2.25,8.54,8.95,2177.56,3.21,0.74,1.44,-0.36,-4.07,-5.69,-8.07,-12.79,-15.33,-17.56,-9.52,-2.51,7.81,14.06
RMO_sy,4.13,-7.00,,,,-0.84,3.79,-3.53,-11.82,-16.80,-19.66,6.73,2.31,12.75,16.61,-4.73,-4.76,-11.27,-5.39,17.46,25.80,22.48,29.38,-3.96,-6.38,1.49,8.22,16.58,12.25,2.20,-9.16,-7.96,-4.21,-7.08,-5.78,-4.76,-6.49,5.28,3.95,7.96,9.99,12.13,10.96,3.06,-4.23,-5.76,-8.26,-6.30,2.48
RMO_qq,,,-2.11,-3.64,-1.75,-18.56,-5.34,2.39,3.16,4.94,-4.49,0.79,0.02,1.08,6.65,6.97,-4.52,3.28,-0.92,-2.13,6.88,-3.76,-1.47,-0.09,6.75,1.15,93.89,-49.86,-2.43,-2.56,-105.30,2130.18,3.57,-2.19,1.02,0.86,1.09,-1.51,-0.78,-2.90,-0.62,-3.99,-5.88,-5.72,-3.23,5.37,1.42,4.26,2.37
