,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP1_sy,,87.64,-28.39,-15.18,,,,8.17,39.38,,-2.72,-26.67,-11.61,31.91,34.45,33.22,20.04,16.57,75.44,10.56,-23.21,-5.59,-30.97,28.26,49.38,-4.96,-22.48,-21.31,-24.62,-11.07,6.17,-6.66,8.16,-6.09,-15.37,-18.28,-8.04,0.47,9.15,29.87,22.69,25.70,6.79,-23.36,-10.11,-29.40
SP1_qq,,,,,1.88,,,1.43,-6.77,2.41,0.81,-1.29,1.52,7.18,-1.42,1.44,-53.56,122.81,-0.41,209.80,2.28,1399130.66,-99.50,719.51,-84.53,-98.90,-2.15,9183.63,-42.00,-10.18,117.37,-93.01,-19.26,-8.64,25.26,110.12,6.43,6.56,6.06,14141.77,15.27,-99.86,-89.32,6.68,-1.03,1.08
SP1_sq,,,,,-31.39,,,37.97,-11.59,-19.82,-0.53,4.00,6.57,19.65,1.38,3.05,-3.97,16.19,52.58,-35.06,-33.30,42.85,11.56,20.66,-22.32,-9.12,-9.00,22.48,-25.58,7.23,8.64,7.67,-13.77,-6.90,-2.10,3.97,-2.96,1.72,6.36,23.71,-8.33,4.22,-9.65,-11.22,7.53,-18.14
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-9.81,5.16,20.23,,,,5.76,-1.81,,-2.02,-2.32,5.27,6.90,4.09,4.77,-52.57,2.86,4.12,215.17,602.65,4087478.12,20527.83,54935.14,8508.82,-99.99,-98.63,-84.03,-43.93,4640.58,11744.90,-92.33,-88.95,-88.78,-93.79,93.94,155.32,197.84,133.00,17029.67,18452.69,-74.56,-96.45,-99.97,-99.98,-82.14
SP2_sy,,54.63,-36.89,-14.64,,,,11.31,19.98,,-19.41,-27.85,-16.88,37.85,66.99,35.52,28.09,83.28,48.44,25.50,-2.88,-36.46,-32.05,33.73,24.32,-1.73,1.80,-29.01,-28.14,-20.91,8.17,34.58,2.86,-2.99,-32.69,-36.09,20.18,25.30,22.70,43.16,25.77,10.54,17.46,-31.01,3.13,-18.25
SP2_qq,,,,,1.23,,,1.12,-6.01,1.86,1.21,0.81,1.29,3.44,-1.45,1.47,-54.15,124.35,-0.25,207.16,2.22,1305007.23,-99.50,719.51,-84.01,-98.94,-2.01,9481.88,-43.88,-10.03,144.83,-93.80,-19.15,-8.66,35.58,93.72,6.43,6.55,6.06,14141.77,15.27,-99.85,-85.18,10.05,2.68,6.67
SP2_sq,,,,,-20.30,,,25.05,-14.10,-24.58,-0.53,11.96,-1.04,25.08,20.50,-9.14,-6.46,78.97,-2.41,-23.18,-27.61,17.08,4.37,51.19,-32.71,-7.45,8.11,5.43,-31.88,1.86,47.86,31.18,-47.93,-3.94,2.60,24.54,-2.09,0.15,0.48,45.31,-13.99,-11.97,6.77,-14.66,28.58,-30.23
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-85.01,-7.36,1220.44,,,,-19.42,4.35,,43.22,-29.67,-9.42,75.12,-27.20,92.60,-23.82,-9.89,-89.28,-91.50,-86.87,11074.95,1541657.32,249528.69,4936.16,-95.60,-95.15,-98.39,-50.48,379.49,-99.99,400.59,360.21,-99.96,7372.41,-94.09,-48.82,58133.85,708.58,-99.48,-99.99,-99.31,-96.65,4520.00,52700.00,1500.38
CAR_sy,,-14.43,-29.06,-18.46,,,,-29.70,-78.09,,-63.69,-19.55,167.59,45.95,500.38,69.46,137.98,65.49,-58.70,27.89,35.85,-13.68,28.91,-57.71,-54.43,11.57,-23.35,99.00,11.91,0.54,54.55,-7.52,-2.93,-54.33,-50.14,12.93,-67.81,38.62,66.13,-18.37,37.69,-19.55,-61.54,-26.10,-14.48,-41.76
CAR_qq,,,,,-21.77,,,66.91,1.30,-23.65,10.94,-18.04,30.47,47.61,-53.88,116.82,-48.39,74.61,-94.51,71.80,-20.28,148538.42,657.30,-72.18,-98.39,29.93,734.15,-90.79,-50.38,1157.93,-99.98,501372.41,-54.38,-99.90,3233.85,296.82,294.85,11.48,-53.71,-99.74,-88.89,5140.00,124.05,254.17,26.98,58.83
CAR_sq,,,,,20.12,,,-34.95,-62.56,133.31,-36.09,44.13,24.52,27.25,162.89,-59.32,74.88,-11.51,-34.39,25.96,85.77,-43.78,-2.02,-58.67,100.17,37.65,-32.69,7.30,12.57,23.66,3.46,-35.79,18.15,-41.82,12.97,45.44,-66.32,150.50,35.39,-28.54,-43.19,46.38,-35.28,37.31,-34.26,-0.30
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-55.35,6.93,56.16,,,,23.19,0.77,,-13.87,30.56,16.82,7.41,-6.22,-12.69,-11.69,-20.70,-11.35,-33.40,-1.09,4626.35,49696.00,10901.95,28723.22,250.23,-89.59,193.74,-96.35,-71.81,-91.20,-92.84,47.33,-98.18,-77.08,-85.13,333.47,9370.62,967.78,-97.64,-99.70,-99.87,-93.78,318.05,64.22,165.78
QR_sy,,2.88,-34.93,38.87,,,,25.11,58.47,,-47.82,-17.22,-20.07,47.78,343.85,43.58,69.39,34.11,5.09,6.87,14.41,-38.09,-25.58,9.74,23.81,59.24,15.37,-7.26,-35.94,-32.99,-27.17,0.24,60.25,9.78,24.50,-13.14,-51.75,-1.24,-2.03,27.61,26.07,-8.90,-11.45,-43.87,-19.37,-44.31
QR_qq,,,,,2.05,,,-5.41,-16.52,27.13,-14.20,43.37,-25.30,16.89,-25.08,33.48,-24.45,4.96,-16.25,0.27,12.21,4915.46,782.40,-77.85,193.97,-39.06,-73.78,525.44,-96.35,370.59,-91.81,409.09,-24.87,-94.19,3.03,230.41,2089.78,27.05,-88.38,-99.27,182.88,-43.76,436.11,-50.99,11.12,-8.97
QR_sq,,,,,-27.10,,,49.11,-7.66,-12.44,-56.71,136.53,-10.84,61.89,30.00,-23.48,5.19,28.17,1.88,-22.19,12.60,-30.64,22.47,14.74,27.04,-10.80,-11.27,-7.76,-12.24,-6.71,-3.56,26.95,40.30,-36.09,9.37,-11.43,-22.06,30.82,8.50,15.36,-23.00,-5.47,5.46,-26.88,10.60,-34.71
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-43.68,2.49,49.57,,,,28.19,-10.07,,-3.63,37.64,28.54,20.15,2.27,-16.40,-4.66,-17.11,-9.45,-30.40,3.43,2721.34,30943.16,6406.78,17491.36,246.82,-90.12,193.70,-96.35,-71.81,-91.20,-92.84,47.23,-98.18,-77.08,-85.13,333.47,9367.89,967.78,-44.37,-98.01,-98.12,-56.07,101.73,137.87,65.98
CR_sy,,5.28,-20.85,12.71,,,,21.29,53.97,,-45.22,-9.30,-26.85,55.18,253.81,45.68,77.52,29.09,-3.20,1.38,10.33,-16.31,-18.10,4.02,16.96,16.54,2.09,-0.05,-35.16,-33.00,-24.60,-1.73,64.87,38.33,43.59,28.36,-45.49,-17.36,0.33,-4.12,15.44,-3.95,-11.79,-35.92,-15.82,-25.02
CR_qq,,,,,-2.10,,,11.90,-31.32,39.43,-10.07,59.81,-35.86,30.33,-23.45,30.64,-26.85,13.31,-16.38,0.41,8.72,2990.86,820.07,-78.95,193.92,-39.06,-73.80,525.81,-96.35,370.54,-91.82,409.09,-24.87,-94.18,3.00,230.41,2089.78,27.05,-88.38,-82.79,-21.72,20.41,170.77,-20.96,-7.70,-15.98
CR_sq,,,,,-16.74,,,9.13,5.69,-23.53,-37.89,80.67,-14.75,62.21,41.62,-25.61,3.88,17.96,6.19,-22.09,13.05,-10.52,3.91,-1.04,27.11,-10.84,-8.97,-3.12,-17.53,-7.88,2.45,26.25,38.36,-22.71,6.35,12.86,-41.25,17.18,29.12,7.85,-29.25,-2.50,18.58,-21.65,-7.06,-13.17
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-94.00,35.84,825.35,,,,31.59,37.22,,-35.53,10.32,8.40,33.61,-47.07,-26.75,-27.19,-37.37,-89.28,-91.51,-91.31,11045.95,1509462.89,249528.69,789820.95,147.30,-86.62,152.08,-98.19,-74.72,-91.19,-93.04,126.87,-97.79,-80.49,-81.52,587.40,13744.62,1175.09,-99.92,-100.00,-99.98,-99.69,4520.00,52700.00,1500.38
PP_sy,,22.52,-68.56,110.77,,,,-76.72,-59.39,,-71.18,191.95,164.22,230.87,87.11,143.44,138.12,20.14,414.30,4.67,8.24,9.20,-46.86,2.83,12.63,-29.33,-27.89,-14.58,-10.63,30.89,-18.03,-18.59,-18.85,-48.62,-24.27,-5.82,-12.52,66.60,17.35,-23.80,3.55,-54.65,-45.63,-55.63,-70.38,-63.46
PP_qq,,,,,-23.53,,,-10.32,-20.26,9.29,-17.51,53.46,-21.65,34.71,-67.32,112.36,-22.12,15.87,-94.41,68.21,-20.28,148538.42,657.30,-72.18,152.28,-53.47,-59.02,424.00,-98.18,548.18,-85.72,314.16,-40.81,-93.69,26.12,292.45,2101.22,27.07,-88.38,-99.98,-88.89,5140.00,124.05,254.17,26.98,58.83
PP_sq,,,,,-31.41,,,-87.45,19.65,66.62,15.25,27.07,8.28,108.65,-34.83,65.32,5.91,5.28,178.99,-66.35,9.53,6.21,35.77,-34.90,19.97,-33.36,38.53,-22.87,25.51,-2.39,-13.25,-23.40,25.11,-38.20,27.86,-4.75,16.21,17.70,-9.94,-38.15,57.94,-48.45,7.97,-49.53,5.43,-36.40
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-23.57,-6.25,1.93,,,,21.22,-6.96,,7.66,54.30,24.13,10.58,31.87,5.82,0.47,-7.89,14.31,-6.96,60.93,,7686.59,375.14,5250.08,,-98.66,1195.13,-87.94,-66.92,-91.40,-91.97,-8.05,-98.68,98.18,-99.40,-96.83,-22.22,-81.62,179.71,11.38,-39.07,1790.94,302.15,38.15,84.51
RCLR_sy,,-6.75,-5.21,-25.15,,,,32.30,7.14,,10.90,-43.80,-20.88,8.51,104.39,54.49,39.05,9.52,11.42,8.03,20.70,,-39.29,-37.50,-18.98,,-35.95,11.71,42.93,-44.20,-13.62,101.12,-50.92,16.54,25.88,-58.44,10.31,-2.83,17.85,31.52,29.24,15.37,18.35,17.76,9.74,-22.03
RCLR_qq,,,,,13.52,,,4.73,-12.87,31.89,-10.55,50.10,-29.90,17.50,6.67,20.44,-33.45,7.72,32.39,-1.97,15.11,,,-94.02,1196.19,26.87,-98.63,5667.89,-87.93,247.98,-99.64,5282.15,38.23,-95.01,-46.67,-83.59,624.02,22.73,-87.40,149.72,188.30,-32.86,291.20,-46.89,-0.96,-10.33
RCLR_sq,,,,,-2.93,,,59.11,-21.39,-11.69,0.39,-19.36,10.67,21.12,89.10,-39.05,-0.40,-4.60,92.37,-40.90,11.28,,,-39.16,44.25,11.92,-34.79,6.11,84.57,-56.31,0.95,147.07,-54.96,3.73,9.04,-18.43,19.56,-8.62,32.25,-8.97,17.49,-18.43,35.66,-9.42,9.48,-42.04
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-39.98,24.13,76.67,,,,15.15,-5.82,365.77,-3.97,0.34,15.72,14.47,6.94,5.43,6.65,0.83,3.26,67.31,79.53,190.69,205.52,54.67,17.51,-20.46,-21.90,-20.99,-11.06,-26.20,-5.22,36.45,50.89,-28.09,-40.85,-12.91,5.58,134.75,114.72,-15.15,-37.43,-33.38,-33.33,-10.07,2.92,-4.51
KP_sy,,34.99,-33.77,-29.34,,,,75.58,228.93,261.62,-92.13,-59.62,7.42,1458.44,2900.00,150.85,25.56,36.56,73.15,41.05,-22.33,8.11,-33.27,5.13,54.59,-5.68,-0.98,-19.37,-33.91,-53.10,-34.75,6.49,-21.78,11.30,-21.88,-48.82,40.77,59.64,77.43,90.86,56.92,-16.30,-33.23,-46.41,-34.92,-27.46
KP_qq,,,,,1.59,-139.42,376.94,3.84,-16.92,11.24,0.07,8.50,-4.18,10.04,-6.51,6.97,-3.08,4.03,-4.26,73.31,4.00,68.45,0.63,-12.26,-20.99,14.02,-1.19,-11.24,-11.06,-5.39,26.90,27.79,-1.66,-54.91,4.38,88.17,19.22,0.26,-4.53,-25.64,-12.09,6.75,-4.45,0.30,0.61,-0.97
KP_sq,,,,,-64.16,-115.20,1499.49,130.39,-32.86,-92.53,-31.88,1082.57,78.59,8.32,31.14,-1.12,-10.61,17.80,66.28,-19.45,-50.78,63.96,2.64,26.92,-27.62,0.04,7.75,3.34,-40.68,-28.99,49.89,68.66,-56.42,1.03,5.21,10.49,19.86,14.57,16.93,18.86,-1.45,-38.88,-6.73,-4.60,19.68,-31.87
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-46.96,21.33,79.55,,,,13.85,-11.51,172.73,-20.44,-7.98,13.93,67.30,7.42,15.60,23.08,8.31,7.65,-10.76,11.05,137.96,400.21,-13723.93,-38689.13,-8759492.97,,-56866.73,-3537.96,96.05,,97.70,94.10,90.42,96.12,19.29,-64.55,-150.53,-114.70,-189.08,-173.81,-199.53,-1890.87,-41.91,34.27,63.53
PKKO_sy,,40.24,-10.35,-4.97,,,,-58.21,5.59,165.55,-127.39,-143.54,70.02,-267.57,113.52,28.83,181.03,692.66,-1883.49,721.84,-32.39,3.79,267.28,-305.26,-632.01,-686.48,,-435.76,26.38,69.37,,85.91,86.12,72.27,165.76,118.85,99.28,175.50,-105.41,-820.73,12005.00,-1671.37,-2247.18,205.52,-35.74,80.52
PKKO_qq,,,,,4.41,-186.85,236.17,-7.80,-18.84,-28.62,48.97,6.63,0.48,4.82,-4.35,14.75,6.99,-7.77,-4.93,-4.87,33.13,97.64,99.85,-2690.89,-277.08,-44762.91,,,75.92,51.30,-142.03,91.88,38.38,20.90,2.06,-69.07,-25.64,-20.42,16.07,-127.64,-19.00,-31.73,-457.87,83.77,44.88,26.90
PKKO_sq,,,,,-41.36,-142.87,328.32,-27.18,48.16,-73.39,-195.38,-15.76,678.56,-126.23,107.70,-709.17,2384.64,-44.68,-123.16,312.40,148.41,-15.08,-62.66,-360.61,-543.87,6.39,,,11.53,61.05,29.92,41.65,12.87,22.16,266.17,-83.27,-103.32,8290.00,-111.90,-2128.72,154.79,-1181.02,82.22,200.20,-66.64,-427.78
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-9.42,-7.50,4.28,,,,-7.15,-12.78,-14.52,-12.78,-10.16,-4.38,-3.16,-9.71,-9.07,-8.60,-12.16,-13.91,-20.07,-26.21,-9.90,2.73,31.37,18.96,-95.77,-95.21,-99.98,-99.96,-99.01,-99.19,80.00,913.04,2529.63,2511.54,2744.44,127.04,,,-60.68,-88.28,,,3463.25,31795.16,1274.14
RN_sy,,-36.45,-15.14,-13.61,,,,21.24,-49.22,-15.49,-48.90,-21.59,-37.06,-61.02,-48.56,-20.37,-42.46,19.88,179.75,-15.05,153.98,16.26,-77.08,-49.35,-60.81,-78.66,35.43,55.81,101.90,388.87,-7.07,-28.18,-27.90,-50.33,107.21,79.89,57.20,,,-24.41,-33.49,,,-44.96,7.72,140.56
RN_qq,,,,,-0.76,1.15,-2.28,-5.35,-6.78,-0.87,-0.29,-2.51,-0.77,0.40,-7.03,-1.81,-0.27,-3.51,-8.88,-8.84,-7.93,17.82,3.88,16.58,-16.63,-95.81,17.60,-99.53,53.33,17.39,-3.70,3.85,762.96,204.72,-4.37,13.11,-31.12,,,,-79.47,2912.90,-34.58,780.61,83.77,29.81
RN_sq,,,,,12.12,-9.07,23.73,-3.90,-53.04,51.33,-25.19,47.46,-62.30,-6.27,-1.29,128.29,-72.76,95.30,130.35,-30.68,-18.56,-10.60,-54.59,53.18,-36.98,-51.33,188.20,76.24,-18.33,17.86,-45.22,36.21,-18.02,-18.81,128.54,18.25,-28.35,,,,-36.96,-41.19,101.54,-26.34,23.38,31.33
CRN,33000,36000,39000,37000,38000,37000,38000,40000,43000,44000,44000,45000,45000,45000,48000,49000,49000,51000,56000,62000,67000,57000,55000,47000,56000,1341000,1140000,245251000,157527000,136470000,140769000,133957000,15641000,5139000,5379000,4752000,6906000,,,12101000,59084000,1954000,2987000,339000,185000,142000
CRN_yy,,9.09,8.33,-5.13,,,,8.11,13.16,18.92,15.79,12.50,4.65,2.27,9.09,8.89,8.89,13.33,16.67,26.53,36.73,11.76,-1.79,-24.19,-16.42,2252.63,1972.73,521710.64,281198.22,10076.73,12248.16,-45.38,-90.07,-96.23,-96.18,-96.45,-55.85,,,154.65,755.55,,,-97.20,-99.69,-92.73
CRN_sy,,57.50,16.93,14.93,,,,-24.02,41.67,-15.02,29.21,38.86,-19.61,60.22,19.54,26.12,401.63,117.93,-12.18,18.93,-60.62,-13.92,337.23,94.78,-2.88,-20.59,-66.28,-35.89,30.08,20.83,135.64,39.44,2.28,49.43,-64.39,-45.71,-48.89,,,24.74,45.79,,,8.86,11.11,3.61
CRN_qq,,,,,2.70,-2.63,2.70,5.26,7.50,2.33,,2.27,,,6.67,2.08,,4.08,9.80,10.71,8.06,-14.93,-3.51,-14.55,19.15,2294.64,-14.99,21413.25,-35.77,-13.37,3.15,-4.84,-88.32,-67.14,4.67,-11.66,45.33,,,,388.26,-96.69,52.87,-88.65,-45.43,-23.24
CRN_sq,,,,,-14.96,-1.39,-5.16,-4.46,58.55,-40.85,,2.68,,,7.59,8.33,,-48.78,-56.65,46.72,20.90,11.93,120.22,-34.64,-39.72,-8.47,-6.48,24.26,22.31,-14.98,82.38,-26.47,-10.29,24.20,-56.54,12.09,-15.53,,,,-1.27,18.38,2.89,-9.47,0.78,10.38
CPZ,27000,39000,45000,39000,39000,37000,37000,38000,41000,42000,41000,39000,37000,36000,35000,35000,35000,38000,39000,43000,42000,34000,29000,21000,2000,19000,34000,4756000,8178000,7611000,47996000,57494000,11966000,10178000,7992000,9230000,18107000,,,90235000,210798000,7129000,8027000,728000,356000,236000
CPZ_yy,,44.44,15.38,-13.33,,,,-2.56,5.13,13.51,10.81,2.63,-9.76,-14.29,-14.63,-10.26,-5.41,5.56,11.43,22.86,20.00,-10.53,-25.64,-51.16,-95.24,-44.12,17.24,22547.62,408800.00,39957.89,141064.71,1108.87,46.32,33.73,-83.35,-83.95,51.32,,,877.63,1064.18,,,-99.19,-99.83,-96.69
CPZ_sy,,21.67,8.22,144.30,,,,-29.02,2.09,-44.11,-31.27,78.83,1.17,60.54,30.98,4.90,49.13,27.93,35.33,-3.89,-14.53,28.82,27.65,40.49,38.78,4.58,14.38,19.02,45.10,38.25,37.42,-19.13,-20.95,-17.94,-40.46,19.61,10.26,,,-20.65,-9.30,,,5.52,1.00,-17.14
CPZ_qq,,,,,,-5.13,,2.70,7.89,2.44,-2.38,-4.88,-5.13,-2.70,-2.78,,,8.57,2.63,10.26,-2.33,-19.05,-14.71,-27.59,-90.48,850.00,78.95,13888.24,71.95,-6.93,530.61,19.79,-79.19,-14.94,-21.48,15.49,96.18,,,,133.61,-96.62,12.60,-90.93,-51.10,-33.71
CPZ_sq,,,,,,19.10,,-26.15,24.82,-34.80,14.35,92.16,-29.39,3.47,-6.70,,,-11.24,-1.31,9.29,-10.73,33.79,-2.20,20.28,-11.82,0.82,6.97,25.15,7.51,-3.94,6.33,-26.35,5.09,-0.28,-22.86,47.96,-3.13,,,,10.73,16.38,2.57,-20.17,5.98,-4.51
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-23.14,-9.74,8.60,,,,-17.05,-2.14,216.28,9.39,6.88,-3.20,-41.05,-13.38,-22.82,-25.20,-17.09,-15.36,-8.75,-26.17,-50.91,-63.90,,,,,,,,,,,,,,,,,,,,,,,
RZ_sy,,-21.78,-56.49,-49.81,,,,19.88,73.65,24.09,16.92,40.86,-7.30,-48.27,-54.08,120.23,161.23,367.10,288.26,-65.61,-67.77,-67.49,-83.06,,,,,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,-9.80,-53.63,91.12,3.77,6.41,49.88,-33.90,1.38,-3.63,-8.72,-2.87,-9.67,-6.60,1.18,-0.86,-2.61,-24.43,-32.72,-27.10,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,-11.57,8.24,16.11,7.86,28.10,-22.65,9.41,29.94,-15.70,-56.84,-2.87,523.19,,-22.83,-19.27,-44.80,-6.30,-22.15,-57.94,,,,,,,,,,,,,,,,,,,,,,,
CRZ,27000,35000,39000,36000,40000,86000,45000,44000,41000,27000,41000,41000,42000,46000,48000,53000,57000,56000,56000,58000,77000,114000,156000,,,,,,,,,,,,,,,,,,,,,,,
CRZ_yy,,29.63,11.43,-7.69,,,,22.22,2.50,-68.60,-8.89,-6.82,2.44,70.37,17.07,29.27,35.71,21.74,16.67,9.43,35.09,103.57,178.57,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,-14.29,133.33,100.00,,,,-16.07,-30.91,-27.27,-52.94,-27.66,-73.68,-87.50,-83.33,-52.94,60.00,650.00,700.00,175.00,200.00,106.67,534.38,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,11.11,115.00,-47.67,-2.22,-6.82,-34.15,51.85,,2.44,9.52,4.35,10.42,7.55,-1.75,,3.57,32.76,48.05,36.84,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,-1.79,-20.00,15.91,-7.84,-19.15,-15.79,-25.00,,-70.59,-60.00,,300.00,,87.50,,37.50,9.09,29.17,227.42,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,22.93,-15.40,-9.40,,,,-24.60,-23.33,-20.70,-9.22,-1.59,2.17,-0.34,-2.61,0.35,3.14,3.02,1.21,-3.91,-2.43,-0.38,-19.79,-41.24,-76.04,-98.28,-97.77,-99.98,-99.91,-98.37,-99.00,100.00,383.33,637.50,3320.00,2450.00,148.28,,,-95.42,-93.06,,,16642.86,37060.00,1444.03
RMO_sy,,-42.20,-4.96,-53.32,,,,84.38,-49.35,-53.27,-70.98,-56.91,-61.85,-70.57,-55.23,-25.52,11.62,-1.49,29.15,9.12,75.08,33.80,-42.57,-39.11,-46.36,-39.32,-1.77,-13.74,2.36,13.85,19.51,12.08,-11.96,8.78,18.26,-1.47,7.29,,,1.83,8.49,,,-25.09,-10.33,8.17
RMO_qq,,,,,-6.96,-2.45,-10.42,-7.26,-5.39,0.90,2.54,0.53,-1.78,-1.58,0.20,3.59,0.95,-1.69,-1.55,-1.65,2.51,0.37,-20.73,-27.96,-58.20,-92.78,2.45,-99.40,100.00,33.33,-37.50,20.00,383.33,103.45,189.83,-10.53,-52.94,,,,-28.57,3080.00,-21.38,837.60,58.53,32.13
RMO_sq,,,,,63.86,60.17,17.41,-40.16,-54.99,47.79,-27.10,-11.15,-60.15,14.01,10.90,47.81,-40.27,0.62,45.40,24.88,-4.17,-23.11,-37.59,32.40,-15.59,-13.02,1.04,16.26,0.17,-3.25,6.06,9.03,-21.32,19.55,15.31,-9.16,-14.32,,,,-8.72,-13.70,-1.30,-3.65,9.27,4.11
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,7.49,10.83,18.23,,,,-8.18,-14.34,-16.95,-10.98,-8.71,-5.23,-2.17,-0.86,11.10,18.89,19.31,18.78,42.27,88.41,222.39,907.81,950.49,7556.58,-88.55,-98.21,-99.99,-100.00,-98.58,-68.76,3596.67,7445.00,5983.97,447.72,677.28,9.41,,,-88.75,-69.76,,,455.05,320.23,-43.25
RMT_sy,,-40.34,-32.92,-27.84,,,,-30.92,20.91,7.54,-9.13,-37.38,-61.45,-49.52,-39.15,3.83,33.33,60.48,29.96,7.87,-4.94,-17.20,-14.81,-23.69,-29.23,-32.93,-40.28,-15.95,-8.57,10.61,16.79,9.98,-6.79,-2.54,-2.90,-20.26,-40.86,,,-46.00,10.37,,,26.77,21.67,-20.14
RMT_qq,,,,,1.71,1.29,-5.35,-5.83,-5.11,-1.79,1.44,-3.43,-1.49,1.38,2.80,8.23,5.42,1.73,2.34,29.63,39.60,74.08,219.91,35.12,917.47,-99.74,-49.86,-99.35,100.00,118.33,1006.87,-23.52,308.21,76.05,-0.35,8.54,-42.54,,,,54.43,746.06,-92.36,456.20,16.92,14.25
RMT_sq,,,,,-21.59,-27.15,16.80,3.55,37.23,-35.21,-1.31,-28.64,-15.52,-15.14,18.96,21.75,8.48,2.14,-3.66,1.06,-4.41,-11.03,-0.89,-9.47,-11.34,-15.69,-11.75,27.41,-3.55,2.00,-6.82,19.98,-18.25,6.64,-7.16,-1.47,-39.37,,,,23.93,20.50,-8.62,-7.11,18.95,-20.90
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,11.74,2.11,7.35,,,,-16.06,-18.59,-16.09,-8.59,-4.99,-1.76,-1.39,-1.63,6.29,11.67,11.70,10.40,17.05,32.00,57.61,54.61,-0.07,-67.60,-98.13,-98.15,-99.99,-99.91,-98.73,-98.96,100.00,360.00,940.00,4075.00,3675.00,208.70,,,-96.03,-92.96,,,15900.00,28540.00,1064.33
RM_sy,,-9.53,-20.84,-51.04,,,,29.68,12.88,-39.82,-66.64,-52.98,-66.55,-66.23,-43.46,-13.23,-2.78,31.26,57.21,2.76,50.32,10.56,-20.56,-25.00,-31.32,-26.11,-22.96,-9.08,-3.53,8.96,26.21,11.69,5.21,1.63,-31.29,-0.99,-0.84,,,-31.95,-21.06,,,-4.83,2.20,14.06
RM_qq,,,,,-1.89,-3.25,-6.45,-5.46,-4.85,-0.28,1.91,-1.75,-1.62,0.10,1.67,6.16,3.36,0.13,0.49,12.55,16.57,19.56,-1.43,-27.26,-62.20,-93.11,-2.54,-99.48,150.00,,-20.00,,475.00,126.09,221.15,-9.58,-52.98,,,,-16.67,3040.00,-29.30,764.86,49.17,27.65
RM_sq,,,,,-1.76,57.46,7.50,-22.02,-14.48,-16.06,-40.40,9.90,-39.16,-15.26,-0.20,68.65,-31.84,14.41,19.53,10.24,-0.29,-15.85,-14.11,4.08,-8.69,-9.47,-10.46,22.83,-3.12,,3.72,,-8.74,-1.22,-29.88,56.63,-8.60,,,,6.03,5.76,-7.87,-7.88,13.87,18.02
COP,60000,71000,78000,73000,78000,123000,83000,84000,84000,71000,85000,86000,87000,91000,96000,102000,106000,107000,112000,120000,144000,171000,211000,,,,,,,,,,,,,,,,,,,,,,,
COP_yy,,18.33,9.86,-6.41,,,,15.07,7.69,-42.28,2.41,2.38,3.57,28.17,12.94,18.60,21.84,17.58,16.67,17.65,35.85,59.81,88.39,,,,,,,,,,,,,,,,,,,,,,,
COP_sy,,45.00,20.69,12.38,,,,25.42,229.08,,132.73,61.82,-17.03,142.40,130.21,-43.01,-43.38,-64.69,-74.66,2.20,119.27,140.19,713.39,,,,,,,,,,,,,,,,,,,,,,,
