,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ZKO_yy,-9.16,-2.41,,,,16.86,19.69,27.28,,11.45,9.11,19.82,,71.51,81.19,77.06,,17.60,7.42,6.06,,8.83,8.53,-11.71,,-35.06,-34.87,-17.43,,4.35,12.26,3.22,1.27,12.28,17.16,19.60,24.02,14.06,-0.31,4.52,2.42,-3.75,-2.91,-7.00,-15.73,-14.46,-18.90,-14.94,-13.08,-9.04,2.91,-5.87,-0.55
ZKO_sy,11.76,-0.83,,,,-18.35,16.32,7.88,,0.18,7.45,12.11,,27.67,23.82,12.24,,-8.21,-13.58,-7.49,,-8.98,-4.14,3.97,,21.53,13.43,5.84,,-3.92,-4.29,-8.69,-12.00,-10.55,-12.20,-0.74,8.95,9.51,7.78,4.93,1.33,3.65,9.93,-0.61,-1.59,-11.51,-12.76,-0.04,5.21,13.19,16.09,-0.23,-0.52
ZKO_qq,,,0.87,-6.86,,,3.32,-0.96,,,1.14,8.77,,,6.85,6.29,,,-2.40,4.95,,,-2.67,-14.62,,,-2.39,8.25,-1.48,0.25,5.01,-0.47,-3.34,11.16,9.57,1.60,0.22,2.23,-4.24,6.53,-1.79,-3.93,-3.39,2.03,-11.00,-2.49,-8.40,7.01,-9.06,2.04,3.62,-2.11,-3.92
ZKO_sq,,,-28.31,10.98,,,2.13,2.93,,,9.55,7.40,,,6.25,-2.65,,,0.03,4.22,,,5.36,13.03,,,-1.66,5.46,-6.01,-1.43,-2.04,0.61,-9.41,0.19,-3.84,13.74,-0.57,0.71,-5.36,10.73,-3.98,3.02,0.36,0.12,-4.93,-7.37,-1.06,14.72,0.06,-0.34,1.48,-1.41,-0.22
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-12.11,-0.59,,,,5.32,-1.73,5.88,,8.55,6.48,-4.55,,-19.22,-19.02,-9.70,,13.15,11.78,12.55,,7.86,6.65,28.03,,-8.93,-7.99,-23.50,,0.76,2.82,0.98,0.36,3.76,5.88,6.16,7.72,4.73,-0.67,3.41,3.24,-0.58,0.32,-2.48,-6.99,-4.94,-8.06,-6.15,-6.25,9.80,1.50,-2.19,1.76
OSF_sy,-16.88,20.73,,,,-3.26,-0.24,-1.10,,6.00,2.26,2.61,,-4.83,-0.03,-3.02,,-0.96,1.31,2.08,,1.93,1.69,1.30,,2.16,1.36,1.41,,-0.86,-2.26,-0.51,-0.79,1.73,-3.30,-2.71,-0.47,-1.35,3.75,1.21,0.51,-1.25,-0.69,1.25,0.37,2.18,0.19,-0.14,0.28,-1.02,-0.11,-0.38,-1.07
OSF_qq,,,9.74,-6.02,,,2.39,1.25,,,0.44,-9.24,,,0.68,1.21,,,-0.53,1.91,,,-1.65,22.34,,,-0.63,1.72,-0.40,0.09,1.39,-0.10,-1.01,3.49,3.45,0.17,0.45,0.61,-1.87,4.28,0.28,-3.11,-0.99,1.37,-4.37,-0.96,-4.24,3.47,-4.46,15.99,-11.48,-0.29,-0.61
OSF_sq,,,-3.61,2.50,,,-0.59,1.61,,,-4.10,1.96,,,0.73,-1.08,,,3.04,-0.33,,,2.79,-0.71,,,1.99,-0.67,-1.69,-0.46,0.55,1.12,-1.97,2.07,-4.43,1.74,0.29,1.17,0.51,-0.76,-0.40,-0.60,1.08,1.18,-1.27,1.19,-0.89,0.85,-0.85,-0.12,0.02,0.57,-1.54
NetDebt,66316000000,61578000000,62139000000,52361000000,,87710000000,101904000000,111085000000,,130012000000,143862000000,159096000000,,274973000000,255763000000,241557000000,,219878000000,217774000000,218382000000,,194216000000,194029000000,141471000000,,138513000000,134289000000,140859000000,140582000000,129325000000,125887000000,131814000000,118062000000,145043000000,161996000000,163062000000,162516000000,170881000000,173100000000,162044000000,148137000000,164352000000,158061000000,150259000000,133891000000,147830000000,140260000000,140179000000,147516000000,169541000000,196734000000,195511000000,173550000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-9.42,15.60,,,,-0.34,-27.50,-18.50,,8.77,18.77,37.25,,266.19,302.48,863.08,,1055.15,-340.38,-251.74,,70.70,257.90,166.86,,-96.85,-87.59,-86.18,,-39.53,-34.44,-24.91,-18.32,-13.91,-1.83,12.52,26.60,19.64,17.51,-4.14,-16.64,-9.21,-18.41,-3.90,-9.36,-15.83,-15.53,-19.30,-1.36,1.78,5.29,-12.18,-34.65
NetDebtEBITDA_sy,-28.98,76.66,,,,-18.07,67.97,58.06,,-8.37,-19.61,-13.41,,-3.24,6.24,6.60,,28.22,21.33,48.63,,20.55,8.78,-11.79,,-9.99,-8.38,-9.54,,14.18,11.80,13.85,-18.23,-9.91,-18.94,-4.31,3.26,12.41,25.51,20.59,21.11,20.15,18.30,10.40,10.18,-1.91,1.10,-14.73,24.97,4.77,0.89,-2.99,-58.47
NetDebtEBITDA_qq,,,28.60,-12.92,,,-6.44,-2.10,,,2.15,13.13,,,12.28,170.71,,,-123.36,-70.89,,,-78.39,-27.64,,,-14.95,-19.46,-15.93,5.00,-7.78,-7.75,-8.55,10.66,5.15,5.74,2.89,4.58,3.28,-13.74,-10.54,13.91,-7.19,1.61,-15.62,5.78,-6.86,-2.92,3.13,9.15,-3.65,-19.03,-23.26
NetDebtEBITDA_sq,,,-34.94,4.03,,,33.38,-2.10,,,17.03,5.44,,,28.51,5.79,,,21.60,29.58,,,9.73,5.09,,,11.68,3.77,22.53,-19.59,9.36,5.67,-11.99,-11.42,-1.61,24.74,-5.02,-3.57,9.86,19.85,-4.62,-4.33,8.17,11.85,-4.81,-14.82,11.48,-5.66,39.49,-28.59,7.36,-9.29,-40.28
DebtFin,19524000000,17046000000,14275000000,9978000000,,36047000000,40022000000,49782000000,,59145000000,76252000000,97067000000,,116238000000,115403000000,108988000000,,107140000000,106145000000,102217000000,,92875000000,90681000000,61454000000,,57620000000,57693000000,67030000000,64450000000,69505000000,54250000000,65624000000,56020000000,83291000000,87511000000,80675000000,78279000000,81294000000,75658000000,74048000000,62413000000,66195000000,60625000000,55955000000,48792000000,47678000000,41232000000,55660000000,46714000000,58657000000,76393000000,97358000000,76720000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,3269.69,8.70,,,,47.95,23.95,91.66,,20.40,60.29,86.86,,240.27,242.62,612.21,,1231.54,-359.66,-257.42,,67.53,251.40,162.05,,-97.26,-88.59,-84.86,,-21.88,-34.24,-21.44,-15.46,-8.01,23.05,11.82,28.51,-0.88,-4.92,-11.46,-27.09,-23.13,-28.40,-21.68,-21.60,-32.60,-35.26,-13.95,-14.28,9.18,39.09,10.14,-8.78
DebtFinEBITDA_sy,126.20,1004.60,,,,1010.04,253.69,270.99,,-63.76,4.99,13.16,,256.34,35.94,-1.51,,-57.56,-44.08,-36.25,,9.75,43.38,109.22,,106.31,4.57,-10.45,,49.59,24.61,18.03,-20.31,-39.80,-30.46,-0.82,6.19,85.30,72.40,-5.99,12.32,-47.38,-19.22,6.60,-11.64,15.53,-19.95,-19.65,23.63,22.70,21.60,-15.46,-39.65
DebtFinEBITDA_qq,,,6.72,-27.76,,,-10.59,11.70,,,19.02,30.22,,,19.84,170.70,,,-123.37,-64.11,,,-78.88,-32.74,,,-12.16,-10.79,-19.01,23.09,-26.06,6.57,-12.84,33.92,-1.08,-3.15,0.17,3.29,-5.11,-9.81,-17.51,8.89,-11.62,-1.35,-17.43,-6.38,-15.11,31.12,-17.75,19.25,8.14,3.84,-31.88
DebtFinEBITDA_sq,,,273.00,0.68,,,18.85,5.61,,,244.33,13.84,,,31.35,-17.52,,,73.06,-5.98,,,126.09,37.20,,,14.59,17.50,12.88,-1.57,-4.54,11.29,-23.79,-25.64,10.27,58.72,-18.40,29.76,2.59,-13.45,-2.52,-39.21,57.49,14.21,-19.19,-20.52,9.13,14.64,24.33,-21.11,8.14,-20.30,-11.24
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-3.24,1.85,,,,-9.87,-17.89,-16.82,,-2.60,-2.42,-20.33,,-52.89,-55.30,-49.00,,-3.78,4.05,6.14,,-0.90,-1.73,44.99,,40.23,41.25,-7.35,,-3.44,-8.40,-2.17,-0.89,-7.58,-9.63,-11.24,-13.15,-8.18,-0.37,-1.07,0.79,3.30,3.32,4.88,10.37,11.15,13.37,10.33,7.87,20.70,-1.36,3.92,2.32
SP1_sy,-8.71,12.58,,,,13.49,-15.23,-19.02,,8.32,-1.57,-8.17,,-30.20,-14.18,-8.00,,1.66,11.16,6.51,,4.52,-0.09,-0.80,,-9.43,-4.29,-4.50,,1.81,2.43,6.35,5.55,11.33,10.61,-4.01,-3.96,-3.31,-1.32,1.63,-1.48,-6.42,-11.08,0.65,4.54,7.53,15.31,0.73,-2.32,2.95,-10.49,-1.00,-3.15
SP1_qq,,,8.80,0.91,,,-0.88,2.22,,,-0.70,-16.55,,,-5.76,-4.80,,,1.91,-2.89,,,1.06,43.28,,,1.79,-6.02,1.10,-0.16,-3.44,0.37,2.42,-6.90,-5.58,-1.41,0.22,-1.58,2.46,-2.11,2.11,0.87,2.48,-0.64,7.45,1.58,4.53,-3.30,5.05,13.66,-14.57,1.88,3.43
SP1_sq,,,10.64,6.61,,,-17.35,1.84,,,-24.90,-4.99,,,-7.66,1.85,,,0.97,-2.41,,,-3.49,-3.10,,,1.99,-3.31,4.95,-1.62,2.61,0.38,4.17,3.77,1.94,-12.88,4.21,4.48,4.03,-10.28,1.03,-0.76,-1.15,1.56,4.93,2.08,6.00,-11.28,1.75,7.59,-7.84,-1.87,-0.46
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-4.40,0.55,,,,-7.53,-14.69,-13.80,,1.85,0.93,-18.16,,-44.87,-47.14,-39.02,,3.44,11.34,11.19,,0.80,-0.98,38.86,,22.19,24.41,-14.86,,3.93,-2.43,5.38,4.70,-3.93,-7.05,-3.70,-8.88,-4.36,4.26,-2.50,-1.02,0.36,0.72,4.55,0.93,6.23,4.68,2.47,5.91,17.51,6.18,8.50,9.35
SP2_sy,-8.31,12.88,,,,9.44,7.10,-1.43,,11.51,-5.53,-12.87,,-30.69,-20.89,-12.16,,0.97,8.10,3.97,,5.67,3.68,5.57,,-2.92,-1.38,-2.58,,1.02,1.08,1.26,6.77,1.14,7.85,0.20,-2.96,3.09,-2.23,4.74,3.50,1.48,-3.50,-1.25,-3.27,-2.58,0.23,-0.94,-1.57,0.39,3.53,7.76,11.63
SP2_qq,,,8.65,2.89,,,0.23,3.98,,,-0.68,-15.69,,,-4.77,-2.73,,,2.51,-2.86,,,0.70,36.21,,,2.53,-6.79,6.54,2.07,-3.74,0.67,5.85,-6.34,-6.86,4.29,0.15,-1.69,1.53,-2.47,1.68,-0.32,1.89,1.24,-1.84,4.91,0.41,-0.90,1.45,16.40,-9.27,1.27,2.25
SP2_sq,,,0.44,6.97,,,-1.72,-1.55,,,-16.74,-9.20,,,-4.96,0.82,,,1.76,-3.03,,,-0.16,-1.26,,,1.42,-2.46,1.95,0.16,1.49,-2.29,7.50,-5.12,8.21,-9.22,4.11,0.79,2.63,-2.75,2.88,-1.17,-2.41,-0.48,0.78,-0.47,0.41,-1.64,0.13,1.51,3.55,2.37,3.74
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,43.33,1491.47,,,,-61.08,-50.12,-82.42,,-1.25,-59.15,-11.92,,-88.47,-78.67,-49.87,,313.19,390.00,53.50,,-56.91,-13.61,37.13,,683.33,134.12,-29.93,,-21.75,171.41,387.46,465.57,-17.32,-75.30,-53.06,-81.97,-9.99,33.28,-13.63,54.82,-9.47,-15.93,53.52,-22.01,39.76,38.36,21.23,6.79,-37.01,-53.40,-25.99,178.05
CAR_sy,32.49,59.38,,,,-14.74,12.00,-7.17,,39.35,125.64,73.62,,-50.70,-26.79,-4.90,,20.73,-49.00,-29.68,,25.82,27.61,-19.96,,-23.12,4.68,33.73,,56.23,2.69,34.64,70.83,34.35,28.21,18.47,-10.47,-26.08,43.63,4.45,-0.15,-13.10,-18.16,-4.58,-12.90,-15.28,-2.52,21.23,0.57,73.90,1.29,-8.48,152.55
CAR_qq,,,0.88,24.43,,,29.29,-56.15,,,-46.51,-5.45,,,-1.10,122.22,,,17.29,-30.39,,,135.19,10.50,,,-29.71,-66.93,106.78,62.79,143.81,-40.60,139.92,-76.20,-27.16,12.88,-7.85,18.81,7.85,-26.85,65.18,-30.53,0.15,33.58,-16.09,24.50,-0.86,17.04,-26.08,-26.56,-26.66,85.88,177.71
CAR_sq,,,-54.82,0.10,,,-40.65,-17.03,,,-3.90,-36.16,,,42.72,-17.07,,,-39.71,14.35,,,-38.85,-28.28,,,-16.73,-8.38,17.23,74.70,-45.27,20.13,48.75,37.38,-47.77,11.00,12.42,13.42,1.48,-19.28,7.46,-1.29,-4.42,-5.89,-1.90,-3.99,9.96,17.04,-18.62,66.02,-35.95,5.75,124.57
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,-11.05,21.99,,,,-10.38,-15.06,-21.43,,-7.99,-17.20,-22.60,,-41.51,-35.60,-28.33,,27.13,35.64,21.76,,-11.25,-12.52,7.75,,57.19,58.23,15.97,,31.10,9.06,33.53,40.95,-10.35,-13.07,-3.89,-22.90,-7.79,7.96,-9.71,-0.01,-5.08,4.66,14.68,-8.05,59.62,39.99,34.29,44.20,-24.04,-33.12,-29.87,-24.78
QR_sy,21.95,-1.37,,,,6.87,-9.53,-24.26,,1.14,2.54,9.35,,-10.10,-7.54,-15.34,,-0.64,-19.24,-0.15,,28.23,15.20,10.50,,-18.10,-1.04,-8.26,,-17.94,5.33,3.68,-2.52,44.70,16.59,22.31,19.78,-4.79,1.18,-3.94,-6.96,-5.29,-6.98,7.83,-2.60,3.23,-11.99,-19.15,-1.66,-22.24,11.95,4.58,10.30
QR_qq,,,7.51,7.07,,,1.90,-0.96,,,-8.30,-7.42,,,0.98,3.03,,,7.74,-7.51,,,6.19,13.93,,,6.90,-16.50,13.89,28.96,-11.07,2.24,20.22,-17.98,-13.77,13.04,-3.56,-1.90,0.95,-5.46,6.80,-6.87,11.31,3.59,-14.37,61.66,-2.38,-0.62,-8.05,-14.85,-14.05,4.21,-1.38
QR_sq,,,17.93,7.30,,,-0.16,-10.17,,,1.22,-4.20,,,4.09,-12.28,,,-15.39,8.45,,,-23.99,4.02,,,-8.15,-3.57,13.06,-18.06,17.90,-5.08,6.29,21.64,-5.00,-0.42,4.09,-3.31,0.95,-5.46,0.82,-1.57,-0.85,9.59,-8.93,4.31,-15.47,0.68,10.78,-17.52,21.70,-5.95,16.83
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,9.86,-0.73,,,,-12.12,-13.25,-20.49,,-7.41,-6.44,-16.33,,-33.32,-35.74,-32.63,,3.31,13.42,9.73,,0.30,-2.83,27.49,,27.28,34.99,-0.15,,27.52,6.11,19.53,20.68,-4.75,-10.19,0.71,-12.12,-6.61,12.38,-0.39,8.98,2.37,8.68,19.56,-3.90,46.71,31.41,20.59,19.66,-17.54,-23.18,-26.05,-13.43
CR_sy,9.41,-15.96,,,,23.46,-22.68,-23.58,,-0.09,17.32,11.18,,-21.32,-25.28,-21.24,,3.79,7.32,3.75,,19.48,20.94,14.36,,-9.33,-4.43,-7.21,,7.46,3.13,8.94,21.37,5.28,8.54,1.17,6.62,-6.55,-6.15,13.14,-11.68,9.83,4.50,-4.24,4.72,5.09,-6.23,-13.11,-8.51,-17.59,-4.59,5.33,31.56
CR_qq,,,-1.14,12.74,,,-2.42,3.34,,,-1.40,-7.58,,,-4.97,-3.11,,,4.33,-6.26,,,1.07,22.98,,,7.20,-9.03,16.17,12.57,-10.80,2.47,17.28,-11.14,-15.90,14.90,2.35,-5.57,1.20,1.85,11.97,-11.30,7.44,12.05,-10.01,35.42,-3.76,2.82,-10.70,-6.68,-10.35,-1.01,4.53
CR_sq,,,34.87,-0.48,,,-15.53,-1.64,,,-0.81,-6.79,,,-5.80,-1.75,,,-2.60,-5.02,,,-1.42,-10.18,,,3.91,-12.79,-0.17,18.79,-0.28,-7.88,11.23,3.05,2.80,-14.13,17.22,-9.68,3.24,3.51,-8.50,12.32,-1.78,-5.15,0.07,12.72,-12.36,-12.11,5.36,1.53,1.48,-2.97,31.60
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-7.19,1491.47,,,,-61.08,-50.12,-82.42,,-1.25,-59.15,-11.92,,-88.47,-78.67,-49.87,,313.19,390.00,53.50,,-56.91,-12.47,37.13,,728.40,151.30,-15.68,,-6.71,197.53,507.04,546.72,33.31,-75.23,-38.19,-75.03,-50.75,38.74,-45.57,-1.20,-7.06,-20.56,36.41,-14.41,40.45,46.70,24.97,-0.11,-33.08,-54.41,-35.03,151.86
PP_sy,32.49,59.38,,,,-14.74,-18.02,-7.17,,39.35,125.64,73.62,,-49.53,-26.79,-0.83,,31.76,-49.00,-32.56,,19.53,27.61,1.71,,-21.20,26.92,44.86,,74.72,29.46,12.00,90.82,53.53,-4.92,88.02,25.58,-31.62,26.72,-7.35,-33.42,-31.50,9.98,-31.55,-14.03,6.34,-9.55,6.18,-0.54,44.73,-18.77,-9.65,151.86
PP_qq,,,0.88,24.43,,,29.29,-56.15,,,-46.51,-5.45,,,-1.10,122.22,,,17.29,-30.39,,,138.27,9.07,,,-27.72,-63.40,88.73,86.87,130.51,-25.33,101.07,-61.48,-57.16,86.29,-18.77,-24.03,20.68,-26.92,47.45,-28.53,3.14,25.51,-7.48,17.27,7.74,6.92,-26.05,-21.44,-26.60,52.37,186.67
PP_sq,,,-38.28,-26.73,,,-40.65,-17.03,,,-3.90,-36.16,,,39.41,-13.53,,,-46.04,14.35,,,-42.39,-8.86,,,-7.22,4.03,-13.55,109.40,-31.25,-10.01,47.29,68.48,-57.43,77.97,-1.62,-8.25,-21.11,30.12,-29.30,-5.61,26.66,-19.01,-11.21,16.76,7.74,-4.93,-16.83,69.91,-39.54,5.75,131.82
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,-9.21,-1.18,,,,2.55,-6.17,-5.70,,-7.67,-12.39,-23.26,,-37.55,-33.97,-28.35,,21.17,30.65,23.49,,-6.82,-11.93,6.47,,37.25,50.73,14.72,,33.97,-15.13,8.63,-6.89,-18.33,6.55,0.40,-0.57,-2.28,5.07,1.90,3.46,2.89,10.29,13.59,-3.87,60.40,49.99,40.62,58.87,-20.59,-31.59,-29.88,-39.24
RCLR_sy,18.20,-3.86,,,,2.03,-0.94,-26.17,,7.93,-12.89,9.94,,-15.47,-0.76,-21.86,,-7.26,-14.27,11.42,,35.72,17.95,15.16,,-19.14,-3.55,-12.16,,-9.64,4.78,4.55,-3.04,9.40,-8.00,9.77,5.30,15.32,17.68,-4.78,4.90,-16.80,-11.81,-2.27,-4.27,2.22,5.70,-8.08,-0.17,-18.44,-13.39,-20.06,1.31
RCLR_qq,,,8.93,5.51,,,-0.33,6.04,,,-5.42,-7.13,,,,0.77,,,7.83,-4.76,,,1.91,15.14,,,11.92,-12.37,15.03,18.76,-29.10,12.16,-1.40,4.17,-7.51,5.69,-2.36,2.38,-0.55,2.49,-0.86,1.82,6.60,5.56,-16.10,69.89,-0.32,-1.03,-5.21,-15.08,-14.13,1.45,-17.86
RCLR_sq,,,13.38,11.84,,,10.08,-16.65,,,-11.16,5.21,,,,-17.15,,,-3.59,7.67,,,-16.21,5.12,,,-0.06,-4.26,7.75,-12.35,15.89,-4.47,-0.08,-1.11,-2.54,13.98,-4.15,8.31,-0.55,-7.77,5.59,-14.09,5.42,2.20,3.43,-8.27,9.00,-11.12,12.33,-25.06,15.75,-17.97,42.37
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,3.74,3.02,,,,-13.20,-12.73,-16.41,,-4.89,-6.33,-27.71,,-85.06,-93.53,-98.29,,5.05,232.39,842.11,,-8.92,-24.10,149.72,,259.55,265.54,36.69,,30.82,-2.03,34.53,23.33,-12.39,-27.80,-10.64,-27.16,-16.77,26.31,-9.19,-0.13,2.56,6.76,26.24,1.88,39.14,26.23,13.72,27.50,1.39,4.81,8.93,14.91
KP_sy,-22.68,34.37,,,,35.16,-8.93,-11.79,,1.88,0.58,-21.24,,-56.33,-61.38,-51.73,,14.64,56.84,23.26,,36.39,12.21,28.41,,-23.30,-10.42,-7.80,,20.66,30.30,24.61,39.79,12.28,9.02,0.64,-13.38,-15.01,1.97,18.96,-0.31,25.94,-15.69,-0.06,3.60,7.56,15.31,-17.58,-7.31,-20.17,-10.08,22.30,46.32
KP_qq,,,-1.25,10.33,,,-0.72,5.68,,,-2.23,-18.44,,,-57.69,-78.41,,,33.87,-38.80,,,11.56,101.35,,,13.42,-24.71,36.09,12.57,-15.06,3.40,24.76,-20.04,-30.00,27.96,1.70,-8.63,6.23,-8.00,11.84,-6.17,10.57,8.79,-9.74,28.16,0.31,-2.00,1.20,1.91,3.70,1.86,6.76
KP_sq,,,31.24,1.54,,,-11.58,-1.64,,,-12.70,-22.98,,,-22.80,-3.73,,,5.61,-24.35,,,-13.11,-13.43,,,1.48,-10.89,16.25,14.78,9.59,-14.77,30.41,-7.82,6.41,-21.33,12.25,-9.56,27.68,-8.22,-5.93,14.26,-14.52,8.79,-2.49,18.64,-8.37,-22.24,9.65,2.17,3.22,5.76,31.19
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,8.28,30.83,,,,-15.76,-14.72,-21.57,,-11.13,-9.61,-19.73,,-72.90,-88.96,-97.19,,25.13,304.98,1000.00,,2.39,-12.40,186.03,,193.28,180.23,10.95,,53.13,23.54,66.37,54.36,11.48,-8.38,15.15,-11.59,-8.63,33.48,-14.73,-9.48,-2.91,-2.79,22.44,-0.21,47.81,35.41,16.60,30.94,-4.74,-11.14,-8.42,-7.37
PKKO_sy,54.09,6.12,,,,63.75,-34.55,-64.97,,43.98,41.25,133.29,,-45.35,-54.20,-53.76,,-14.10,-13.21,-25.48,,29.41,44.47,113.94,,4.53,8.12,-35.48,,-2.70,35.49,66.74,72.41,51.22,24.33,10.39,11.50,-14.23,3.04,20.20,-26.44,-0.43,-39.04,-37.37,-10.82,25.58,28.30,-12.35,-12.38,-25.89,10.12,24.95,152.88
PKKO_qq,,,0.96,7.70,,,2.20,-0.95,,,3.95,-12.05,,,-57.64,-77.59,,,37.08,-39.14,,,17.28,98.71,,,12.07,-21.33,43.55,20.99,-9.59,5.95,33.20,-12.62,-25.70,33.15,2.27,-9.69,8.55,-14.94,8.57,-3.14,8.68,7.13,-11.51,43.47,-0.44,-7.74,-0.64,4.37,-7.13,-4.91,0.50
PKKO_sq,,,155.34,11.26,,,2.06,-40.45,,,0.12,-1.65,,,-16.08,-0.71,,,-15.20,-14.75,,,-5.34,26.24,,,-2.09,-24.66,26.08,4.63,36.34,-7.29,30.37,-8.23,12.09,-17.68,31.67,-29.41,34.66,-3.97,-19.42,-4.44,-17.56,-1.33,14.73,34.56,-15.77,-32.59,14.70,13.81,25.15,-23.52,132.13
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,24.98,-25.23,,,,-1.00,2.64,0.49,4.46,-2.50,-6.17,-5.23,-13.77,-15.24,-16.47,-20.61,-23.00,-18.89,-16.32,-7.86,-10.29,-4.33,4.92,20.11,35.10,28.51,10.93,-14.46,-19.20,-24.19,-12.73,-0.89,3.04,8.89,-2.86,-6.46,-10.29,-6.16,-0.69,8.24,15.14,13.01,15.34,7.88,3.77,1.17,-5.82,-8.66,-13.83,-15.48,-8.77,-4.63,10.00
RN_sy,10.02,-21.18,,,,7.15,-7.16,-11.54,-5.31,1.36,1.96,11.41,6.99,-3.94,3.89,-3.51,-6.79,-3.17,9.93,15.07,13.40,3.82,2.37,-10.86,-8.13,-6.45,-1.29,9.19,1.42,-7.30,8.88,1.21,4.28,13.41,-11.45,-5.54,-5.18,-0.19,2.20,1.95,-3.14,-7.65,-4.40,-6.98,-0.99,2.90,1.14,7.39,7.31,5.38,6.76,1.63,-21.62
RN_qq,,,-3.72,-2.14,3.40,1.62,-0.18,-4.19,7.47,-5.15,-3.93,-3.23,-2.22,-6.76,-5.32,-8.03,-5.16,-1.78,-2.32,1.27,-7.67,4.74,7.13,15.93,3.86,-0.37,-7.54,-10.60,-1.89,-6.52,6.44,1.53,2.01,-1.22,-5.04,-2.24,-2.16,3.32,0.50,6.55,4.07,1.41,2.57,-0.34,0.11,-1.13,-4.52,-3.35,-5.56,-3.02,3.06,1.04,8.93
RN_sq,,,-6.21,6.05,2.32,5.29,-18.74,1.05,9.53,12.71,-18.26,10.42,5.18,1.20,-11.60,2.55,1.61,5.13,0.36,7.34,0.13,-3.75,-1.04,-6.53,3.20,-1.99,4.41,3.39,-4.15,-10.41,22.63,-3.88,-1.25,-2.57,-4.25,2.53,-0.87,2.56,-1.97,2.28,-5.81,-2.22,1.49,-0.48,0.25,1.62,-0.24,5.67,0.18,-0.21,1.07,0.59,-22.75
CRN,54000,72000,75000,76000,74000,73000,73000,76000,71000,74000,78000,80000,82000,88000,93000,101000,106000,108000,111000,109000,119000,113000,106000,91000,88000,88000,95000,107000,109000,116000,109000,108000,105000,107000,112000,115000,118000,114000,113000,106000,102000,101000,98000,98000,98000,99000,104000,108000,114000,118000,114000,113000,104000
