,2006/Q4,2007/Q4,2008/Q4,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
QR_sq,,,,,-56.71,136.53,-10.84,61.89,30.00,-23.48,5.19,28.17,1.88,-22.19,12.60,-30.64,22.47,14.74,27.04,-10.80,-11.27,-7.76,-12.24,-6.71,-3.56,26.95,40.30,-36.09,9.37,-11.43,-22.06,30.82,8.50,15.36,-23.00,-5.47,5.46,-26.88,10.60,-34.71
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-18.24,8.95,,,181.58,,502.48,766.18,32.86,24.04,218.98,196.36,88.09,376.96,-31.24,-49.37,74.30,-31.86,-94.54,-93.60,-95.28,-87.33,47.63,8.03,-30.39,-64.77,-74.83,-76.75,3.84,-47.20,21.05,79.63,-84.73,-62.16,-79.46,-88.49,-19.33,77.64,3461.32
CR_sy,,12.71,21.29,,,-9.30,,55.18,253.81,45.68,77.52,29.09,-3.20,1.38,10.33,-16.31,-18.10,4.02,16.96,16.54,2.09,-0.05,-35.16,-33.00,-24.60,-1.73,64.87,38.33,43.59,28.36,-45.49,-17.36,0.33,-4.12,15.44,-3.95,-11.79,-35.92,-15.82,-25.02
CR_qq,,,,,-9.34,249.58,22.58,55.09,30.34,-46.38,14.44,298.82,21.10,-65.97,190.19,-42.51,-10.83,17.17,13.44,-95.39,4.44,-13.63,204.73,-46.29,-23.58,-44.35,54.26,-61.63,-29.41,148.54,-21.57,-12.03,4.75,-78.87,94.33,-52.26,-41.32,48.16,327.96,857.10
CR_sq,,,,,-37.89,80.67,-14.75,62.21,41.62,-25.61,3.88,17.96,6.19,-22.09,13.05,-10.52,3.91,-1.04,27.11,-10.84,-8.97,-3.12,-17.53,-7.88,2.45,26.25,38.36,-22.71,6.35,12.86,-41.25,17.18,29.12,7.85,-29.25,-2.50,18.58,-21.65,-7.06,-13.17
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,105.56,52.43,,,22.34,,4669.57,316.47,-74.78,234.92,155.92,1841.49,5318.39,513.99,-70.32,-86.24,798.49,472.76,-67.67,-42.91,-96.59,-89.16,41.27,42.80,-66.49,-78.77,-83.29,-89.02,-22.13,-95.35,-94.21,-53.14,-85.86,-9.71,264.36,-98.12,18.78,-55.91,
PP_sy,,110.77,-76.72,,,191.95,,230.87,87.11,143.44,138.12,20.14,414.30,4.67,8.24,9.20,-46.86,2.83,12.63,-29.33,-27.89,-14.58,-10.63,30.89,-18.03,-18.59,-18.85,-48.62,-24.27,-5.82,-12.52,66.60,17.35,-23.80,3.55,-54.65,-45.63,-55.63,-70.38,
PP_qq,,,,,44.37,51.48,18.48,1740.73,-87.39,-90.83,1473.56,1306.52,-4.36,-74.40,78.31,-32.02,-55.67,1571.96,13.67,-96.16,-21.72,-0.22,261.76,-50.00,-20.87,-76.59,129.21,-60.64,-48.02,66.04,-86.32,-50.97,320.79,-49.88,-12.68,97.85,-97.83,3062.50,-67.59,
PP_sq,,,,,15.25,27.07,8.28,108.65,-34.83,65.32,5.91,5.28,178.99,-66.35,9.53,6.21,35.77,-34.90,19.97,-33.36,38.53,-22.87,25.51,-2.39,-13.25,-23.40,25.11,-38.20,27.86,-4.75,16.21,17.70,-9.94,-38.15,57.94,-48.45,7.97,-49.53,5.43,
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-23.62,68.81,,,166.86,,411.17,1364.79,80.84,40.05,290.54,136.71,53.51,364.17,-12.67,-36.72,-96.15,-98.74,-99.12,-98.69,-36.94,-1.63,112.96,-13.51,18.17,-7.99,-39.75,-24.42,0.61,-34.76,-20.57,-10.46,-87.40,-47.53,-65.29,-54.99,57.04,158.32,6575.06
RCLR_sy,,-25.15,32.30,,,-43.80,,8.51,104.39,54.49,39.05,9.52,11.42,8.03,20.70,10.51,-39.29,-37.50,-18.98,3.80,-35.95,11.71,42.93,-44.20,-13.62,101.12,-50.92,16.54,25.88,-58.44,10.31,-2.83,17.85,31.52,29.24,15.37,18.35,17.76,9.74,-22.03
RCLR_qq,,,,,-23.46,361.51,35.06,7.14,119.34,-43.02,4.59,198.77,32.95,-63.05,216.25,-43.79,-3.68,-97.75,3.28,-60.47,43.00,8.00,61.09,-14.41,-41.92,47.56,25.44,-43.96,-27.14,96.43,-18.66,-31.77,-17.86,-72.36,238.83,-54.87,6.52,-3.59,457.33,1066.23
RCLR_sq,,,,,0.39,-19.36,10.67,21.12,89.10,-39.05,-0.40,-4.60,92.37,-40.90,11.28,-12.65,5.68,-39.16,44.25,11.92,-34.79,6.11,84.57,-56.31,0.95,147.07,-54.96,3.73,9.04,-18.43,19.56,-8.62,32.25,-8.97,17.49,-18.43,35.66,-9.42,9.48,-42.04
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-59.90,-45.29,,,113.77,,906.25,988.07,116.46,172.27,269.75,407.34,151.57,183.26,42.67,35.68,35.38,6.21,-101.04,-100.67,-102.77,-87.70,777.27,198.18,-157.02,-114.51,-344.97,-6062.96,-49.49,-661.69,12.26,66.43,-545.32,-194.37,-240.12,-256.52,64.60,84.68,156.76
KP_sy,,-29.34,75.58,,,-59.62,,1458.44,2900.00,150.85,25.56,36.56,73.15,41.05,-22.33,8.11,-33.27,5.13,54.59,-5.68,-0.98,-19.37,-33.91,-53.10,-34.75,6.49,-21.78,11.30,-21.88,-48.82,40.77,59.64,77.43,90.86,56.92,-16.30,-33.23,-46.41,-34.92,-27.46
KP_qq,,,,,-31.88,925.69,-5.81,52.90,-26.34,104.05,18.47,107.64,1.08,1.18,33.39,4.58,-3.87,0.96,4.65,-101.02,37.50,-314.55,565.35,-43.83,-90.94,-1185.19,73.72,-848.05,-120.55,72.80,-33.90,-9.21,15.61,-422.94,38.92,-26.18,11.54,48.08,73.56,567.49
KP_sq,,,,,-31.88,1082.57,78.59,8.32,31.14,-1.12,-10.61,17.80,66.28,-19.45,-50.78,63.96,2.64,26.92,-27.62,0.04,7.75,3.34,-40.68,-28.99,49.89,68.66,-56.42,1.03,5.21,10.49,19.86,14.57,16.93,18.86,-1.45,-38.88,-6.73,-4.60,19.68,-31.87
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-57.15,-17.04,,,1727.11,,6797.50,369.92,244.68,360.75,-49.51,-60.70,-58.16,-79.62,94.17,70.07,42.96,893.87,-137.70,-130.76,-130.03,-70.00,284.48,132.17,-3529.48,297.32,1068.89,12951.87,133.84,-33.36,-71.48,-71.68,,184.59,-789.79,219.27,,-96.78,96.28
PKKO_sy,,-4.97,-58.21,,,-143.54,,-267.57,113.52,28.83,181.03,692.66,-1883.49,721.84,-32.39,3.79,267.28,-305.26,-632.01,-686.48,-1263.96,-435.76,26.38,69.37,71.03,85.91,86.12,72.27,165.76,118.85,99.28,175.50,-105.41,,12005.00,-1671.37,-2247.18,,-35.74,80.52
PKKO_qq,,,,,-3442.04,193.79,23.84,77.68,30.78,19.77,65.55,-80.53,1.81,27.52,-19.37,85.51,-10.83,7.19,460.51,-107.04,27.24,-4.66,659.94,-56.73,-87.31,-11909.15,161.30,27.29,41.66,-69.38,20.70,-45.53,40.66,,,-232.03,165.11,-83.38,-77.46,-252.69
PKKO_sq,,,,,-195.38,-15.76,678.56,-126.23,107.70,-709.17,2384.64,-44.68,-123.16,312.40,148.41,-15.08,-62.66,-360.61,-543.87,6.39,25.90,-19.96,11.53,61.05,29.92,41.65,12.87,22.16,266.17,-83.27,-103.32,8290.00,-111.90,,,-1181.02,82.22,200.20,-66.64,-427.78
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,64.45,-17.71,,,-73.65,,-77.76,-58.04,-51.32,-63.19,16.10,-15.34,16.53,60.88,-88.08,-84.94,-77.06,-72.42,-65.07,581.27,394.99,330.62,1020.79,-71.47,54.05,53.46,91.34,268.51,-49.04,-39.67,-52.88,-19.47,-17.37,8.16,-24.71,-69.42,-99.74,-169.24,-99.73
RN_sy,,-13.61,21.24,,,-21.59,,-61.02,-48.56,-20.37,-42.46,19.88,179.75,-15.05,153.98,16.26,-77.08,-49.35,-60.81,-78.66,35.43,55.81,101.90,388.87,-7.07,-28.18,-27.90,-50.33,107.21,79.89,57.20,116.43,3.37,-24.41,-33.49,-65.01,-35.39,-44.96,7.72,140.56
RN_qq,,,,,-49.33,-51.91,-21.30,15.99,-4.40,-44.21,-40.49,265.79,-30.29,-23.20,-17.84,-72.89,-11.98,17.00,-1.20,-65.67,1616.63,-14.99,-14.05,-10.64,-56.30,358.96,-14.38,11.42,-15.83,-36.54,1.36,-12.98,43.87,-34.88,32.68,-39.43,-41.57,-99.44,-34958.33,100.24
RN_sq,,,,,-25.19,47.46,-62.30,-6.27,-1.29,128.29,-72.76,95.30,130.35,-30.68,-18.56,-10.60,-54.59,53.18,-36.98,-51.33,188.20,76.24,-18.33,17.86,-45.22,36.21,-18.02,-18.81,128.54,18.25,-28.35,11.78,9.15,-13.52,-36.96,-41.19,101.54,-26.34,23.38,31.33
CRN,119000,73000,88000,82000,161000,335000,426000,367000,384000,688000,1156000,316000,453000,590000,719000,2651000,3010000,2574000,2606000,7588000,442000,520000,605000,677000,1549000,338000,394000,354000,420000,662000,653000,751000,522000,802000,604000,998000,1707000,310798000,-873000,383296000
CRN_yy,,-38.66,20.55,,,280.68,,347.56,138.51,105.37,171.36,-13.90,17.97,-14.24,-37.80,738.92,564.46,336.27,262.45,186.23,-85.32,-79.80,-76.78,-91.08,250.45,-35.00,-34.88,-47.71,-72.89,95.86,65.74,112.15,24.29,21.15,-7.50,32.89,227.01,38652.87,-244.54,38306.41
CRN_sy,,14.93,-24.02,,,38.86,,60.22,19.54,26.12,401.63,117.93,-12.18,18.93,-60.62,-13.92,337.23,94.78,-2.88,-20.59,-66.28,-35.89,30.08,20.83,135.64,39.44,2.28,49.43,-64.39,-45.71,-48.89,-57.95,-9.14,24.74,45.79,68.90,85.06,8.86,11.11,3.61
CRN_qq,,,,,96.34,108.07,27.16,-13.85,4.63,79.17,68.02,-72.66,43.35,30.24,21.86,268.71,13.54,-14.49,1.24,191.17,-94.18,17.65,16.35,11.90,128.80,-78.18,16.57,-10.15,18.64,57.62,-1.36,15.01,-30.49,53.64,-24.69,65.23,71.04,18107.26,-100.28,44005.61
CRN_sq,,,,,44.20,2.68,-8.21,17.89,7.59,8.33,265.09,-48.78,-56.65,46.72,20.90,11.93,120.22,-34.64,-39.72,-8.47,-6.48,24.26,22.31,-14.98,82.38,-26.47,-10.29,24.20,-56.54,12.09,-15.53,2.18,-6.10,53.90,-1.27,18.38,2.89,-9.47,0.78,10.38
CPZ,143000,113000,86000,78000,163000,272000,283000,160000,84000,131000,211000,41000,48000,59000,48000,183000,220000,208000,335000,2456000,2221000,2810000,2992000,2791000,7444000,1575000,1799000,1849000,2600000,3872000,3991000,4777000,3177000,8182000,7556000,15819000,32537000,4974585000,-15202000,2201041000
CPZ_yy,,-20.98,-23.89,,,216.28,,105.13,-48.47,-51.84,-25.44,-74.38,-42.86,-54.96,-77.25,346.34,358.33,252.54,597.92,1242.08,909.55,1250.96,793.13,13.64,235.16,-43.95,-39.87,-33.75,-65.07,145.84,121.85,158.36,22.19,111.31,89.33,231.15,924.14,60699.13,-301.19,13813.91
CPZ_sy,,144.30,-29.02,,,78.83,,60.54,30.98,4.90,49.13,27.93,35.33,-3.89,-14.53,28.82,27.65,40.49,38.78,4.58,14.38,19.02,45.10,38.25,37.42,-19.13,-20.95,-17.94,-40.46,19.61,10.26,4.29,14.26,-20.65,-9.30,11.92,35.82,5.52,1.00,-17.14
CPZ_qq,,,,,108.97,66.87,4.04,-43.46,-47.50,55.95,61.07,-80.57,17.07,22.92,-18.64,281.25,20.22,-5.45,61.06,633.13,-9.57,26.52,6.48,-6.72,166.71,-78.84,14.22,2.78,40.62,48.92,3.07,19.69,-33.49,157.54,-7.65,109.36,105.68,15189.01,-100.31,14578.63
CPZ_sq,,,,,14.35,92.16,-29.39,3.47,-6.70,53.89,0.39,-11.24,-1.31,9.29,-10.73,33.79,-2.20,20.28,-11.82,0.82,6.97,25.15,7.51,-3.94,6.33,-26.35,5.09,-0.28,-22.86,47.96,-3.13,-5.68,-15.48,2.76,10.73,16.38,2.57,-20.17,5.98,-4.51
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,97.91,37.59,,,-61.45,,-65.67,-22.67,64.12,,,,,,,,,,,,,,,,-84.45,,,-103.05,-99.79,,,101.02,,,,,,,
RZ_sy,,-49.81,19.88,,,40.86,,-48.27,-54.08,120.23,,,,,,,,,,,,,,,,-24.28,,,13.58,16.77,,,-21.91,,,,,,,
RZ_qq,,,,,-68.53,32.08,-32.43,22.20,-29.10,180.31,,,,,,,,,,,,,5.11,28.31,-15.17,-86.41,,,,100.94,-4.76,5.00,9.52,,,,,,,
RZ_sq,,,,,9.41,29.94,-15.70,-56.84,-2.87,523.19,,,,,,,,,,,,,-28.85,22.13,-3.03,-10.15,,,,-7.62,-5.20,-2.25,-8.78,,,,,,,
CRZ,109000,55000,40000,43000,137000,103000,153000,125000,177000,63000,,,,,,,,,,,,57000,54000,42000,50000,365000,,,-1627000,177755000,182378000,176021000,156038000,,,,,,,
CRZ_yy,,-49.54,-27.27,,,157.50,,190.70,29.20,-38.83,,,,,,,,,,,,,,,,540.35,,,-3354.00,48600.00,,,9690.53,,,,,,,
CRZ_sy,,100.00,-16.07,,,-27.66,,-87.50,-83.33,-52.94,,,,,,,,,,,,,,,,79.71,,,-96.83,-38.71,,,4300.00,,,,,,,
CRZ_qq,,,,,218.60,-24.82,48.54,-18.30,41.60,-64.41,,,,,,,,,,,,,-5.26,-22.22,19.05,630.00,,,,11025.32,2.60,-3.49,-11.35,,,,,,,
CRZ_sq,,,,,-25.00,41.67,-70.59,-60.00,,300.00,,,,,,,,,,,,,37.68,-18.95,-18.18,96.83,,,,3700.00,5.26,2.50,7.32,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,53.64,1.57,,,-70.58,,-77.66,-56.49,-39.45,-53.97,48.06,-8.75,5.91,46.39,-87.83,-83.29,-79.79,-84.04,-87.20,-73.48,-51.92,52.17,564.63,42.14,334.13,111.22,185.47,836.43,15.17,17.78,-29.40,-34.72,-35.72,-16.00,-31.08,-54.38,-99.53,-242.58,-99.34
RMO_sy,,-53.32,84.38,,,-56.91,,-70.57,-55.23,-25.52,11.62,-1.49,29.15,9.12,75.08,33.80,-42.57,-39.11,-46.36,-39.32,-1.77,-13.74,2.36,13.85,19.51,12.08,-11.96,8.78,18.26,-1.47,7.29,4.59,-8.38,1.83,8.49,-19.66,-21.50,-25.09,-10.33,8.17
RMO_qq,,,,,-44.19,-53.32,-19.37,6.33,8.73,-35.05,-38.71,242.04,-32.99,-24.61,-15.28,-71.56,-8.01,-8.81,-33.13,-77.17,90.48,65.36,111.66,-0.31,-59.26,405.03,2.99,34.73,33.63,-37.89,5.31,-19.24,23.57,-38.84,37.63,-33.74,-18.20,-99.37,-41814.29,100.31
RMO_sq,,,,,-27.10,-11.15,-60.15,14.01,10.90,47.81,-40.27,0.62,45.40,24.88,-4.17,-23.11,-37.59,32.40,-15.59,-13.02,1.04,16.26,0.17,-3.25,6.06,9.03,-21.32,19.55,15.31,-9.16,-14.32,16.54,1.01,0.97,-8.72,-13.70,-1.30,-3.65,9.27,4.11
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-39.14,-40.55,,,-91.65,,-83.80,-40.99,22.61,18.48,395.94,367.85,488.47,942.37,-28.99,-15.45,2.58,-44.04,-93.00,-95.58,-97.56,-97.53,-31.09,-51.61,200.00,237.69,135.33,253.33,-45.27,-37.36,-47.34,-28.30,-48.87,-38.55,-57.89,-78.57,-100.00,-143.79,-100.00
RMT_sy,,-27.84,-30.92,,,-37.38,,-49.52,-39.15,3.83,33.33,60.48,29.96,7.87,-4.94,-17.20,-14.81,-23.69,-29.23,-32.93,-40.28,-15.95,-8.57,10.61,16.79,9.98,-6.79,-2.54,-2.90,-20.26,-40.86,-38.04,-37.26,-46.00,10.37,19.05,15.72,26.77,21.67,-20.14
RMT_qq,,,,,-68.54,-57.30,-15.03,41.94,14.59,-11.28,-17.89,494.14,8.10,11.59,45.44,-59.52,28.71,35.38,-20.66,-94.94,-18.73,-25.35,-19.75,41.54,-42.93,362.86,-9.67,-1.37,-14.32,-28.30,3.38,-17.09,16.67,-48.87,24.26,-43.20,-40.62,-100.00,,100.00
RMT_sq,,,,,-1.31,-28.64,-15.52,-15.14,18.96,21.75,8.48,2.14,-3.66,1.06,-4.41,-11.03,-0.89,-9.47,-11.34,-15.69,-11.75,27.41,-3.55,2.00,-6.82,19.98,-18.25,6.64,-7.16,-1.47,-39.37,11.72,-5.99,-15.20,23.93,20.50,-8.62,-7.11,,-20.90
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-0.09,-27.97,,,-89.38,,-82.90,-43.35,10.36,0.59,269.55,187.64,210.52,314.98,-74.23,-71.28,-69.36,-79.69,-89.23,-85.96,-85.73,-79.97,63.16,-31.97,225.83,214.78,141.94,306.02,-39.13,-31.77,-45.60,-29.08,-47.90,-36.84,-56.37,-77.41,-100.00,-146.15,-100.00
RM_sy,,-51.04,29.68,,,-52.98,,-66.23,-43.46,-13.23,-2.78,31.26,57.21,2.76,50.32,10.56,-20.56,-25.00,-31.32,-26.11,-22.96,-9.08,-3.53,8.96,26.21,11.69,5.21,1.63,-31.29,-0.99,-0.84,7.36,49.16,-31.95,-21.06,-21.92,-26.17,-4.83,2.20,14.06
RM_qq,,,,,-65.71,-56.87,-15.48,36.78,13.61,-15.97,-22.96,402.50,-11.57,-9.29,2.95,-68.79,-1.47,-3.22,-31.75,-83.45,28.42,-1.64,-4.17,34.78,-46.45,371.08,-7.42,3.59,-10.13,-29.38,3.78,-17.41,17.16,-48.12,25.81,-42.95,-39.33,-100.00,,100.00
RM_sq,,,,,-40.40,9.90,-39.16,-15.26,-0.20,68.65,-31.84,14.41,19.53,10.24,-0.29,-15.85,-14.11,4.08,-8.69,-9.47,-10.46,22.83,-3.12,2.26,3.72,8.70,-8.74,-1.22,-29.88,56.63,-8.60,6.93,-2.57,-28.54,6.03,5.76,-7.87,-7.88,,18.02
COP,228000,128000,128000,125000,298000,438000,579000,492000,561000,751000,,,,,,,,,,,,577000,659000,719000,1599000,703000,,,-1207000,178417000,183031000,176772000,156560000,,,,,,,
COP_yy,,-43.86,,,,242.19,,293.60,88.26,71.46,,,,,,,,,,,,,,,,21.84,,,-175.48,25279.37,,,13071.00,,,,,,,
COP_sy,,12.38,,,,61.82,,142.40,130.21,-43.01,,,,,,,,,,,,,,,,-30.23,,,-6.43,-15.79,,,71.37,,,,,,,
COP_qq,,,,,138.40,46.98,32.19,-15.03,14.02,33.87,,,,,,,,,,,,,14.21,9.10,122.39,-56.04,,,,14881.86,2.59,-3.42,-11.43,,,,,,,
COP_sq,,,,,53.60,24.74,-19.62,57.40,45.87,-69.12,,,,,,,,,,,,,90.82,-16.06,-75.31,76.43,,,,58.78,5.29,13.01,-9.29,,,,,,,
CSP,85000,15000,42000,47000,135000,166000,296000,332000,477000,620000,,,,,,,,,,,,-2233000,-2333000,-2072000,-5845000,-872000,,,-3807000,174545000,179040000,171995000,153383000,,,,,,,
CSP_yy,,-82.35,180.00,,,295.24,,606.38,253.33,273.49,,,,,,,,,,,,,,,,60.95,,,34.87,20116.63,,,4128.97,,,,,,,
CSP_sy,,-200.00,575.00,,,-36.84,,616.67,3427.27,645.83,,,,,,,,,,,,,,,,117.86,,,106.50,124.55,,,257.78,,,,,,,
CSP_qq,,,,,187.23,22.96,78.31,12.16,43.67,29.98,,,,,,,,,,,,,-4.48,11.19,-182.09,85.08,,,,4684.84,2.58,-3.93,-10.82,,,,,,,
CSP_sq,,,,,-59.26,9.09,954.17,52.96,100.52,-76.93,,,,,,,,,,,,,16.23,105.81,-2406.67,115.90,,,,448.89,-6.07,-17.24,-16.15,,,,,,,
