,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFinEBITDA_sq,,,46.70,,,,-37.69,134.59,,,45.91,-38.06,,,91.90,,11.61,-4.63,,,81.97,-22.17,10.24,22.28,-3.82,16.83,-39.09,9.06,19.12,22.55,-16.41,-3.20,-0.46,-15.50,28.82,27.78,3.66,-8.99,-6.06,-21.95,-6.75,39.94,-1.93,-10.86,4.80,-2.42
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-14.52,133.69,,,,-41.76,-43.88,,,5.09,-8.77,-21.96,,-31.46,-11.42,,,,,21.66,23.07,23.39,,22.26,21.16,13.07,12.65,7.01,-6.92,-12.93,-17.05,-15.76,-5.52,-4.95,-0.73,-2.46,-3.55,2.51,-4.13,-42.75,-48.70,-51.95,-51.95,-22.55,-19.43,-8.64
SP1_sy,42.50,-0.69,,,,2.83,-16.01,,,-21.72,0.39,6.99,,-2.21,-28.77,,,,,-0.90,-5.52,-13.40,,-9.91,1.83,21.68,8.10,2.96,1.59,-2.25,20.08,30.74,13.61,6.00,1.20,-13.31,-8.06,-1.01,-7.47,-16.08,-8.51,-24.13,-13.01,-1.15,-10.41,0.92
SP1_qq,,,-2.19,,,,-5.74,9.72,,,-18.17,-6.15,,,5.75,,6.22,0.44,,,7.44,0.70,4.31,8.33,6.47,-6.02,3.93,2.91,-7.39,-12.09,-0.99,4.50,3.88,-11.56,3.40,2.68,2.71,-6.00,-3.30,-38.68,-7.96,-11.96,-3.31,-1.15,-4.25,-0.17
SP1_sq,,,-2.40,,,,-20.28,-1.21,,,2.24,5.29,,,-25.53,,0.63,0.04,,,-4.07,-8.29,-5.92,8.85,8.43,9.58,-16.42,3.68,6.99,5.44,2.67,12.88,-7.03,-1.62,-1.98,-3.30,-1.40,5.93,-8.38,-12.30,7.49,-12.15,5.04,-0.33,-2.58,-1.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-23.52,121.97,,,,-37.97,-38.55,,,6.73,-6.35,-19.06,,-23.26,-6.17,,,,,15.28,15.72,18.49,,17.99,17.68,10.24,13.19,7.76,-6.15,-6.12,16.93,16.11,28.83,22.60,-2.90,-4.31,-4.65,-0.61,-6.33,-54.33,-61.12,-62.23,-63.20,-26.96,-19.96,-15.75
SP2_sy,51.71,-6.44,,,,17.38,-4.22,,,-11.79,-25.54,7.58,,-18.40,-13.60,,,,,-5.63,1.60,-8.92,,-10.90,4.08,9.40,1.10,3.35,-9.87,-3.63,22.45,30.00,25.40,12.28,0.46,-28.77,-23.04,-10.84,-14.25,-1.94,8.00,-10.60,-4.16,-3.07,-10.57,2.14
SP2_qq,,,-2.29,,,,-3.20,8.87,,,-15.07,-5.90,,,3.84,,5.37,-0.72,,,5.78,1.65,1.70,7.89,5.50,-4.78,4.43,2.71,-8.11,-4.74,30.06,1.99,1.96,-9.35,3.01,0.50,1.60,-5.51,-2.92,-51.00,-13.51,-8.19,-5.41,-2.75,-5.22,-3.36
SP2_sq,,,7.86,,,,-11.99,-21.38,,,-25.71,13.59,,,-21.33,,-14.59,4.23,,,-8.05,-6.57,-10.36,15.70,7.42,-1.79,-17.17,18.27,-6.32,5.01,5.25,25.56,-9.63,-5.98,-5.84,-10.97,-2.36,8.92,-9.44,1.81,7.54,-9.83,-2.91,2.96,-0.77,2.98
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-44.41,123.67,,,,-17.99,1.38,,,-23.87,-71.93,171.34,,236.02,99.31,,,,,-27.05,35.71,-70.59,,-19.87,36.05,156.47,-13.93,269.42,-69.83,8.26,236.13,162.86,506.41,152.54,-66.81,-62.38,-12.58,124.66,241.45,440.05,265.42,85.59,19.65,-28.70,-49.34,-42.78
CAR_sy,1.64,22.33,,,,69.84,4.43,,,-47.43,5.48,-16.07,,32.00,-2.45,,,,,61.73,27.74,-1.63,,-20.90,12.26,54.30,50.63,40.41,26.97,29.72,38.52,-9.28,33.16,-28.37,1.81,42.42,-17.04,69.28,11.20,13.03,22.89,-38.74,8.01,-1.18,7.94,100.89
CAR_qq,,,33.86,,,,65.48,-68.03,,,-38.98,209.03,,,-63.81,,35.27,3.21,,,151.66,-77.63,372.94,-69.90,327.27,-57.83,58.72,29.19,-65.10,51.28,392.80,1.03,-19.49,-37.00,-35.23,14.51,87.10,61.91,-1.57,81.11,26.60,-17.77,-36.54,7.93,-10.05,-7.12
CAR_sq,,,22.49,,,,-24.69,-2.17,,,51.11,-22.16,,,11.67,,-18.21,15.85,,,-35.40,-10.78,-8.11,49.37,-8.32,22.63,-10.30,39.23,-17.10,25.28,-4.22,-8.81,21.69,-32.61,36.14,27.57,-29.12,37.52,-10.57,29.67,-22.94,-31.45,57.68,18.64,-15.83,27.58
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,-3.74,41.73,,,,-17.57,-19.17,,,13.37,-18.09,-5.23,,-16.29,18.02,,,,,-5.45,7.14,0.97,,13.72,3.77,18.89,11.29,7.14,-5.90,-12.01,17.04,-3.51,21.94,6.20,-11.92,9.07,-19.07,-0.18,18.18,-8.39,4.90,-2.65,-30.33,-12.91,-16.57,-10.24
QR_sy,13.90,10.39,,,,-7.95,0.32,,,-2.51,-1.86,-11.27,,-8.47,0.46,,,,,8.04,8.41,8.48,,-1.12,9.92,-2.37,7.31,-3.79,-3.58,2.91,7.68,11.25,3.04,-2.28,2.42,-6.44,-11.32,0.30,-2.70,-1.32,3.74,14.86,-4.83,9.52,-3.45,-21.86
QR_qq,,,-10.79,,,,-12.52,5.85,,,-36.80,22.47,,,-10.89,,-5.97,-3.92,,,6.55,-9.46,4.44,12.86,-2.77,3.73,-2.23,8.66,-14.61,-3.00,30.05,-10.42,7.91,-15.52,7.85,10.93,-19.92,4.19,27.69,-14.01,-8.31,-3.30,-8.62,7.50,-12.16,4.03
QR_sq,,,-19.22,,,,-11.96,15.39,,,-11.38,4.33,,,-2.73,,-3.83,1.19,,,-3.51,1.26,-11.05,13.76,7.28,-10.06,-2.23,1.99,7.51,-4.01,2.30,5.37,-0.43,-8.97,7.23,-3.74,-5.63,2.97,4.01,-2.37,-0.79,13.99,-13.81,12.35,-12.53,-7.74
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,-10.02,33.26,,,,-10.66,-8.44,,,-0.85,-4.84,-2.49,,-3.91,1.85,,,,,0.32,4.16,0.93,,2.76,-1.18,1.45,-0.04,-0.71,-2.99,0.73,13.63,8.60,19.38,11.76,-0.88,2.61,-3.72,8.46,12.53,-24.22,-29.28,-36.75,-39.23,-10.31,-7.33,-5.52
CR_sy,7.89,4.12,,,,-4.64,-13.08,,,2.31,1.12,-6.91,,1.35,-8.33,,,,,7.66,3.81,1.14,,-7.88,-3.36,-2.89,-1.94,-2.06,5.99,4.62,9.98,17.25,6.19,7.90,-0.09,-8.41,-4.13,0.20,-0.66,-1.07,2.45,-0.40,9.13,2.61,-6.56,-7.78
CR_qq,,,-6.36,,,,-4.03,-0.27,,,-7.89,2.18,,,-2.37,,1.57,-0.23,,,5.46,-3.32,-0.15,0.93,1.42,-0.74,-1.62,0.26,-0.92,3.07,10.98,-4.18,8.92,-3.51,-1.57,-0.80,2.19,8.70,2.12,-33.19,-4.63,-2.78,-1.88,-1.41,-1.46,-0.89
CR_sq,,,17.74,,,,7.32,-0.13,,,6.07,-8.06,,,-4.06,,-1.40,0.23,,,-4.93,-2.36,-2.08,1.34,-0.26,-1.88,-1.12,1.21,7.93,-3.15,3.95,7.89,-2.25,-1.58,-3.74,-1.09,2.31,2.87,-4.57,-1.50,5.95,0.01,4.56,-7.38,-3.52,-1.30
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-44.59,131.36,,,,-20.72,1.38,,,-23.87,-64.33,237.13,,236.02,56.83,,,,,-27.75,35.71,-70.55,,-17.88,36.32,163.95,-13.93,303.23,-69.69,5.29,236.13,135.40,504.46,150.63,-66.55,-61.77,-10.85,129.38,249.10,433.78,257.57,81.22,16.57,-28.93,-49.22,-42.89
PP_sy,21.14,29.13,,,,-18.17,-14.04,,,-12.05,-1.25,-64.60,,101.27,47.38,,,,,61.73,25.32,2.11,,-18.42,12.84,68.57,64.09,49.47,31.71,13.84,6.06,-14.71,38.83,-20.35,2.73,44.40,-3.36,54.72,8.80,17.53,-4.49,-36.38,8.01,7.03,26.74,97.26
PP_qq,,,29.41,,,,65.48,-67.45,,,-22.46,207.65,,,-63.81,,33.97,4.29,,,151.66,-77.37,367.44,-69.15,317.74,-56.18,52.42,44.51,-68.60,52.23,386.61,1.20,-19.37,-36.88,-35.06,15.68,88.00,62.41,-1.16,76.88,25.94,-17.69,-36.43,7.83,-10.02,-7.42
PP_sq,,,19.00,,,,25.00,184.02,,,40.36,1.81,,,2.77,,-14.66,11.57,,,-33.87,-9.09,6.98,26.85,-8.54,35.81,4.14,15.55,-19.41,17.38,-2.98,-7.08,31.19,-32.66,25.13,30.62,-12.20,7.81,-12.01,41.11,-28.65,-28.18,49.37,39.83,-15.51,11.78
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,-2.25,38.43,,,,-18.43,-20.62,,,17.09,-13.58,-12.05,,-24.52,16.46,,,,,-4.71,5.78,4.69,,14.53,1.77,16.76,13.05,1.81,-0.67,-12.56,5.54,-13.39,9.87,0.43,-2.79,22.76,-20.20,-13.05,4.90,-35.01,-33.98,-24.68,-39.33,-4.98,10.66,10.39
RCLR_sy,33.87,7.28,,,,-1.14,-5.03,,,-15.02,-5.98,7.54,,-1.60,-14.10,,,,,12.82,3.19,-2.09,,3.26,6.64,-2.53,11.65,-4.62,0.58,-0.06,0.86,-3.37,-2.57,-0.62,-0.11,-4.47,-9.18,-7.60,-8.12,-5.03,-5.77,-0.69,-2.13,2.00,-3.90,-11.95
RCLR_qq,,,-12.66,,,,-15.00,13.00,,,-37.26,15.00,,,-3.20,,-7.29,-4.31,,,2.92,-5.30,-0.88,18.56,-8.54,8.65,-4.04,6.77,-10.77,-4.37,15.84,-12.38,13.19,-12.58,12.12,10.66,-26.42,-4.75,35.25,-31.44,-25.26,8.68,8.95,7.37,-12.95,8.41
RCLR_sq,,,-3.89,,,,-7.67,-10.86,,,2.15,1.96,,,-10.83,,3.73,9.55,,,-5.12,3.94,-11.32,18.08,-2.01,-5.00,1.57,0.88,3.33,-5.60,2.51,-3.36,4.18,-3.71,3.04,-7.58,-0.96,-2.03,2.46,-4.47,-1.74,3.25,0.98,-0.44,-7.41,-5.40
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-79.76,1093.12,,,,-39.87,-39.61,,,1.11,-27.36,-23.55,,-33.70,3.52,,,,,11.39,27.42,14.35,,20.79,1.82,10.11,4.26,-0.78,-13.74,0.69,58.64,39.86,84.92,48.83,-3.08,6.00,-9.32,16.59,22.49,-97.97,-114.57,-121.15,-126.26,-1961.90,-182.13,-82.06
KP_sy,73.23,27.10,,,,-22.88,-10.83,,,10.66,-26.09,-26.76,,-8.77,-23.77,,,,,32.96,20.54,5.18,,-24.65,-6.13,-14.96,0.81,-13.25,6.96,17.89,50.26,54.48,13.04,17.50,-11.63,-23.94,-28.28,-21.74,-12.06,-10.86,6.78,7.99,9.24,12.80,-6.63,-8.66
KP_qq,,,-16.81,,,,-16.45,3.44,,,-39.97,8.87,,,-6.27,,11.67,-1.46,,,27.75,-11.57,,6.92,7.68,-4.36,-5.32,1.75,-6.38,11.64,49.18,-10.30,23.78,-10.14,-2.86,-1.90,5.90,15.53,2.06,-98.37,-859.52,-67.71,-26.73,-15.34,-15.09,-8.22
KP_sq,,,15.17,,,,33.17,-16.22,,,-11.05,-16.98,,,-25.67,,-2.65,9.41,,,-11.74,-4.54,,18.24,9.95,-13.52,-10.33,1.75,35.56,-4.68,14.29,4.61,-0.81,-0.91,-14.05,-9.97,-6.47,8.12,-3.41,-8.74,12.05,9.35,-2.29,-5.77,-7.25,6.97
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-79.45,1095.56,,,,-39.22,-37.52,,,11.93,-22.60,-43.92,,-40.98,5.20,,,,,9.78,0.56,2.65,,11.21,6.65,-3.74,2.90,-6.46,-12.99,-3.88,54.93,54.14,70.45,62.42,1.27,0.72,5.95,11.66,9.52,-97.86,-116.53,-133.22,-144.10,-2725.00,-270.00,-100.52
PKKO_sy,5.11,33.70,,,,-17.34,5.91,,,36.45,-24.66,-47.01,,-30.60,-37.80,,,,,65.31,14.36,-16.25,,-40.12,-42.79,-31.21,4.27,-25.36,3.90,59.25,28.19,46.13,19.75,-20.43,-7.05,6.24,26.30,60.54,44.08,44.93,-11.57,6.68,24.35,-26.64,-8.88,-45.53
PKKO_qq,,,-3.90,,,,-1.22,17.03,,,-31.69,-15.20,,,21.76,,13.25,-5.57,,,3.74,-3.60,-0.86,12.17,-0.52,-12.99,5.97,1.97,-7.46,-3.88,70.81,1.45,2.33,-8.41,6.50,0.90,7.65,-3.47,4.45,-98.03,-933.33,-94.00,-38.66,-17.10,-17.46,-5.14
PKKO_sq,,,102.27,,,,159.16,-16.11,,,43.09,-40.99,,,28.24,,20.10,-1.19,,,-16.91,-27.64,-18.28,21.86,-20.62,-12.99,23.88,-12.77,10.50,33.38,-0.28,-0.56,-9.45,-11.38,16.49,13.65,7.65,12.64,4.55,14.32,-34.32,35.89,21.87,-32.56,-18.41,-18.77
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-15.36,-6.37,,,,16.60,21.64,9.95,6.98,-9.09,-14.70,2.17,-7.02,20.90,24.75,,,,,-2.30,10.25,6.79,1.87,-5.56,-8.01,-2.79,-8.15,-4.33,-7.03,-2.76,1.97,5.72,12.24,6.03,1.12,-4.90,-10.89,-8.11,-4.04,-5.61,-7.05,-20.23,-23.78,-17.94,-15.52,-1.03
RN_sy,11.70,-21.82,,,,10.70,5.81,11.43,-7.14,-4.87,-12.49,-16.17,-13.73,-1.93,-2.28,,,,,-1.01,-4.01,0.04,-2.67,0.03,-0.82,-2.27,-3.56,-1.98,-5.15,-3.78,2.00,8.40,6.11,6.09,5.49,3.26,7.03,13.46,10.55,-0.19,5.39,6.17,2.70,9.56,1.26,1.23
RN_qq,,,-0.12,1.98,8.77,5.25,4.19,-7.82,5.83,-10.57,-2.24,10.42,-3.69,16.28,0.88,,-8.85,-2.90,7.51,2.68,2.87,-5.95,2.55,-4.81,0.20,-0.61,-3.11,-0.85,-2.63,3.96,1.60,2.79,3.38,-1.79,-3.11,-3.32,-3.14,1.28,1.18,-4.90,-4.62,-13.09,-3.32,2.39,-1.81,1.82
RN_sq,,,-5.09,-1.60,9.14,8.60,-9.28,3.63,-9.05,11.25,-16.55,-0.72,-6.41,26.47,-16.85,,4.83,-6.41,0.81,0.09,1.65,-2.47,-1.92,2.86,0.79,-3.89,-3.21,4.54,-2.46,-2.51,2.60,11.10,-4.52,-2.53,2.02,8.75,-1.03,3.32,-0.59,-1.82,4.51,4.09,-3.84,4.74,-3.41,4.06
CRN,36000,39000,39000,38000,35000,33000,32000,35000,33000,37000,37000,34000,35000,30000,30000,33000,36000,37000,35000,34000,33000,35000,34000,36000,36000,36000,37000,37000,38000,37000,36000,35000,34000,35000,36000,37000,38000,38000,37000,39000,41000,47000,49000,48000,49000,48000
CRN_yy,16.13,8.33,,,,-15.38,-17.95,-7.89,-5.71,12.12,15.62,-2.86,6.06,-18.92,-18.92,,,,,3.03,-8.33,-5.41,-2.86,5.88,9.09,2.86,8.82,2.78,5.56,2.78,-2.70,-5.41,-10.53,-5.41,,5.71,11.76,8.57,2.78,5.41,7.89,23.68,32.43,23.08,19.51,2.13
CRN_sy,-10.19,26.80,,,,-10.57,-6.15,-9.16,7.44,6.36,14.75,19.33,15.38,0.85,1.43,,,,,1.72,4.55,,1.69,-0.85,-0.87,3.39,5.00,2.56,7.89,3.28,-3.17,-8.33,-5.69,-5.56,,-2.73,-7.76,-14.29,-8.62,0.93,-4.67,-3.92,-3.77,-9.26,-0.98,
CRN_qq,,,,-2.56,-7.89,-5.71,-3.03,9.38,-5.71,12.12,,-8.11,2.94,-14.29,,,9.09,2.78,-5.41,-2.86,-2.94,6.06,-2.86,5.88,,,2.78,,2.70,-2.63,-2.70,-2.78,-2.86,2.94,2.86,2.78,2.70,,-2.63,5.41,5.13,14.63,4.26,-2.04,2.08,-2.04
CRN_sq,,,,0.77,-7.63,-9.09,10.91,-2.46,9.24,-10.00,,1.43,5.63,-21.33,,,-5.17,7.27,,,-2.54,2.61,1.69,-2.50,,,3.28,,2.50,2.44,-3.17,-9.84,5.45,2.59,-2.52,-7.76,,,3.92,1.89,-5.56,-3.92,4.08,-3.92,3.06,-2.97
CPZ,66000,63000,58000,54000,50000,52000,57000,60000,57000,59000,65000,61000,63000,61000,57000,57000,62000,63000,58000,58000,55000,58000,57000,57000,57000,55000,56000,56000,57000,57000,55000,56000,53000,54000,56000,55000,59000,59000,59000,70000,81000,99000,117000,117000,116000,111000
CPZ_yy,20.00,-4.55,,,,-17.46,-1.72,11.11,14.00,13.46,14.04,1.67,10.53,3.39,-12.31,,,,,1.75,-11.29,-7.94,-1.72,-1.72,3.64,-5.17,-1.75,-1.75,,3.64,-1.79,,-7.02,-5.26,1.82,-1.79,11.32,9.26,5.36,27.27,37.29,67.80,98.31,67.14,43.21,12.12
CPZ_sy,-21.58,1.34,,,,-1.99,0.59,11.32,10.53,9.46,18.82,14.69,7.14,13.58,-2.97,,,,,4.32,-11.36,-15.56,-10.34,-4.73,11.54,17.11,15.38,9.32,,-3.37,-1.11,,4.79,0.58,-2.81,2.53,-4.57,-16.76,-12.14,-3.70,-6.59,11.11,-1.32,1.28,1.28,2.50
CPZ_qq,,,-7.94,-6.90,-7.41,4.00,9.62,5.26,-5.00,3.51,10.17,-6.15,3.28,-3.17,-6.56,,8.77,1.61,-7.94,,-5.17,5.45,-1.72,,,-3.51,1.82,,1.79,,-3.51,1.82,-5.36,1.89,3.70,-1.79,7.27,,,18.64,15.71,22.22,18.18,,-0.85,-4.31
CPZ_sq,,,11.92,-5.92,-4.40,-2.63,14.86,4.12,-5.08,-3.57,24.69,0.50,-11.33,2.22,6.52,,8.64,2.27,-3.33,,-7.69,-2.56,2.63,,,2.30,1.12,,-5.11,,3.49,-11.24,10.76,-1.14,,-6.36,3.09,,,2.63,,2.56,-6.25,,,3.80
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,-1.46,-1.49,,,,4.13,-10.28,-11.86,-14.07,-9.48,-11.47,-2.59,-11.40,-14.01,13.01,,,,,0.88,11.07,6.20,0.87,2.89,1.09,15.23,16.29,17.53,9.59,-1.06,-3.00,-12.86,-7.11,-9.68,-16.69,-6.71,-19.35,-17.23,-11.45,-22.30,-3.96,9.22,14.56,23.28,9.56,2.86
RZ_sy,-3.12,-5.73,,,,-5.89,-2.58,-20.10,-10.56,-11.36,-9.52,19.57,6.60,14.52,24.18,,,,,20.95,22.10,21.15,19.99,-9.07,-14.18,-6.26,-28.60,-15.84,-19.00,-22.00,-7.47,-1.10,14.04,9.17,11.87,14.13,-3.07,-16.79,-17.55,11.29,12.42,29.62,39.10,6.23,-2.81,-9.72
RZ_qq,,,3.17,-3.03,8.16,-3.77,-11.11,-4.74,5.45,1.37,-13.06,4.82,-4.09,-1.62,14.26,,-5.01,-1.38,7.41,0.26,4.59,-5.71,2.02,2.27,2.75,7.47,2.96,3.37,-4.19,-2.97,0.94,-7.15,2.13,-5.65,-6.89,3.97,-11.70,-3.17,-0.38,-8.77,9.14,10.12,4.49,-1.83,-3.01,3.38
RZ_sq,,,-9.07,4.28,1.08,-1.82,-5.86,-14.48,13.16,-2.70,-3.91,13.01,0.89,4.53,4.19,,9.36,2.81,0.24,7.33,10.39,2.01,-0.72,-18.67,4.20,11.41,-24.37,-4.13,0.28,7.29,-10.29,2.46,15.64,2.70,-8.07,4.54,-1.79,-11.83,-8.92,41.11,-0.79,1.66,-2.26,7.76,-9.23,-5.57
CRZ,32000,33000,32000,33000,30000,31000,35000,37000,35000,35000,40000,38000,40000,40000,35000,35000,37000,38000,35000,35000,33000,35000,35000,34000,33000,31000,30000,29000,30000,31000,31000,33000,32000,34000,37000,36000,40000,42000,42000,46000,42000,38000,36000,37000,38000,37000
CRZ_yy,,3.12,,,,-6.06,9.38,12.12,16.67,12.90,14.29,2.70,14.29,14.29,-12.50,,,,,,-10.81,-7.89,,-2.86,,-11.43,-14.29,-14.71,-9.09,,3.33,13.79,6.67,9.68,19.35,9.09,25.00,23.53,13.51,27.78,5.00,-9.52,-14.29,-19.57,-9.52,-2.63
CRZ_sy,,5.05,,,,7.69,2.61,26.36,15.09,11.61,11.02,-16.55,-5.74,-12.00,-19.85,,,,,,-16.98,-11.46,,10.42,,8.24,4.65,18.87,43.18,,44.44,3.97,-12.70,-8.47,-9.23,-14.50,3.64,-4.63,20.34,-10.71,-10.53,-2.91,-28.17,-5.00,-1.96,4.00
CRZ_qq,,,-3.03,3.12,-9.09,3.33,12.90,5.71,-5.41,,14.29,-5.00,5.26,,-12.50,,5.71,2.70,-7.89,,-5.71,6.06,,-2.86,-2.94,-6.06,-3.23,-3.33,3.45,3.33,,6.45,-3.03,6.25,8.82,-2.70,11.11,5.00,,9.52,-8.70,-9.52,-5.26,2.78,2.70,-2.63
CRZ_sq,,,10.58,-4.35,-3.64,5.66,5.36,17.80,-12.23,,4.80,-11.45,-0.86,,-4.55,,-9.40,-9.43,-1.04,,-8.33,-3.41,,23.26,-16.98,4.55,-2.17,40.00,,-6.35,,0.77,-16.03,-1.82,9.26,-5.08,1.79,-9.65,,-29.58,2.00,-1.96,2.00,-6.86,5.26,4.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-8.06,-4.87,,,,10.06,5.94,0.55,-2.17,-7.47,-10.25,1.30,-7.81,1.68,16.15,,,,,-1.23,9.75,6.80,1.07,-1.78,-4.26,3.87,1.63,3.29,-0.04,-1.94,-1.79,-5.35,-1.71,-6.53,-9.54,-4.73,-12.68,-10.60,-8.40,-20.48,-18.69,-24.27,-26.42,-14.20,-7.07,7.70
RMO_sy,4.13,-7.00,,,,-0.84,3.79,-3.53,-11.82,-16.80,-19.66,6.73,2.31,12.75,16.61,,,,,1.49,8.22,16.58,12.25,2.20,-9.16,-7.96,-4.21,-7.08,-5.78,-4.76,-6.49,5.28,3.95,7.96,9.99,12.13,10.96,3.06,-4.23,-5.76,-8.26,-6.30,2.48,2.61,3.08,6.71
RMO_qq,,,0.19,0.08,8.77,0.92,-3.57,-5.02,5.83,-4.55,-6.46,7.20,-3.69,5.28,6.85,,-6.97,-2.64,7.51,1.43,3.37,-5.26,1.74,-1.43,0.76,2.79,-0.46,0.18,-2.48,0.83,-0.30,-3.45,1.27,-4.12,-3.51,1.69,-7.19,-1.82,-1.14,-11.73,-5.10,-8.56,-3.95,2.94,2.79,5.97
RMO_sq,,,-8.77,-3.38,10.67,1.64,-4.50,-10.20,1.16,-4.10,-7.78,19.30,-3.03,5.68,-4.62,,7.43,-10.18,1.22,3.92,14.54,-3.24,-2.53,-5.40,1.81,-1.95,1.43,-8.23,3.24,-0.89,-0.40,3.32,1.93,2.94,1.46,5.33,0.86,-4.39,-5.72,3.65,-1.81,-2.34,3.12,3.78,-1.37,1.10
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,22.80,15.14,,,,-15.43,-37.92,-35.58,-37.32,-11.77,14.09,-1.64,-10.48,-25.57,-33.36,,,,,38.24,45.60,49.60,46.57,31.03,32.22,30.42,32.86,33.87,18.47,6.91,-6.02,-15.22,-16.34,-16.79,-15.59,-13.84,-17.33,-18.75,-23.63,-38.21,-45.64,-50.68,-50.27,-39.38,-26.46,-10.50
RMT_sy,102.74,-17.32,,,,6.28,41.94,9.77,-0.90,-29.13,-49.27,-34.23,-39.32,-34.25,-37.64,,,,,1.08,37.84,4.54,4.34,-8.65,-18.09,10.49,7.34,6.12,-10.82,-15.40,-14.10,1.27,5.45,5.72,5.36,2.76,-3.45,-2.91,-5.58,-5.97,-0.47,-3.00,0.29,2.31,3.63,8.91
RMT_qq,,,4.25,3.45,8.77,-27.91,-23.47,7.34,5.83,1.48,-1.03,-7.45,-3.69,-15.63,-11.39,,4.44,4.93,7.50,17.34,10.01,7.81,5.33,4.89,11.01,6.34,7.30,5.69,-1.77,-4.03,-5.69,-4.65,-3.07,-4.54,-4.33,-2.67,-7.00,-6.18,-10.08,-21.25,-18.18,-14.88,-9.32,-4.01,-0.74,3.60
RMT_sq,,,-34.59,10.40,9.64,34.25,-12.65,-14.62,-1.02,-3.99,-37.48,10.71,-8.69,4.03,-40.70,,-6.33,3.60,2.71,1.41,27.74,-21.43,2.51,-11.21,14.54,5.99,-0.42,-12.21,-3.75,0.54,1.12,3.49,0.22,0.80,0.78,0.93,-5.84,1.37,-1.99,0.52,-0.34,-1.21,1.34,2.53,0.95,3.83
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-2.48,-1.79,,,,5.17,-4.16,-7.02,-9.53,-8.33,-5.61,0.67,-8.38,-5.23,1.75,,,,,7.44,17.25,14.87,9.41,3.94,1.60,8.02,6.21,7.57,2.54,-0.66,-2.43,-6.86,-4.05,-8.18,-10.52,-6.26,-13.46,-12.01,-11.25,-24.13,-24.91,-30.71,-32.49,-20.94,-12.40,2.62
RM_sy,5.25,-1.97,,,,-2.27,1.64,-7.80,-9.07,-15.88,-21.98,-11.12,-13.32,-7.05,-10.58,,,,,1.93,8.91,1.94,0.30,0.13,-8.31,0.60,0.18,-2.33,-0.28,-1.32,-3.23,-0.29,0.59,1.74,4.15,5.02,3.55,4.26,5.52,4.92,6.18,1.40,-1.84,-0.90,-1.84,2.82
RM_qq,,,0.80,0.57,8.77,-4.61,-8.15,-2.43,5.83,-3.35,-5.42,4.06,-3.69,-0.03,1.54,,-4.00,-0.78,7.51,4.92,4.76,-2.79,2.40,-0.33,2.41,3.35,0.68,0.95,-2.38,0.13,-1.12,-3.63,0.57,-4.18,-3.65,0.96,-7.15,-2.58,-2.82,-13.69,-8.12,-10.10,-5.32,1.08,1.81,5.31
RM_sq,,,-12.37,0.55,2.32,8.41,-8.87,-8.79,0.91,0.29,-15.47,3.90,-1.59,7.55,-18.68,,-0.13,-0.75,2.71,0.12,6.71,-7.10,1.06,-0.05,-2.29,1.93,0.64,-2.56,-0.24,0.86,-1.30,0.40,0.64,2.02,1.03,1.24,-0.77,2.72,2.25,0.67,0.43,-1.91,-1.02,1.64,-0.52,2.74
