,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
PELDR_qq,,,3.01,0.35,-8.99,3.70,5.57,-1.25,-1.08,3.76,2.23,-2.92,,,5.10,-5.16,,,7.28,-7.02,,,3.34,-8.19,,,9.13,-6.65,8.13,6.19,6.67,2.18,0.91,2.73,7.05,-5.45,5.74,3.57,5.35,-10.68,3.57,-3.42,-0.92,-14.39,-0.57,-2.29,-5.26,-0.77,-1.91,4.27,4.59,-4.84,4.53
PELDR_sq,,,-0.77,1.01,-3.97,1.05,18.45,0.61,3.76,-15.85,2.23,-2.92,,,26.60,-3.69,,,9.31,-4.01,,,1.98,-1.06,,,5.60,-0.93,-1.10,-14.58,4.41,3.05,3.56,1.95,0.06,0.07,-3.51,5.66,-1.14,6.25,1.65,-6.08,3.69,3.12,-0.48,-2.52,-9.16,4.14,-8.16,-0.01,-0.09,-2.27,-13.13
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,30.32,-6.42,,,,7.06,7.61,11.04,11.75,9.63,8.86,0.63,,2.58,-2.32,-5.28,,0.71,-0.54,0.41,,-0.23,-2.19,3.39,,-7.28,1.70,3.74,,2.93,2.09,0.38,1.99,1.71,1.25,4.19,4.21,4.59,1.00,-0.79,1.41,0.12,0.79,0.31,4.04,4.99,2.31,1.49,-0.06,3.38,1.16,-3.55,1.95
TSF_sy,16.63,4.06,,,,0.66,-11.63,1.74,7.39,-6.23,7.31,-3.90,,-11.33,-6.78,3.19,,10.75,9.25,4.13,,13.72,-2.15,6.14,,-8.91,-0.70,-14.70,,-4.43,-7.41,-1.89,-13.04,2.54,-0.62,0.95,5.87,-0.05,9.77,8.08,2.73,2.92,-1.23,-6.90,-3.35,-3.40,-0.79,8.49,0.55,-0.01,5.03,-3.51,-22.21
TSF_qq,,,9.54,3.82,-6.65,0.83,10.11,7.13,-6.05,-1.08,9.34,-0.98,,,4.12,-3.97,,,2.83,-3.06,,,0.81,2.47,,,10.58,4.52,-9.28,-1.83,9.68,2.76,-7.83,-2.10,9.20,5.74,-7.81,-1.75,5.45,3.87,-5.77,-2.99,6.15,3.37,-2.26,-2.10,3.43,2.55,-3.76,1.27,1.20,-2.22,1.72
TSF_sq,,,1.86,-4.99,-1.86,5.98,-10.58,9.38,3.60,-7.46,2.33,-2.04,,,7.58,8.44,,,6.12,3.36,,,-8.68,12.11,,,-0.45,-3.70,12.45,-11.35,-3.55,2.04,-0.33,4.53,-6.52,3.65,4.53,-1.31,2.66,2.06,-0.64,-1.13,-1.48,-3.80,3.15,-1.18,1.18,5.20,-4.41,-1.72,6.28,-3.36,-22.93
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-13.85,64.57,,,,-15.95,-24.99,-31.79,-18.77,-21.67,-17.67,-0.20,,1.85,-4.69,1.53,,-20.47,-20.65,-20.52,,-4.12,4.34,-5.79,,18.46,8.84,-11.00,,-17.10,-26.92,-25.16,-18.77,-14.81,-17.03,-21.23,-17.64,-16.10,-9.31,1.87,-4.17,3.40,5.35,14.58,3.23,-0.13,14.76,2.54,3.24,-16.32,-20.71,2.60,-18.88
ZKO_sy,8.51,5.11,,,,-1.83,-14.90,-31.43,-5.68,-13.92,3.99,15.29,,31.90,-8.54,-20.21,,-12.30,-2.51,9.61,,-18.46,8.25,13.66,,19.15,5.31,10.91,,11.67,15.40,2.91,35.94,-6.78,5.16,0.49,-1.14,3.71,-2.99,-7.15,-1.62,-9.29,-3.63,0.06,0.27,4.69,4.24,7.11,-1.62,2.91,-0.69,9.06,-7.58
ZKO_qq,,,-1.15,-0.48,-11.02,-3.97,-11.77,-9.51,5.96,-7.39,-7.27,9.68,,,-13.23,16.84,,,-13.43,17.03,,,-5.79,5.68,,,-13.44,-13.58,14.51,-3.22,-23.70,-11.50,24.29,1.51,-25.69,-15.98,29.96,3.41,-19.68,-5.63,22.26,11.57,-18.16,2.64,10.15,7.94,-5.96,-8.30,10.91,-12.51,-10.90,18.66,-12.30
ZKO_sq,,,-1.86,14.41,-32.86,30.23,-14.92,-7.82,-7.65,18.86,2.77,2.20,,,-28.73,-10.84,,,-20.78,0.23,,,5.17,5.25,,,-7.04,10.84,-21.93,38.83,-3.93,-1.16,3.12,-4.80,8.37,-5.54,1.45,-0.12,1.36,-9.59,7.49,-7.91,7.69,-6.13,7.71,-3.85,7.23,-3.55,-1.07,0.58,3.47,5.92,-16.16
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-7.29,-4.78,,,,-6.69,-13.95,-21.87,-12.57,-14.05,-14.17,0.33,,1.45,0.58,4.77,,-7.33,-5.42,-7.13,,0.41,5.21,-6.03,,12.05,4.34,-9.76,,-2.65,-12.57,-7.49,-5.26,-3.56,-7.08,-16.32,-9.12,-7.48,-1.50,4.50,-3.04,-2.28,-6.30,-2.82,-15.48,-17.48,-9.31,-5.55,-5.56,-18.60,-14.40,6.46,-11.42
OSF_sy,0.42,3.98,,,,2.25,5.20,-4.32,-0.87,-5.70,-8.21,1.50,,-5.26,-5.47,-9.10,,6.92,7.76,8.45,,-3.26,-2.97,-2.97,,3.18,0.86,2.32,,-2.57,0.69,2.71,-1.84,0.84,-6.13,-4.17,-0.59,1.35,-1.61,2.83,0.79,2.47,6.02,-1.77,0.75,-3.30,-1.29,-1.10,1.15,-1.05,4.07,3.04,-54.62
OSF_qq,,,-0.08,-0.10,-5.11,-1.49,-7.85,-9.29,6.18,-3.16,-7.98,6.05,,,-8.77,10.46,,,-6.89,8.47,,,-2.45,-3.11,,,-9.16,-16.20,21.85,4.95,-18.41,-11.34,24.79,6.84,-21.39,-20.15,35.52,8.78,-16.31,-15.29,25.73,9.63,-19.75,-12.15,9.36,7.03,-11.80,-8.51,9.35,-7.75,-7.25,13.78,-9.01
OSF_sq,,,-0.14,0.83,-1.06,2.64,2.75,-8.30,2.51,-2.36,0.01,1.39,,,-0.22,-2.50,,,0.56,-1.87,,,0.86,-1.87,,,-1.40,-0.46,1.69,-2.38,1.90,1.54,-2.82,0.28,-5.14,3.65,0.81,2.24,-7.90,8.33,-1.19,3.94,-4.71,0.37,1.34,-0.23,-2.73,0.55,3.65,-2.39,2.30,-0.44,-54.34
NetDebt,39807000000,72602000000,62821000000,56890000000,57245000000,64658000000,49657000000,33811000000,46112000000,51974000000,40088000000,34384000000,,59628000000,42676000000,38584000000,,53424000000,25548000000,25820000000,,69770000000,53137000000,38065000000,,109460000000,74975000000,54109000000,72600000000,88351000000,30757000000,3666000000,38892000000,63659000000,-3998000000,-28464000000,-6777000000,17359000000,-18962000000,-58895000000,-31382000000,12345000000,-15602000000,-19024000000,1735000000,35433000000,19284000000,-16334000000,12034000000,31953000000,-5996000000,-59365000000,-24731000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-45.43,43.92,,,,-56.25,-58.69,-55.17,42.84,29.15,36.07,47.99,,2.01,-7.53,-2.07,,-26.26,-54.96,-53.70,,-5.00,58.30,24.42,,35.94,24.26,17.90,,-30.41,-64.98,-94.15,-54.39,-40.06,-111.48,-831.59,-116.98,-74.59,-309.34,-68.46,-277.14,-33.97,16.38,64.51,105.98,200.93,226.65,14.51,600.70,-10.92,-130.29,-246.80,-300.60
NetDebtEBITDA_sy,29.24,-13.91,,,,3.93,15.20,-18.79,-46.47,10.61,-8.76,142.98,,25.97,37.48,-18.10,,-36.32,-53.71,-27.67,,-26.84,13.52,-13.88,,45.83,36.86,59.82,,34.14,19.52,8.14,22.87,10.82,9.81,4.67,7.18,-19.42,10.32,6.09,-14.01,-7.58,-30.08,-23.74,-33.88,-4.57,0.02,6.11,34.77,15.27,21.74,3.21,-54.92
NetDebtEBITDA_qq,,,-21.97,-28.35,-32.89,16.59,-26.33,-22.23,113.83,5.41,-22.38,-15.42,,,-29.63,-10.43,,,-57.02,-7.93,,,-28.38,-27.63,,,-34.53,-31.34,30.83,18.34,-67.06,-88.52,919.23,55.53,-106.31,-631.59,76.34,332.70,-201.64,-201.07,47.04,140.74,-228.72,-27.77,108.92,1951.41,-45.83,-186.25,173.11,160.80,-118.42,-887.45,57.71
NetDebtEBITDA_sq,,,-6.89,-21.79,28.65,10.94,3.21,-44.87,-15.20,129.25,-14.86,46.81,,,-7.08,-12.54,,,-32.46,36.68,,,4.80,3.69,,,-1.65,21.10,-15.32,33.00,-12.37,9.57,-3.78,19.96,-13.18,4.44,-1.47,-9.82,18.87,0.44,-20.14,-3.07,-10.06,9.53,-30.76,39.90,-5.74,16.20,-12.05,19.66,-0.45,-1.49,-61.58
DebtFin,-5771000000,-1983000000,-5045000000,-11065000000,-6663000000,-3315000000,-4391000000,-4973000000,-3526000000,-1000000000,-2398000000,-8669000000,,107000000,-9617000000,316000000,,35000000,35000000,36000000,,564000000,564000000,537000000,,1001000000,1001000000,647000000,647000000,679000000,201000000,107000000,107000000,,,-91635000000,,,,,,,,,,,,-100215000000,,,,-166497000000,
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-14.73,72.90,,,,17.88,54.56,66.11,6.18,51.50,7.94,-153.71,,109.49,-248.41,103.18,,-73.08,100.26,-92.00,,1071.43,1183.33,1133.33,,54.88,57.14,,,-41.73,-82.64,-85.14,-86.30,,,-78045.45,,,,,,,,,,,,,,,,-58.55,
DebtFinEBITDA_sy,802.79,-31.68,,,,178.58,62.68,-57.69,6.18,-14.30,128.68,245.43,,120.04,48.27,-14.27,,-47.58,-60.08,14.09,,-41.32,15.84,17.29,,101.28,76.32,,,25.67,9.68,-5.66,49.07,,,-15.70,,,,,,,,,,,,,,,,15.92,
DebtFinEBITDA_qq,,,-129.65,-73.48,59.83,48.68,-27.08,-29.39,-11.19,73.48,-141.24,-256.58,,,-8957.69,103.26,,,-14.29,,,,-6.10,-3.90,,,-4.72,-38.84,-1.35,1.37,-71.62,-47.62,-9.09,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_sq,,,-15.13,109.70,-110.57,1580.93,-50.44,-45.46,-123.44,1452.76,32.25,-17.62,,,-10.89,-52.37,,,-32.14,,,,33.95,37.84,,,17.34,17.26,-32.04,34.39,2.41,0.86,7.39,,,,,,,,,,,,,,,,,,,,
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,7.61,-42.13,,,,11.02,14.71,14.55,7.64,9.70,4.22,0.54,,-0.38,5.55,3.17,,16.52,19.20,16.85,,4.73,0.82,-0.25,,-5.40,-4.13,1.39,,17.41,19.65,23.59,16.63,13.21,11.97,6.26,10.34,10.28,8.65,2.58,1.16,-5.51,-11.06,-15.17,-18.11,-17.37,-20.98,-7.90,-8.53,-2.73,7.96,3.77,9.20
SP1_sy,-7.68,-4.00,,,,11.90,26.75,24.47,12.47,-2.85,-16.34,-13.73,,-23.32,12.21,19.98,,23.97,-4.71,0.41,,18.94,-14.67,-13.14,,-9.40,10.03,-9.81,,-18.33,-14.83,-6.16,-24.32,11.28,-4.74,-1.33,-1.63,-2.53,2.32,8.13,4.47,10.15,7.63,7.34,10.17,-0.56,-2.17,-1.45,-8.88,-7.91,0.51,-10.05,6.40
SP1_qq,,,1.09,0.37,6.65,2.59,4.45,0.24,0.21,4.56,-0.77,-3.30,,,5.14,-5.47,,,7.56,-7.33,,,3.55,-8.32,,,4.93,-3.04,6.42,8.43,6.94,0.16,0.42,5.26,5.76,-4.95,4.28,5.20,4.20,-10.27,2.84,-1.73,-1.92,-14.41,-0.73,-0.84,-6.21,-0.24,-1.41,5.44,4.09,-4.11,3.75
SP1_sq,,,7.88,-6.15,20.62,-8.37,22.20,-7.83,8.98,-20.85,5.23,-4.96,,,53.99,1.62,,,18.36,7.08,,,-15.09,9.00,,,3.12,-10.65,27.40,-30.42,7.54,-1.55,2.75,2.30,-7.95,1.97,2.44,1.36,-3.36,7.77,-1.03,6.87,-5.58,7.48,1.58,-3.53,-7.11,8.26,-6.07,-2.51,1.39,-3.12,11.11
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,20.54,-40.74,,,,-2.45,-0.02,-1.63,6.92,6.88,3.60,1.87,,3.16,5.95,3.50,,16.07,18.49,16.17,,4.69,0.68,-0.39,,-5.67,-0.36,1.01,,17.52,14.74,21.96,14.73,11.31,10.09,6.07,10.08,10.20,8.52,2.61,1.48,-5.51,-11.08,-15.32,-18.17,-17.81,-21.22,-8.08,-10.36,-4.51,6.26,1.70,9.15
SP2_sy,-8.82,12.96,,,,-2.77,16.11,3.56,25.89,4.88,-11.66,-3.24,,-16.62,6.06,3.50,,19.05,1.71,1.67,,3.40,-3.61,-0.93,,-2.00,0.70,0.90,,-8.22,-12.79,-9.77,-7.31,4.77,8.85,7.25,1.15,4.70,1.86,7.04,11.43,-1.70,-0.83,1.61,0.55,7.73,-4.38,-7.75,-14.77,-13.13,-3.70,-10.37,-17.58
SP2_qq,,,3.01,0.35,-8.99,3.69,5.57,-1.26,-1.08,3.65,2.33,-2.91,,,5.10,-5.16,,,7.29,-7.02,,,3.19,-8.01,,,9.00,-6.75,6.19,8.87,6.42,-0.88,-0.10,5.63,5.26,-4.51,3.68,5.74,3.65,-9.70,2.54,-1.54,-2.45,-14.01,-0.92,-1.11,-6.50,0.33,-3.38,5.35,4.05,-3.97,3.69
SP2_sq,,,0.08,1.01,-4.68,0.90,19.52,-9.91,15.88,-15.95,0.68,-1.32,,,28.06,-3.70,,,9.40,-3.74,,,1.98,-1.06,,,4.80,-0.86,-0.41,-11.30,-0.42,2.57,2.31,0.26,3.45,1.07,-3.51,3.78,0.65,6.20,0.45,-8.44,1.53,8.82,-0.60,-1.90,-9.88,4.98,-8.16,-0.01,-0.11,-2.28,-15.55
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,150.59,-79.64,,,,58.09,-9.07,-36.85,-30.12,-62.34,-23.70,66.73,,-82.52,222.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79,
CAR_sy,3.41,92.54,,,,27.82,1.91,-14.66,12.76,-26.27,-36.97,-32.03,,-61.40,44.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.60,
CAR_qq,,,212.43,130.71,-54.21,-52.10,79.71,60.22,-49.33,-74.19,264.08,250.13,,,6619.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_sq,,,31.36,-3.47,12.05,-10.03,4.73,-19.17,48.05,-41.17,-10.47,-12.84,,,234.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,55.12,-40.88,,,,7.61,11.14,19.24,23.65,17.64,29.03,14.59,,11.81,5.99,-2.06,,31.01,31.28,27.24,,-2.01,-15.44,1.53,,-23.17,6.69,20.09,,37.45,38.56,28.84,17.49,12.75,5.55,39.05,24.69,23.57,13.59,-2.90,7.33,-2.92,-3.68,-17.06,-1.81,-0.73,-20.22,-3.32,-18.61,1.12,18.74,-15.27,30.94
QR_sy,11.31,-2.18,,,,8.58,13.52,3.91,1.98,-4.07,-27.82,-12.01,,-30.11,12.79,13.92,,23.57,1.40,-7.52,,7.37,-13.22,3.64,,-7.95,6.30,-26.60,,-13.18,-10.88,-1.86,-9.94,13.11,-7.01,-4.57,1.76,7.09,6.33,18.49,18.04,5.80,10.54,0.03,-0.59,-12.90,-4.14,-4.45,-19.81,-3.18,12.37,-4.05,154.74
QR_qq,,,9.89,-4.99,-11.23,16.11,13.49,1.93,-7.95,10.47,24.48,-9.48,,,18.00,-16.35,,,18.24,-18.92,,,2.04,-2.66,,,41.69,9.57,-20.88,11.89,42.83,1.89,-27.84,7.37,33.72,34.23,-35.30,6.40,22.92,14.75,-28.49,-3.76,21.96,-1.19,-15.33,-2.71,-1.98,19.74,-28.72,20.87,15.11,-14.56,10.16
QR_sq,,,4.40,6.55,2.14,-4.44,9.15,-2.47,0.25,-10.11,-17.87,18.88,,,32.55,20.07,,,8.77,9.52,,,-12.08,30.79,,,1.53,-9.70,13.21,-16.36,4.22,-0.55,3.89,5.05,-14.32,2.07,10.77,10.56,-14.93,13.74,10.34,-0.90,-11.12,2.92,9.66,-13.17,-2.18,2.59,-7.96,4.83,13.53,-12.40,144.34
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,48.16,-40.38,,,,1.37,10.24,17.57,26.23,23.96,30.17,5.88,,10.40,3.17,-6.29,,25.10,22.74,24.13,,3.96,-6.58,9.18,,-20.19,5.08,16.15,,22.76,22.85,26.85,18.74,13.24,14.09,34.46,23.52,22.08,10.78,-3.16,6.81,-3.23,-4.34,-13.11,0.71,2.02,-11.81,-0.64,-13.03,11.65,15.82,-17.86,24.65
CR_sy,9.09,-1.31,,,,3.59,14.52,1.71,28.26,-10.12,-10.48,-3.96,,-17.04,1.79,17.96,,20.07,5.82,-4.81,,9.33,3.17,-2.13,,-3.24,-6.92,-9.20,,-17.17,-17.50,-10.13,-22.93,11.60,-2.79,-0.02,-2.20,10.20,19.42,7.30,26.84,-4.25,5.92,13.53,4.77,6.47,-10.19,-1.50,-15.65,-13.96,-12.08,-28.13,54.22
CR_qq,,,12.41,5.20,-19.64,6.67,22.25,12.19,-13.72,4.75,28.37,-8.74,,,19.96,-17.10,,,17.70,-16.17,,,5.76,-2.02,,,39.24,8.30,-21.16,3.25,39.34,11.83,-26.20,-1.53,40.39,31.80,-32.21,-2.68,27.40,15.21,-25.23,-11.83,25.94,4.65,-13.34,-10.68,8.86,17.92,-24.15,14.67,12.92,-16.37,15.10
CR_sq,,,0.63,6.61,-12.28,10.08,11.25,-5.31,10.61,-22.86,10.81,1.58,,,35.97,17.71,,,19.83,5.89,,,13.07,0.45,,,8.77,-2.02,14.41,-32.07,8.33,6.73,-1.88,-1.63,-5.64,9.77,-4.02,10.85,2.26,-1.37,13.45,-16.33,13.12,5.73,4.70,-14.96,-4.58,15.95,-10.34,-13.27,-2.50,-5.22,92.41
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,150.59,-71.45,,,,12.78,-15.91,-36.85,-30.12,-62.34,-23.70,66.73,,-82.52,222.53,60.36,,5055.56,192.15,75.04,,-56.41,-48.18,-26.08,,-27.19,-7.97,-54.91,,480.31,143.26,375.42,94.16,69.84,49.77,60.88,67.13,71.44,14.46,18.97,22.34,6.10,-3.07,-30.29,-19.71,-20.75,-28.10,-0.49,-19.02,-9.87,20.05,9.48,42.55
PP_sy,9.21,76.10,,,,110.72,18.63,-27.11,15.31,-47.70,-39.64,-22.87,,-61.61,45.20,96.72,,84.10,5.69,-30.24,,-28.26,-57.51,-18.47,,-23.67,43.26,-44.57,,52.41,-42.08,-7.82,-47.92,38.07,7.69,-2.51,2.50,-21.41,51.98,77.70,-24.19,53.27,-4.63,-18.28,40.79,17.41,25.87,-4.81,52.85,5.17,-22.02,101.95,591.00
PP_qq,,,141.03,113.34,-54.21,-52.10,79.71,60.22,-49.33,-74.19,264.08,250.13,,,6619.44,74.08,,,280.77,4.30,,,352.66,48.80,,,472.16,-27.09,53.32,-9.26,139.85,42.49,-37.39,-20.63,111.51,53.05,-34.95,-18.59,41.22,59.08,-33.11,-29.39,29.02,14.41,-22.96,-30.31,17.05,58.34,-37.30,-22.44,55.91,44.40,-18.36
PP_sq,,,37.74,7.78,-3.69,47.37,-22.46,-33.78,52.37,-33.16,-10.50,-15.38,,,238.54,14.65,,,94.36,-24.33,,,15.10,45.21,,,116.04,-43.81,154.19,-50.61,-17.89,-10.58,43.61,30.95,-35.96,-19.05,50.98,0.41,23.85,-5.35,-35.59,103.00,-22.94,-18.89,10.97,69.28,-17.39,-38.66,78.19,16.47,-38.74,58.86,509.70
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,33.81,-31.03,,,,7.53,14.58,36.90,31.46,22.45,34.10,7.61,,13.05,-5.82,-16.83,,18.16,3.88,6.79,,5.57,2.52,23.72,,-22.71,11.00,55.34,,16.63,15.47,-7.86,1.19,3.52,-5.00,19.85,2.48,7.98,14.18,-21.00,-7.09,-8.94,-4.57,3.64,19.80,15.17,-11.02,-6.84,-13.77,10.40,16.19,-39.76,17.20
RCLR_sy,-6.67,4.00,,,,-2.56,-0.44,-14.04,-3.45,-11.16,-17.99,-5.80,,-14.09,9.08,8.29,,19.38,-4.00,4.66,,-10.86,-1.02,-12.63,,10.75,3.86,-8.35,,-11.04,-5.40,9.72,-2.43,7.33,-0.24,-6.22,2.73,7.81,-1.87,-13.60,10.27,4.10,3.01,16.20,-0.90,-14.68,-2.53,4.81,-6.01,5.48,-5.73,-8.68,79.48
RCLR_qq,,,2.46,-19.71,3.62,26.15,9.18,-4.08,-0.49,17.50,19.57,-23.03,,,-0.39,-32.02,,,-12.43,-30.12,,,-14.96,-15.66,,,22.14,18.02,-27.07,10.94,20.92,-5.83,-19.90,13.50,10.97,18.80,-31.51,19.59,17.34,-17.80,-19.45,17.20,22.97,-10.73,-6.89,12.66,-4.99,-6.53,-13.82,44.26,,-51.54,67.67
RCLR_sq,,,-0.90,11.87,3.62,-15.19,1.26,-3.40,16.39,-21.96,-6.53,10.96,,,18.69,10.15,,,-4.56,20.10,,,5.99,6.01,,,-0.61,-6.46,1.63,-5.84,5.70,8.48,-9.63,3.58,-1.75,1.98,-1.01,8.71,-10.58,-10.21,26.33,2.63,-11.52,1.29,7.74,-11.64,1.08,8.91,-3.38,-0.84,,5.51,89.90
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,64.51,-71.58,,,,-8.00,7.53,2.55,78.76,56.99,26.62,9.96,,16.40,19.04,9.33,,52.92,46.23,52.89,,8.15,-1.94,1.79,,-17.58,1.26,6.23,,37.37,24.87,38.81,25.38,17.07,13.22,12.27,16.78,15.35,8.94,1.99,2.91,-5.21,-9.93,-18.62,-18.88,-18.29,-27.35,-12.05,-17.98,-4.43,12.60,-0.45,19.98
KP_sy,-4.10,28.37,,,,-11.35,6.48,2.55,145.45,2.69,-8.04,-12.53,,-68.93,32.80,37.44,,173.91,3.77,-18.31,,91.08,-7.24,38.46,,-9.74,6.87,-3.42,,-55.49,-54.01,-40.59,-35.88,36.51,20.49,9.67,-9.05,36.36,52.97,30.14,45.21,-11.48,-9.59,33.91,26.04,41.92,-15.09,-21.84,-46.56,-51.32,-33.96,-64.74,-125.97
KP_qq,,,27.63,5.55,-49.06,34.07,49.17,0.66,-11.21,17.74,20.32,-12.58,,,23.06,-19.72,,,17.68,-16.06,,,6.70,-12.86,,,31.10,-8.59,1.95,12.44,19.16,1.62,-7.91,4.99,15.24,0.76,-4.21,3.70,8.83,-5.67,-3.34,-4.49,3.42,-14.77,-3.65,-3.79,-8.05,3.18,-10.14,12.12,8.33,-8.79,8.30
KP_sq,,,8.66,4.52,-26.60,6.35,30.51,0.66,75.68,-55.50,16.87,-4.25,,,399.55,-0.91,,,89.26,-22.00,,,-8.13,16.44,,,8.78,5.22,0.92,-61.47,12.41,35.93,8.92,-17.97,-0.79,23.73,-9.67,22.99,11.29,5.26,0.79,-25.03,13.67,55.92,-5.13,-15.59,-31.99,43.53,-35.14,-23.11,-7.75,-23.36,-147.77
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,68.91,-57.09,,,,1.50,17.81,2.83,84.70,70.18,38.66,22.96,,28.26,28.23,10.08,,23.39,22.37,36.11,,6.71,-2.91,-5.95,,-22.14,-12.49,-14.05,,29.92,26.87,57.86,39.34,25.11,19.27,14.30,25.84,34.18,28.91,24.07,15.37,0.97,-6.35,-16.11,-18.99,-16.81,-17.92,0.29,1.03,14.74,31.06,22.97,33.17
PKKO_sy,-48.10,21.26,,,,-4.38,-8.25,131.68,206.75,110.82,145.14,-36.12,,-66.43,-24.06,-46.81,,118.02,37.97,136.49,,19.59,-20.13,-4.38,,-28.26,9.98,6.81,,-22.84,-74.09,-22.91,-49.30,-49.65,-56.99,-40.97,-19.46,-16.02,90.86,76.23,24.46,234.33,209.58,-34.26,-22.23,34.72,-75.07,-66.51,-65.87,-9.50,152.55,127.82,-187.01
PKKO_qq,,,24.27,9.48,-45.80,37.66,44.23,-4.44,-2.65,26.83,17.52,-15.26,,,17.49,-27.26,,,16.53,-19.09,,,6.02,-21.62,,,19.17,-23.02,16.17,21.91,16.38,-4.22,2.54,9.46,10.94,-8.21,12.89,16.72,6.59,-11.65,4.97,2.14,-1.14,-20.86,1.37,4.89,-2.45,-3.31,2.11,19.13,11.42,-9.27,10.58
PKKO_sq,,,10.48,4.90,-26.48,12.22,6.02,164.86,-2.65,-22.88,23.28,-30.98,,,178.85,-51.65,,,76.46,-17.13,,,17.86,-0.79,,,80.68,-3.65,54.37,-71.28,-39.34,186.71,1.53,-71.49,-48.19,293.55,38.52,-70.27,17.74,263.38,-2.17,-20.13,9.03,-22.84,15.74,38.36,-79.82,3.65,17.96,266.87,-43.69,-6.50,-145.05
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
