,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP2_yy,,21.78,10.46,2.73,,,,30.24,-16.70,-12.50,,-11.91,,-4.20,,-16.31,,-23.55,,-6.33,-9.44,-1.64,,5.92,2.71,-7.11,,-20.59,-23.12,-13.27,44.73,45.34,55.25,60.47,-4.76,14.07,19.79,5.95,11.67,-27.09,-8.06,-16.29,-12.07,1.69,-25.40,-28.00
SP2_sy,,9.74,13.63,-6.20,,,,-1.13,-11.56,-0.93,,-4.12,,-3.86,,-15.39,,-0.80,,4.48,-4.72,-8.60,,-0.50,-4.90,0.56,,2.47,0.82,-6.48,-2.77,-4.56,1.72,5.10,1.10,-0.17,-1.11,-2.99,-8.87,-7.02,0.81,-0.55,-1.73,-7.41,-11.87,2.74
SP2_qq,,,,,58.88,-7.86,,,1.62,-3.21,,,,,,,6.15,-7.96,,,2.63,-0.04,,,-0.48,-9.59,-5.57,-6.54,-3.65,1.99,57.58,-6.15,2.92,5.42,-6.47,12.40,8.08,-6.76,-1.42,-26.61,36.28,-15.11,3.56,-15.12,-0.03,-18.06
SP2_sq,,,,,1.01,-6.39,,,-9.64,4.86,,,,,,,10.40,0.89,,,0.68,-3.21,,,-3.77,2.34,-0.02,4.08,-5.33,-5.07,3.94,2.17,0.91,-1.92,-0.01,0.88,-0.04,-3.79,-6.07,2.93,8.38,-5.09,-7.19,-3.01,3.15,10.65
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,48.99,-3.15,23.26,,,,39.62,-84.75,-85.05,,222.16,,96.46,,-53.27,,-77.15,,-70.74,-42.50,43.86,,-48.47,-67.39,10.98,,27.38,-40.00,83.52,18.10,-67.29,-44.44,-25.45,2.19,111.43,1746.67,-22.89,-25.71,1386.49,-67.87,-65.62,84.62,-90.55,-34.83,54.55
CAR_sy,,3.40,6.30,162.36,,,,-18.55,34.00,-19.53,,18.42,,27.29,,-19.17,,-47.77,,-17.42,-28.08,-1.42,,16.62,53.72,-3.49,,-40.98,-10.98,-3.72,-38.44,-16.72,-2.88,-19.48,7.70,41.67,7.75,1.54,-4.54,-31.16,-25.33,-4.43,-15.08,18.64,-0.81,-9.09
CAR_qq,,,,,233.96,91.98,,,-63.51,88.15,,,,,,,-56.91,-52.50,,,-15.34,18.84,,,-46.43,304.44,-36.26,-7.76,-74.77,1137.04,-58.98,-74.45,-57.14,1560.00,-43.78,-47.14,274.32,-30.69,-45.83,957.69,-91.91,-25.84,190.91,-45.83,-44.23,75.86
CAR_sq,,,,,-26.39,31.56,,,21.11,-21.00,,,,,,,-32.61,-1.40,,,-41.31,35.15,,,-22.64,-15.15,3.62,-13.23,16.69,-8.23,-33.75,17.38,36.08,-23.91,-11.39,54.40,3.50,-28.30,-16.69,11.34,12.27,-8.22,-25.98,55.54,-6.13,-15.88
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,5.69,49.87,-21.73,,,,41.28,-23.21,-20.38,,-0.31,,6.41,,-9.78,,-7.20,,2.52,-9.02,-8.65,,-4.93,-19.10,-14.56,,-34.72,-20.56,-91.94,-37.66,52.04,34.96,1418.81,90.63,51.10,33.20,-7.16,26.03,-22.92,-4.54,-14.59,-16.42,-49.18,-53.92,-29.12
QR_sy,,-16.77,24.02,8.76,,,,-7.52,0.62,6.57,,16.49,,-5.46,,-15.78,,-9.37,,-13.42,-10.38,-0.58,,19.70,2.76,-2.98,,-10.45,-13.14,-5.88,-19.12,-3.21,0.71,-8.84,4.07,5.57,-3.77,-7.66,-16.87,-12.10,-11.33,7.40,15.00,5.10,22.55,3.22
QR_qq,,,,,120.82,-2.98,,,20.02,0.60,,,,,,,33.26,-0.53,,,18.27,-0.12,,,0.64,5.48,-16.02,-26.78,22.47,-89.29,549.23,78.60,8.71,20.49,-18.51,41.57,-4.16,-16.02,10.62,-13.42,18.68,-24.86,8.24,-47.35,7.62,15.56
QR_sq,,,,,-7.24,7.86,,,0.93,14.23,,,,,,,8.75,-7.40,,,12.56,2.73,,,-3.36,-3.01,7.09,-10.78,-6.27,5.10,-7.97,6.76,-2.47,-4.87,5.06,8.30,-11.10,-8.71,-5.42,14.51,-10.32,10.58,1.27,4.66,4.56,-6.87
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,27.12,12.94,-0.05,,,,33.16,-21.44,1.21,,-2.82,,-14.86,,-17.45,,-20.05,,-11.23,-7.54,-4.26,,3.35,0.98,-7.23,,-19.73,-19.49,-7.78,26.13,29.18,33.08,38.43,2.67,8.04,11.39,3.08,1.44,-15.66,-9.24,-14.08,-6.76,-0.56,-13.37,-16.83
CR_sy,,-3.07,16.82,6.80,,,,2.31,-25.06,12.66,,-5.11,,-20.14,,-20.75,,-6.63,,-2.60,-14.58,-9.57,,8.68,-1.59,-3.96,,-9.00,-4.47,-0.83,-11.06,-3.21,1.24,-1.54,-1.07,0.57,-1.22,-5.12,-7.82,-9.54,-7.86,-3.76,0.68,4.21,4.14,9.91
CR_qq,,,,,73.91,-16.11,,,2.61,8.08,,,,,,,-1.88,-4.09,,,2.19,-0.69,,,-0.16,-8.76,-4.39,-7.83,0.14,4.51,30.75,-5.60,3.16,8.71,-3.02,-0.66,6.36,0.60,-4.57,-17.40,14.45,-4.76,3.57,-11.92,-0.28,-8.57
CR_sq,,,,,8.35,-7.41,,,-20.64,39.21,,,,,,,16.59,-6.05,,,2.25,-0.54,,,-7.42,-2.93,9.66,-7.65,-2.81,0.77,-1.65,0.49,1.66,-2.00,-1.18,2.16,-0.16,-5.87,-3.99,0.25,1.70,-1.69,0.44,3.77,1.63,3.76
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,157.05,-43.86,23.26,,,,39.62,-84.75,-76.28,,222.16,,23.82,,-53.27,,-77.15,,-70.56,-42.50,43.86,,-48.78,-67.39,10.98,,27.38,-40.00,83.52,18.10,-67.29,-44.44,-25.45,2.19,111.43,1746.67,-22.89,-25.71,1505.41,-67.87,19.27,243.27,-88.64,-33.71,-46.29
PP_sy,,-2.20,54.68,106.29,,,,-12.78,27.47,104.65,,4.13,,-40.86,,1.46,,-57.99,,-35.91,-31.19,1.77,,35.66,38.29,-3.24,,-49.19,-38.61,-11.94,-36.52,8.08,46.25,-9.02,19.35,8.76,-6.96,-3.30,-16.61,-29.91,-20.13,-7.90,-1.61,31.73,-3.56,-13.52
PP_qq,,,,,233.96,91.98,,,-63.51,198.52,,,,,,,-56.91,-52.50,,,-15.85,18.84,,,-46.43,304.44,-36.26,-7.76,-74.77,1137.04,-58.98,-74.45,-57.14,1560.00,-43.78,-47.14,274.32,-30.69,-45.83,1042.31,-92.51,157.30,55.90,-62.18,-56.30,108.47
PP_sq,,,,,-26.04,29.64,,,8.08,108.15,,,,,,,-33.55,-20.40,,,-28.66,17.72,,,-27.27,-17.64,-1.59,-13.81,-12.14,18.15,-29.06,46.75,18.90,-26.50,-6.94,33.73,1.71,-23.61,-19.74,12.39,15.91,-11.91,-14.26,50.48,-15.14,-21.01
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-2.47,63.59,-23.92,,,,41.46,-11.41,-4.92,,-17.45,,5.22,,3.31,,-1.53,,12.46,-7.67,-9.35,,-3.37,-17.89,-15.15,,-35.90,-20.37,-26.60,31.13,98.53,53.52,66.95,-9.36,19.96,14.25,-6.07,28.87,-40.18,-2.50,-15.55,-20.48,-35.66,-53.02,-27.32
RCLR_sy,,-17.95,13.04,2.17,,,,4.10,-8.56,15.55,,-0.59,,12.39,,4.46,,7.15,,-4.30,-10.60,-7.72,,8.89,0.01,-9.51,,-14.09,-9.72,-1.68,4.85,3.94,5.52,5.18,-0.55,-5.63,-17.03,-12.11,-21.84,-1.45,-3.03,-4.81,-1.21,-9.74,9.03,-2.35
RCLR_qq,,,,,101.92,-10.38,,,26.45,-3.80,,,,,,,45.53,1.56,,,19.48,-0.29,,,1.53,3.03,-15.66,-27.34,26.12,-5.03,50.67,10.01,-2.47,3.28,-18.20,45.59,-7.11,-15.09,12.23,-32.42,51.39,-26.45,5.68,-45.33,10.56,13.77
RCLR_sq,,,,,-2.35,-15.92,,,-14.23,6.24,,,,,,,7.41,-1.62,,,0.34,1.55,,,-7.85,-8.11,0.64,0.81,-3.16,0.07,7.33,-0.06,-1.70,-0.25,1.48,-5.16,-13.57,5.66,-9.75,19.58,-14.96,3.73,-6.33,9.25,2.72,-7.10
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,94.40,851.56,13.72,,,,247.53,-32.96,-14.05,,-22.25,,-21.63,,-52.03,,-68.32,,-65.02,-49.01,-32.42,,74.60,16.02,-115.61,,-271.13,-279.29,-937.04,453.80,202.83,225.37,336.25,2.71,63.25,68.11,16.86,22.98,-85.77,-31.51,-54.14,-33.23,-25.99,-89.24,-172.07
KP_sy,,25.56,22.25,-22.39,,,,5.69,-31.85,-7.95,,1.52,,1.97,,-30.89,,-23.64,,-3.77,-22.55,-10.87,,23.87,4.58,1.76,,-18.30,-22.06,-15.16,-20.73,-6.26,3.75,12.48,7.38,-6.68,0.10,-11.97,-16.47,-16.82,-9.28,-18.78,-10.73,12.38,-8.89,33.25
KP_qq,,,,,445.70,-19.63,,,5.26,3.05,,,,,,,0.14,-27.89,,,45.97,-4.42,,,-3.00,-112.86,-461.11,-144.55,-1.62,25.63,291.43,-28.92,23.88,40.15,-16.78,12.99,27.57,-2.58,-12.42,-86.93,514.12,-34.77,27.50,-85.51,-10.69,-536.75
KP_sq,,,,,18.34,-7.52,,,-23.69,24.90,,,,,,,27.49,-17.03,,,2.61,-4.52,,,-13.37,-7.09,3.79,-2.20,-17.35,1.13,-3.02,15.65,-8.52,9.64,-7.42,0.50,-1.88,-3.58,-12.14,0.08,7.02,-13.68,-3.43,25.97,-13.23,26.24
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,88.86,806.49,12.50,,,,260.13,-38.35,-21.96,,-14.79,,-8.58,,-48.03,,-65.55,,-68.34,-60.62,-47.91,,48.54,11.08,-116.58,,-309.37,-348.56,-1596.88,634.00,231.84,219.89,229.28,-42.42,45.94,79.54,77.85,77.40,-85.34,-14.59,-51.06,-31.39,-12.92,-88.02,-215.38
PKKO_sy,,-8.13,28.84,64.24,,,,-4.74,-13.41,9.64,,11.43,,5.81,,-41.74,,-13.17,,-3.19,-10.47,-8.08,,16.54,9.45,-19.61,,-27.96,-33.18,-0.74,-21.18,18.59,5.93,-6.45,5.29,-23.98,-16.98,-27.62,-27.48,-16.72,2.58,-18.45,-8.22,4.09,-13.42,60.64
PKKO_qq,,,,,525.98,-21.30,,,7.17,-0.38,,,,,,,5.64,-28.13,,,31.39,-4.93,,,-1.74,-114.19,-525.00,-140.25,-16.65,3.12,296.69,-40.68,6.08,4.46,-12.39,50.33,30.50,3.48,-12.62,-87.58,660.52,-40.71,22.50,-84.24,4.66,-670.85
PKKO_sq,,,,,-7.88,-15.39,,,-16.27,7.13,,,,,,,16.24,9.22,,,7.50,12.14,,,0.95,-17.63,10.93,-21.90,-6.35,22.35,-11.92,17.51,-16.35,8.05,-0.86,-15.16,-8.65,-5.79,-0.67,-2.58,12.52,-25.11,11.80,10.49,-6.41,38.95
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-34.71,-43.02,23.96,,,,-30.50,-19.20,-8.38,-10.27,8.52,30.63,-2.76,3.07,-10.53,-32.22,-21.00,-15.63,-10.04,8.76,17.21,15.09,10.41,3.78,-0.44,-19.19,-15.39,-22.31,-27.94,-16.29,-13.29,-6.80,15.79,8.91,-3.14,-8.35,-28.17,-29.81,-10.30,-16.17,-7.43,6.43,-26.27,-1.53,-11.08
RN_sy,,17.49,-4.16,-2.96,,,,0.22,-7.01,-4.27,-12.98,-10.12,-10.71,-13.60,-7.08,-7.50,-6.28,-1.94,-2.43,4.08,3.46,4.53,3.82,6.26,8.85,12.05,9.41,-3.11,-4.97,-8.67,-2.85,5.87,6.09,4.08,-2.81,-4.02,-5.60,-5.35,-4.97,-6.77,-0.83,-0.58,0.90,2.18,0.15,2.50
RN_qq,,,,,-17.28,-5.22,-0.14,-11.23,-3.83,7.47,-2.20,7.37,15.76,-20.00,3.66,-6.80,-12.30,-6.76,10.70,-0.62,6.01,0.49,8.70,-4.65,-0.36,-3.59,-11.77,-0.17,-8.51,-10.57,2.48,3.41,-1.66,11.10,-3.61,-8.03,-6.95,-12.92,-5.81,17.54,-13.04,-3.84,8.29,-18.57,16.14,-13.18
RN_sq,,,,,4.26,-3.62,5.54,-5.50,-3.26,-0.77,-4.07,-2.39,-3.91,-3.98,3.18,-2.84,-2.63,0.47,2.65,3.65,-3.21,1.51,1.95,6.09,-0.86,4.48,-0.45,-6.05,-2.75,0.41,5.90,2.37,-2.55,-1.49,-1.10,1.09,-4.16,-1.23,-0.71,-0.82,1.96,-0.98,0.77,0.44,-0.07,1.34
CRN,24000,37000,65000,52000,63000,67000,67000,75000,78000,73000,75000,69000,60000,75000,72000,78000,89000,95000,86000,86000,81000,81000,75000,78000,78000,81000,92000,92000,101000,113000,110000,107000,108000,98000,101000,110000,118000,136000,144000,123000,141000,147000,135000,166000,143000,165000
CRN_yy,,54.17,75.68,-20.00,,,,44.23,23.81,8.96,11.94,-8.00,-23.08,2.74,-4.00,13.04,48.33,26.67,19.44,10.26,-8.99,-14.74,-12.79,-9.30,-3.70,,22.67,17.95,29.49,39.51,19.57,16.30,6.93,-13.27,-8.18,2.80,9.26,38.78,42.57,11.82,19.49,8.09,-6.25,34.96,1.42,12.24
CRN_sy,,-14.94,4.73,3.23,,,,,7.14,4.38,15.33,11.25,12.12,14.97,7.51,7.87,6.49,2.08,2.69,-4.17,-3.55,-4.08,-3.14,-5.43,-7.37,,-9.19,2.87,4.55,9.52,3.57,-5.59,-5.43,-4.35,2.30,4.14,5.75,5.68,5.62,7.95,1.09,1.08,-1.06,-2.11,,-3.19
CRN_qq,,,,,21.15,6.35,,11.94,4.00,-6.41,2.74,-8.00,-13.04,25.00,-4.00,8.33,14.10,6.74,-9.47,,-5.81,,-7.41,4.00,,3.85,13.58,,9.78,11.88,-2.65,-2.73,0.93,-9.26,3.06,8.91,7.27,15.25,5.88,-14.58,14.63,4.26,-8.16,22.96,-13.86,15.38
CRN_sq,,,,,-3.75,3.90,,6.67,3.12,1.21,3.59,2.89,3.93,3.78,-3.12,3.23,2.60,-0.51,-2.55,,3.26,,-1.60,-5.95,,-4.55,,,2.79,,-5.43,-2.87,2.96,1.15,1.14,-1.12,4.55,1.09,1.08,1.06,-2.11,1.08,-1.06,,,-2.15
CPZ,86000,136000,146000,154000,130000,125000,125000,128000,138000,132000,135000,131000,124000,144000,139000,153000,163000,173000,157000,158000,152000,155000,143000,152000,163000,179000,211000,233000,269000,327000,287000,232000,216000,177000,187000,190000,197000,230000,235000,230000,261000,283000,275000,360000,384000,486000
CPZ_yy,,58.14,7.35,5.48,,,,-16.88,6.15,5.60,8.00,2.34,-10.14,9.09,2.96,16.79,31.45,20.14,12.95,3.27,-6.75,-10.40,-8.92,-3.80,7.24,15.48,47.55,53.29,65.03,82.68,36.02,-0.43,-19.70,-45.87,-34.84,-18.10,-8.80,29.94,25.67,21.05,32.49,23.04,17.02,56.52,47.13,71.73
CPZ_sy,,-6.06,-3.23,3.89,,,,1.07,16.04,-3.40,6.86,15.87,5.07,10.55,-1.83,3.20,-2.63,0.91,0.47,-3.98,-3.15,-1.35,-2.33,-13.36,-7.91,0.46,10.48,28.72,25.25,2.73,-2.59,-9.92,-6.05,5.31,6.64,8.72,5.58,5.04,0.41,4.64,2.44,,9.09,3.23,3.97,3.20
CPZ_qq,,,,,-15.58,-3.85,,2.40,7.81,-4.35,2.27,-2.96,-5.34,16.13,-3.47,10.07,6.54,6.13,-9.25,0.64,-3.80,1.97,-7.74,6.29,7.24,9.82,17.88,10.43,15.45,21.56,-12.23,-19.16,-6.90,-18.06,5.65,1.60,3.68,16.75,2.17,-2.13,13.48,8.43,-2.83,30.91,6.67,26.56
CPZ_sq,,,,,,10.16,,-7.35,14.81,-8.29,9.55,0.46,4.11,-3.51,-2.73,5.61,-1.77,,-3.15,0.93,-0.92,1.86,-4.11,-10.48,5.32,11.11,5.45,4.31,2.48,-8.87,,-3.54,6.88,2.15,1.26,-1.66,3.80,1.63,-3.20,2.48,1.61,-0.79,5.60,-3.03,2.34,-1.53
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-53.18,-5.80,-21.55,,,,-1.16,2.13,-5.24,-8.52,1.50,5.29,7.70,15.72,12.09,13.80,19.36,24.21,28.04,28.97,17.03,16.55,1.07,-15.89,-20.19,-35.36,-31.53,-29.49,-37.41,-27.40,-10.88,2.57,42.95,29.34,7.52,-2.27,-28.73,-20.23,-13.84,-17.64,-5.67,-10.33,-37.17,-39.49,-45.11
RZ_sy,,-34.76,-13.88,-2.66,,,,-12.02,-26.20,-35.97,-23.90,5.52,2.97,8.18,6.36,7.30,-1.75,8.05,16.17,8.08,13.91,7.41,3.13,-7.82,12.07,17.48,-6.45,5.85,-22.69,-24.91,-11.68,-6.91,5.42,1.37,4.72,-1.26,-11.26,-2.28,4.36,4.50,12.75,1.69,8.22,2.99,5.14,11.83
RZ_qq,,,,,-3.64,7.71,1.21,-5.90,-0.44,-0.06,-2.29,4.40,3.27,2.23,4.98,1.13,4.85,7.23,9.24,4.26,5.60,-2.70,8.79,-9.59,-12.12,-7.67,-11.89,-4.23,-9.50,-18.04,2.20,17.56,4.16,14.23,-7.53,-2.27,-5.32,-16.71,3.50,5.56,-9.50,-4.60,-1.61,-26.03,-12.85,-13.47
RZ_sq,,,,,29.55,3.69,-13.87,-23.96,8.67,-10.03,2.38,5.42,6.04,-5.48,0.66,6.35,-2.90,3.95,8.23,-1.06,2.33,-1.98,3.91,-11.56,24.42,2.75,-17.25,0.06,-9.13,-0.20,-2.68,5.47,2.91,-4.03,0.54,-0.56,-7.51,5.68,7.37,-0.42,-0.21,-4.69,14.26,-5.24,1.88,1.38
CRZ,50000,106000,113000,144000,150000,139000,137000,146000,146000,147000,150000,144000,139000,136000,130000,128000,122000,114000,104000,100000,95000,97000,90000,99000,113000,122000,138000,145000,160000,195000,191000,162000,156000,136000,147000,151000,159000,191000,185000,175000,194000,203000,206000,279000,320000,370000
CRZ_yy,,112.00,6.60,27.43,,,,1.39,-2.67,5.76,9.49,-1.37,-4.79,-7.48,-13.33,-11.11,-12.23,-16.18,-20.00,-21.88,-22.13,-14.91,-13.46,-1.00,18.95,25.77,53.33,46.46,41.59,59.84,38.41,11.72,-2.50,-30.26,-23.04,-6.79,1.92,40.44,25.85,15.89,22.01,6.28,11.35,59.43,64.95,82.27
CRZ_sy,,55.21,1.34,15.23,,,,13.79,34.31,56.15,32.00,-5.56,-4.35,-7.88,-6.06,-6.42,2.27,-6.95,-13.98,-8.00,-12.22,-6.90,-2.50,9.32,-11.39,-14.81,6.41,-5.11,30.00,31.88,13.25,7.19,-4.95,-1.10,-4.79,1.12,12.14,2.22,-3.91,-4.97,-11.34,-1.09,-8.14,-2.33,-4.65,-10.99
CRZ_qq,,,,,4.17,-7.33,-1.44,6.57,,0.68,2.04,-4.00,-3.47,-2.16,-4.41,-1.54,-4.69,-6.56,-8.77,-3.85,-5.00,2.11,-7.22,10.00,14.14,7.96,13.11,5.07,10.34,21.88,-2.05,-15.18,-3.70,-12.82,8.09,2.72,5.30,20.13,-3.14,-5.41,10.86,4.64,1.48,35.44,14.70,15.62
CRZ_sq,,,,,-21.26,-5.11,15.38,32.00,,10.33,-2.46,-5.56,-5.88,6.25,-0.53,-5.91,2.86,-3.33,-8.05,0.62,-1.86,2.53,-3.70,12.82,-20.45,-1.43,20.29,0.60,8.98,,3.30,-4.79,-3.35,4.05,-0.56,1.12,7.18,-5.15,-6.52,,,5.81,-13.19,6.33,-2.38,-1.22
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-49.93,-17.45,-5.64,,,,-19.50,-10.78,-5.88,-7.82,6.67,12.15,-0.76,5.19,1.51,-6.16,2.06,8.99,12.78,23.12,20.61,18.43,6.21,-6.65,-12.11,-29.41,-27.32,-28.96,-36.24,-23.10,-6.90,3.57,41.25,26.47,4.97,-3.06,-27.95,-25.19,-16.29,-19.64,-9.95,-4.00,-31.76,-26.10,-35.22
RMO_sy,,1.66,-9.44,-14.90,,,,4.94,-2.72,0.19,-5.38,-8.27,-8.25,-8.92,-7.75,-0.01,1.36,11.80,15.04,9.27,14.24,3.21,4.71,7.43,-0.64,-1.42,-8.47,-12.54,-5.69,-1.39,9.89,7.80,8.98,0.89,-7.79,-0.70,-8.45,-1.81,4.10,-2.81,-2.36,-2.93,-3.53,-4.70,8.70,2.80
RMO_qq,,,,,-9.69,-0.31,-0.14,-10.45,0.09,5.16,-2.20,3.62,5.23,-6.95,3.67,,-2.72,1.21,10.70,3.48,6.19,-0.85,8.70,-7.20,-6.66,-6.66,-12.69,-4.46,-8.76,-16.23,5.30,15.67,1.51,14.25,-5.71,-4.00,-6.26,-15.09,-2.10,7.42,-10.01,-4.85,4.37,-23.64,-2.55,-16.59
RMO_sq,,,,,2.81,-2.58,3.52,1.22,-4.70,0.34,-2.24,-1.87,-4.68,-0.40,-0.98,,-3.38,9.85,1.90,1.03,1.02,-0.76,3.38,3.65,-6.57,-1.54,-4.01,-0.96,0.74,2.95,6.98,-2.84,1.85,-4.69,-2.22,4.62,-6.10,2.22,3.67,-2.33,-5.66,1.62,3.03,-3.51,7.61,-3.90
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-56.19,40.93,24.90,,,,1.28,-6.50,-18.38,-20.07,-22.18,-23.56,-15.10,-10.00,-8.61,-5.77,-14.21,-8.39,10.33,23.13,40.88,38.33,21.97,6.59,-7.43,-25.79,-29.46,-32.92,-35.96,-9.82,35.07,75.16,134.26,68.75,20.91,0.07,-25.81,-10.14,-5.45,-7.44,-0.29,-6.59,-34.33,-38.63,-43.99
RMT_sy,,-5.66,19.74,-16.34,,,,-25.08,-16.27,-15.85,-24.17,-16.76,-19.69,-15.21,-7.38,-9.90,2.15,2.13,2.11,24.90,15.40,12.79,9.35,-3.80,-2.87,-0.33,-4.06,-6.26,-6.63,-2.64,-3.22,-2.18,-0.22,-4.35,-2.06,3.02,-3.49,-0.72,-0.90,-10.11,-3.01,-4.98,-2.76,0.33,-1.79,1.93
RMT_qq,,,,,3.86,5.45,-0.14,-7.40,-4.11,-7.95,-2.21,-9.85,-5.81,2.24,3.67,-8.46,-2.89,-6.91,10.70,10.24,8.38,6.50,8.70,-2.79,-5.28,-7.51,-12.85,-7.60,-9.93,-11.70,22.72,38.39,16.80,18.09,-11.60,-0.84,-3.33,-12.45,7.08,4.33,-5.37,-5.69,0.32,-26.66,-11.55,-13.93
RMT_sq,,,,,-13.12,-8.77,7.65,-12.20,-2.90,-8.32,-2.98,-3.62,-6.32,-3.20,5.97,-6.24,6.21,-3.22,5.95,14.70,-1.88,-5.41,2.72,0.90,-0.92,-2.94,-1.13,-1.41,-1.31,1.20,-1.71,-0.36,0.67,-2.99,0.65,4.81,-5.69,-0.21,0.47,-4.93,1.75,-2.23,2.81,-1.91,-0.40,1.48
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-53.95,12.49,7.90,,,,-11.46,-9.09,-11.28,-13.11,-6.74,-5.43,-7.49,-1.94,-3.47,-5.99,-6.28,0.09,11.44,22.88,29.84,27.48,13.41,-0.45,-9.70,-27.52,-28.19,-30.77,-36.11,-17.51,8.98,28.33,72.73,41.40,10.49,-1.98,-27.23,-20.48,-12.83,-15.89,-6.96,-4.82,-32.60,-30.47,-38.22
RM_sy,,-3.79,-0.53,-16.63,,,,-6.96,-10.70,-12.84,-15.77,-9.71,-15.05,-13.59,-12.10,-3.35,5.47,5.91,14.88,11.79,7.19,14.02,7.18,0.81,-4.79,-2.10,-12.14,-10.16,-4.76,-12.36,1.19,1.41,10.88,8.81,7.40,9.24,0.07,3.53,-1.19,-7.90,-2.90,-5.55,-1.19,2.94,0.12,3.05
RM_qq,,,,,-4.15,1.97,-0.15,-9.28,-1.59,-0.48,-2.20,-2.63,-0.20,-2.65,3.66,-4.15,-2.81,-2.95,10.71,6.72,7.17,2.55,8.70,-5.06,-5.93,-6.98,-12.76,-5.94,-9.31,-14.15,12.63,24.27,6.79,15.55,-7.79,-2.90,-5.26,-14.22,0.76,6.45,-8.58,-5.11,3.08,-24.62,-5.69,-15.69
RM_sq,,,,,2.94,-1.26,0.28,-8.72,-1.20,-3.63,-3.09,-2.16,-7.04,-1.96,-1.42,7.59,1.44,-1.55,6.92,4.69,-2.74,4.73,0.50,-1.53,-8.14,7.69,-9.81,0.69,-2.62,-0.89,4.14,0.91,6.47,-2.74,2.79,2.64,-2.47,0.62,-1.90,-4.33,2.82,-2.13,2.63,-0.33,0.01,0.74
COP,74000,143000,178000,196000,213000,206000,204000,221000,224000,220000,225000,213000,199000,211000,202000,206000,211000,209000,190000,186000,176000,178000,165000,177000,191000,203000,230000,237000,261000,308000,301000,269000,264000,234000,248000,261000,277000,327000,329000,298000,335000,350000,341000,445000,463000,535000
COP_yy,,93.24,24.48,10.11,,,,12.76,5.16,6.80,10.29,-3.62,-11.16,-4.09,-10.22,-3.29,6.03,-0.95,-5.94,-9.71,-16.59,-14.83,-13.16,-4.84,8.52,14.04,39.39,33.90,36.65,51.72,30.87,13.50,1.15,-24.03,-17.61,-2.97,4.92,39.74,32.66,14.18,20.94,7.03,3.65,49.33,38.21,52.86
COP_sy,,-1.40,16.67,10.64,,,,-1.10,4.49,17.42,27.39,9.44,22.09,12.64,2.85,2.54,4.27,-5.37,-12.09,-8.17,-6.51,1.55,-2.29,-4.85,-7.73,-4.31,11.73,8.50,17.88,10.34,1.84,-5.48,-11.37,-11.06,-2.32,0.83,-3.74,-3.24,-2.37,6.30,15.83,13.41,6.49,3.09,-11.27,-8.37
COP_qq,,,,,8.67,-3.29,-0.97,8.33,1.36,-1.79,2.27,-5.33,-6.57,6.03,-4.27,1.98,2.43,-0.95,-9.09,-2.11,-5.38,1.14,-7.30,7.27,7.91,6.28,13.30,3.04,10.13,18.01,-2.27,-10.63,-1.86,-11.36,5.98,5.24,6.13,18.05,0.61,-9.42,12.42,4.48,-2.57,30.50,4.04,15.55
